model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason
BOS,Long,2021-06-04 01:45:00-05:00,2021-06-04 01:45:00-05:00,,,2021-06-04 01:45:00-05:00,2021-06-04 02:00:00-05:00,13525.75,13512.180242552615,13552.88951489477,13512.180242552615,-1.0,90.0,-1,0,STOP
Control,Long,2021-06-04 01:45:00-05:00,,,,2021-06-04 01:45:00-05:00,2021-06-04 02:00:00-05:00,13525.75,13512.180242552615,13552.88951489477,13512.180242552615,-1.0,90.0,-1,0,STOP
Retest,Long,2021-06-04 01:45:00-05:00,2021-06-04 01:45:00-05:00,2021-06-04 01:50:00-05:00,,2021-06-04 01:50:00-05:00,2021-06-04 02:00:00-05:00,13526.5,13513.22986808457,13553.040263830859,13513.22986808457,-1.0,90.0,-1,0,STOP
BOS,Short,2021-06-04 05:30:00-05:00,2021-06-04 05:30:00-05:00,,,2021-06-04 05:30:00-05:00,2021-06-04 05:40:00-05:00,13512.75,13527.374473239805,13483.501053520391,13527.374473239805,-1.0,90.0,-1,1,STOP
Control,Short,2021-06-04 05:30:00-05:00,,,,2021-06-04 05:30:00-05:00,2021-06-04 05:40:00-05:00,13512.75,13527.374473239805,13483.501053520391,13527.374473239805,-1.0,90.0,-1,1,STOP
Retest,Short,2021-06-04 05:30:00-05:00,2021-06-04 05:30:00-05:00,2021-06-04 05:35:00-05:00,,2021-06-04 05:35:00-05:00,2021-06-04 05:45:00-05:00,13525.25,13540.597725151247,13494.554549697505,13540.597725151247,-1.0,90.0,-1,1,STOP
BOS,Long,2021-06-04 12:40:00-05:00,2021-06-04 12:40:00-05:00,,,2021-06-04 12:40:00-05:00,2021-06-04 13:40:00-05:00,13776.0,13762.812273745112,13802.375452509774,13785.5,0.7203667877530879,75.0,1,4,TIME
Control,Long,2021-06-04 12:40:00-05:00,,,,2021-06-04 12:40:00-05:00,2021-06-04 13:40:00-05:00,13776.0,13762.812273745112,13802.375452509774,13785.5,0.7203667877530879,75.0,1,4,TIME
Retest,Long,2021-06-04 12:40:00-05:00,2021-06-04 12:40:00-05:00,2021-06-04 12:45:00-05:00,,2021-06-04 12:45:00-05:00,2021-06-04 13:45:00-05:00,13777.0,13764.111397049033,13802.777205901933,13789.25,0.9504521201098368,75.0,1,4,TIME
Confirm,Long,2021-06-04 12:40:00-05:00,2021-06-04 12:40:00-05:00,2021-06-04 12:45:00-05:00,2021-06-04 12:50:00-05:00,2021-06-04 12:50:00-05:00,2021-06-04 13:50:00-05:00,13782.25,13769.34451154553,13808.060976908937,13787.0,0.36806045867680276,75.0,1,4,TIME
Control,Short,2021-06-06 22:15:00-05:00,,,,2021-06-06 22:15:00-05:00,2021-06-06 23:15:00-05:00,13756.25,13765.217814071431,13738.314371857135,13752.0,0.4739170511505974,75.0,1,0,TIME
Control,Short,2021-06-07 02:00:00-05:00,,,,2021-06-07 02:00:00-05:00,2021-06-07 02:05:00-05:00,13749.5,13757.670108765586,13733.159782468829,13733.159782468829,2.0,75.0,1,0,TARGET
BOS,Short,2021-06-07 02:00:00-05:00,2021-06-07 02:05:00-05:00,,,2021-06-07 02:05:00-05:00,2021-06-07 02:25:00-05:00,13730.5,13740.282958139473,13710.934083721055,13740.282958139473,-1.0,75.0,1,0,STOP
Control,Long,2021-06-07 08:10:00-05:00,,,,2021-06-07 08:10:00-05:00,2021-06-07 08:30:00-05:00,13750.0,13737.246662428792,13775.506675142418,13737.246662428792,-1.0,75.0,1,1,STOP
BOS,Long,2021-06-07 11:05:00-05:00,2021-06-07 11:05:00-05:00,,,2021-06-07 11:05:00-05:00,2021-06-07 12:05:00-05:00,13762.25,13741.628348363529,13803.49330327294,13760.75,-0.07273908154607604,75.0,1,3,TIME
Control,Long,2021-06-07 11:05:00-05:00,,,,2021-06-07 11:05:00-05:00,2021-06-07 12:05:00-05:00,13762.25,13741.628348363529,13803.49330327294,13760.75,-0.07273908154607604,75.0,1,3,TIME
Retest,Long,2021-06-07 11:05:00-05:00,2021-06-07 11:05:00-05:00,2021-06-07 11:10:00-05:00,,2021-06-07 11:10:00-05:00,2021-06-07 12:10:00-05:00,13766.0,13746.28882348042,13805.42235303916,13756.0,-0.5073263886641509,75.0,1,3,TIME
Confirm,Long,2021-06-07 11:05:00-05:00,2021-06-07 11:05:00-05:00,2021-06-07 11:10:00-05:00,2021-06-07 11:20:00-05:00,2021-06-07 11:20:00-05:00,2021-06-07 12:20:00-05:00,13765.25,13746.75413861322,13802.24172277356,13760.0,-0.28384728292526673,75.0,1,3,TIME
Control,Long,2021-06-07 12:45:00-05:00,,,,2021-06-07 12:45:00-05:00,2021-06-07 13:45:00-05:00,13751.0,13736.24195449057,13780.516091018859,13765.25,0.965575014041991,85.0,1,4,TIME
BOS,Long,2021-06-07 13:50:00-05:00,2021-06-07 13:50:00-05:00,,,2021-06-07 13:50:00-05:00,2021-06-07 14:10:00-05:00,13774.0,13762.232007268705,13797.535985462591,13797.535985462591,2.0,100.0,1,4,TARGET
Control,Long,2021-06-07 13:50:00-05:00,,,,2021-06-07 13:50:00-05:00,2021-06-07 14:10:00-05:00,13774.0,13762.232007268705,13797.535985462591,13797.535985462591,2.0,100.0,1,4,TARGET
Retest,Long,2021-06-07 13:50:00-05:00,2021-06-07 13:50:00-05:00,2021-06-07 13:55:00-05:00,,2021-06-07 13:55:00-05:00,2021-06-07 14:20:00-05:00,13785.0,13771.849363892368,13811.301272215263,13811.301272215263,2.0,100.0,1,4,TARGET
Confirm,Long,2021-06-07 13:50:00-05:00,2021-06-07 13:50:00-05:00,2021-06-07 13:55:00-05:00,2021-06-07 14:00:00-05:00,2021-06-07 14:00:00-05:00,2021-06-07 15:00:00-05:00,13789.75,13776.708337900056,13815.833324199886,13815.833324199886,2.0,100.0,1,5,TARGET
Control,Long,2021-06-07 21:05:00-05:00,,,,2021-06-07 21:05:00-05:00,2021-06-07 21:25:00-05:00,13862.75,13853.389367578622,13881.471264842756,13853.389367578622,-1.0,90.0,1,0,STOP
Control,Long,2021-06-08 05:25:00-05:00,,,,2021-06-08 05:25:00-05:00,2021-06-08 05:35:00-05:00,13803.5,13786.265134397832,13837.969731204335,13837.969731204335,2.0,75.0,1,1,TARGET
BOS,Long,2021-06-08 05:25:00-05:00,2021-06-08 06:05:00-05:00,,,2021-06-08 06:05:00-05:00,2021-06-08 07:05:00-05:00,13861.5,13842.21038354558,13900.079232908838,13879.5,0.9331445258402833,75.0,1,1,TIME
Control,Long,2021-06-08 06:05:00-05:00,,,,2021-06-08 06:05:00-05:00,2021-06-08 07:05:00-05:00,13861.5,13842.21038354558,13900.079232908838,13879.5,0.9331445258402833,75.0,1,1,TIME
Retest,Long,2021-06-08 05:25:00-05:00,2021-06-08 06:05:00-05:00,2021-06-08 06:10:00-05:00,,2021-06-08 06:10:00-05:00,2021-06-08 07:10:00-05:00,13868.75,13849.445356149468,13907.359287701065,13880.0,0.5827613338585298,75.0,1,1,TIME
Confirm,Long,2021-06-08 05:25:00-05:00,2021-06-08 06:05:00-05:00,2021-06-08 06:10:00-05:00,2021-06-08 06:25:00-05:00,2021-06-08 06:25:00-05:00,2021-06-08 07:20:00-05:00,13863.0,13845.029044263987,13898.941911472026,13898.941911472026,2.0,75.0,1,1,TARGET
BOS,Long,2021-06-08 08:35:00-05:00,2021-06-08 08:35:00-05:00,,,2021-06-08 08:35:00-05:00,2021-06-08 08:50:00-05:00,13906.0,13887.65481546752,13942.69036906496,13887.65481546752,-1.0,90.0,1,1,STOP
Control,Long,2021-06-08 08:35:00-05:00,,,,2021-06-08 08:35:00-05:00,2021-06-08 08:50:00-05:00,13906.0,13887.65481546752,13942.69036906496,13887.65481546752,-1.0,90.0,1,1,STOP
Control,Long,2021-06-08 20:30:00-05:00,,,,2021-06-08 20:30:00-05:00,2021-06-08 21:30:00-05:00,13821.5,13811.921707088048,13840.656585823903,13817.75,-0.3915102653961172,75.0,1,0,TIME
BOS,Long,2021-06-09 02:30:00-05:00,2021-06-09 02:30:00-05:00,,,2021-06-09 02:30:00-05:00,2021-06-09 02:50:00-05:00,13843.75,13834.029725979171,13863.190548041657,13834.029725979171,-1.0,90.0,1,0,STOP
Control,Long,2021-06-09 02:30:00-05:00,,,,2021-06-09 02:30:00-05:00,2021-06-09 02:50:00-05:00,13843.75,13834.029725979171,13863.190548041657,13834.029725979171,-1.0,90.0,1,0,STOP
Retest,Long,2021-06-09 02:30:00-05:00,2021-06-09 02:30:00-05:00,2021-06-09 02:45:00-05:00,,2021-06-09 02:45:00-05:00,2021-06-09 02:55:00-05:00,13836.75,13826.456790443237,13857.336419113528,13826.456790443237,-1.0,90.0,1,0,STOP
BOS,Short,2021-06-09 04:10:00-05:00,2021-06-09 04:10:00-05:00,,,2021-06-09 04:10:00-05:00,2021-06-09 05:00:00-05:00,13828.0,13839.03587749535,13805.928245009301,13839.03587749535,-1.0,75.0,1,1,STOP
Control,Short,2021-06-09 04:10:00-05:00,,,,2021-06-09 04:10:00-05:00,2021-06-09 05:00:00-05:00,13828.0,13839.03587749535,13805.928245009301,13839.03587749535,-1.0,75.0,1,1,STOP
Control,Long,2021-06-09 09:05:00-05:00,,,,2021-06-09 09:05:00-05:00,2021-06-09 10:05:00-05:00,13856.25,13830.675714760708,13907.398570478586,13864.25,0.3128142165126301,75.0,1,1,TIME
Control,Long,2021-06-09 13:10:00-05:00,,,,2021-06-09 13:10:00-05:00,2021-06-09 13:45:00-05:00,13863.25,13849.24745531299,13891.255089374019,13849.24745531299,-1.0,85.0,1,4,STOP
BOS,Long,2021-06-09 23:00:00-05:00,2021-06-09 23:00:00-05:00,,,2021-06-09 23:00:00-05:00,2021-06-09 23:55:00-05:00,13841.0,13836.160736151645,13850.67852769671,13836.160736151645,-1.0,75.0,1,0,STOP
Confirm,Long,2021-06-09 23:00:00-05:00,2021-06-09 23:00:00-05:00,2021-06-09 23:05:00-05:00,2021-06-09 23:10:00-05:00,2021-06-09 23:10:00-05:00,2021-06-09 23:55:00-05:00,13841.75,13837.085660253204,13851.078679493592,13837.085660253204,-1.0,75.0,1,0,STOP
Control,Long,2021-06-09 23:00:00-05:00,,,,2021-06-09 23:00:00-05:00,2021-06-09 23:55:00-05:00,13841.0,13836.160736151645,13850.67852769671,13836.160736151645,-1.0,75.0,1,0,STOP
Retest,Long,2021-06-09 23:00:00-05:00,2021-06-09 23:00:00-05:00,2021-06-09 23:05:00-05:00,,2021-06-09 23:05:00-05:00,2021-06-09 23:55:00-05:00,13841.0,13836.265326426528,13850.469347146945,13836.265326426528,-1.0,75.0,1,0,STOP
Retest,Long,2021-06-10 12:50:00-05:00,2021-06-10 12:50:00-05:00,2021-06-10 12:55:00-05:00,,2021-06-10 12:55:00-05:00,2021-06-10 13:20:00-05:00,13965.0,13947.980763690364,13999.038472619273,13947.980763690364,-1.0,75.0,1,4,STOP
BOS,Long,2021-06-10 12:50:00-05:00,2021-06-10 12:50:00-05:00,,,2021-06-10 12:50:00-05:00,2021-06-10 13:50:00-05:00,13954.25,13937.248514743469,13988.252970513064,13959.0,0.27938735518269975,75.0,1,4,TIME
Control,Long,2021-06-10 12:50:00-05:00,,,,2021-06-10 12:50:00-05:00,2021-06-10 13:50:00-05:00,13954.25,13937.248514743469,13988.252970513064,13959.0,0.27938735518269975,75.0,1,4,TIME
BOS,Long,2021-06-10 14:50:00-05:00,2021-06-10 14:50:00-05:00,,,2021-06-10 14:50:00-05:00,2021-06-10 17:05:00-05:00,13967.0,13949.733679653355,14001.532640693289,13984.5,1.0135338421078632,75.0,1,5,TIME
Control,Long,2021-06-10 14:50:00-05:00,,,,2021-06-10 14:50:00-05:00,2021-06-10 17:05:00-05:00,13967.0,13949.733679653355,14001.532640693289,13984.5,1.0135338421078632,75.0,1,5,TIME
Retest,Long,2021-06-10 14:50:00-05:00,2021-06-10 14:50:00-05:00,2021-06-10 14:55:00-05:00,,2021-06-10 14:55:00-05:00,2021-06-10 17:10:00-05:00,13966.5,13949.074131106687,14001.351737786626,13980.5,0.8034032670458339,75.0,1,5,TIME
Confirm,Long,2021-06-10 14:50:00-05:00,2021-06-10 14:50:00-05:00,2021-06-10 14:55:00-05:00,2021-06-10 15:00:00-05:00,2021-06-10 15:00:00-05:00,2021-06-10 17:15:00-05:00,13975.25,13957.434907456209,14010.88018508758,13978.25,0.16839654313475014,75.0,1,5,TIME
BOS,Short,2021-06-10 21:05:00-05:00,2021-06-10 21:05:00-05:00,,,2021-06-10 21:05:00-05:00,2021-06-10 22:00:00-05:00,13977.25,13985.606830160541,13960.536339678918,13985.606830160541,-1.0,75.0,1,0,STOP
Control,Short,2021-06-10 21:05:00-05:00,,,,2021-06-10 21:05:00-05:00,2021-06-10 22:00:00-05:00,13977.25,13985.606830160541,13960.536339678918,13985.606830160541,-1.0,75.0,1,0,STOP
Retest,Short,2021-06-10 21:05:00-05:00,2021-06-10 21:05:00-05:00,2021-06-10 21:10:00-05:00,,2021-06-10 21:10:00-05:00,2021-06-10 22:10:00-05:00,13978.75,13986.992056577645,13962.26588684471,13979.5,-0.09099670609326223,75.0,1,0,TIME
BOS,Short,2021-06-11 00:10:00-05:00,2021-06-11 00:10:00-05:00,,,2021-06-11 00:10:00-05:00,2021-06-11 00:35:00-05:00,13977.5,13981.23802277894,13970.02395444212,13981.23802277894,-1.0,75.0,1,0,STOP
Control,Short,2021-06-11 00:10:00-05:00,,,,2021-06-11 00:10:00-05:00,2021-06-11 00:35:00-05:00,13977.5,13981.23802277894,13970.02395444212,13981.23802277894,-1.0,75.0,1,0,STOP
Confirm,Short,2021-06-11 00:10:00-05:00,2021-06-11 00:10:00-05:00,2021-06-11 00:20:00-05:00,2021-06-11 00:25:00-05:00,2021-06-11 00:25:00-05:00,2021-06-11 00:55:00-05:00,13978.75,13982.525395789115,13971.19920842177,13982.525395789115,-1.0,75.0,1,0,STOP
Retest,Short,2021-06-11 00:10:00-05:00,2021-06-11 00:10:00-05:00,2021-06-11 00:20:00-05:00,,2021-06-11 00:20:00-05:00,2021-06-11 01:20:00-05:00,13979.25,13983.14273392674,13971.464532146523,13971.464532146523,2.0,75.0,1,0,TARGET
Confirm,Short,2021-06-11 01:15:00-05:00,2021-06-11 01:15:00-05:00,2021-06-11 01:20:00-05:00,2021-06-11 01:25:00-05:00,2021-06-11 01:25:00-05:00,2021-06-11 01:40:00-05:00,13967.25,13972.921380841051,13955.907238317897,13972.921380841051,-1.0,75.0,1,0,STOP
BOS,Short,2021-06-11 01:15:00-05:00,2021-06-11 01:15:00-05:00,,,2021-06-11 01:15:00-05:00,2021-06-11 01:55:00-05:00,13973.0,13978.124057070096,13962.751885859809,13978.124057070096,-1.0,75.0,1,0,STOP
Control,Short,2021-06-11 01:15:00-05:00,,,,2021-06-11 01:15:00-05:00,2021-06-11 01:55:00-05:00,13973.0,13978.124057070096,13962.751885859809,13978.124057070096,-1.0,75.0,1,0,STOP
BOS,Long,2021-06-11 08:50:00-05:00,2021-06-11 08:50:00-05:00,,,2021-06-11 08:50:00-05:00,2021-06-11 08:55:00-05:00,13991.25,13972.743734945889,14028.262530108223,13972.743734945889,-1.0,90.0,1,1,STOP
Control,Long,2021-06-11 08:50:00-05:00,,,,2021-06-11 08:50:00-05:00,2021-06-11 08:55:00-05:00,13991.25,13972.743734945889,14028.262530108223,13972.743734945889,-1.0,90.0,1,1,STOP
Control,Long,2021-06-11 09:45:00-05:00,,,,2021-06-11 09:45:00-05:00,2021-06-11 10:45:00-05:00,13953.75,13930.11292213994,14001.02415572012,13970.75,0.7192090367788333,85.0,1,2,TIME
Control,Short,2021-06-11 12:30:00-05:00,,,,2021-06-11 12:30:00-05:00,2021-06-11 13:00:00-05:00,13966.0,13979.236768733113,13939.526462533773,13979.236768733113,-1.0,85.0,1,4,STOP
BOS,Long,2021-06-11 14:50:00-05:00,2021-06-11 14:50:00-05:00,,,2021-06-11 14:50:00-05:00,2021-06-13 17:00:00-05:00,13993.25,13982.478470254611,14014.793059490776,14014.793059490776,2.0,75.0,1,5,TARGET
Control,Long,2021-06-11 14:50:00-05:00,,,,2021-06-11 14:50:00-05:00,2021-06-13 17:00:00-05:00,13993.25,13982.478470254611,14014.793059490776,14014.793059490776,2.0,75.0,1,5,TARGET
Control,Short,2021-06-14 01:50:00-05:00,,,,2021-06-14 01:50:00-05:00,2021-06-14 02:00:00-05:00,14027.0,14031.802069650026,14017.395860699948,14031.802069650026,-1.0,75.0,1,0,STOP
BOS,Long,2021-06-14 03:25:00-05:00,2021-06-14 04:00:00-05:00,,,2021-06-14 04:00:00-05:00,2021-06-14 04:15:00-05:00,14038.75,14031.362004200511,14053.525991598979,14031.362004200511,-1.0,90.0,1,1,STOP
Control,Long,2021-06-14 03:25:00-05:00,,,,2021-06-14 03:25:00-05:00,2021-06-14 04:25:00-05:00,14028.5,14020.788405821822,14043.923188356353,14036.75,1.0698177068687755,90.0,1,0,TIME
BOS,Long,2021-06-14 11:00:00-05:00,2021-06-14 11:00:00-05:00,,,2021-06-14 11:00:00-05:00,2021-06-14 12:00:00-05:00,14055.25,14037.726090630784,14090.297818738434,14056.5,0.0713311153158438,75.0,1,3,TIME
Control,Long,2021-06-14 11:00:00-05:00,,,,2021-06-14 11:00:00-05:00,2021-06-14 12:00:00-05:00,14055.25,14037.726090630784,14090.297818738434,14056.5,0.0713311153158438,75.0,1,3,TIME
BOS,Long,2021-06-14 12:45:00-05:00,2021-06-14 12:45:00-05:00,,,2021-06-14 12:45:00-05:00,2021-06-14 13:25:00-05:00,14075.75,14063.17847920337,14100.893041593257,14063.17847920337,-1.0,75.0,1,4,STOP
Control,Long,2021-06-14 12:45:00-05:00,,,,2021-06-14 12:45:00-05:00,2021-06-14 13:25:00-05:00,14075.75,14063.17847920337,14100.893041593257,14063.17847920337,-1.0,75.0,1,4,STOP
Retest,Long,2021-06-14 12:45:00-05:00,2021-06-14 12:45:00-05:00,2021-06-14 12:55:00-05:00,,2021-06-14 12:55:00-05:00,2021-06-14 13:55:00-05:00,14073.5,14061.577362170254,14097.345275659492,14070.25,-0.2725906839081719,75.0,1,4,TIME
Confirm,Long,2021-06-14 12:45:00-05:00,2021-06-14 12:45:00-05:00,2021-06-14 12:55:00-05:00,2021-06-14 13:10:00-05:00,2021-06-14 13:10:00-05:00,2021-06-14 14:10:00-05:00,14072.5,14061.20643756853,14095.08712486294,14061.20643756853,-1.0,75.0,1,4,STOP
Control,Long,2021-06-14 14:05:00-05:00,,,,2021-06-14 14:05:00-05:00,2021-06-14 14:40:00-05:00,14066.5,14055.658158412616,14088.183683174768,14088.183683174768,2.0,85.0,1,5,TARGET
BOS,Short,2021-06-15 00:05:00-05:00,2021-06-15 00:05:00-05:00,,,2021-06-15 00:05:00-05:00,2021-06-15 00:30:00-05:00,14140.5,14145.461756423207,14130.576487153587,14145.461756423207,-1.0,90.0,1,0,STOP
Control,Short,2021-06-15 00:05:00-05:00,,,,2021-06-15 00:05:00-05:00,2021-06-15 00:30:00-05:00,14140.5,14145.461756423207,14130.576487153587,14145.461756423207,-1.0,90.0,1,0,STOP
Retest,Short,2021-06-15 00:05:00-05:00,2021-06-15 00:05:00-05:00,2021-06-15 00:10:00-05:00,,2021-06-15 00:10:00-05:00,2021-06-15 00:50:00-05:00,14143.5,14148.535916678691,14133.428166642616,14148.535916678691,-1.0,90.0,1,0,STOP
BOS,Long,2021-06-15 06:50:00-05:00,2021-06-15 06:50:00-05:00,,,2021-06-15 06:50:00-05:00,2021-06-15 07:00:00-05:00,14157.75,14149.558178008258,14174.133643983485,14149.558178008258,-1.0,90.0,1,1,STOP
Control,Long,2021-06-15 06:50:00-05:00,,,,2021-06-15 06:50:00-05:00,2021-06-15 07:00:00-05:00,14157.75,14149.558178008258,14174.133643983485,14149.558178008258,-1.0,90.0,1,1,STOP
Control,Long,2021-06-17 01:00:00-05:00,,,,2021-06-17 01:00:00-05:00,2021-06-17 01:05:00-05:00,13911.25,13900.6209252029,13932.508149594201,13900.6209252029,-1.0,75.0,-1,0,STOP
Confirm,Long,2021-06-17 04:55:00-05:00,2021-06-17 04:55:00-05:00,2021-06-17 05:00:00-05:00,2021-06-17 05:10:00-05:00,2021-06-17 05:10:00-05:00,2021-06-17 05:30:00-05:00,13922.75,13909.37152271045,13949.506954579103,13909.37152271045,-1.0,75.0,-1,1,STOP
Retest,Long,2021-06-17 04:55:00-05:00,2021-06-17 04:55:00-05:00,2021-06-17 05:00:00-05:00,,2021-06-17 05:00:00-05:00,2021-06-17 05:30:00-05:00,13923.5,13909.914606220402,13950.670787559195,13909.914606220402,-1.0,75.0,-1,1,STOP
BOS,Long,2021-06-17 04:55:00-05:00,2021-06-17 04:55:00-05:00,,,2021-06-17 04:55:00-05:00,2021-06-17 05:35:00-05:00,13920.25,13906.513806698895,13947.72238660221,13906.513806698895,-1.0,75.0,-1,1,STOP
Control,Long,2021-06-17 04:55:00-05:00,,,,2021-06-17 04:55:00-05:00,2021-06-17 05:35:00-05:00,13920.25,13906.513806698895,13947.72238660221,13906.513806698895,-1.0,75.0,-1,1,STOP
BOS,Long,2021-06-17 14:10:00-05:00,2021-06-17 14:10:00-05:00,,,2021-06-17 14:10:00-05:00,2021-06-17 14:35:00-05:00,14209.5,14183.60111407498,14261.29777185004,14183.60111407498,-1.0,75.0,1,5,STOP
Control,Long,2021-06-17 14:10:00-05:00,,,,2021-06-17 14:10:00-05:00,2021-06-17 14:35:00-05:00,14209.5,14183.60111407498,14261.29777185004,14183.60111407498,-1.0,75.0,1,5,STOP
Confirm,Long,2021-06-17 14:10:00-05:00,2021-06-17 14:10:00-05:00,2021-06-17 14:20:00-05:00,2021-06-17 14:25:00-05:00,2021-06-17 14:25:00-05:00,2021-06-17 14:55:00-05:00,14199.75,14175.786906932482,14247.676186135037,14175.786906932482,-1.0,75.0,1,5,STOP
Retest,Long,2021-06-17 14:10:00-05:00,2021-06-17 14:10:00-05:00,2021-06-17 14:20:00-05:00,,2021-06-17 14:20:00-05:00,2021-06-17 14:55:00-05:00,14195.25,14170.712822850364,14244.32435429927,14170.712822850364,-1.0,75.0,1,5,STOP
Control,Long,2021-06-17 14:55:00-05:00,,,,2021-06-17 14:55:00-05:00,2021-06-17 17:10:00-05:00,14170.5,14143.392282667068,14224.715434665864,14192.25,0.8023545373765906,85.0,1,5,TIME
BOS,Long,2021-06-20 23:05:00-05:00,2021-06-20 23:05:00-05:00,,,2021-06-20 23:05:00-05:00,2021-06-20 23:35:00-05:00,14022.25,14009.005307724297,14048.739384551407,14009.005307724297,-1.0,90.0,-1,0,STOP
Control,Long,2021-06-20 23:05:00-05:00,,,,2021-06-20 23:05:00-05:00,2021-06-20 23:35:00-05:00,14022.25,14009.005307724297,14048.739384551407,14009.005307724297,-1.0,90.0,-1,0,STOP
Retest,Long,2021-06-20 23:05:00-05:00,2021-06-20 23:05:00-05:00,2021-06-20 23:10:00-05:00,,2021-06-20 23:10:00-05:00,2021-06-20 23:35:00-05:00,14020.25,14007.33528574399,14046.079428512021,14007.33528574399,-1.0,90.0,-1,0,STOP
BOS,Long,2021-06-21 12:45:00-05:00,2021-06-21 12:45:00-05:00,,,2021-06-21 12:45:00-05:00,2021-06-21 13:35:00-05:00,14150.25,14130.43098331676,14189.888033366477,14130.43098331676,-1.0,100.0,1,4,STOP
Control,Long,2021-06-21 12:45:00-05:00,,,,2021-06-21 12:45:00-05:00,2021-06-21 13:35:00-05:00,14150.25,14130.43098331676,14189.888033366477,14130.43098331676,-1.0,100.0,1,4,STOP
Control,Long,2021-06-21 14:15:00-05:00,,,,2021-06-21 14:15:00-05:00,2021-06-21 14:25:00-05:00,14131.0,14113.550673854768,14165.898652290463,14113.550673854768,-1.0,85.0,1,5,STOP
Control,Short,2021-06-21 14:55:00-05:00,,,,2021-06-21 14:55:00-05:00,2021-06-21 17:10:00-05:00,14142.5,14161.62876933937,14104.242461321262,14152.5,-0.5227727838935813,85.0,1,5,TIME
BOS,Long,2021-06-21 23:05:00-05:00,2021-06-21 23:05:00-05:00,,,2021-06-21 23:05:00-05:00,2021-06-22 00:05:00-05:00,14157.25,14151.776814882687,14168.196370234626,14157.5,0.04567724179640672,90.0,1,0,TIME
Control,Long,2021-06-21 23:05:00-05:00,,,,2021-06-21 23:05:00-05:00,2021-06-22 00:05:00-05:00,14157.25,14151.776814882687,14168.196370234626,14157.5,0.04567724179640672,90.0,1,0,TIME
Control,Long,2021-06-22 00:30:00-05:00,,,,2021-06-22 00:30:00-05:00,2021-06-22 00:55:00-05:00,14152.0,14146.12334374535,14163.753312509301,14146.12334374535,-1.0,75.0,1,0,STOP
Control,Short,2021-06-22 01:20:00-05:00,,,,2021-06-22 01:20:00-05:00,2021-06-22 01:45:00-05:00,14156.5,14165.26764634957,14138.964707300858,14138.964707300858,2.0,75.0,1,0,TARGET
BOS,Short,2021-06-22 01:20:00-05:00,2021-06-22 02:00:00-05:00,,,2021-06-22 02:00:00-05:00,2021-06-22 02:40:00-05:00,14133.0,14142.62037412138,14113.75925175724,14113.75925175724,2.0,75.0,1,0,TARGET
Control,Short,2021-06-22 02:00:00-05:00,,,,2021-06-22 02:00:00-05:00,2021-06-22 02:40:00-05:00,14133.0,14142.62037412138,14113.75925175724,14113.75925175724,2.0,75.0,1,0,TARGET
BOS,Long,2021-06-22 10:05:00-05:00,2021-06-22 10:05:00-05:00,,,2021-06-22 10:05:00-05:00,2021-06-22 11:05:00-05:00,14201.5,14174.70441662964,14255.091166740722,14227.75,0.9796390560780196,100.0,1,2,TIME
Control,Long,2021-06-22 10:05:00-05:00,,,,2021-06-22 10:05:00-05:00,2021-06-22 11:05:00-05:00,14201.5,14174.70441662964,14255.091166740722,14227.75,0.9796390560780196,100.0,1,2,TIME
BOS,Long,2021-06-22 13:55:00-05:00,2021-06-22 13:55:00-05:00,,,2021-06-22 13:55:00-05:00,2021-06-22 14:20:00-05:00,14252.0,14237.017819830327,14281.964360339347,14281.964360339347,2.0,100.0,1,4,TARGET
Control,Long,2021-06-22 13:55:00-05:00,,,,2021-06-22 13:55:00-05:00,2021-06-22 14:20:00-05:00,14252.0,14237.017819830327,14281.964360339347,14281.964360339347,2.0,100.0,1,4,TARGET
Control,Short,2021-06-23 00:20:00-05:00,,,,2021-06-23 00:20:00-05:00,2021-06-23 00:45:00-05:00,14307.25,14312.9052527929,14295.9394944142,14312.9052527929,-1.0,75.0,1,0,STOP
Control,Long,2021-06-23 01:55:00-05:00,,,,2021-06-23 01:55:00-05:00,2021-06-23 02:10:00-05:00,14306.25,14297.539951444194,14323.670097111612,14297.539951444194,-1.0,75.0,1,0,STOP
Control,Short,2021-06-23 04:50:00-05:00,,,,2021-06-23 04:50:00-05:00,2021-06-23 05:20:00-05:00,14281.25,14291.838271469576,14260.07345706085,14291.838271469576,-1.0,75.0,1,1,STOP
Control,Long,2021-06-23 06:10:00-05:00,,,,2021-06-23 06:10:00-05:00,2021-06-23 06:20:00-05:00,14275.75,14265.53250228094,14296.184995438123,14265.53250228094,-1.0,75.0,1,1,STOP
BOS,Long,2021-06-23 08:30:00-05:00,2021-06-23 08:30:00-05:00,,,2021-06-23 08:30:00-05:00,2021-06-23 08:50:00-05:00,14309.5,14294.350774098793,14339.798451802413,14294.350774098793,-1.0,90.0,1,1,STOP
Control,Long,2021-06-23 08:30:00-05:00,,,,2021-06-23 08:30:00-05:00,2021-06-23 08:50:00-05:00,14309.5,14294.350774098793,14339.798451802413,14294.350774098793,-1.0,90.0,1,1,STOP
