component,rule,N,AvgR,PF,TotalR,WinRate,MaxDD,avg_winner,avg_loser,incremental_AvgR,killed_winners,saved_stops,early_exit_pct,train_inc,val_inc,full_stop_rate,m0_full_stop_rate
NO_PROGRESS,T1,36174,0.01398665935245213,1.0205435511872358,505.95341541560333,0.2997733178526013,204.17313457250032,2.317805810558572,-0.9722989654276177,-0.002005375239630529,0.015840106153590976,0.04552993862995522,0.06996737988610605,-3.730806585381004e-05,0.001881498954948652,,
NO_PROGRESS,T2,36174,0.015757663572201083,1.0228463173416535,570.017722060802,0.29899928125172776,189.64427449406128,2.3594776102623247,-0.9839140354340444,-0.00023437101988157613,0.01105766572676508,0.02673190689445458,0.04257201304804556,-0.0012061601898655872,0.004064738509387392,,
NO_PROGRESS,T3,36174,0.015641504671613987,1.0224114477806128,565.8157899909644,0.29507380991872617,159.8500061635902,2.4182636908561315,-0.9900678763218583,-0.00035052992046867223,0.0061370044783546195,0.014872560402499032,0.023801625476861835,-0.0007730458617262338,0.004507045027284294,,
NO_PROGRESS,T4,36174,0.015835098329914064,1.0229371014182589,572.8188469863113,0.2991375020733123,181.5054545720775,2.3608059845499,-0.9850298864760839,-0.00015693626216859574,0.011638193177420247,0.024879747885221428,0.04080278653176315,-0.0007472816521185421,0.0059023360314389185,,
NO_PROGRESS,T5,36174,0.017111137540534962,1.024545503014362,618.9782893913117,0.2975064963786145,170.40348586066634,2.4007212883753506,-0.9923494497129,0.001119102948452303,0.006800464421960524,0.013987947144357827,0.02355282799800962,4.5796824042633466e-05,0.003935529698238953,,
FAILURE,F1,36174,-0.04260363657598523,0.935093941647686,-1541.1439494996898,0.28089235362414994,1539.3653498495564,2.1851273939593847,-0.9127829700350208,-0.058595671168067895,0.0515840106153591,,,,,0.3711781942831868,0.707386520705479
FAILURE,F2,36174,-0.05003537809787032,0.9303061713076116,-1809.979767312361,0.2873334439099906,1808.1718329789207,2.3244627241044,-1.007387328225504,-0.06602741268995298,0.027837673467131088,,,,,0.42497373804389893,0.707386520705479
FAILURE,F3,36174,-0.04991729521775799,0.9261001902352025,-1805.7082372071777,0.282468070990214,1804.813864496941,2.2146052944169057,-0.941383307734594,-0.06590932980984066,0.04660806103831481,,,,,0.39279593077901254,0.707386520705479
