N,win_rate,AvgR,TotalR,PF,MaxDD,mean_mfe_r,mean_mae_r,method,reject_pct
8969,0.4143159772549894,-0.0018542342043844774,-16.630626579124378,0.9964196024320908,183.95261242011003,,,baseline,0.0
7175,0.4190940766550523,0.008011254041739678,57.4807477494822,1.0156472607141602,109.70040573090857,,,reject_high_bad_score,20.0
6278,0.4206753743230328,0.010838543356757348,68.04437519372263,1.0211269526506541,83.41564798647283,,,reject_high_bad_score,30.0
5381,0.42612897230997954,0.01813433852986942,97.58087562922735,1.035690467602933,62.59168589040023,,,reject_high_bad_score,40.0
5200,0.4263461538461538,0.01976695171347255,102.78814891005726,1.0389840696317603,66.97706176227875,,,reject_high_bad_score,50.0
