mode,slice,N,AvgR,PF,TotalR,WinRate,MaxDD,LONG,SHORT
original,wf_train,36801,0.5226411805877611,1.9281608980674632,19233.718086810197,0.4363196652264884,21.62798601589384,18921,17880
original,wf_validation,12267,0.544966632974452,1.9794354117850845,6685.105686697602,0.4431401320616288,17.50194999139717,6248,6019
original,wf_holdout,12267,0.539262968294245,1.9656591839803297,6615.138832065504,0.44102062443955325,22.001035169433635,6265,6002
causal_a,wf_train,20814,0.00099328868297731,1.0013949527647577,20.674310647489733,0.28716248678773904,402.72588479186044,11067,9747
causal_a,wf_validation,6938,0.05502962272264108,1.0790441972958797,381.7955224496838,0.30340155664456614,79.42661147222547,3659,3279
causal_a,wf_holdout,6939,0.049637226807495875,1.0710590634750223,344.4327168172139,0.30119613777201326,58.016382463681914,3674,3265
causal_b,wf_train,38701,0.1749921667502209,1.2641952081652048,6772.371845400298,0.3370713935040438,56.526093392213625,19916,18785
causal_b,wf_validation,12900,0.18249876972922427,1.2765719624258538,2354.234129506993,0.33930232558139534,40.00821387920723,6576,6324
causal_b,wf_holdout,12901,0.2015684635060552,1.307649689711919,2600.434747691618,0.3442368808619487,43.507984366103585,6649,6252
