time,open,high,low,close,GLD_armed_long,GLD_armed_short,GLD_evidence_threshold_long,GLD_evidence_threshold_short,GLD_decide_e_long,GLD_decide_e_short,GLD_p4_keep_long,GLD_p4_keep_short,GLD_h1_keep_long,GLD_h1_keep_short,GLD_gate_open,GLD_not_in_cooldown,GLD_take_long,GLD_take_short,GLD_bar_time_utc_ms,GLD_htf_warmup_ready,GLD_arm_total_long,GLD_arm_total_short,GLD_arm_total_long_prov,GLD_arm_total_short_prov,GLD_pass_reason_code
1506897600000,5993.25,5995.5,5993.25,5994.5,0,0,,,0,0,1,1,1,1,1,1,0,0,1506897600000,0,,,0,0,1
1506897660000,5994.75,5995.75,5994.75,5995.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506897660000,0,,,0,0,1
1506897720000,5995.5,5995.5,5994.75,5995.5,0,0,,,0,0,1,1,1,1,1,1,0,0,1506897720000,0,,,0,0,1
1506897780000,5995.5,5995.5,5994.75,5995.0,0,0,,,0,0,1,1,1,1,1,1,0,0,1506897780000,0,,,0,0,1
1506897840000,5994.75,5994.75,5994.25,5994.5,0,0,,,0,0,1,1,1,1,1,1,0,0,1506897840000,0,,,0,0,1
1506897900000,5994.25,5994.25,5994.25,5994.25,0,0,,,0,0,1,1,1,1,1,1,0,0,1506897900000,0,,,0,0,1
1506897960000,5994.0,5994.0,5993.0,5993.0,0,0,,,0,0,1,1,1,1,1,1,0,0,1506897960000,0,,,0,0,1
1506898020000,5992.75,5993.25,5992.25,5993.0,0,0,,,0,0,1,1,1,1,1,1,0,0,1506898020000,0,,,0,0,1
1506898080000,5993.0,5993.0,5993.0,5993.0,0,0,,,0,0,1,1,1,1,1,1,0,0,1506898080000,0,,,0,0,1
1506898140000,5993.0,5993.75,5993.0,5993.25,0,0,,,0,0,1,1,1,1,1,1,0,0,1506898140000,0,,,0,0,1
1506898200000,5993.5,5995.0,5993.5,5994.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506898200000,0,,,0,0,1
1506898260000,5994.75,5995.75,5994.75,5995.5,0,0,,,0,0,1,1,1,1,1,1,0,0,1506898260000,0,,,0,0,1
1506898320000,5995.25,5995.25,5994.0,5994.0,0,0,,,0,0,1,1,1,1,1,1,0,0,1506898320000,0,,,0,0,1
1506898380000,5993.75,5994.0,5993.5,5994.0,0,0,,,0,0,1,1,1,1,1,1,0,0,1506898380000,0,,,0,0,1
1506898440000,5994.25,5994.25,5994.0,5994.0,0,0,,,0,0,1,1,1,1,1,1,0,0,1506898440000,0,,,0,0,1
1506898500000,5993.75,5993.75,5993.75,5993.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506898500000,0,,,0,0,1
1506898560000,5994.0,5994.0,5993.5,5993.5,0,0,,,0,0,1,1,1,1,1,1,0,0,1506898560000,0,,,0,0,1
1506898620000,5993.5,5993.5,5993.0,5993.0,0,0,,,0,0,1,1,1,1,1,1,0,0,1506898620000,0,,,0,0,1
1506898680000,5992.75,5993.0,5992.75,5993.0,0,0,,,0,0,1,1,1,1,1,1,0,0,1506898680000,0,,,0,0,1
1506898740000,5993.0,5993.0,5992.5,5992.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506898740000,0,,,0,0,1
1506898800000,5992.75,5993.25,5992.75,5992.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506898800000,0,,,0,0,1
1506898860000,5992.75,5993.25,5992.75,5993.25,0,0,,,0,0,1,1,1,1,1,1,0,0,1506898860000,0,,,0,0,1
1506898920000,5993.25,5993.25,5993.0,5993.0,0,0,,,0,0,1,1,1,1,1,1,0,0,1506898920000,0,,,0,0,1
1506898980000,5993.0,5993.0,5993.0,5993.0,0,0,,,0,0,1,1,1,1,1,1,0,0,1506898980000,0,,,0,0,1
1506899040000,5993.0,5993.0,5993.0,5993.0,0,0,,,0,0,1,1,1,1,1,1,0,0,1506899040000,0,,,0,0,1
1506899100000,5992.75,5993.0,5992.5,5992.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506899100000,0,,,0,0,1
1506899160000,5992.5,5992.5,5990.75,5991.5,0,0,,,0,0,1,1,1,1,1,1,0,0,1506899160000,0,,,0,0,1
1506899220000,5991.5,5991.75,5991.25,5991.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506899220000,0,,,0,0,1
1506899280000,5992.0,5992.0,5991.25,5991.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506899280000,0,,,0,0,1
1506899340000,5991.5,5991.75,5991.5,5991.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506899340000,0,,,0,0,1
1506899400000,5991.5,5991.75,5991.25,5991.25,0,0,,,0,0,1,1,1,1,1,1,0,0,1506899400000,0,,,0,0,1
1506899460000,5991.5,5991.75,5991.25,5991.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506899460000,0,,,0,0,1
1506899520000,5991.75,5992.0,5991.25,5991.25,0,0,,,0,0,1,1,1,1,1,1,0,0,1506899520000,0,,,0,0,1
1506899580000,5991.5,5991.5,5991.25,5991.5,0,0,,,0,0,1,1,1,1,1,1,0,0,1506899580000,0,,,0,0,1
1506899640000,5991.5,5991.5,5991.25,5991.25,0,0,,,0,0,1,1,1,1,1,1,0,0,1506899640000,0,,,0,0,1
1506899700000,5991.5,5991.5,5991.5,5991.5,0,0,,,0,0,1,1,1,1,1,1,0,0,1506899700000,0,,,0,0,1
1506899760000,5991.25,5991.25,5991.25,5991.25,0,0,,,0,0,1,1,1,1,1,1,0,0,1506899760000,0,,,0,0,1
1506899820000,5991.25,5991.25,5991.0,5991.0,0,0,,,0,0,1,1,1,1,1,1,0,0,1506899820000,0,,,0,0,1
1506899880000,5991.25,5991.25,5991.0,5991.0,0,0,,,0,0,1,1,1,1,1,1,0,0,1506899880000,0,,,0,0,1
1506899940000,5991.25,5991.25,5991.0,5991.25,0,0,,,0,0,1,1,1,1,1,1,0,0,1506899940000,0,,,0,0,1
1506900000000,5991.5,5991.5,5991.5,5991.5,0,0,,,0,0,1,1,1,1,1,1,0,0,1506900000000,0,,,0,0,1
1506900060000,5991.75,5992.5,5991.75,5992.25,0,0,,,0,0,1,1,1,1,1,1,0,0,1506900060000,0,,,0,0,1
1506900120000,5992.75,5993.5,5992.75,5993.5,0,0,,,0,0,1,1,1,1,1,1,0,0,1506900120000,0,,,0,0,1
1506900180000,5993.75,5994.0,5993.5,5993.5,0,0,,,0,0,1,1,1,1,1,1,0,0,1506900180000,0,,,0,0,1
1506900240000,5993.75,5993.75,5993.5,5993.5,0,0,,,0,0,1,1,1,1,1,1,0,0,1506900240000,0,,,0,0,1
1506900300000,5993.5,5993.5,5992.75,5992.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506900300000,0,,,0,0,1
1506900360000,5992.75,5992.75,5992.5,5992.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506900360000,0,,,0,0,1
1506900420000,5993.25,5993.25,5993.25,5993.25,0,0,,,0,0,1,1,1,1,1,1,0,0,1506900420000,0,,,0,0,1
1506900480000,5993.25,5993.25,5991.75,5991.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506900480000,0,,,0,0,1
1506900540000,5991.75,5992.0,5991.75,5992.0,0,0,,,0,0,1,1,1,1,1,1,0,0,1506900540000,0,,,0,0,1
1506900600000,5992.25,5993.25,5992.25,5992.5,0,0,,,0,0,1,1,1,1,1,1,0,0,1506900600000,0,,,0,0,1
1506900660000,5992.75,5992.75,5992.75,5992.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506900660000,0,,,0,0,1
1506900720000,5993.0,5993.0,5992.75,5992.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506900720000,0,,,0,0,1
1506900780000,5992.75,5993.25,5992.75,5993.0,0,0,,,0,0,1,1,1,1,1,1,0,0,1506900780000,0,,,0,0,1
1506900840000,5993.25,5993.25,5993.0,5993.25,0,0,,,0,0,1,1,1,1,1,1,0,0,1506900840000,0,,,0,0,1
1506900900000,5993.5,5993.75,5993.25,5993.25,0,0,,,0,0,1,1,1,1,1,1,0,0,1506900900000,0,,,0,0,1
1506900960000,5993.0,5993.75,5993.0,5993.25,0,0,,,0,0,1,1,1,1,1,1,0,0,1506900960000,0,,,0,0,1
1506901020000,5993.5,5993.75,5993.5,5993.75,0,0,,,0,0,1,1,1,1,1,1,0,0,1506901020000,0,,,0,0,1
1506901080000,5993.5,5993.5,5993.5,5993.5,0,0,,,0,0,1,1,1,1,1,1,0,0,1506901080000,0,,,0,0,1
