timestamp,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2026-06-28 22:00:00+00:00,33,1,42004177,29282.5,29340.0,29280.25,29335.75,959,NQ.v.0
2026-06-28 22:01:00+00:00,33,1,42004177,29333.5,29392.75,29324.5,29392.75,572,NQ.v.0
2026-06-28 22:02:00+00:00,33,1,42004177,29393.25,29468.0,29387.25,29446.75,919,NQ.v.0
2026-06-28 22:03:00+00:00,33,1,42004177,29452.5,29495.5,29451.75,29475.25,702,NQ.v.0
2026-06-28 22:04:00+00:00,33,1,42004177,29476.0,29519.75,29476.0,29496.75,533,NQ.v.0
2026-06-28 22:05:00+00:00,33,1,42004177,29494.75,29505.25,29482.0,29499.0,356,NQ.v.0
2026-06-28 22:06:00+00:00,33,1,42004177,29499.75,29513.75,29487.0,29504.0,375,NQ.v.0
2026-06-28 22:07:00+00:00,33,1,42004177,29504.25,29537.75,29496.0,29528.0,380,NQ.v.0
2026-06-28 22:08:00+00:00,33,1,42004177,29528.0,29529.25,29499.0,29507.0,269,NQ.v.0
2026-06-28 22:09:00+00:00,33,1,42004177,29508.0,29508.0,29495.0,29501.25,183,NQ.v.0
2026-06-28 22:10:00+00:00,33,1,42004177,29504.5,29510.75,29490.0,29502.5,202,NQ.v.0
2026-06-28 22:11:00+00:00,33,1,42004177,29503.0,29506.75,29485.0,29493.5,147,NQ.v.0
2026-06-28 22:12:00+00:00,33,1,42004177,29495.0,29526.5,29490.25,29519.25,215,NQ.v.0
2026-06-28 22:13:00+00:00,33,1,42004177,29517.25,29529.25,29515.0,29525.0,137,NQ.v.0
2026-06-28 22:14:00+00:00,33,1,42004177,29524.0,29552.75,29524.0,29545.0,342,NQ.v.0
2026-06-28 22:15:00+00:00,33,1,42004177,29546.0,29550.0,29533.75,29539.75,194,NQ.v.0
2026-06-28 22:16:00+00:00,33,1,42004177,29534.75,29536.5,29526.75,29530.5,98,NQ.v.0
2026-06-28 22:17:00+00:00,33,1,42004177,29530.0,29559.75,29528.5,29554.75,233,NQ.v.0
2026-06-28 22:18:00+00:00,33,1,42004177,29554.25,29554.25,29525.5,29532.0,130,NQ.v.0
2026-06-28 22:19:00+00:00,33,1,42004177,29530.5,29533.25,29520.25,29523.5,135,NQ.v.0
2026-06-28 22:20:00+00:00,33,1,42004177,29523.0,29528.0,29498.0,29502.0,278,NQ.v.0
2026-06-28 22:21:00+00:00,33,1,42004177,29504.25,29519.25,29504.0,29514.75,85,NQ.v.0
2026-06-28 22:22:00+00:00,33,1,42004177,29514.5,29540.0,29513.25,29540.0,223,NQ.v.0
2026-06-28 22:23:00+00:00,33,1,42004177,29539.25,29580.0,29534.75,29546.0,539,NQ.v.0
2026-06-28 22:24:00+00:00,33,1,42004177,29548.25,29557.25,29534.25,29537.0,152,NQ.v.0
2026-06-28 22:25:00+00:00,33,1,42004177,29539.25,29577.5,29527.0,29563.75,384,NQ.v.0
2026-06-28 22:26:00+00:00,33,1,42004177,29561.0,29582.0,29561.0,29565.5,165,NQ.v.0
2026-06-28 22:27:00+00:00,33,1,42004177,29565.0,29579.75,29560.5,29568.75,101,NQ.v.0
2026-06-28 22:28:00+00:00,33,1,42004177,29567.5,29592.25,29556.75,29559.0,302,NQ.v.0
2026-06-28 22:29:00+00:00,33,1,42004177,29560.25,29566.75,29552.0,29561.0,115,NQ.v.0
2026-06-28 22:30:00+00:00,33,1,42004177,29560.75,29589.0,29560.75,29574.75,220,NQ.v.0
2026-06-28 22:31:00+00:00,33,1,42004177,29570.0,29585.0,29563.5,29580.75,121,NQ.v.0
2026-06-28 22:32:00+00:00,33,1,42004177,29580.5,29598.75,29580.0,29584.75,216,NQ.v.0
2026-06-28 22:33:00+00:00,33,1,42004177,29582.25,29587.25,29574.75,29575.5,76,NQ.v.0
2026-06-28 22:34:00+00:00,33,1,42004177,29572.75,29576.75,29563.0,29568.75,117,NQ.v.0
2026-06-28 22:35:00+00:00,33,1,42004177,29567.75,29568.75,29560.75,29563.75,124,NQ.v.0
2026-06-28 22:36:00+00:00,33,1,42004177,29566.75,29588.75,29566.5,29582.0,153,NQ.v.0
2026-06-28 22:37:00+00:00,33,1,42004177,29583.75,29584.25,29563.75,29567.5,107,NQ.v.0
2026-06-28 22:38:00+00:00,33,1,42004177,29565.75,29570.0,29561.5,29565.0,56,NQ.v.0
2026-06-28 22:39:00+00:00,33,1,42004177,29569.0,29572.0,29562.5,29565.75,60,NQ.v.0
2026-06-28 22:40:00+00:00,33,1,42004177,29565.75,29589.25,29561.5,29589.25,130,NQ.v.0
2026-06-28 22:41:00+00:00,33,1,42004177,29589.75,29590.0,29575.75,29577.75,94,NQ.v.0
2026-06-28 22:42:00+00:00,33,1,42004177,29577.75,29590.75,29577.75,29583.5,77,NQ.v.0
2026-06-28 22:43:00+00:00,33,1,42004177,29584.75,29592.0,29574.25,29579.5,58,NQ.v.0
2026-06-28 22:44:00+00:00,33,1,42004177,29577.25,29586.0,29574.25,29584.75,76,NQ.v.0
2026-06-28 22:45:00+00:00,33,1,42004177,29584.5,29594.0,29579.0,29583.0,128,NQ.v.0
2026-06-28 22:46:00+00:00,33,1,42004177,29583.75,29588.75,29578.5,29581.75,44,NQ.v.0
2026-06-28 22:47:00+00:00,33,1,42004177,29581.0,29582.0,29575.25,29581.25,34,NQ.v.0
2026-06-28 22:48:00+00:00,33,1,42004177,29580.5,29595.0,29580.5,29590.0,96,NQ.v.0
2026-06-28 22:49:00+00:00,33,1,42004177,29591.75,29591.75,29574.5,29589.25,147,NQ.v.0
2026-06-28 22:50:00+00:00,33,1,42004177,29587.25,29589.0,29575.25,29575.25,30,NQ.v.0
2026-06-28 22:51:00+00:00,33,1,42004177,29575.75,29579.25,29571.5,29574.5,68,NQ.v.0
2026-06-28 22:52:00+00:00,33,1,42004177,29571.0,29574.0,29565.5,29568.25,79,NQ.v.0
2026-06-28 22:53:00+00:00,33,1,42004177,29568.5,29576.75,29567.75,29574.0,49,NQ.v.0
2026-06-28 22:54:00+00:00,33,1,42004177,29574.0,29574.25,29561.75,29565.25,122,NQ.v.0
2026-06-28 22:55:00+00:00,33,1,42004177,29568.0,29577.5,29565.25,29572.25,92,NQ.v.0
2026-06-28 22:56:00+00:00,33,1,42004177,29574.25,29576.75,29569.5,29571.25,35,NQ.v.0
2026-06-28 22:57:00+00:00,33,1,42004177,29572.25,29572.5,29564.25,29566.25,43,NQ.v.0
2026-06-28 22:58:00+00:00,33,1,42004177,29565.0,29565.0,29556.0,29562.0,72,NQ.v.0
2026-06-28 22:59:00+00:00,33,1,42004177,29561.5,29568.5,29557.75,29560.5,69,NQ.v.0
2026-06-28 23:00:00+00:00,33,1,42004177,29558.25,29583.5,29548.75,29579.25,252,NQ.v.0
2026-06-28 23:01:00+00:00,33,1,42004177,29577.0,29593.0,29577.0,29587.5,193,NQ.v.0
2026-06-28 23:02:00+00:00,33,1,42004177,29587.25,29595.0,29584.25,29585.5,129,NQ.v.0
2026-06-28 23:03:00+00:00,33,1,42004177,29585.0,29607.5,29577.5,29607.5,226,NQ.v.0
2026-06-28 23:04:00+00:00,33,1,42004177,29606.75,29610.5,29594.25,29597.0,204,NQ.v.0
2026-06-28 23:05:00+00:00,33,1,42004177,29600.5,29604.75,29589.0,29594.75,107,NQ.v.0
2026-06-28 23:06:00+00:00,33,1,42004177,29597.0,29608.0,29592.5,29606.75,69,NQ.v.0
2026-06-28 23:07:00+00:00,33,1,42004177,29606.75,29633.75,29605.0,29621.5,465,NQ.v.0
2026-06-28 23:08:00+00:00,33,1,42004177,29622.5,29639.75,29618.25,29629.25,340,NQ.v.0
2026-06-28 23:09:00+00:00,33,1,42004177,29628.5,29650.0,29628.0,29644.75,352,NQ.v.0
2026-06-28 23:10:00+00:00,33,1,42004177,29645.25,29652.0,29630.0,29631.5,275,NQ.v.0
2026-06-28 23:11:00+00:00,33,1,42004177,29632.0,29641.75,29626.75,29630.5,146,NQ.v.0
2026-06-28 23:12:00+00:00,33,1,42004177,29634.5,29655.5,29633.0,29650.0,256,NQ.v.0
2026-06-28 23:13:00+00:00,33,1,42004177,29649.5,29656.75,29636.0,29637.5,201,NQ.v.0
2026-06-28 23:14:00+00:00,33,1,42004177,29635.5,29645.25,29629.25,29641.0,123,NQ.v.0
