exit_timestamp,result_R,cumulative_R,drawdown_R
2021-01-06 07:35:00-06:00,0.19264453470058984,0.19264453470058984,0.0
2021-01-07 10:55:00-06:00,-1.0,-0.8073554652994102,1.0
2021-01-07 13:45:00-06:00,0.5722539394679108,-0.23510152583149935,0.4277460605320892
2021-01-07 14:50:00-06:00,2.0,1.7648984741685005,0.0
2021-01-08 13:50:00-06:00,-1.0,0.7648984741685005,1.0
2021-01-11 07:10:00-06:00,1.0970539263971555,1.861952400565656,0.0
2021-01-12 11:15:00-06:00,2.0,3.861952400565656,0.0
2021-01-14 22:50:00-06:00,0.8769446919678899,4.738897092533546,0.0
2021-01-15 06:15:00-06:00,-1.0,3.738897092533546,1.0
2021-01-15 08:55:00-06:00,-1.0,2.738897092533546,2.0
2021-01-15 13:30:00-06:00,-0.6125726372945234,2.1263244552390224,2.6125726372945235
2021-01-15 14:15:00-06:00,-1.0,1.1263244552390224,3.6125726372945235
2021-01-19 04:55:00-06:00,0.07013578362483304,1.1964602388638554,3.5424368536696904
2021-01-20 07:40:00-06:00,2.0,3.1964602388638554,1.5424368536696904
2021-01-20 14:30:00-06:00,1.1883784499635413,4.384838688827397,0.3540584037061487
2021-01-21 02:10:00-06:00,-1.0,3.384838688827397,1.3540584037061487
2021-01-21 08:30:00-06:00,2.0,5.384838688827397,0.0
2021-01-21 14:55:00-06:00,-1.0,4.384838688827397,1.0
2021-01-22 14:10:00-06:00,-1.0,3.384838688827397,2.0
2021-01-24 17:00:00-06:00,-1.0,2.384838688827397,3.0
2021-01-25 01:55:00-06:00,2.0,4.384838688827397,1.0
2021-01-26 05:45:00-06:00,2.0,6.384838688827397,0.0
2021-01-27 14:00:00-06:00,2.0,8.384838688827397,0.0
2021-01-27 17:30:00-06:00,0.2617865675611955,8.646625256388592,0.0
2021-01-29 08:35:00-06:00,-1.0,7.646625256388592,1.0
2021-01-29 11:45:00-06:00,2.0,9.646625256388592,0.0
2021-01-29 14:55:00-06:00,-1.0,8.646625256388592,1.0
2021-02-02 02:35:00-06:00,-1.0,7.646625256388592,2.0
2021-02-02 11:45:00-06:00,0.5517887318847441,8.198413988273337,1.448211268115255
