cost_multiplier,N,WinRate,AvgR,TotalR,PF,MaxDD,ReturnMaxDD
1.0,2275,0.5617582417582417,0.5683200798575244,1292.928181675868,2.430042753194928,15.563767849085934,83.07295471204309
1.5,2275,0.5586813186813187,0.5510027969725736,1253.531363112605,2.3611932388019707,15.729952612212287,79.69072723966117
2.0,2275,0.5564835164835165,0.5336855140876228,1214.1345445493419,2.2945554571391646,15.896137375338526,76.37921816358771
