timestamp,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-03-15 00:00:00+00:00,33,1,13743,18238.25,18240.75,18237.0,18239.75,80,NQ.v.0
2024-03-15 00:01:00+00:00,33,1,13743,18239.5,18243.0,18239.25,18243.0,177,NQ.v.0
2024-03-15 00:02:00+00:00,33,1,13743,18243.25,18245.0,18242.25,18244.0,82,NQ.v.0
2024-03-15 00:03:00+00:00,33,1,13743,18242.75,18245.0,18242.75,18244.0,55,NQ.v.0
2024-03-15 00:04:00+00:00,33,1,13743,18244.5,18246.75,18244.25,18244.5,70,NQ.v.0
2024-03-15 00:05:00+00:00,33,1,13743,18244.75,18245.75,18244.25,18245.0,30,NQ.v.0
2024-03-15 00:06:00+00:00,33,1,13743,18245.5,18247.25,18244.5,18247.0,32,NQ.v.0
2024-03-15 00:07:00+00:00,33,1,13743,18246.75,18247.5,18242.25,18243.5,103,NQ.v.0
2024-03-15 00:08:00+00:00,33,1,13743,18242.75,18242.75,18240.75,18241.5,55,NQ.v.0
2024-03-15 00:09:00+00:00,33,1,13743,18241.25,18241.25,18238.75,18240.25,84,NQ.v.0
2024-03-15 00:10:00+00:00,33,1,13743,18240.5,18241.25,18239.5,18240.75,28,NQ.v.0
2024-03-15 00:11:00+00:00,33,1,13743,18240.75,18240.75,18239.0,18240.0,16,NQ.v.0
2024-03-15 00:12:00+00:00,33,1,13743,18239.5,18240.5,18238.75,18239.5,16,NQ.v.0
2024-03-15 00:13:00+00:00,33,1,13743,18239.5,18243.0,18239.5,18243.0,34,NQ.v.0
2024-03-15 00:14:00+00:00,33,1,13743,18243.0,18244.5,18242.25,18243.5,31,NQ.v.0
2024-03-15 00:15:00+00:00,33,1,13743,18243.5,18244.0,18241.25,18241.25,67,NQ.v.0
2024-03-15 00:16:00+00:00,33,1,13743,18241.25,18243.5,18241.0,18242.75,41,NQ.v.0
2024-03-15 00:17:00+00:00,33,1,13743,18242.0,18244.25,18242.0,18243.25,38,NQ.v.0
2024-03-15 00:18:00+00:00,33,1,13743,18244.0,18245.5,18243.75,18245.0,22,NQ.v.0
2024-03-15 00:19:00+00:00,33,1,13743,18244.5,18247.75,18244.5,18246.5,78,NQ.v.0
2024-03-15 00:20:00+00:00,33,1,13743,18246.0,18246.0,18240.25,18242.5,87,NQ.v.0
2024-03-15 00:21:00+00:00,33,1,13743,18241.25,18249.25,18241.25,18247.25,133,NQ.v.0
2024-03-15 00:22:00+00:00,33,1,13743,18247.5,18253.0,18247.0,18251.5,152,NQ.v.0
2024-03-15 00:23:00+00:00,33,1,13743,18251.0,18251.75,18249.25,18251.5,74,NQ.v.0
2024-03-15 00:24:00+00:00,33,1,13743,18251.5,18251.75,18249.5,18251.5,52,NQ.v.0
2024-03-15 00:25:00+00:00,33,1,13743,18251.5,18251.75,18248.75,18249.0,28,NQ.v.0
2024-03-15 00:26:00+00:00,33,1,13743,18248.5,18252.5,18248.25,18251.75,53,NQ.v.0
2024-03-15 00:27:00+00:00,33,1,13743,18251.0,18251.25,18248.75,18249.75,16,NQ.v.0
2024-03-15 00:28:00+00:00,33,1,13743,18249.25,18249.25,18246.75,18247.25,59,NQ.v.0
2024-03-15 00:29:00+00:00,33,1,13743,18248.0,18248.25,18247.0,18247.25,24,NQ.v.0
2024-03-15 00:30:00+00:00,33,1,13743,18247.5,18251.25,18247.5,18251.0,61,NQ.v.0
2024-03-15 00:31:00+00:00,33,1,13743,18251.5,18255.25,18250.0,18254.25,142,NQ.v.0
2024-03-15 00:32:00+00:00,33,1,13743,18253.75,18256.0,18252.75,18253.25,78,NQ.v.0
2024-03-15 00:33:00+00:00,33,1,13743,18254.5,18255.0,18253.25,18254.25,28,NQ.v.0
2024-03-15 00:34:00+00:00,33,1,13743,18254.0,18257.25,18253.75,18257.25,69,NQ.v.0
2024-03-15 00:35:00+00:00,33,1,13743,18257.25,18259.0,18255.75,18256.0,85,NQ.v.0
2024-03-15 00:36:00+00:00,33,1,13743,18255.75,18258.0,18255.5,18258.0,36,NQ.v.0
2024-03-15 00:37:00+00:00,33,1,13743,18257.25,18258.0,18257.25,18257.75,17,NQ.v.0
2024-03-15 00:38:00+00:00,33,1,13743,18257.75,18258.0,18256.5,18257.75,27,NQ.v.0
2024-03-15 00:39:00+00:00,33,1,13743,18257.5,18257.5,18254.5,18255.0,58,NQ.v.0
2024-03-15 00:40:00+00:00,33,1,13743,18255.0,18256.25,18253.75,18256.25,38,NQ.v.0
2024-03-15 00:41:00+00:00,33,1,13743,18255.75,18256.0,18253.0,18253.5,61,NQ.v.0
2024-03-15 00:42:00+00:00,33,1,13743,18253.25,18254.0,18251.25,18252.0,39,NQ.v.0
2024-03-15 00:43:00+00:00,33,1,13743,18252.5,18252.5,18250.75,18251.0,30,NQ.v.0
2024-03-15 00:44:00+00:00,33,1,13743,18252.5,18253.25,18252.5,18253.25,12,NQ.v.0
