trade_id,direction,entry,stop_time,stop_price,later_2p5_time,later_max_mfe,minutes_stop_to_2p5,mfe_c,median_post_stop_mfe
P60-009350,SHORT,9042.0,815245,9044.607142857143,815293,3.73972602739726,48,0.6712328767123288,7.000000000000001
P60-009351,LONG,9047.5,815277,9045.07142857143,815334,10.294117647058824,57,2.058823529411765,7.000000000000001
P60-009353,LONG,9121.25,815581,9116.410714285714,815594,5.217712177121771,13,0.981549815498155,7.000000000000001
P60-009356,SHORT,9116.25,815713,9120.42857142857,815816,6.581196581196581,103,1.1367521367521367,7.000000000000001
P60-009357,LONG,9127.0,815717,9122.82142857143,815776,5.384615384615384,59,0.0,7.000000000000001
P60-009358,SHORT,9115.0,815729,9119.339285714286,815816,6.049382716049383,87,0.0,7.000000000000001
P60-009359,LONG,9133.0,815739,9128.42857142857,815783,3.609375,44,0.21875,7.000000000000001
P60-009361,LONG,9117.0,815982,9112.660714285714,815998,9.390946502057613,16,0.1728395061728395,7.000000000000001
P60-009362,LONG,9147.75,816070,9144.357142857143,816133,11.421052631578947,63,0.5157894736842106,7.000000000000001
P60-009363,LONG,9178.0,816202,9175.089285714286,816268,4.895705521472393,66,2.3190184049079754,7.000000000000001
P60-009364,LONG,9189.75,816323,9187.910714285714,816333,20.79611650485437,10,0.0,7.000000000000001
P60-009366,LONG,9225.5,816566,9223.875,816590,18.153846153846153,24,0.3076923076923077,7.000000000000001
P60-009369,LONG,9347.25,817133,9344.07142857143,817144,6.921348314606742,11,2.044943820224719,7.000000000000001
P60-009370,LONG,9354.25,817154,9351.19642857143,817204,4.912280701754386,50,1.6374269005847955,7.000000000000001
P60-009373,SHORT,9330.75,817373,9333.5,817376,4.454545454545454,3,0.6363636363636364,7.000000000000001
P60-009374,SHORT,9336.5,817437,9339.267857142857,817463,3.8838709677419354,26,0.9935483870967742,7.000000000000001
P60-009376,SHORT,9337.75,817538,9339.0,817605,13.4,67,0.4,7.000000000000001
P60-009378,LONG,9336.5,817690,9335.410714285714,817697,72.98360655737706,7,0.0,7.000000000000001
P60-009380,LONG,9413.75,817837,9406.785714285714,817848,6.9282051282051285,11,0.0,7.000000000000001
P60-009381,LONG,9442.0,817931,9438.964285714286,817966,3.9529411764705884,35,0.0,7.000000000000001
P60-009382,LONG,9358.0,818417,9354.80357142857,818466,13.608938547486032,49,0.23463687150837986,7.000000000000001
P60-009386,LONG,9382.75,818648,9379.767857142857,818690,14.67065868263473,42,0.0,7.000000000000001
P60-009391,LONG,9453.0,818997,9450.607142857143,819016,3.238805970149254,19,0.0,7.000000000000001
P60-009393,SHORT,9434.0,819113,9436.42857142857,819210,9.058823529411766,97,1.5441176470588236,7.000000000000001
P60-009394,SHORT,9439.5,819202,9442.285714285714,819205,13.820512820512821,3,0.8076923076923077,7.000000000000001
P60-009395,SHORT,9407.75,819481,9411.714285714286,819488,11.414414414414415,7,1.1981981981981982,7.000000000000001
P60-009396,LONG,9440.75,819679,9437.07142857143,819709,3.330097087378641,30,0.0,7.000000000000001
P60-009403,LONG,9439.5,820297,9438.535714285714,820388,25.666666666666668,91,0.0,7.000000000000001
P60-009404,SHORT,9433.0,820328,9434.42857142857,820330,4.8999999999999995,2,0.0,7.000000000000001
P60-009408,LONG,9443.5,820493,9441.19642857143,820501,2.8217054263565893,8,2.170542635658915,7.000000000000001
P60-009410,SHORT,9443.0,820577,9445.392857142857,820581,20.059701492537314,4,0.7313432835820896,7.000000000000001
P60-009411,SHORT,9408.0,820831,9415.94642857143,820887,2.8943820224719103,56,0.0,7.000000000000001
P60-009412,SHORT,9408.0,820880,9411.714285714286,820883,6.1923076923076925,3,0.2692307692307692,7.000000000000001
P60-009414,LONG,9454.75,821043,9451.785714285714,821055,2.783132530120482,12,0.0,7.000000000000001
P60-009416,SHORT,9404.0,821244,9407.92857142857,821318,18.645454545454545,74,1.9090909090909092,7.000000000000001
P60-009417,SHORT,9405.0,821286,9408.55357142857,821318,20.894472361809047,32,0.6331658291457287,7.000000000000001
P60-009418,LONG,9375.5,821424,9372.25,821455,19.846153846153847,31,0.0,7.000000000000001
P60-009420,LONG,9383.5,821465,9378.714285714286,821473,11.805970149253731,8,1.2014925373134329,7.000000000000001
P60-009422,LONG,9418.75,821637,9417.357142857143,821656,7.3589743589743595,19,2.1538461538461537,7.000000000000001
P60-009426,SHORT,9401.5,822174,9405.25,822221,6.066666666666666,47,1.6666666666666667,7.000000000000001
P60-009427,SHORT,9405.75,822203,9408.42857142857,822208,10.08,5,0.0,7.000000000000001
P60-009429,LONG,9526.0,822718,9524.214285714286,822767,21.14,49,0.5599999999999999,7.000000000000001
P60-009432,SHORT,9568.5,823055,9569.410714285714,823165,5.490196078431373,110,1.6470588235294117,7.000000000000001
P60-009434,SHORT,9569.5,823154,9570.94642857143,823165,11.925925925925926,11,0.0,7.000000000000001
P60-009435,SHORT,9559.5,823253,9562.19642857143,823270,5.099337748344371,17,0.0,7.000000000000001
P60-009437,LONG,9568.0,823536,9566.30357142857,823553,8.842105263157896,17,0.2947368421052632,7.000000000000001
P60-009438,SHORT,9566.75,823551,9568.42857142857,823554,16.680851063829788,3,0.2978723404255319,7.000000000000001
P60-009442,SHORT,9535.0,823944,9538.92857142857,823947,8.590909090909092,3,0.0,7.000000000000001
P60-009444,LONG,9550.0,824365,9549.357142857143,824369,30.333333333333332,4,0.38888888888888884,7.000000000000001
P60-009445,LONG,9563.25,824454,9562.0,824472,5.0,18,0.0,7.000000000000001
P60-009446,LONG,9562.75,824519,9561.339285714286,824529,15.41772151898734,10,0.5316455696202531,7.000000000000001
P60-009447,LONG,9561.5,824577,9559.535714285714,824614,11.709090909090909,37,2.290909090909091,7.000000000000001
P60-009448,SHORT,9572.5,824762,9573.910714285714,824874,6.911392405063291,112,0.35443037974683544,7.000000000000001
P60-009449,LONG,9575.25,824861,9573.785714285714,824942,7.000000000000001,81,1.5365853658536586,7.000000000000001
P60-009451,LONG,9578.75,824945,9576.625,824961,11.882352941176471,16,0.0,7.000000000000001
P60-009453,SHORT,9603.5,825244,9605.535714285714,825319,3.5614035087719302,75,0.0,7.000000000000001
P60-009456,LONG,9608.5,825339,9606.375,825351,9.294117647058824,12,0.0,7.000000000000001
P60-009457,LONG,9620.75,825433,9619.660714285714,825446,5.049180327868853,13,0.459016393442623,7.000000000000001
P60-009459,SHORT,9583.25,825508,9586.232142857143,825512,3.520958083832335,4,0.7544910179640718,7.000000000000001
P60-009460,SHORT,9580.5,825820,9581.839285714286,825846,10.266666666666667,26,0.7466666666666667,7.000000000000001
P60-009462,SHORT,9566.25,825949,9568.035714285714,825952,18.48,3,0.0,7.000000000000001
P60-009463,SHORT,9567.25,826000,9569.535714285714,826020,24.5,20,0.0,7.000000000000001
P60-009465,LONG,9551.5,826260,9547.25,826303,9.705882352941176,43,0.8235294117647058,7.000000000000001
P60-009467,LONG,9629.0,826504,9626.107142857143,826598,5.444444444444445,94,0.8641975308641976,7.000000000000001
P60-009470,SHORT,9612.75,826692,9618.357142857143,826716,3.1656050955414017,24,0.0,7.000000000000001
P60-009474,LONG,9628.75,826968,9625.714285714286,826979,10.047058823529412,11,2.1411764705882352,7.000000000000001
P60-009475,LONG,9636.75,826988,9634.767857142857,827009,11.35135135135135,21,1.2612612612612613,7.000000000000001
P60-009487,LONG,9657.25,828150,9653.732142857143,828182,3.269035532994924,32,0.0,7.000000000000001
P60-009488,LONG,9663.25,828248,9662.142857142857,828296,12.193548387096774,48,0.9032258064516129,7.000000000000001
P60-009490,LONG,9663.0,828286,9661.125,828297,7.333333333333333,11,0.0,7.000000000000001
P60-009492,LONG,9672.5,828411,9671.392857142857,828518,3.161290322580645,107,0.45161290322580644,7.000000000000001
P60-009493,LONG,9672.75,828477,9671.92857142857,828517,17.956521739130434,40,0.0,7.000000000000001
P60-009497,SHORT,9672.5,828895,9673.232142857143,828899,15.707317073170733,4,1.024390243902439,7.000000000000001
P60-009498,LONG,9673.25,828898,9672.5,828930,3.0,32,0.0,7.000000000000001
P60-009501,LONG,9661.0,829108,9659.75,829147,5.8,39,1.0,7.000000000000001
P60-009504,LONG,9665.5,829258,9664.482142857143,829277,3.68421052631579,19,0.0,7.000000000000001
P60-009505,SHORT,9594.0,829287,9599.607142857143,829290,2.585987261146497,3,0.624203821656051,7.000000000000001
P60-009507,SHORT,9590.0,829405,9592.69642857143,829408,9.364238410596025,3,0.0,7.000000000000001
P60-009509,SHORT,9574.0,829630,9574.857142857143,829663,5.541666666666667,33,0.5833333333333334,7.000000000000001
P60-009511,SHORT,9547.5,829853,9551.160714285714,829886,3.4146341463414633,33,1.1609756097560977,7.000000000000001
P60-009512,SHORT,9546.25,829934,9548.25,829945,2.5,11,0.375,7.000000000000001
P60-009514,LONG,9571.5,830131,9569.5,830134,27.375,3,1.375,7.000000000000001
P60-009515,LONG,9589.0,830208,9587.30357142857,830213,22.989473684210527,5,0.0,7.000000000000001
P60-009518,LONG,9643.0,830568,9640.107142857143,830647,4.493827160493828,79,1.5555555555555556,7.000000000000001
P60-009519,LONG,9638.5,830616,9636.392857142857,830647,14.59322033898305,31,0.3559322033898305,7.000000000000001
P60-009521,LONG,9664.75,830760,9663.30357142857,830840,6.049382716049383,80,0.691358024691358,7.000000000000001
P60-009524,LONG,9669.5,831066,9668.232142857143,831161,3.352112676056338,95,0.7887323943661972,7.000000000000001
P60-009526,LONG,9667.75,831322,9666.5,831336,4.2,14,1.2,7.000000000000001
P60-009527,SHORT,9665.75,831377,9666.910714285714,831412,2.5846153846153843,35,0.43076923076923074,7.000000000000001
P60-009528,LONG,9669.25,831397,9668.142857142857,831423,15.129032258064516,26,0.45161290322580644,7.000000000000001
P60-009530,LONG,9685.0,831537,9682.767857142857,831553,17.136,16,0.0,7.000000000000001
P60-009532,LONG,9735.5,831755,9733.857142857143,831773,5.021739130434783,18,1.9782608695652175,7.000000000000001
P60-009533,LONG,9736.75,831809,9735.19642857143,831854,7.724137931034482,45,0.48275862068965514,7.000000000000001
P60-009534,LONG,9736.5,831845,9734.964285714286,831854,7.976744186046511,9,1.3023255813953487,7.000000000000001
P60-009535,LONG,9739.25,832017,9737.392857142857,832051,12.788461538461538,34,0.40384615384615385,7.000000000000001
P60-009536,LONG,9743.25,832064,9741.767857142857,832072,13.325301204819276,8,0.1686746987951807,7.000000000000001
P60-009537,LONG,9716.5,832435,9714.267857142857,832447,12.32,12,1.68,7.000000000000001
P60-009541,SHORT,9713.5,832808,9715.17857142857,832816,13.404255319148936,8,0.0,7.000000000000001
P60-009542,SHORT,9696.75,832952,9704.892857142857,833043,22.074561403508774,91,0.06140350877192983,7.000000000000001
P60-009549,SHORT,9559.0,833781,9562.464285714286,833823,4.90721649484536,42,0.5773195876288659,7.000000000000001
P60-009550,SHORT,9550.75,833873,9554.482142857143,833924,3.349282296650718,51,2.3444976076555024,7.000000000000001
P60-009554,LONG,9591.5,834275,9588.75,834282,5.090909090909091,7,0.0,7.000000000000001
P60-009556,SHORT,9501.75,834410,9507.767857142857,834506,4.56973293768546,96,0.0,7.000000000000001
P60-009559,SHORT,9326.0,834787,9331.982142857143,834795,7.188059701492538,8,0.0,7.000000000000001
P60-009562,SHORT,9278.5,835027,9281.25,835030,3.0,3,0.0,7.000000000000001
P60-009563,LONG,9292.25,835048,9289.32142857143,835095,3.5853658536585367,47,0.08536585365853659,7.000000000000001
P60-009568,SHORT,9132.5,835792,9140.392857142857,835797,10.990950226244344,5,1.171945701357466,7.000000000000001
P60-009572,LONG,9130.25,836152,9123.892857142857,836171,12.977528089887642,19,0.0,7.000000000000001
P60-009576,LONG,9197.0,836478,9194.32142857143,836544,10.173333333333334,66,0.4666666666666667,7.000000000000001
P60-009579,SHORT,9159.0,836692,9166.267857142857,836720,8.909090909090908,28,0.1375921375921376,7.000000000000001
P60-009581,SHORT,9134.0,836769,9138.517857142857,836786,14.110671936758893,17,1.1620553359683794,7.000000000000001
P60-009582,LONG,9150.5,836914,9143.32142857143,836934,4.2835820895522385,20,0.208955223880597,7.000000000000001
P60-009584,SHORT,8978.5,837173,8991.0,837264,4.18,91,0.0,7.000000000000001
P60-009589,LONG,8918.5,837674,8909.410714285714,837687,3.2730844793713167,13,1.3202357563850688,7.000000000000001
P60-009590,SHORT,8910.75,837840,8915.375,837899,11.783783783783784,59,1.027027027027027,7.000000000000001
P60-009593,LONG,8899.5,838338,8889.160714285714,838351,11.219343696027634,13,0.6528497409326426,7.000000000000001
P60-009594,LONG,8902.25,838365,8893.642857142857,838403,15.71369294605809,38,0.0,7.000000000000001
P60-009595,LONG,8994.5,838455,8981.214285714286,838476,3.236559139784946,21,0.5456989247311828,7.000000000000001
P60-009597,SHORT,8921.0,838610,8933.67857142857,838645,8.222535211267605,35,0.0,7.000000000000001
P60-009598,SHORT,8868.25,838721,8882.964285714286,838827,4.332524271844661,106,0.0,7.000000000000001
P60-009600,SHORT,8813.75,838894,8836.642857142857,838903,2.8283931357254293,9,0.3494539781591264,7.000000000000001
P60-009601,SHORT,8809.0,838955,8819.285714285714,838962,6.684027777777778,7,1.190972222222222,7.000000000000001
P60-009603,SHORT,8721.25,839173,8726.017857142857,839178,5.033707865168539,5,1.5205992509363295,7.000000000000001
P60-009606,SHORT,8647.25,839774,8668.732142857143,839822,5.923524522028263,48,0.0,7.000000000000001
P60-009611,LONG,8411.25,840316,8403.75,840394,4.8,78,0.0,7.000000000000001
P60-009612,SHORT,8279.5,840512,8294.214285714286,840568,6.252427184466019,56,0.0,7.000000000000001
P60-009613,SHORT,8269.5,840548,8279.875,840568,9.783132530120483,20,0.0,7.000000000000001
P60-009614,SHORT,8260.75,840724,8276.464285714286,840791,8.368181818181819,67,0.0,7.000000000000001
P60-009622,LONG,8379.25,841638,8364.910714285714,841712,8.508094645080947,74,0.12204234122042341,7.000000000000001
P60-009624,LONG,8341.5,841682,8330.660714285714,841690,19.558484349258652,8,0.7611202635914334,7.000000000000001
P60-009628,SHORT,8501.0,841976,8507.982142857143,841991,3.1150895140664963,15,0.0,7.000000000000001
P60-009629,SHORT,8598.75,842188,8612.107142857143,842205,10.724598930481283,17,0.0,7.000000000000001
P60-009631,LONG,8505.25,842465,8490.25,842474,6.15,9,0.0,7.000000000000001
P60-009632,LONG,8550.0,842526,8519.875,842599,4.796680497925311,73,0.5892116182572614,7.000000000000001
P60-009634,LONG,8690.25,842754,8677.94642857143,842862,6.685050798258345,108,0.0,7.000000000000001
P60-009635,SHORT,8644.0,842762,8657.57142857143,842806,5.213157894736842,44,0.0,7.000000000000001
P60-009636,LONG,8684.75,842773,8670.660714285714,842862,13.840304182509506,89,0.6565272496831432,7.000000000000001
P60-009640,LONG,8816.0,843418,8806.07142857143,843485,8.964028776978417,67,0.3273381294964029,7.000000000000001
P60-009641,LONG,8818.0,843477,8809.67857142857,843485,10.665236051502147,8,1.201716738197425,7.000000000000001
P60-009644,SHORT,8815.0,843786,8829.19642857143,843885,4.948427672955975,99,2.0955974842767295,7.000000000000001
P60-009645,LONG,8854.5,843842,8842.232142857143,843855,12.064046579330423,13,1.0800582241630277,7.000000000000001
P60-009651,LONG,8692.75,844659,8688.125,844705,6.27027027027027,46,0.3783783783783784,7.000000000000001
P60-009654,SHORT,8753.0,845083,8758.910714285714,845145,5.413897280966768,62,0.0,7.000000000000001
P60-009656,SHORT,8740.75,845175,8752.857142857143,845234,6.23598820058997,59,1.1150442477876106,7.000000000000001
P60-009657,SHORT,8743.75,845193,8752.285714285714,845232,9.196652719665272,39,0.4393305439330544,7.000000000000001
P60-009658,SHORT,8757.25,845293,8771.607142857143,845312,4.022388059701492,19,0.0,7.000000000000001
P60-009660,LONG,8838.25,845520,8829.875,845523,13.343283582089553,3,0.23880597014925373,7.000000000000001
P60-009661,SHORT,8870.75,845681,8876.375,845726,4.977777777777778,45,0.2222222222222222,7.000000000000001
P60-009662,SHORT,8854.75,845734,8860.392857142857,845807,4.917721518987341,73,0.35443037974683544,7.000000000000001
P60-009667,SHORT,8754.0,846327,8761.107142857143,846335,6.542713567839196,8,0.0,7.000000000000001
P60-009669,LONG,8745.5,846491,8739.55357142857,846596,6.096096096096097,105,0.0,7.000000000000001
P60-009670,SHORT,8722.25,846512,8728.55357142857,846523,7.971671388101982,11,1.4674220963172804,7.000000000000001
P60-009671,SHORT,8695.75,846573,8702.785714285714,846579,3.3756345177664975,6,0.4263959390862944,7.000000000000001
P60-009672,LONG,8775.25,846600,8756.142857142857,846675,4.841121495327103,75,0.28785046728971964,7.000000000000001
P60-009674,SHORT,8704.5,846848,8716.517857142857,846883,7.800891530460625,35,0.8112927191679049,7.000000000000001
P60-009675,LONG,8687.75,847057,8683.732142857143,847088,9.644444444444444,31,0.4977777777777777,7.000000000000001
P60-009676,SHORT,8566.5,847258,8575.67857142857,847323,3.5136186770428015,65,0.0,7.000000000000001
P60-009677,SHORT,8545.0,847333,8552.375,847395,3.3559322033898304,62,0.847457627118644,7.000000000000001
P60-009678,SHORT,8550.25,847355,8555.32142857143,847360,5.915492957746479,5,0.29577464788732394,7.000000000000001
P60-009680,SHORT,8535.0,847646,8544.214285714286,847665,17.038759689922482,19,0.0,7.000000000000001
P60-009681,SHORT,8400.5,847782,8411.07142857143,847855,5.983108108108108,73,0.16554054054054054,7.000000000000001
P60-009683,LONG,8452.0,847967,8430.892857142857,848014,4.39424703891709,47,0.4263959390862944,7.000000000000001
P60-009684,LONG,8435.5,847993,8417.5,848013,6.069444444444445,20,0.75,7.000000000000001
P60-009686,LONG,8443.0,848157,8428.410714285714,848190,2.7931456548347615,33,1.8849449204406366,7.000000000000001
P60-009687,SHORT,8417.25,848166,8429.57142857143,848227,7.527536231884058,61,0.0,7.000000000000001
P60-009688,LONG,8445.5,848175,8432.42857142857,848190,2.9262295081967213,15,0.4016393442622951,7.000000000000001
P60-009689,SHORT,8426.25,848183,8438.232142857143,848219,9.159463487332339,36,0.0,7.000000000000001
P60-009701,SHORT,7921.5,849498,7930.607142857143,849502,11.776470588235293,4,0.9333333333333332,7.000000000000001
P60-009704,LONG,8152.0,849773,8143.446428571428,849829,5.524008350730689,56,0.0,7.000000000000001
P60-009709,SHORT,8224.75,850416,8234.69642857143,850433,15.658886894075405,17,0.4021543985637343,7.000000000000001
P60-009714,LONG,8120.5,850653,8096.410714285715,850748,5.126760563380281,95,0.0,7.000000000000001
P60-009718,SHORT,8278.25,850907,8287.19642857143,850914,12.770459081836327,7,0.0,7.000000000000001
P60-009723,SHORT,8169.25,851239,8177.285714285715,851281,10.484444444444444,42,0.0,7.000000000000001
P60-009725,LONG,8152.75,851417,8139.089285714285,851473,6.899346405228758,56,0.0,7.000000000000001
P60-009726,LONG,8156.75,851447,8145.107142857143,851473,7.751533742331289,26,0.0,7.000000000000001
P60-009727,LONG,8166.75,851470,8157.178571428572,851474,8.384328358208956,4,1.2798507462686568,7.000000000000001
P60-009729,LONG,8180.5,851608,8172.678571428572,851620,3.26027397260274,12,0.767123287671233,7.000000000000001
P60-009732,SHORT,8164.0,851665,8173.767857142857,851674,9.521023765996345,9,0.15356489945155394,7.000000000000001
P60-009734,SHORT,8028.75,852055,8041.375,852075,10.772277227722773,20,1.8217821782178218,7.000000000000001
P60-009737,SHORT,7900.0,852420,7918.714285714285,852427,15.950381679389313,7,0.0,7.000000000000001
P60-009739,LONG,7704.5,852693,7693.107142857143,852793,2.5673981191222572,100,0.2413793103448276,7.000000000000001
P60-009740,SHORT,7674.75,852773,7686.375,852806,6.172043010752688,33,0.0,7.000000000000001
P60-009742,SHORT,7666.0,852848,7682.089285714285,852869,4.008879023307436,21,0.12430632630410654,7.000000000000001
P60-009750,SHORT,7358.75,853464,7386.232142857143,853500,10.852501624431449,36,0.14554905782975958,7.000000000000001
P60-009752,SHORT,7145.5,853633,7157.625,853652,8.68041237113402,19,0.0,7.000000000000001
P60-009754,SHORT,7014.25,853837,7027.339285714285,853855,5.4815825375170535,18,0.0,7.000000000000001
P60-009759,SHORT,7515.75,854452,7551.357142857143,854536,6.276830491474424,84,1.3971915747241725,7.000000000000001
P60-009762,SHORT,7480.75,854643,7505.339285714285,854726,3.1822803195352214,83,1.8605664488017428,7.000000000000001
P60-009765,SHORT,7428.75,855183,7451.0,855208,8.786516853932584,25,1.2921348314606742,7.000000000000001
P60-009766,SHORT,7340.75,855214,7360.071428571428,855253,6.275415896487985,39,0.2975970425138632,7.000000000000001
P60-009767,SHORT,7313.25,855334,7345.964285714285,855367,11.806768558951966,33,2.078602620087336,7.000000000000001
P60-009768,SHORT,7291.25,855353,7320.714285714285,855368,12.362424242424241,15,0.43272727272727274,7.000000000000001
P60-009770,SHORT,7039.75,855428,7056.910714285715,855455,3.0301768990634756,27,0.08740894901144641,7.000000000000001
P60-009771,LONG,7186.0,855548,7173.125,855584,8.407766990291263,36,0.0,7.000000000000001
P60-009772,LONG,7205.0,855599,7188.357142857143,855609,5.3626609442060085,10,0.8111587982832619,7.000000000000001
P60-009775,LONG,7194.0,856034,7178.767857142857,856064,3.840562719812427,30,0.0,7.000000000000001
P60-009776,LONG,7397.75,856249,7377.178571428572,856342,4.569444444444444,93,0.23090277777777776,7.000000000000001
P60-009783,LONG,7159.75,856759,7148.767857142857,856770,9.85691056910569,11,0.0,7.000000000000001
P60-009784,SHORT,7132.75,856889,7140.178571428572,856905,9.221153846153847,16,0.0,7.000000000000001
P60-009785,LONG,7115.75,856932,7107.642857142857,857033,8.387665198237885,101,0.0,7.000000000000001
P60-009788,SHORT,7109.0,857205,7137.125,857233,10.63111111111111,28,1.2444444444444445,7.000000000000001
P60-009790,LONG,7191.75,857496,7176.857142857143,857501,15.594724220623501,5,0.0,7.000000000000001
P60-009792,LONG,7099.0,857974,7081.035714285715,857986,12.608349900596421,12,0.1809145129224652,7.000000000000001
P60-009795,SHORT,7157.0,858259,7167.589285714285,858263,11.09612141652614,4,0.4721753794266442,7.000000000000001
P60-009797,LONG,7273.5,858471,7245.410714285715,858493,6.2835346471710105,22,0.0,7.000000000000001
P60-009800,SHORT,7158.0,858814,7168.767857142857,858874,2.9485903814262024,60,0.0,7.000000000000001
P60-009803,LONG,7222.25,858970,7209.0,859001,9.169811320754716,31,1.2075471698113207,7.000000000000001
P60-009806,LONG,7290.5,859185,7283.107142857143,859192,10.753623188405797,7,1.859903381642512,7.000000000000001
P60-009807,LONG,7321.25,859275,7311.839285714285,859308,22.554079696394684,33,1.2751423149905123,7.000000000000001
P60-009811,SHORT,7413.5,859721,7430.767857142857,859738,7.253360910031024,17,0.0,7.000000000000001
P60-009812,SHORT,7411.0,859809,7430.160714285715,859839,14.561043802423114,30,0.0,7.000000000000001
P60-009814,SHORT,7193.5,860019,7214.017857142857,860036,13.987815491731942,17,0.0,7.000000000000001
P60-009815,SHORT,6973.75,860114,7004.375,860154,11.26530612244898,40,0.0,7.000000000000001
P60-009817,LONG,6705.75,860339,6694.25,860413,8.891304347826088,74,2.0,7.000000000000001
P60-009818,LONG,6709.0,860395,6695.857142857143,860414,7.532608695652174,19,0.3804347826086957,7.000000000000001
P60-009821,LONG,6767.25,860726,6748.446428571428,860818,3.257359924026591,92,0.33238366571699907,7.000000000000001
P60-009823,LONG,6784.0,860789,6767.892857142857,860822,4.470066518847006,33,1.6607538802660753,7.000000000000001
P60-009824,LONG,6819.5,860823,6806.589285714285,860879,2.8271092669432916,56,0.0,7.000000000000001
P60-009828,LONG,7147.5,861565,7131.910714285715,861667,3.0309278350515467,102,1.0584192439862543,7.000000000000001
P60-009832,LONG,7296.5,862100,7284.142857142857,862156,5.098265895953757,56,2.30635838150289,7.000000000000001
P60-009835,LONG,7431.25,862448,7414.928571428572,862560,2.8796498905908092,112,1.7461706783369801,7.000000000000001
P60-009837,LONG,7546.5,862794,7528.625,862849,4.895104895104895,55,0.0,7.000000000000001
P60-009847,SHORT,7660.5,864114,7680.375,864127,11.547169811320755,13,0.0,7.000000000000001
P60-009848,SHORT,7419.0,864422,7432.839285714285,864434,4.5522580645161295,12,1.3729032258064517,7.000000000000001
P60-009852,LONG,7383.5,864854,7371.232142857143,864943,3.8922852983988356,89,0.0,7.000000000000001
P60-009854,LONG,7346.25,864884,7335.321428571428,864895,7.983660130718954,11,0.0,7.000000000000001
P60-009855,LONG,7368.5,864924,7359.589285714285,864937,7.294589178356713,13,2.048096192384769,7.000000000000001
P60-009856,LONG,7347.75,865051,7335.303571428572,865058,28.72309899569584,7,0.04017216642754663,7.000000000000001
P60-009859,LONG,7678.75,865188,7655.482142857143,865240,3.137375287797391,52,1.6438986953184958,7.000000000000001
P60-009864,LONG,7747.75,865462,7733.660714285715,865479,10.344740177439798,17,0.0,7.000000000000001
P60-009867,SHORT,7817.0,865724,7826.482142857143,865731,11.468926553672317,7,0.10546139359698681,7.000000000000001
P60-009871,SHORT,7715.0,866214,7724.535714285715,866219,6.737827715355805,5,0.0,7.000000000000001
P60-009872,SHORT,7656.0,866278,7665.660714285715,866385,3.8558225508317925,107,0.0,7.000000000000001
P60-009874,SHORT,7656.5,866441,7669.267857142857,866467,6.148251748251749,26,0.0,7.000000000000001
P60-009876,LONG,7700.0,866777,7688.339285714285,866811,8.597243491577334,34,0.9647779479326186,7.000000000000001
P60-009879,LONG,7568.5,867294,7562.535714285715,867296,20.37125748502994,2,1.089820359281437,7.000000000000001
P60-009881,SHORT,7549.0,867475,7564.482142857143,867498,3.6816608996539792,23,0.0,7.000000000000001
P60-009885,LONG,7584.25,867672,7574.928571428572,867675,6.329501915708812,3,0.0,7.000000000000001
P60-009889,LONG,7802.75,867948,7791.464285714285,868029,4.031645569620253,81,0.0,7.000000000000001
P60-009890,LONG,7814.0,868020,7804.0,868050,3.425,30,0.35,7.000000000000001
P60-009891,LONG,7829.0,868078,7820.410714285715,868162,4.918918918918919,84,0.4074844074844075,7.000000000000001
P60-009893,LONG,7866.0,868278,7858.910714285715,868314,2.6801007556675063,36,0.2468513853904282,7.000000000000001
P60-009895,LONG,7887.0,868454,7882.303571428572,868465,10.64638783269962,11,0.1064638783269962,7.000000000000001
P60-009903,LONG,7932.5,868880,7924.714285714285,868966,3.146788990825688,86,0.0,7.000000000000001
P60-009905,SHORT,7848.0,869114,7854.285714285715,869125,13.323863636363637,11,0.0,7.000000000000001
P60-009909,SHORT,7922.25,869363,7932.678571428572,869384,10.667808219178083,21,1.0547945205479452,7.000000000000001
P60-009910,SHORT,7845.0,869425,7856.196428571428,869445,3.036682615629984,20,0.0,7.000000000000001
P60-009911,SHORT,7859.75,869535,7870.714285714285,869555,10.237785016286646,20,0.6156351791530945,7.000000000000001
P60-009912,SHORT,7767.25,869628,7774.642857142857,869656,8.420289855072463,28,1.4879227053140096,7.000000000000001
P60-009913,SHORT,7755.75,869654,7761.267857142857,869660,9.197411003236246,6,0.0,7.000000000000001
P60-009914,SHORT,7709.75,869740,7715.696428571428,869781,3.741741741741742,41,0.7987987987987988,7.000000000000001
P60-009917,SHORT,7712.75,869954,7716.803571428572,870006,12.149779735682818,52,0.12334801762114536,7.000000000000001
P60-009919,SHORT,7709.0,869980,7712.642857142857,870007,14.823529411764707,27,0.5490196078431373,7.000000000000001
P60-009923,SHORT,7583.75,870401,7590.535714285715,870424,8.76842105263158,23,0.0,7.000000000000001
P60-009924,LONG,7583.75,870476,7577.535714285715,870583,5.431034482758621,107,1.6896551724137931,7.000000000000001
P60-009925,SHORT,7567.75,870483,7573.803571428572,870495,7.185840707964601,12,0.28908554572271383,7.000000000000001
P60-009926,LONG,7597.25,870584,7586.428571428572,870588,7.924092409240925,4,0.23102310231023102,7.000000000000001
P60-009929,SHORT,7571.75,870745,7581.25,870764,7.657894736842105,19,1.105263157894737,7.000000000000001
P60-009931,SHORT,7492.25,871067,7498.464285714285,871076,4.224137931034483,9,0.9655172413793103,7.000000000000001
