model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason
BOS,Short,2024-01-01 19:40:00-06:00,2024-01-01 19:40:00-06:00,,,2024-01-01 19:40:00-06:00,2024-01-01 20:40:00-06:00,16801.5,16810.324042745036,16783.851914509924,16797.75,0.42497527588574757,75.0,-1,0,TIME
Control,Short,2024-01-01 19:40:00-06:00,,,,2024-01-01 19:40:00-06:00,2024-01-01 20:40:00-06:00,16801.5,16810.324042745036,16783.851914509924,16797.75,0.42497527588574757,75.0,-1,0,TIME
Retest,Short,2024-01-01 19:40:00-06:00,2024-01-01 19:40:00-06:00,2024-01-01 19:45:00-06:00,,2024-01-01 19:45:00-06:00,2024-01-01 20:45:00-06:00,16801.25,16810.381253977535,16782.98749204493,16797.0,0.46543443107113297,75.0,-1,0,TIME
Confirm,Short,2024-01-01 19:40:00-06:00,2024-01-01 19:40:00-06:00,2024-01-01 19:45:00-06:00,2024-01-01 19:55:00-06:00,2024-01-01 19:55:00-06:00,2024-01-01 20:55:00-06:00,16801.25,16810.07618327655,16783.597633446905,16795.0,0.708120351024983,75.0,-1,0,TIME
Retest,Short,2024-01-01 20:45:00-06:00,2024-01-01 20:45:00-06:00,2024-01-01 20:50:00-06:00,,2024-01-01 20:50:00-06:00,2024-01-01 21:05:00-06:00,16790.0,16797.815706669375,16774.368586661247,16797.815706669375,-1.0,75.0,-1,0,STOP
BOS,Short,2024-01-01 20:45:00-06:00,2024-01-01 20:45:00-06:00,,,2024-01-01 20:45:00-06:00,2024-01-01 21:45:00-06:00,16797.0,16804.291914874713,16782.416170250573,16794.0,0.4114145668929222,75.0,-1,0,TIME
Control,Short,2024-01-01 20:45:00-06:00,,,,2024-01-01 20:45:00-06:00,2024-01-01 21:45:00-06:00,16797.0,16804.291914874713,16782.416170250573,16794.0,0.4114145668929222,75.0,-1,0,TIME
Confirm,Short,2024-01-02 13:50:00-06:00,2024-01-02 13:50:00-06:00,2024-01-02 13:55:00-06:00,2024-01-02 14:00:00-06:00,2024-01-02 14:00:00-06:00,2024-01-02 14:30:00-06:00,16415.25,16440.666768822994,16364.416462354016,16440.666768822994,-1.0,75.0,-1,5,STOP
BOS,Short,2024-01-02 13:50:00-06:00,2024-01-02 13:50:00-06:00,,,2024-01-02 13:50:00-06:00,2024-01-02 14:50:00-06:00,16453.75,16477.167524788794,16406.914950422408,16477.167524788794,-1.0,75.0,-1,4,STOP
Control,Short,2024-01-02 13:50:00-06:00,,,,2024-01-02 13:50:00-06:00,2024-01-02 14:50:00-06:00,16453.75,16477.167524788794,16406.914950422408,16477.167524788794,-1.0,75.0,-1,4,STOP
Retest,Short,2024-01-02 13:50:00-06:00,2024-01-02 13:50:00-06:00,2024-01-02 13:55:00-06:00,,2024-01-02 13:55:00-06:00,2024-01-02 14:50:00-06:00,16441.75,16464.96805873245,16395.313882535094,16464.96805873245,-1.0,75.0,-1,4,STOP
BOS,Long,2024-01-02 14:55:00-06:00,2024-01-02 14:55:00-06:00,,,2024-01-02 14:55:00-06:00,2024-01-02 15:55:00-06:00,16507.75,16479.99273036443,16563.264539271142,16518.5,0.3872859305377686,100.0,-1,5,TIME
Control,Long,2024-01-02 14:55:00-06:00,,,,2024-01-02 14:55:00-06:00,2024-01-02 15:55:00-06:00,16507.75,16479.99273036443,16563.264539271142,16518.5,0.3872859305377686,100.0,-1,5,TIME
BOS,Short,2024-01-02 18:40:00-06:00,2024-01-02 18:40:00-06:00,,,2024-01-02 18:40:00-06:00,2024-01-02 19:40:00-06:00,16506.75,16514.642724529855,16490.964550940287,16496.75,1.2669896133042946,90.0,-1,0,TIME
Control,Short,2024-01-02 18:40:00-06:00,,,,2024-01-02 18:40:00-06:00,2024-01-02 19:40:00-06:00,16506.75,16514.642724529855,16490.964550940287,16496.75,1.2669896133042946,90.0,-1,0,TIME
Retest,Short,2024-01-02 18:40:00-06:00,2024-01-02 18:40:00-06:00,2024-01-02 18:45:00-06:00,,2024-01-02 18:45:00-06:00,2024-01-02 19:45:00-06:00,16507.25,16514.76645849201,16492.21708301598,16497.5,1.2971534413933055,90.0,-1,0,TIME
Confirm,Short,2024-01-02 18:40:00-06:00,2024-01-02 18:40:00-06:00,2024-01-02 18:45:00-06:00,2024-01-02 18:50:00-06:00,2024-01-02 18:50:00-06:00,2024-01-02 19:50:00-06:00,16505.25,16512.81885431401,16490.11229137198,16502.5,0.36333107837868867,90.0,-1,0,TIME
BOS,Short,2024-01-03 02:40:00-06:00,2024-01-03 02:40:00-06:00,,,2024-01-03 02:40:00-06:00,2024-01-03 03:05:00-06:00,16481.75,16493.279343347,16458.691313306004,16458.691313306004,2.0,90.0,-1,0,TARGET
Control,Short,2024-01-03 02:40:00-06:00,,,,2024-01-03 02:40:00-06:00,2024-01-03 03:05:00-06:00,16481.75,16493.279343347,16458.691313306004,16458.691313306004,2.0,90.0,-1,0,TARGET
BOS,Short,2024-01-03 09:10:00-06:00,2024-01-03 09:10:00-06:00,,,2024-01-03 09:10:00-06:00,2024-01-03 10:00:00-06:00,16356.25,16393.70986003146,16281.330279937081,16393.70986003146,-1.0,90.0,-1,1,STOP
Confirm,Short,2024-01-03 09:10:00-06:00,2024-01-03 09:10:00-06:00,2024-01-03 09:25:00-06:00,2024-01-03 09:30:00-06:00,2024-01-03 09:30:00-06:00,2024-01-03 10:00:00-06:00,16361.0,16396.75867314032,16289.48265371936,16396.75867314032,-1.0,90.0,-1,2,STOP
Control,Short,2024-01-03 09:10:00-06:00,,,,2024-01-03 09:10:00-06:00,2024-01-03 10:00:00-06:00,16356.25,16393.70986003146,16281.330279937081,16393.70986003146,-1.0,90.0,-1,1,STOP
Retest,Short,2024-01-03 09:10:00-06:00,2024-01-03 09:10:00-06:00,2024-01-03 09:25:00-06:00,,2024-01-03 09:25:00-06:00,2024-01-03 10:00:00-06:00,16365.75,16401.692032612653,16293.865934774696,16401.692032612653,-1.0,90.0,-1,1,STOP
BOS,Long,2024-01-03 13:40:00-06:00,2024-01-03 13:40:00-06:00,,,2024-01-03 13:40:00-06:00,2024-01-03 14:00:00-06:00,16409.25,16371.134323906881,16485.481352186238,16371.134323906881,-1.0,85.0,-1,4,STOP
Control,Long,2024-01-03 13:40:00-06:00,,,,2024-01-03 13:40:00-06:00,2024-01-03 14:00:00-06:00,16409.25,16371.134323906881,16485.481352186238,16371.134323906881,-1.0,85.0,-1,4,STOP
BOS,Short,2024-01-03 14:50:00-06:00,2024-01-03 14:50:00-06:00,,,2024-01-03 14:50:00-06:00,2024-01-03 15:50:00-06:00,16314.5,16347.976678096004,16247.546643807993,16326.0,-0.3435227344547297,100.0,-1,5,TIME
Control,Short,2024-01-03 14:50:00-06:00,,,,2024-01-03 14:50:00-06:00,2024-01-03 15:50:00-06:00,16314.5,16347.976678096004,16247.546643807993,16326.0,-0.3435227344547297,100.0,-1,5,TIME
Retest,Short,2024-01-03 20:15:00-06:00,2024-01-03 20:15:00-06:00,2024-01-03 20:20:00-06:00,,2024-01-03 20:20:00-06:00,2024-01-03 20:25:00-06:00,16332.0,16340.071025947107,16315.857948105784,16340.071025947107,-1.0,90.0,-1,0,STOP
BOS,Short,2024-01-03 20:15:00-06:00,2024-01-03 20:15:00-06:00,,,2024-01-03 20:15:00-06:00,2024-01-03 21:05:00-06:00,16335.0,16342.999566404578,16319.000867190845,16342.999566404578,-1.0,90.0,-1,0,STOP
Control,Short,2024-01-03 20:15:00-06:00,,,,2024-01-03 20:15:00-06:00,2024-01-03 21:05:00-06:00,16335.0,16342.999566404578,16319.000867190845,16342.999566404578,-1.0,90.0,-1,0,STOP
BOS,Long,2024-01-04 09:05:00-06:00,2024-01-04 09:05:00-06:00,,,2024-01-04 09:05:00-06:00,2024-01-04 10:05:00-06:00,16300.25,16264.57461860531,16371.600762789381,16331.5,0.8759541952549663,75.0,-1,1,TIME
Control,Long,2024-01-04 09:05:00-06:00,,,,2024-01-04 09:05:00-06:00,2024-01-04 10:05:00-06:00,16300.25,16264.57461860531,16371.600762789381,16331.5,0.8759541952549663,75.0,-1,1,TIME
Retest,Long,2024-01-04 09:05:00-06:00,2024-01-04 09:05:00-06:00,2024-01-04 09:10:00-06:00,,2024-01-04 09:10:00-06:00,2024-01-04 10:10:00-06:00,16309.25,16273.471074419216,16380.807851161568,16358.0,1.3625339276868214,75.0,-1,1,TIME
Confirm,Long,2024-01-04 09:05:00-06:00,2024-01-04 09:05:00-06:00,2024-01-04 09:10:00-06:00,2024-01-04 09:30:00-06:00,2024-01-04 09:30:00-06:00,2024-01-04 10:15:00-06:00,16299.75,16265.2643555156,16368.721288968803,16368.721288968803,2.0,75.0,-1,2,TARGET
BOS,Short,2024-01-04 14:50:00-06:00,2024-01-04 14:50:00-06:00,,,2024-01-04 14:50:00-06:00,2024-01-04 15:50:00-06:00,16235.5,16261.564439517839,16183.371120964322,16235.25,0.009591612350954229,75.0,-1,5,TIME
Control,Short,2024-01-04 14:50:00-06:00,,,,2024-01-04 14:50:00-06:00,2024-01-04 15:50:00-06:00,16235.5,16261.564439517839,16183.371120964322,16235.25,0.009591612350954229,75.0,-1,5,TIME
BOS,Short,2024-01-04 20:40:00-06:00,2024-01-04 20:40:00-06:00,,,2024-01-04 20:40:00-06:00,2024-01-04 21:40:00-06:00,16239.25,16246.386077129859,16224.977845740284,16234.0,0.7356983261901101,90.0,-1,0,TIME
Control,Short,2024-01-04 20:40:00-06:00,,,,2024-01-04 20:40:00-06:00,2024-01-04 21:40:00-06:00,16239.25,16246.386077129859,16224.977845740284,16234.0,0.7356983261901101,90.0,-1,0,TIME
Retest,Short,2024-01-04 20:40:00-06:00,2024-01-04 20:40:00-06:00,2024-01-04 20:45:00-06:00,,2024-01-04 20:45:00-06:00,2024-01-04 21:45:00-06:00,16238.0,16244.947785906297,16224.104428187407,16235.5,0.3598268619265165,90.0,-1,0,TIME
BOS,Long,2024-01-04 22:25:00-06:00,2024-01-04 22:25:00-06:00,,,2024-01-04 22:25:00-06:00,2024-01-04 22:45:00-06:00,16242.0,16236.698870409491,16252.602259181018,16236.698870409491,-1.0,75.0,-1,0,STOP
Control,Long,2024-01-04 22:25:00-06:00,,,,2024-01-04 22:25:00-06:00,2024-01-04 22:45:00-06:00,16242.0,16236.698870409491,16252.602259181018,16236.698870409491,-1.0,75.0,-1,0,STOP
Retest,Long,2024-01-04 22:25:00-06:00,2024-01-04 22:25:00-06:00,2024-01-04 22:30:00-06:00,,2024-01-04 22:30:00-06:00,2024-01-04 22:45:00-06:00,16241.75,16236.693593951672,16251.862812096659,16236.693593951672,-1.0,75.0,-1,0,STOP
Confirm,Long,2024-01-05 02:15:00-06:00,2024-01-05 02:15:00-06:00,2024-01-05 02:20:00-06:00,2024-01-05 02:25:00-06:00,2024-01-05 02:25:00-06:00,2024-01-05 02:45:00-06:00,16215.5,16203.806097823146,16238.887804353708,16203.806097823146,-1.0,75.0,-1,0,STOP
Retest,Long,2024-01-05 02:15:00-06:00,2024-01-05 02:15:00-06:00,2024-01-05 02:20:00-06:00,,2024-01-05 02:20:00-06:00,2024-01-05 02:45:00-06:00,16214.0,16202.733489963388,16236.533020073224,16202.733489963388,-1.0,75.0,-1,0,STOP
BOS,Long,2024-01-05 02:15:00-06:00,2024-01-05 02:15:00-06:00,,,2024-01-05 02:15:00-06:00,2024-01-05 02:50:00-06:00,16209.75,16198.56875842211,16232.112483155779,16198.56875842211,-1.0,75.0,-1,0,STOP
Control,Long,2024-01-05 02:15:00-06:00,,,,2024-01-05 02:15:00-06:00,2024-01-05 02:50:00-06:00,16209.75,16198.56875842211,16232.112483155779,16198.56875842211,-1.0,75.0,-1,0,STOP
Control,Long,2024-01-05 03:05:00-06:00,,,,2024-01-05 03:05:00-06:00,2024-01-05 04:05:00-06:00,16187.5,16174.416288017399,16213.667423965202,16182.5,-0.38215454502889573,75.0,-1,0,TIME
Confirm,Long,2024-01-05 06:20:00-06:00,2024-01-05 06:20:00-06:00,2024-01-05 06:25:00-06:00,2024-01-05 06:35:00-06:00,2024-01-05 06:35:00-06:00,2024-01-05 06:50:00-06:00,16184.25,16172.107402127296,16208.535195745406,16172.107402127296,-1.0,75.0,-1,1,STOP
Retest,Long,2024-01-05 06:20:00-06:00,2024-01-05 06:20:00-06:00,2024-01-05 06:25:00-06:00,,2024-01-05 06:25:00-06:00,2024-01-05 06:50:00-06:00,16183.25,16171.01361430148,16207.72277139704,16171.01361430148,-1.0,75.0,-1,1,STOP
BOS,Long,2024-01-05 06:20:00-06:00,2024-01-05 06:20:00-06:00,,,2024-01-05 06:20:00-06:00,2024-01-05 07:00:00-06:00,16182.25,16169.937738478517,16206.874523042967,16169.937738478517,-1.0,75.0,-1,1,STOP
Control,Long,2024-01-05 06:20:00-06:00,,,,2024-01-05 06:20:00-06:00,2024-01-05 07:00:00-06:00,16182.25,16169.937738478517,16206.874523042967,16169.937738478517,-1.0,75.0,-1,1,STOP
BOS,Long,2024-01-05 07:15:00-06:00,2024-01-05 07:15:00-06:00,,,2024-01-05 07:15:00-06:00,2024-01-05 07:30:00-06:00,16201.25,16187.045558216358,16229.658883567285,16187.045558216358,-1.0,90.0,-1,1,STOP
Control,Long,2024-01-05 07:15:00-06:00,,,,2024-01-05 07:15:00-06:00,2024-01-05 07:30:00-06:00,16201.25,16187.045558216358,16229.658883567285,16187.045558216358,-1.0,90.0,-1,1,STOP
Retest,Long,2024-01-05 07:15:00-06:00,2024-01-05 07:15:00-06:00,2024-01-05 07:25:00-06:00,,2024-01-05 07:25:00-06:00,2024-01-05 07:30:00-06:00,16196.0,16181.515685400838,16224.968629198322,16181.515685400838,-1.0,90.0,-1,1,STOP
Control,Short,2024-01-05 08:05:00-06:00,,,,2024-01-05 08:05:00-06:00,2024-01-05 08:25:00-06:00,16205.25,16235.400413442567,16144.949173114868,16235.400413442567,-1.0,75.0,-1,1,STOP
BOS,Long,2024-01-08 01:05:00-06:00,2024-01-08 01:05:00-06:00,,,2024-01-08 01:05:00-06:00,2024-01-08 01:35:00-06:00,16242.25,16232.102467553026,16262.545064893946,16232.102467553026,-1.0,90.0,-1,0,STOP
Control,Long,2024-01-08 01:05:00-06:00,,,,2024-01-08 01:05:00-06:00,2024-01-08 01:35:00-06:00,16242.25,16232.102467553026,16262.545064893946,16232.102467553026,-1.0,90.0,-1,0,STOP
Control,Long,2024-01-08 02:10:00-06:00,,,,2024-01-08 02:10:00-06:00,2024-01-08 03:10:00-06:00,16221.25,16206.770921879128,16250.208156241744,16216.75,-0.3107932675294518,75.0,-1,0,TIME
BOS,Long,2024-01-08 14:35:00-06:00,2024-01-08 14:35:00-06:00,,,2024-01-08 14:35:00-06:00,2024-01-08 14:45:00-06:00,16583.75,16565.02069814392,16621.20860371216,16565.02069814392,-1.0,75.0,1,5,STOP
Control,Long,2024-01-08 14:35:00-06:00,,,,2024-01-08 14:35:00-06:00,2024-01-08 14:45:00-06:00,16583.75,16565.02069814392,16621.20860371216,16565.02069814392,-1.0,75.0,1,5,STOP
BOS,Long,2024-01-08 20:15:00-06:00,2024-01-08 20:15:00-06:00,,,2024-01-08 20:15:00-06:00,2024-01-08 21:15:00-06:00,16579.5,16573.1712154383,16592.157569123403,16576.5,-0.4740246678886913,90.0,1,0,TIME
Control,Long,2024-01-08 20:15:00-06:00,,,,2024-01-08 20:15:00-06:00,2024-01-08 21:15:00-06:00,16579.5,16573.1712154383,16592.157569123403,16576.5,-0.4740246678886913,90.0,1,0,TIME
Confirm,Long,2024-01-08 20:15:00-06:00,2024-01-08 20:15:00-06:00,2024-01-08 20:20:00-06:00,2024-01-08 20:25:00-06:00,2024-01-08 20:25:00-06:00,2024-01-08 21:20:00-06:00,16581.25,16575.14635412792,16593.45729174416,16575.14635412792,-1.0,90.0,1,0,STOP
Retest,Long,2024-01-08 20:15:00-06:00,2024-01-08 20:15:00-06:00,2024-01-08 20:20:00-06:00,,2024-01-08 20:20:00-06:00,2024-01-08 21:20:00-06:00,16581.25,16575.051842906993,16593.64631418602,16575.051842906993,-1.0,90.0,1,0,STOP
Control,Long,2024-01-09 01:00:00-06:00,,,,2024-01-09 01:00:00-06:00,2024-01-09 01:30:00-06:00,16563.5,16556.726228497155,16577.047543005694,16556.726228497155,-1.0,75.0,1,0,STOP
Confirm,Long,2024-01-09 11:50:00-06:00,2024-01-09 11:50:00-06:00,2024-01-09 11:55:00-06:00,2024-01-09 12:00:00-06:00,2024-01-09 12:00:00-06:00,2024-01-09 12:05:00-06:00,16653.5,16630.465155692276,16699.569688615447,16630.465155692276,-1.0,75.0,1,4,STOP
BOS,Long,2024-01-09 11:50:00-06:00,2024-01-09 11:50:00-06:00,,,2024-01-09 11:50:00-06:00,2024-01-09 12:30:00-06:00,16631.0,16608.414470507018,16676.171058985965,16608.414470507018,-1.0,75.0,1,3,STOP
Control,Long,2024-01-09 11:50:00-06:00,,,,2024-01-09 11:50:00-06:00,2024-01-09 12:30:00-06:00,16631.0,16608.414470507018,16676.171058985965,16608.414470507018,-1.0,75.0,1,3,STOP
Retest,Long,2024-01-09 11:50:00-06:00,2024-01-09 11:50:00-06:00,2024-01-09 11:55:00-06:00,,2024-01-09 11:55:00-06:00,2024-01-09 12:30:00-06:00,16632.5,16610.375936899374,16676.74812620125,16610.375936899374,-1.0,75.0,1,3,STOP
Confirm,Short,2024-01-09 12:30:00-06:00,2024-01-09 12:30:00-06:00,2024-01-09 12:35:00-06:00,2024-01-09 12:40:00-06:00,2024-01-09 12:40:00-06:00,2024-01-09 12:50:00-06:00,16597.75,16623.137754513467,16546.97449097307,16623.137754513467,-1.0,75.0,1,4,STOP
Retest,Short,2024-01-09 12:30:00-06:00,2024-01-09 12:30:00-06:00,2024-01-09 12:35:00-06:00,,2024-01-09 12:35:00-06:00,2024-01-09 12:50:00-06:00,16601.75,16628.0233510145,16549.203297970995,16628.0233510145,-1.0,75.0,1,4,STOP
BOS,Short,2024-01-09 14:45:00-06:00,2024-01-09 14:45:00-06:00,,,2024-01-09 14:45:00-06:00,2024-01-09 14:50:00-06:00,16581.5,16607.39183625324,16529.71632749352,16607.39183625324,-1.0,75.0,1,5,STOP
Control,Short,2024-01-09 14:45:00-06:00,,,,2024-01-09 14:45:00-06:00,2024-01-09 14:50:00-06:00,16581.5,16607.39183625324,16529.71632749352,16607.39183625324,-1.0,75.0,1,5,STOP
Control,Long,2024-01-09 21:15:00-06:00,,,,2024-01-09 21:15:00-06:00,2024-01-09 21:30:00-06:00,16620.5,16612.54644307878,16636.407113842444,16612.54644307878,-1.0,90.0,1,0,STOP
BOS,Long,2024-01-10 01:35:00-06:00,2024-01-10 01:35:00-06:00,,,2024-01-10 01:35:00-06:00,2024-01-10 02:00:00-06:00,16621.5,16612.360579233446,16639.778841533105,16639.778841533105,2.0,75.0,1,0,TARGET
Control,Long,2024-01-10 01:35:00-06:00,,,,2024-01-10 01:35:00-06:00,2024-01-10 02:00:00-06:00,16621.5,16612.360579233446,16639.778841533105,16639.778841533105,2.0,75.0,1,0,TARGET
Retest,Long,2024-01-10 01:35:00-06:00,2024-01-10 01:35:00-06:00,2024-01-10 01:40:00-06:00,,2024-01-10 01:40:00-06:00,2024-01-10 02:00:00-06:00,16625.25,16616.200895002487,16643.348209995027,16643.348209995027,2.0,75.0,1,0,TARGET
Confirm,Long,2024-01-10 01:35:00-06:00,2024-01-10 01:35:00-06:00,2024-01-10 01:40:00-06:00,2024-01-10 01:45:00-06:00,2024-01-10 01:45:00-06:00,2024-01-10 02:05:00-06:00,16629.5,16620.37404535945,16647.751909281094,16647.751909281094,2.0,75.0,1,0,TARGET
Control,Long,2024-01-10 09:00:00-06:00,,,,2024-01-10 09:00:00-06:00,2024-01-10 09:30:00-06:00,16601.0,16575.29730655619,16652.405386887625,16652.405386887625,2.0,75.0,1,1,TARGET
BOS,Long,2024-01-10 09:00:00-06:00,2024-01-10 09:40:00-06:00,,,2024-01-10 09:40:00-06:00,2024-01-10 10:10:00-06:00,16672.25,16643.72600140071,16729.297997198573,16643.72600140071,-1.0,75.0,1,2,STOP
Control,Long,2024-01-10 09:40:00-06:00,,,,2024-01-10 09:40:00-06:00,2024-01-10 10:10:00-06:00,16672.25,16643.72600140071,16729.297997198573,16643.72600140071,-1.0,100.0,1,2,STOP
BOS,Long,2024-01-10 11:35:00-06:00,2024-01-10 11:35:00-06:00,,,2024-01-10 11:35:00-06:00,2024-01-10 12:35:00-06:00,16688.75,16667.308497629354,16731.633004741292,16704.25,0.7228971054388104,75.0,1,3,TIME
Control,Long,2024-01-10 11:35:00-06:00,,,,2024-01-10 11:35:00-06:00,2024-01-10 12:35:00-06:00,16688.75,16667.308497629354,16731.633004741292,16704.25,0.7228971054388104,75.0,1,3,TIME
Retest,Long,2024-01-10 11:35:00-06:00,2024-01-10 11:35:00-06:00,2024-01-10 11:40:00-06:00,,2024-01-10 11:40:00-06:00,2024-01-10 12:40:00-06:00,16685.25,16663.9739620844,16727.8020758312,16703.5,0.8577724890506139,75.0,1,3,TIME
Confirm,Long,2024-01-10 11:35:00-06:00,2024-01-10 11:35:00-06:00,2024-01-10 11:40:00-06:00,2024-01-10 11:45:00-06:00,2024-01-10 11:45:00-06:00,2024-01-10 12:45:00-06:00,16690.25,16669.42225050694,16731.905498986114,16707.0,0.8042155493363827,75.0,1,3,TIME
BOS,Long,2024-01-10 13:00:00-06:00,2024-01-10 13:00:00-06:00,,,2024-01-10 13:00:00-06:00,2024-01-10 13:55:00-06:00,16720.75,16699.45500616949,16763.339987661024,16763.339987661024,2.0,75.0,1,4,TARGET
Control,Long,2024-01-10 13:00:00-06:00,,,,2024-01-10 13:00:00-06:00,2024-01-10 13:55:00-06:00,16720.75,16699.45500616949,16763.339987661024,16763.339987661024,2.0,75.0,1,4,TARGET
Retest,Long,2024-01-10 13:00:00-06:00,2024-01-10 13:00:00-06:00,2024-01-10 13:05:00-06:00,,2024-01-10 13:05:00-06:00,2024-01-10 13:55:00-06:00,16722.5,16701.86893430024,16763.762131399522,16763.762131399522,2.0,75.0,1,4,TARGET
Confirm,Long,2024-01-10 13:00:00-06:00,2024-01-10 13:00:00-06:00,2024-01-10 13:05:00-06:00,2024-01-10 13:10:00-06:00,2024-01-10 13:10:00-06:00,2024-01-10 14:10:00-06:00,16736.75,16714.217581850222,16781.814836299556,16750.5,0.6102318849490836,75.0,1,4,TIME
Retest,Long,2024-01-10 13:50:00-06:00,2024-01-10 13:50:00-06:00,2024-01-10 14:00:00-06:00,,2024-01-10 14:00:00-06:00,2024-01-10 14:10:00-06:00,16762.0,16741.73456005682,16802.530879886363,16741.73456005682,-1.0,75.0,1,5,STOP
BOS,Long,2024-01-11 00:30:00-06:00,2024-01-11 00:30:00-06:00,,,2024-01-11 00:30:00-06:00,2024-01-11 01:30:00-06:00,16793.0,16785.566281675394,16807.867436649212,16795.0,0.26904436147114663,90.0,1,0,TIME
Control,Long,2024-01-11 00:30:00-06:00,,,,2024-01-11 00:30:00-06:00,2024-01-11 01:30:00-06:00,16793.0,16785.566281675394,16807.867436649212,16795.0,0.26904436147114663,90.0,1,0,TIME
Retest,Long,2024-01-11 00:30:00-06:00,2024-01-11 00:30:00-06:00,2024-01-11 00:35:00-06:00,,2024-01-11 00:35:00-06:00,2024-01-11 01:35:00-06:00,16797.25,16789.30261869858,16813.14476260284,16798.0,0.09437070797974695,90.0,1,0,TIME
Confirm,Long,2024-01-11 00:30:00-06:00,2024-01-11 00:30:00-06:00,2024-01-11 00:35:00-06:00,2024-01-11 00:45:00-06:00,2024-01-11 00:45:00-06:00,2024-01-11 01:45:00-06:00,16795.0,16787.09320183704,16810.81359632592,16798.75,0.4742754175220549,90.0,1,0,TIME
Control,Long,2024-01-11 03:30:00-06:00,,,,2024-01-11 03:30:00-06:00,2024-01-11 04:10:00-06:00,16792.5,16779.306682328715,16818.88663534257,16779.306682328715,-1.0,75.0,1,0,STOP
BOS,Long,2024-01-11 05:00:00-06:00,2024-01-11 05:00:00-06:00,,,2024-01-11 05:00:00-06:00,2024-01-11 05:45:00-06:00,16800.5,16788.814183179096,16823.87163364181,16788.814183179096,-1.0,90.0,1,1,STOP
Confirm,Long,2024-01-11 05:00:00-06:00,2024-01-11 05:00:00-06:00,2024-01-11 05:25:00-06:00,2024-01-11 05:30:00-06:00,2024-01-11 05:30:00-06:00,2024-01-11 05:45:00-06:00,16799.5,16788.57547542724,16821.349049145523,16788.57547542724,-1.0,90.0,1,1,STOP
Control,Long,2024-01-11 05:00:00-06:00,,,,2024-01-11 05:00:00-06:00,2024-01-11 05:45:00-06:00,16800.5,16788.814183179096,16823.87163364181,16788.814183179096,-1.0,90.0,1,1,STOP
Retest,Long,2024-01-11 05:00:00-06:00,2024-01-11 05:00:00-06:00,2024-01-11 05:25:00-06:00,,2024-01-11 05:25:00-06:00,2024-01-11 05:45:00-06:00,16798.25,16786.975511998564,16820.798976002872,16786.975511998564,-1.0,90.0,1,1,STOP
BOS,Short,2024-01-11 07:30:00-06:00,2024-01-11 07:30:00-06:00,,,2024-01-11 07:30:00-06:00,2024-01-11 08:25:00-06:00,16735.5,16764.685423289393,16677.12915342121,16764.685423289393,-1.0,90.0,1,1,STOP
Control,Short,2024-01-11 07:30:00-06:00,,,,2024-01-11 07:30:00-06:00,2024-01-11 08:25:00-06:00,16735.5,16764.685423289393,16677.12915342121,16764.685423289393,-1.0,90.0,1,1,STOP
Control,Long,2024-01-11 18:40:00-06:00,,,,2024-01-11 18:40:00-06:00,2024-01-11 18:55:00-06:00,16732.0,16719.396947598187,16757.206104803623,16719.396947598187,-1.0,75.0,1,0,STOP
BOS,Short,2024-01-12 01:05:00-06:00,2024-01-12 01:05:00-06:00,,,2024-01-12 01:05:00-06:00,2024-01-12 01:15:00-06:00,16727.0,16737.09338347451,16706.813233050983,16737.09338347451,-1.0,75.0,1,0,STOP
Control,Short,2024-01-12 01:05:00-06:00,,,,2024-01-12 01:05:00-06:00,2024-01-12 01:15:00-06:00,16727.0,16737.09338347451,16706.813233050983,16737.09338347451,-1.0,75.0,1,0,STOP
Control,Long,2024-01-12 03:40:00-06:00,,,,2024-01-12 03:40:00-06:00,2024-01-12 03:55:00-06:00,16734.0,16714.909085579387,16772.181828841225,16714.909085579387,-1.0,75.0,1,0,STOP
BOS,Short,2024-01-12 09:45:00-06:00,2024-01-12 09:45:00-06:00,,,2024-01-12 09:45:00-06:00,2024-01-12 10:05:00-06:00,16719.25,16765.6203139576,16626.5093720848,16765.6203139576,-1.0,100.0,1,2,STOP
Control,Short,2024-01-12 09:45:00-06:00,,,,2024-01-12 09:45:00-06:00,2024-01-12 10:05:00-06:00,16719.25,16765.6203139576,16626.5093720848,16765.6203139576,-1.0,100.0,1,2,STOP
Retest,Short,2024-01-12 09:45:00-06:00,2024-01-12 09:45:00-06:00,2024-01-12 09:50:00-06:00,,2024-01-12 09:50:00-06:00,2024-01-12 10:05:00-06:00,16707.0,16753.0849343892,16614.830131221603,16753.0849343892,-1.0,100.0,1,2,STOP
Control,Long,2024-01-14 23:35:00-06:00,,,,2024-01-14 23:35:00-06:00,2024-01-15 00:15:00-06:00,16771.25,16765.68179741815,16782.386405163696,16782.386405163696,2.0,75.0,1,0,TARGET
BOS,Long,2024-01-14 23:35:00-06:00,2024-01-15 00:15:00-06:00,,,2024-01-15 00:15:00-06:00,2024-01-15 00:35:00-06:00,16784.5,16778.75388124303,16795.992237513943,16795.992237513943,2.0,75.0,1,0,TARGET
BOS,Short,2024-01-15 10:55:00-06:00,2024-01-15 10:55:00-06:00,,,2024-01-15 10:55:00-06:00,2024-01-15 11:05:00-06:00,16748.5,16758.469448177228,16728.56110364554,16758.469448177228,-1.0,85.0,1,3,STOP
