trade_id,variant_id,direction,entry_model,setup_timestamp,setup_price,bos_timestamp,bos_level,retest_timestamp,confirm_timestamp,entry_timestamp,entry_price,stop_price,target_price,exit_timestamp,exit_price,exit_reason,gross_R,net_R,risk_points,bars_in_trade,mfe_r,mae_r
160,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2024-06-12 18:00:00-05:00,19136.75,2024-06-12 19:15:00-05:00,19162.5,2024-06-12 19:45:00-05:00,2024-06-12 20:00:00-05:00,2024-06-12 20:15:00-05:00,19160.25,19142.47149509591,19213.58551471227,2024-06-12 21:15:00-05:00,19155.75,TIME,-0.25311464739447925,-0.29389422947470223,17.77850490409037,4,0.26717657224972813,0.3234242716707235
161,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2024-07-10 04:45:00-05:00,19990.0,2024-07-10 06:30:00-05:00,20011.75,2024-07-10 08:30:00-05:00,2024-07-10 08:45:00-05:00,2024-07-10 09:15:00-05:00,20013.13755305737,19999.498976525658,20054.053282652512,2024-07-10 09:30:00-05:00,19999.498976525658,STOP,-0.9999999999999373,-1.0531580402334004,13.638576531713625,1,1.731298489085086,1.1832285444046104
163,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2024-07-23 20:30:00-05:00,19089.25,2024-07-23 22:15:00-05:00,19063.5,2024-07-23 22:30:00-05:00,2024-07-23 22:45:00-05:00,2024-07-23 23:00:00-05:00,19061.408810354988,19078.168881097034,19011.12859812885,2024-07-23 23:15:00-05:00,19011.128598128853,TARGET,3.0,2.9567424260220343,16.760070742046082,1,4.007072009935489,0.0
165,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2024-07-31 14:30:00-05:00,18803.75,2024-07-31 15:30:00-05:00,18865.25,2024-07-31 15:45:00-05:00,2024-07-31 17:00:00-05:00,2024-07-31 17:30:00-05:00,18871.789025025453,18826.43142696544,19007.861819205496,2024-07-31 18:30:00-05:00,18945.25,TIME,1.61959579247,1.6036117009173405,45.357598060014425,4,1.6967603723793883,0.0
166,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2024-08-02 08:45:00-05:00,17837.5,2024-08-02 09:00:00-05:00,17648.25,2024-08-02 09:15:00-05:00,2024-08-02 09:30:00-05:00,2024-08-02 09:45:00-05:00,17687.75,17761.15462579054,17467.536122628382,2024-08-02 10:00:00-05:00,17761.15462579054,STOP,-0.9999999999999826,-1.0098767617461537,73.40462579053928,1,0.2826797327352358,1.1341247108534158
167,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2024-08-20 23:00:00-05:00,19097.25,2024-08-20 23:45:00-05:00,19111.25,2024-08-21 00:00:00-05:00,2024-08-21 00:15:00-05:00,2024-08-21 00:30:00-05:00,19099.0,19088.65705441774,19130.028836746777,2024-08-21 01:00:00-05:00,19088.65705441774,STOP,-1.0000000000000056,-1.0700960857073099,10.342945582258835,2,0.33839489651802274,1.4260927781830959
168,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2024-11-05 14:00:00-06:00,19350.25,2024-11-05 14:45:00-06:00,19373.25,2024-11-05 15:00:00-06:00,2024-11-05 15:45:00-06:00,2024-11-05 17:00:00-06:00,19375.25,19349.572183304128,19452.283450087616,2024-11-05 18:00:00-06:00,19349.572183304128,STOP,-0.9999999999999296,-1.0282344877130751,25.677816695872025,4,0.5452176937710463,1.0222831758207118
170,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2024-12-05 05:00:00-06:00,20537.75,2024-12-05 05:30:00-06:00,20545.75,2024-12-05 05:45:00-06:00,2024-12-05 06:00:00-06:00,2024-12-05 06:15:00-06:00,20546.743044062016,20539.237915772985,20569.258428929108,2024-12-05 07:15:00-06:00,20553.0,TIME,0.8336907374559056,0.7370901235717129,7.505128289030836,4,2.199423554439067,0.19893651440941157
171,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2024-12-06 11:45:00-06:00,20644.5,2024-12-06 12:00:00-06:00,20687.5,2024-12-06 12:30:00-06:00,2024-12-06 12:45:00-06:00,2024-12-06 13:00:00-06:00,20653.0,20631.987217104223,20716.038348687332,2024-12-06 14:00:00-06:00,20669.0,TIME,0.7614412655076898,0.7269384581643707,21.01278289577749,4,1.023186700525958,0.7495437457341321
173,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2024-12-19 13:00:00-06:00,20267.75,2024-12-19 14:45:00-06:00,20115.5,2024-12-19 17:00:00-06:00,2024-12-19 17:30:00-06:00,2024-12-19 17:45:00-06:00,20126.75,20166.40717927151,20007.778462185466,2024-12-19 18:45:00-06:00,20030.25,TIME,2.433355114324107,2.415073430822708,39.65717927151127,4,2.748556554003395,0.3593296412343888
174,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2024-12-27 13:30:00-06:00,20438.25,2024-12-27 15:00:00-06:00,20485.5,2024-12-27 15:15:00-06:00,2024-12-27 15:45:00-06:00,2024-12-29 17:00:00-06:00,20458.0,20423.88109328043,20560.35672015871,2024-12-29 17:30:00-06:00,20423.88109328043,STOP,-0.9999999999999539,-1.0212492154557395,34.11890671957008,2,0.5129120972085974,1.0258241944171949
175,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2025-01-16 02:00:00-06:00,20263.5,2025-01-16 03:15:00-06:00,20241.0,2025-01-16 04:15:00-06:00,2025-01-16 04:30:00-06:00,2025-01-16 04:45:00-06:00,20250.5,20272.932620868058,20183.202137395827,2025-01-16 05:45:00-06:00,20259.5,TIME,-0.4012014491278556,-0.4335204547520421,22.43262086805771,4,0.6352356277857714,0.902703260537675
177,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2025-01-23 23:45:00-06:00,20748.5,2025-01-24 01:00:00-06:00,20740.5,2025-01-24 01:15:00-06:00,2025-01-24 01:30:00-06:00,2025-01-24 01:45:00-06:00,20738.98268521546,20750.7952346078,20703.54503703844,2025-01-24 02:00:00-06:00,20750.7952346078,STOP,-0.9999999999998463,-1.0613754047427162,11.81254939233986,1,0.6334521843616174,1.567596813313376
178,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2025-02-11 11:15:00-06:00,20543.0,2025-02-11 12:30:00-06:00,20586.0,2025-02-11 13:00:00-06:00,2025-02-11 13:15:00-06:00,2025-02-11 13:30:00-06:00,20585.0,20558.83462957118,20663.496111286455,2025-02-11 14:30:00-06:00,20558.83462957118,STOP,-1.0000000000000644,-1.027708378980302,26.165370428818278,4,0.3057476301267799,2.541527175428858
179,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2025-03-07 07:45:00-06:00,18818.75,2025-03-07 09:30:00-06:00,18640.25,2025-03-07 09:45:00-06:00,2025-03-07 10:00:00-06:00,2025-03-07 10:15:00-06:00,18631.957585048705,18696.99404631666,18436.84820124484,2025-03-07 11:15:00-06:00,18627.5,TIME,0.06853978463464885,0.057392191640421406,65.03646126795502,4,1.752210726521396,0.2505120148553055
180,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2025-03-11 10:45:00-05:00,18174.75,2025-03-11 11:45:00-05:00,18048.5,2025-03-11 12:00:00-05:00,2025-03-11 12:15:00-05:00,2025-03-11 12:30:00-05:00,18049.5,18122.41397160827,17830.758085175195,2025-03-11 13:00:00-05:00,18122.41397160827,STOP,-0.9999999999999871,-1.009943224652391,72.91397160826818,2,0.2674384561680977,2.626382787496959
181,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2025-04-25 13:00:00-05:00,17994.75,2025-04-25 14:45:00-05:00,18091.25,2025-04-25 15:00:00-05:00,2025-04-25 15:45:00-05:00,2025-04-27 17:00:00-05:00,18024.5,17981.42953161154,18153.711405165384,2025-04-27 18:00:00-05:00,18000.5,TIME,-0.5572263524867885,-0.574059231884827,43.07046838846145,4,0.7603817934975969,0.9461239109931932
182,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2025-05-01 02:00:00-05:00,18487.5,2025-05-01 02:15:00-05:00,18502.75,2025-05-01 02:30:00-05:00,2025-05-01 03:15:00-05:00,2025-05-01 03:30:00-05:00,18505.544074494766,18484.65230569193,18568.21938090328,2025-05-01 04:30:00-05:00,18547.25,TIME,1.9962850392816256,1.9615823768674445,20.89176880283776,4,2.462976016575808,0.0
183,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2025-06-10 10:45:00-05:00,20419.0,2025-06-10 11:00:00-05:00,20450.5,2025-06-10 11:15:00-05:00,2025-06-10 11:45:00-05:00,2025-06-10 12:00:00-05:00,20453.802667843265,20428.779623934803,20528.871799568653,2025-06-10 12:30:00-05:00,20428.779623934803,STOP,-0.9999999999999577,-1.0289732936828582,25.02304390846257,2,0.6772690092671988,1.6905484399904303
184,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2025-06-10 13:15:00-05:00,20418.5,2025-06-10 13:45:00-05:00,20511.75,2025-06-10 14:30:00-05:00,2025-06-10 14:45:00-05:00,2025-06-10 15:00:00-05:00,20482.75,20453.755734657854,20569.732796026437,2025-06-10 17:00:00-05:00,20497.75,TIME,0.5173436823797188,0.4923387377313664,28.99426534214581,4,1.0691769435847522,0.043111973531643234
185,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2025-06-23 14:00:00-05:00,20366.0,2025-06-23 14:45:00-05:00,20413.0,2025-06-23 15:00:00-05:00,2025-06-23 15:30:00-05:00,2025-06-23 15:45:00-05:00,20392.25,20359.553071023358,20490.340786929926,2025-06-23 17:00:00-05:00,20490.34078692993,TARGET,3.0,2.97782666376656,32.696928976642084,1,3.127205006716121,0.1987954282998023
186,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2025-06-30 18:30:00-05:00,21198.0,2025-06-30 19:00:00-05:00,21217.75,2025-06-30 19:15:00-05:00,2025-06-30 19:30:00-05:00,2025-06-30 19:45:00-05:00,21220.012370657863,21203.613717862037,21269.20832904534,2025-06-30 20:45:00-05:00,21231.25,TIME,0.6852775945714196,0.6410666457192955,16.39865279582591,4,0.8987097614437201,0.9154636569708342
187,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2025-07-17 20:00:00-05:00,21589.25,2025-07-17 21:30:00-05:00,21599.0,2025-07-17 23:00:00-05:00,2025-07-17 23:15:00-05:00,2025-07-17 23:30:00-05:00,21596.25,21588.585525978684,21619.243422063948,2025-07-18 00:30:00-05:00,21619.243422063944,TARGET,3.0,2.905407729482327,7.664474021315982,4,4.3055792097705226,0.3261802431644335
188,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2025-09-01 20:15:00-05:00,21786.5,2025-09-01 21:15:00-05:00,21738.5,2025-09-01 21:45:00-05:00,2025-09-01 22:00:00-05:00,2025-09-01 22:15:00-05:00,21753.25,21765.765292833836,21715.704121498493,2025-09-01 23:15:00-05:00,21765.765292833836,STOP,-0.9999999999999307,-1.0579291279576823,12.515292833835701,4,0.37953566593007043,1.418264856896579
189,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2025-09-08 20:00:00-05:00,22128.0,2025-09-08 21:00:00-05:00,22150.75,2025-09-08 21:15:00-05:00,2025-09-08 21:30:00-05:00,2025-09-08 21:45:00-05:00,22147.75,22135.827857851193,22183.516426446422,2025-09-08 22:45:00-05:00,22159.5,TIME,0.9855611393776555,0.9247499201394646,11.922142148807325,4,1.2162243847639154,0.12581631566523263
191,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2025-10-27 08:30:00-05:00,23915.5,2025-10-27 08:45:00-05:00,23931.75,2025-10-27 09:00:00-05:00,2025-10-27 09:15:00-05:00,2025-10-27 09:45:00-05:00,23934.182862005517,23914.625323270855,23992.8554782095,2025-10-27 10:45:00-05:00,23970.25,TIME,1.8441552632880085,1.8070851590261112,19.557538734661648,4,2.713385294256681,0.07326392267229855
192,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2025-11-03 19:00:00-06:00,24082.0,2025-11-03 20:15:00-06:00,24052.5,2025-11-03 20:30:00-06:00,2025-11-03 20:45:00-06:00,2025-11-03 21:00:00-06:00,24049.59085312678,24071.873304565255,23982.74349881136,2025-11-03 22:00:00-06:00,24002.5,TIME,2.113360518558958,2.0808237035679387,22.2824514384738,4,2.4611678512215542,0.0
193,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2025-11-12 21:15:00-06:00,23757.5,2025-11-12 23:00:00-06:00,23782.25,2025-11-12 23:15:00-06:00,2025-11-12 23:30:00-06:00,2025-11-12 23:45:00-06:00,23774.5,23752.512556943795,23840.462329168615,2025-11-13 00:45:00-06:00,23788.75,TIME,0.6480971872706897,0.6151238216025338,21.98744305620494,4,1.1029022309694192,0.5798764307158802
195,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2025-11-25 06:45:00-06:00,22987.5,2025-11-25 08:30:00-06:00,22796.25,2025-11-25 09:30:00-06:00,2025-11-25 09:45:00-06:00,2025-11-25 10:00:00-06:00,22860.0,22914.330971414012,22697.007085757963,2025-11-25 10:15:00-06:00,22914.330971414012,STOP,-0.9999999999999988,-1.0133441383640152,54.33097141401231,1,0.17025279981676075,1.8497736628739954
196,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2025-12-19 11:00:00-06:00,23390.0,2025-12-19 11:15:00-06:00,23419.5,2025-12-19 11:30:00-06:00,2025-12-19 11:45:00-06:00,2025-12-19 12:00:00-06:00,23423.0,23389.316569977826,23524.050290066523,2025-12-19 12:30:00-06:00,23389.316569977826,STOP,-0.9999999999999796,-1.0215239362357702,33.683430022174434,2,0.1929732214243263,1.1801054694795339
197,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2026-01-09 12:15:00-06:00,23747.5,2026-01-09 12:30:00-06:00,23799.25,2026-01-09 12:45:00-06:00,2026-01-09 13:15:00-06:00,2026-01-09 13:30:00-06:00,23801.75,23771.83663208121,23891.490103756372,2026-01-09 14:30:00-06:00,23800.5,TIME,-0.041787337467097355,-0.06602399319801473,29.913367918790755,4,0.7772444768880108,0.426230842164393
198,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2026-01-26 06:45:00-06:00,23527.5,2026-01-26 07:45:00-06:00,23561.25,2026-01-26 08:00:00-06:00,2026-01-26 08:15:00-06:00,2026-01-26 08:30:00-06:00,23564.100615645326,23537.67222097252,23643.385799663745,2026-01-26 08:45:00-06:00,23643.385799663745,TARGET,3.0,2.972567384096697,26.428394672806462,1,4.877306622308909,0.0
199,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2026-01-30 11:30:00-06:00,23581.25,2026-01-30 11:45:00-06:00,23517.75,2026-01-30 12:00:00-06:00,2026-01-30 12:30:00-06:00,2026-01-30 12:45:00-06:00,23580.75,23646.09494218835,23384.715173434954,2026-01-30 13:45:00-06:00,23497.75,TIME,1.2701824689164611,1.259087501567492,65.3449421883488,4,1.3658287391661945,0.6159619804082839
200,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2026-03-04 22:30:00-06:00,22921.75,2026-03-05 00:00:00-06:00,22822.5,2026-03-05 00:15:00-06:00,2026-03-05 00:30:00-06:00,2026-03-05 00:45:00-06:00,22931.5,22963.165392136187,22836.50382359144,2026-03-05 01:45:00-06:00,22912.5,TIME,0.6000241499705588,0.5771284916164188,31.66539213618671,4,1.6105911393946577,0.18948131051701855
201,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2026-04-06 12:15:00-05:00,21927.25,2026-04-06 13:15:00-05:00,21985.75,2026-04-06 13:30:00-05:00,2026-04-06 13:45:00-05:00,2026-04-06 14:00:00-05:00,21966.25,21926.73794495365,22084.786165139052,2026-04-06 15:00:00-05:00,21967.75,TIME,0.03796309754682262,0.019614267065858816,39.512055046350724,4,0.7972250484832751,0.46821153641081237
203,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2026-04-21 20:00:00-05:00,24425.0,2026-04-21 20:45:00-05:00,24447.0,2026-04-21 21:00:00-05:00,2026-04-21 21:15:00-05:00,2026-04-21 21:30:00-05:00,24439.25,24415.01245922328,24511.962622330164,2026-04-21 22:30:00-05:00,24435.75,TIME,-0.14440408918720626,-0.17431636480455434,24.23754077672129,4,0.3506956451689295,0.5673017789497389
207,V2-B-LEGACY-EXP6,Short,BOS_RETEST,2026-05-25 11:15:00-05:00,27545.5,2026-05-25 17:30:00-05:00,27506.0,2026-05-25 17:45:00-05:00,2026-05-25 18:00:00-05:00,2026-05-25 18:15:00-05:00,27502.93164897694,27527.059450744677,27430.548243673733,2026-05-25 19:00:00-05:00,27430.548243673733,TARGET,3.0,2.969951676204109,24.127801767735946,3,3.3542901983371993,0.7177757505541733
208,V2-B-LEGACY-EXP6,Long,BOS_RETEST,2026-05-26 06:15:00-05:00,27481.0,2026-05-26 07:30:00-05:00,27552.0,2026-05-26 07:45:00-05:00,2026-05-26 08:00:00-05:00,2026-05-26 08:15:00-05:00,27524.0,27500.865348146228,27593.403955561316,2026-05-26 08:30:00-05:00,27500.865348146228,STOP,-1.0000000000000637,-1.031338271463258,23.134651853772084,1,1.5344946716461618,3.274309052878782
