timestamp,timestamp_ct,signal_type,direction,entry,impulse_3bar,atr,stop,target,signal_id
2021-07-13 17:15:00+00:00,2021-07-13 17:15:00+00:00,S,Short,14950.062920716831,3.2076852812486774,24.862164772273164,14968.709544296036,14894.123049979216,2578
2021-07-13 18:45:00+00:00,2021-07-13 18:45:00+00:00,RS,Short,14918.0,0.7830702351229022,30.648591816586183,14940.98644386244,14860.5338903439,2579
2021-07-13 19:00:00+00:00,2021-07-13 19:00:00+00:00,L,Long,14892.5,0.9044100968482403,30.959406686830025,14869.280444984875,14962.158665045368,2580
2021-07-14 15:15:00+00:00,2021-07-14 15:15:00+00:00,S,Short,14963.400137895358,1.7015881696326094,28.35586240025263,14984.667034695549,14899.59944749479,2581
2021-07-15 15:15:00+00:00,2021-07-15 15:15:00+00:00,L,Long,14832.25,0.8547604406816537,37.144910420374664,14804.39131718472,14915.826048445842,2582
2021-07-16 15:15:00+00:00,2021-07-16 15:15:00+00:00,S,Short,14724.75,2.12652857079484,27.7447483237657,14745.558561242824,14662.324316271528,2584
2021-07-16 16:30:00+00:00,2021-07-16 16:30:00+00:00,RL,Long,14758.679335352308,0.9075183353112533,28.098605843874456,14737.605380969402,14811.364221309572,2585
2021-07-19 16:45:00+00:00,2021-07-19 16:45:00+00:00,S,Short,14488.25,0.9846075452378059,38.8479655523681,14517.385974164275,14400.842077507172,2586
2021-07-20 14:45:00+00:00,2021-07-20 14:45:00+00:00,L,Long,14649.5064763463,2.8273402153763567,30.417280358512585,14626.693516077416,14717.945357152956,2589
2021-07-20 19:15:00+00:00,2021-07-20 19:15:00+00:00,L,Long,14789.25,1.2108390032020933,24.982677234548223,14770.51299207409,14845.461023777734,2590
2021-07-21 16:45:00+00:00,2021-07-21 16:45:00+00:00,RS,Short,14779.587391878138,1.1089731725542329,21.867075417294718,14795.98769844111,14738.58662547071,2592
2021-07-21 20:00:00+00:00,2021-07-21 20:00:00+00:00,L,Long,14841.25,1.6867148139493942,19.861093127865946,14826.3541801541,14885.937459537698,2593
2021-07-22 15:15:00+00:00,2021-07-22 15:15:00+00:00,S,Short,14908.75,1.1800559461453932,19.49060133557956,14923.367951001685,14864.896146994946,2594
2021-07-22 16:00:00+00:00,2021-07-22 16:00:00+00:00,RL,Long,14882.0,1.2229620469366869,21.87312359120565,14865.595157306596,14923.012106733511,2595
2021-07-23 15:00:00+00:00,2021-07-23 15:00:00+00:00,L,Long,15036.011150562865,1.5844236389704414,17.51425522660843,15022.875459142908,15075.418224822732,2597
2021-07-26 16:00:00+00:00,2021-07-26 16:00:00+00:00,L,Long,15134.75,0.7724788356278095,18.77074080381186,15120.67194439714,15176.984166808576,2600
2021-07-27 18:15:00+00:00,2021-07-27 18:15:00+00:00,L,Long,14869.308721703896,1.6146779271888878,35.455987250454804,14842.716731266057,14949.08469301742,2604
2021-07-28 14:45:00+00:00,2021-07-28 14:45:00+00:00,S,Short,15052.75,0.909290407361409,35.74215645176433,15079.556617338823,14972.33014798353,2606
2021-07-28 18:15:00+00:00,2021-07-28 18:15:00+00:00,L,Long,15014.25,0.8176753787544436,34.24341826539049,14988.567436300957,15091.297691097128,2608
2021-08-02 15:00:00+00:00,2021-08-02 15:00:00+00:00,L,Long,15047.458191063524,1.0590473467945132,25.022488447007827,15028.691324728268,15103.758790069292,2614
2021-08-02 19:30:00+00:00,2021-08-02 19:30:00+00:00,S,Short,14968.055350079005,2.3216537639756956,22.182463552105755,14984.692197743085,14918.144807086766,2615
2021-08-03 14:45:00+00:00,2021-08-03 14:45:00+00:00,S,Short,14922.75,1.0252851260683908,30.23549177863736,14945.42661883398,14854.720143498063,2616
2021-08-04 16:00:00+00:00,2021-08-04 16:00:00+00:00,L,Long,15072.5,1.3784613326033337,24.121097352222957,15054.409176985831,15126.772469042502,2617
2021-08-04 18:15:00+00:00,2021-08-04 18:15:00+00:00,L,Long,15105.75,0.7152668671646322,22.01975335783985,15089.23518498162,15155.29444505514,2619
2021-08-04 19:00:00+00:00,2021-08-04 19:00:00+00:00,RS,Short,15096.17087330741,0.9523451407798599,21.788319288328772,15112.512112773657,15055.317774641791,2620
2021-08-05 16:45:00+00:00,2021-08-05 16:45:00+00:00,S,Short,15154.5,0.7563440121043613,14.874183995586007,15165.65563799669,15121.033086009931,2621
2021-08-06 16:15:00+00:00,2021-08-06 16:15:00+00:00,RS,Short,15109.5,0.809554032594719,21.925652007573966,15125.94423900568,15068.389402485798,2625
2021-08-09 18:30:00+00:00,2021-08-09 18:30:00+00:00,L,Long,15147.25,0.7589690725869698,14.822738378065951,15136.13294621645,15180.601161350649,2628
2021-08-10 14:45:00+00:00,2021-08-10 14:45:00+00:00,S,Short,15049.75,4.38091047132932,20.771937841584663,15065.328953381188,15003.013139856435,2629
2021-08-10 17:00:00+00:00,2021-08-10 17:00:00+00:00,RS,Short,15072.75,0.6733573788309696,21.90515833599061,15089.178868751991,15031.677828120017,2630
2021-08-11 15:00:00+00:00,2021-08-11 15:00:00+00:00,S,Short,15020.851235402955,2.55112605790959,25.184956972548385,15039.739953132368,14964.185082214724,2632
2021-08-11 15:30:00+00:00,2021-08-11 15:30:00+00:00,RL,Long,14995.75,1.0705143327180586,26.155651675309574,14976.133261243518,15044.791846891205,2633
2021-08-11 17:45:00+00:00,2021-08-11 17:45:00+00:00,S,Short,15016.25,0.9294906812190592,25.013698867326802,15035.010274150494,14959.969177548515,2634
2021-08-12 15:00:00+00:00,2021-08-12 15:00:00+00:00,L,Long,15049.0,0.7676336580066851,20.843275738517264,15033.367543196113,15095.897370411663,2636
2021-08-12 15:15:00+00:00,2021-08-12 15:15:00+00:00,RS,Short,15058.25,0.8826702088369336,20.675898900051745,15073.75692417504,15019.482689562405,2637
2021-08-13 17:00:00+00:00,2021-08-13 17:00:00+00:00,L,Long,15131.25,0.7898410275292814,14.876411316281487,15120.09269151279,15164.721925461634,2638
2021-08-16 20:00:00+00:00,2021-08-16 20:00:00+00:00,L,Long,15149.0,0.8199188446425265,21.343575787222896,15132.992318159582,15197.023045521251,2642
2021-08-17 14:45:00+00:00,2021-08-17 14:45:00+00:00,L,Long,15040.25,1.3153591869763968,30.40994459615826,15017.442541552882,15108.672375341355,2643
2021-08-17 17:15:00+00:00,2021-08-17 17:15:00+00:00,L,Long,14958.599668795803,0.6693801219034485,35.85406738962255,14931.709118253588,15039.271320422456,2645
2021-08-18 17:30:00+00:00,2021-08-18 17:30:00+00:00,S,Short,14989.75,0.697682886997138,20.42475208376217,15005.068564062822,14943.794307811537,2646
