signal_id,marker_bar_timestamp,timestamp_ct,signal_type,direction,entry_price,stop,target,atr,close,close_3,impulse_3bar,filter_threshold,accepted,reject_reason,architecture,candidate_id,event_id
1554,2020-01-17 21:30:00+00:00,2020-01-17 21:30:00+00:00,S,Short,8947.0,8954.535147763992,8924.394556708025,10.046863685322554,8947.0,8942.5,0.4479009709840139,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-01-17 15:00:00-06:00_Short
1558,2020-01-21 19:15:00+00:00,2020-01-21 19:15:00+00:00,L,Long,8941.0,8932.461577115471,8966.615268653586,11.384563846038427,8941.0,8940.5,0.0439191177423972,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-01-21 13:00:00-06:00_Long
1564,2020-01-24 18:00:00+00:00,2020-01-24 18:00:00+00:00,RL,Long,8948.75,8936.069060557376,8980.452348606561,16.907919256832432,8948.75,8951.25,0.14785970775142887,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2148.0,A_MID_4_2020-01-24 11:00:00-06:00_Long
1566,2020-01-27 15:45:00+00:00,2020-01-27 15:45:00+00:00,S,Short,8740.071951819298,8756.593180220618,8690.50826661534,22.028304535093206,8738.5,8745.0,0.2950749109921227,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-01-27 09:30:00-06:00_Short
1569,2020-01-28 19:45:00+00:00,2020-01-28 19:45:00+00:00,L,Long,8886.5,8876.775337431025,8915.673987706923,12.9662167586323,8886.5,8886.75,0.019280874649389285,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-01-28 13:30:00-06:00_Long
1577,2020-01-31 18:45:00+00:00,2020-01-31 18:45:00+00:00,S,Short,8797.75,8816.990736224288,8740.027791327137,25.65431496571694,8797.75,8798.75,0.03897979740781801,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-01-31 12:30:00-06:00_Short
1580,2020-02-03 19:00:00+00:00,2020-02-03 19:00:00+00:00,RL,Long,8888.5,8873.871573108068,8925.071067229828,19.504569189241504,8888.5,8888.25,0.012817509455061285,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2179.0,A_MID_4_2020-02-03 12:00:00-06:00_Long
1581,2020-02-03 20:30:00+00:00,2020-02-03 20:30:00+00:00,L,Long,8908.75,8894.958925629306,8950.123223112081,18.388099160924874,8908.75,8901.0,0.42146825140408883,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-02-03 14:15:00-06:00_Long
1583,2020-02-04 19:45:00+00:00,2020-02-04 19:45:00+00:00,L,Long,9123.75,9113.874929553012,9153.375211340965,13.166760595984554,9123.75,9117.25,0.493667364316041,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-02-04 13:30:00-06:00_Long
1584,2020-02-04 20:45:00+00:00,2020-02-04 20:45:00+00:00,RS,Short,9123.333687207383,9133.840151298817,9097.067526978806,14.00861878857546,9116.0,9120.5,0.3212308128243103,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2182.0,A_MID_4_2020-02-04 14:15:00-06:00_Short
1586,2020-02-04 23:15:00+00:00,2020-02-04 23:15:00+00:00,RS,Short,9135.75,9146.519157306851,9108.827106732871,14.358876409134862,9135.75,9143.75,0.5571466577225042,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2184.0,A_MID_4_2020-02-04 15:30:00-06:00_Short
1587,2020-02-05 17:00:00+00:00,2020-02-05 17:00:00+00:00,L,Long,9141.257188503238,9122.952661427118,9196.170769731598,24.406036101493047,9142.5,9131.75,0.44046480777525215,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-02-05 10:45:00-06:00_Long
1592,2020-02-07 17:45:00+00:00,2020-02-07 17:45:00+00:00,S,Short,9228.25,9239.793516152378,9193.619451542863,15.391354869837953,9228.25,9230.5,0.14618596082202406,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-02-07 11:30:00-06:00_Short
1593,2020-02-07 20:30:00+00:00,2020-02-07 20:30:00+00:00,RS,Short,9190.75,9203.000685255032,9160.12328686242,16.334247006708964,9190.75,9191.5,0.04591579885451424,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2193.0,A_MID_4_2020-02-07 13:30:00-06:00_Short
1601,2020-02-14 19:00:00+00:00,2020-02-14 19:00:00+00:00,S,Short,9378.0,9387.60153372768,9349.195398816964,12.802044970237878,9378.0,9377.25,0.058584390364476595,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-02-14 12:45:00-06:00_Short
1602,2020-02-17 17:45:00+00:00,2020-02-17 17:45:00+00:00,L,Long,9441.75,9438.377222528756,9451.868332413733,4.497036628325714,9441.75,9439.5,0.5003294804911773,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-02-17 11:30:00-06:00_Long
1603,2020-02-18 15:45:00+00:00,2020-02-18 15:45:00+00:00,L,Long,9389.998987458575,9378.7426462292,9423.76801114671,15.0084549725036,9394.25,9400.75,0.4330892161723771,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-02-18 09:30:00-06:00_Long
1606,2020-02-19 19:45:00+00:00,2020-02-19 19:45:00+00:00,L,Long,9517.0,9510.871951104731,9535.3841466858,8.170731860354925,9517.0,9515.25,0.21417910046603617,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-02-19 13:30:00-06:00_Long
1610,2020-02-21 16:00:00+00:00,2020-02-21 16:00:00+00:00,L,Long,9287.5,9268.79751350716,9343.60745947852,24.93664865711986,9287.5,9296.0,0.340863767095387,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-02-21 09:45:00-06:00_Long
1615,2020-02-25 19:45:00+00:00,2020-02-25 19:45:00+00:00,RL,Long,8648.698949306658,8614.179480921004,8734.99762027079,46.02595784753705,8668.0,8673.0,0.10863434969811413,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2229.0,A_MID_4_2020-02-25 13:15:00-06:00_Long
1617,2020-02-26 18:00:00+00:00,2020-02-26 18:00:00+00:00,RL,Long,8691.75,8657.254973293957,8777.987566765107,45.99336894139028,8691.75,8697.75,0.13045358794320652,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2231.0,A_MID_4_2020-02-26 11:00:00-06:00_Long
1630,2020-03-03 16:45:00+00:00,2020-03-03 16:45:00+00:00,RL,Long,8554.267426406037,8493.945171078285,8705.073064725419,80.42967377033666,8608.5,8566.5,0.5221953295487574,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2252.0,A_MID_4_2020-03-03 10:15:00-06:00_Long
1636,2020-03-05 18:30:00+00:00,2020-03-05 18:30:00+00:00,L,Long,8474.5,8440.569026657002,8576.292920028996,45.2412977906651,8474.5,8461.25,0.2928740033344921,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-03-05 12:15:00-06:00_Long
1643,2020-03-09 17:00:00+00:00,2020-03-09 17:00:00+00:00,RS,Short,7919.75,7958.442428524611,7823.018928688471,51.58990469948242,7919.75,7929.0,0.17929864483918695,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2271.0,A_MID_4_2020-03-09 10:30:00-05:00_Short
1648,2020-03-11 15:30:00+00:00,2020-03-11 15:30:00+00:00,S,Short,7862.0,7901.6390875134175,7743.082737459748,52.85211668455632,7862.0,7891.5,0.5581611835164222,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-03-11 10:15:00-05:00_Short
1650,2020-03-11 17:45:00+00:00,2020-03-11 17:45:00+00:00,S,Short,7814.75,7855.424346708993,7692.726959873022,54.232462278657124,7814.75,7798.5,0.2996360356368163,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-03-11 12:30:00-05:00_Short
1657,2020-03-16 15:45:00+00:00,2020-03-16 15:45:00+00:00,S,Short,7287.75,7358.090943570335,7076.727169288994,93.78792476044673,7287.75,7251.25,0.389175899703809,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-03-16 10:30:00-05:00_Short
1662,2020-03-18 16:00:00+00:00,2020-03-18 16:00:00+00:00,RL,Long,6903.75,6848.347785884009,7042.255535289979,73.86961882132194,6903.75,6900.75,0.04061209530885073,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2309.0,A_MID_4_2020-03-18 10:00:00-05:00_Long
1666,2020-03-19 18:45:00+00:00,2020-03-19 18:45:00+00:00,L,Long,7214.0,7147.711696881483,7412.864909355551,88.38440415802295,7214.0,7193.25,0.2347699257314782,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-03-19 13:30:00-05:00_Long
1668,2020-03-20 15:00:00+00:00,2020-03-20 15:00:00+00:00,L,Long,7204.25,7154.937681992408,7352.186954022774,65.74975734345512,7204.25,7202.0,0.03422065861394347,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-03-20 09:45:00-05:00_Long
1674,2020-03-24 18:15:00+00:00,2020-03-24 18:15:00+00:00,S,Short,7161.25,7207.317394304164,7023.0478170875085,61.42319240555189,7161.25,7198.25,0.6023783289495006,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-03-24 13:00:00-05:00_Short
1681,2020-03-30 17:15:00+00:00,2020-03-30 17:15:00+00:00,S,Short,7621.5,7651.102520528541,7532.692438414375,39.47002737138905,7621.5,7609.75,0.29769424503914366,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-03-30 12:00:00-05:00_Short
1683,2020-03-31 15:00:00+00:00,2020-03-31 15:00:00+00:00,S,Short,7734.5,7766.036323217726,7639.891030346822,42.04843095696815,7734.5,7746.75,0.29133072795359477,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-03-31 09:45:00-05:00_Short
1684,2020-03-31 15:30:00+00:00,2020-03-31 15:30:00+00:00,RL,Long,7743.0,7712.339216205124,7819.651959487191,40.88104505983478,7743.0,7724.25,0.4586477662828069,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2347.0,A_MID_4_2020-03-31 09:45:00-05:00_Long
1686,2020-03-31 19:45:00+00:00,2020-03-31 19:45:00+00:00,RL,Long,7574.734228059963,7538.723532642364,7664.760966603962,48.01426055679922,7585.0,7592.75,0.16141037912750975,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2349.0,A_MID_4_2020-03-31 14:15:00-05:00_Long
1692,2020-04-03 16:45:00+00:00,2020-04-03 16:45:00+00:00,RL,Long,7286.25,7258.122688869496,7356.568277826262,37.50308150733971,7286.25,7274.0,0.32663982551947257,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2357.0,A_MID_4_2020-04-03 11:00:00-05:00_Long
1693,2020-04-03 18:30:00+00:00,2020-04-03 18:30:00+00:00,L,Long,7233.75,7206.091993997403,7316.724018007791,36.87734133679582,7233.75,7236.25,0.0677923057730175,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-04-03 13:15:00-05:00_Long
1699,2020-04-07 19:15:00+00:00,2020-04-07 19:15:00+00:00,RL,Long,7845.5,7807.191293751485,7941.271765621287,51.078274998019786,7845.5,7871.0,0.4992337740651694,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2369.0,A_MID_4_2020-04-07 13:30:00-05:00_Long
1701,2020-04-08 16:45:00+00:00,2020-04-08 16:45:00+00:00,L,Long,7962.25,7935.68129742268,8041.956107731959,35.424936769759405,7962.25,7941.0,0.5998599274322522,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-04-08 11:30:00-05:00_Long
1703,2020-04-13 15:30:00+00:00,2020-04-13 15:30:00+00:00,L,Long,7984.5,7960.547223809259,8056.3583285722225,31.93703492098775,7984.5,7967.25,0.5401252822209862,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-04-13 10:15:00-05:00_Long
1704,2020-04-13 16:30:00+00:00,2020-04-13 16:30:00+00:00,RS,Short,8005.428419616566,8028.788533001191,7947.028136155004,31.14681784616647,8005.25,7994.0,0.3611925961606586,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2379.0,A_MID_4_2020-04-13 11:00:00-05:00_Short
1709,2020-04-17 15:45:00+00:00,2020-04-17 15:45:00+00:00,RL,Long,8534.5,8509.179542213253,8597.80114446687,33.760610382330846,8534.5,8551.75,0.5109504776320059,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2389.0,A_MID_4_2020-04-17 10:15:00-05:00_Long
1712,2020-04-20 16:45:00+00:00,2020-04-20 16:45:00+00:00,RL,Long,8610.75,8591.138220613337,8659.779448466657,26.149039182216914,8610.75,8603.5,0.2772568410441055,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2392.0,A_MID_4_2020-04-20 11:00:00-05:00_Long
1713,2020-04-20 18:00:00+00:00,2020-04-20 18:00:00+00:00,RL,Long,8588.0,8568.65627946352,8636.359301341201,25.79162738197415,8588.0,8585.5,0.09693068075833237,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2393.0,A_MID_4_2020-04-20 12:00:00-05:00_Long
1716,2020-04-21 16:45:00+00:00,2020-04-21 16:45:00+00:00,RS,Short,8180.75,8212.859633518077,8100.475916204808,42.812844690768664,8180.75,8191.75,0.2569322379638984,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2401.0,A_MID_4_2020-04-21 10:45:00-05:00_Short
1718,2020-04-21 20:30:00+00:00,2020-04-21 20:30:00+00:00,RL,Long,8204.32576093322,8170.557068719731,8288.74749146694,45.024922951317684,8212.25,8226.5,0.3164913800165196,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2403.0,A_MID_4_2020-04-21 14:45:00-05:00_Long
1725,2020-04-24 14:45:00+00:00,2020-04-24 14:45:00+00:00,L,Long,8428.0,8406.754925568786,8491.735223293641,28.326765908284667,8428.0,8415.25,0.450104330345422,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-04-24 09:30:00-05:00_Long
1729,2020-04-27 19:45:00+00:00,2020-04-27 19:45:00+00:00,L,Long,8613.5,8596.943045975304,8663.170862074086,22.075938699594307,8613.5,8613.75,0.011324546756627581,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-04-27 14:30:00-05:00_Long
1731,2020-04-28 15:15:00+00:00,2020-04-28 15:15:00+00:00,RL,Long,8513.40215407094,8489.842509648317,8572.3012651275,31.412859230165175,8525.5,8532.75,0.23079720145430002,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2420.0,A_MID_4_2020-04-28 09:45:00-05:00_Long
1732,2020-04-28 20:30:00+00:00,2020-04-28 20:30:00+00:00,L,Long,8495.25,8471.041737882082,8567.874786353752,32.27768282388961,8495.25,8499.5,0.13166992262698785,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-04-28 15:00:00-05:00_Long
1734,2020-04-29 18:15:00+00:00,2020-04-29 18:15:00+00:00,S,Short,8741.0,8760.522955955032,8682.431132134903,26.03060794004262,8741.0,8732.0,0.34574682315257765,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-04-29 13:00:00-05:00_Short
1735,2020-04-29 18:30:00+00:00,2020-04-29 18:30:00+00:00,RL,Long,8741.228060794005,8721.412101692904,8790.767958546758,26.42127880146815,8756.5,8749.0,0.28386211191198085,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2424.0,A_MID_4_2020-04-29 13:00:00-05:00_Long
1743,2020-05-01 18:30:00+00:00,2020-05-01 18:30:00+00:00,L,Long,8503.5,8481.95790420931,8568.12628737207,28.72279438758641,8503.5,8486.5,0.591864418572977,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-05-01 13:15:00-05:00_Long
1744,2020-05-04 15:00:00+00:00,2020-05-04 15:00:00+00:00,S,Short,8544.5,8564.563289005624,8484.310132983126,26.751052007499162,8544.5,8531.5,0.4859621967897072,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-05-04 09:45:00-05:00_Short
1745,2020-05-04 15:15:00+00:00,2020-05-04 15:15:00+00:00,RL,Long,8535.0,8514.735874494778,8585.660313763057,27.01883400696351,8535.0,8541.5,0.24057292769646418,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2441.0,A_MID_4_2020-05-04 09:45:00-05:00_Long
1748,2020-05-05 19:00:00+00:00,2020-05-05 19:00:00+00:00,L,Long,8804.25,8791.062551085894,8843.812346742321,17.58326521880902,8804.25,8804.75,0.02843612911355874,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-05-05 13:45:00-05:00_Long
1750,2020-05-07 15:15:00+00:00,2020-05-07 15:15:00+00:00,L,Long,8861.5,8844.72258980789,8911.832230576329,22.369880256145745,8861.5,8848.5,0.5811385600255268,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-05-07 10:00:00-05:00_Long
1759,2020-05-13 17:00:00+00:00,2020-05-13 17:00:00+00:00,RL,Long,8737.5,8701.562054720562,8827.344863198598,47.917260372585325,8737.5,8742.5,0.10434653319330056,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2466.0,A_MID_4_2020-05-13 11:00:00-05:00_Long
1762,2020-05-14 15:30:00+00:00,2020-05-14 15:30:00+00:00,RS,Short,8714.470283840303,8747.39598566677,8632.156029274136,43.90093576862272,8712.5,8693.0,0.4441818758209072,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2468.0,A_MID_4_2020-05-14 10:00:00-05:00_Short
1767,2020-05-15 17:45:00+00:00,2020-05-15 17:45:00+00:00,RS,Short,8869.0,8895.063817903976,8803.84045524006,34.751757205301175,8869.0,8891.25,0.6402553939518746,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2474.0,A_MID_4_2020-05-15 12:00:00-05:00_Short
1768,2020-05-17 22:15:00+00:00,2020-05-17 22:15:00+00:00,RL,Long,8911.6683959801,8886.709923975843,8974.064575990744,33.27796267234323,8918.0,8899.5,0.5559234554756878,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2477.0,A_MID_4_2020-05-15 15:00:00-05:00_Long
1771,2020-05-18 17:45:00+00:00,2020-05-18 17:45:00+00:00,RS,Short,9134.466168679568,9151.041065375435,9093.028926939902,22.099862261155284,9134.0,9127.5,0.2941194801663985,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2480.0,A_MID_4_2020-05-18 12:15:00-05:00_Short
1772,2020-05-19 15:00:00+00:00,2020-05-19 15:00:00+00:00,L,Long,9177.5,9159.327755966053,9232.016732101849,24.229658711933034,9177.5,9171.0,0.26826626314793156,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-05-19 09:45:00-05:00_Long
1773,2020-05-19 15:45:00+00:00,2020-05-19 15:45:00+00:00,RS,Short,9177.5,9195.58638671377,9132.284033215572,24.11518228502802,9177.5,9177.5,0.0,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2484.0,A_MID_4_2020-05-19 09:45:00-05:00_Short
1774,2020-05-19 19:00:00+00:00,2020-05-19 19:00:00+00:00,S,Short,9185.0,9204.648656221303,9126.054031336089,26.198208295071964,9185.0,9187.25,0.08588373581346165,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-05-19 13:45:00-05:00_Short
1779,2020-05-21 15:45:00+00:00,2020-05-21 15:45:00+00:00,L,Long,9186.75,9165.831357222827,9249.505928331511,27.89152370289356,9186.75,9185.0,0.06274307630667195,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-05-21 10:30:00-05:00_Long
1782,2020-05-26 14:45:00+00:00,2020-05-26 14:45:00+00:00,S,Short,9291.25,9307.884821546824,9241.345535359524,22.179762062433248,9291.25,9300.5,0.417046854423524,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-05-26 09:30:00-05:00_Short
1784,2020-05-26 17:30:00+00:00,2020-05-26 17:30:00+00:00,L,Long,9262.0,9243.905263660545,9316.28420901837,24.12631511927513,9262.0,9259.75,0.09325916489428664,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-05-26 12:15:00-05:00_Long
1790,2020-05-28 22:15:00+00:00,2020-05-28 22:15:00+00:00,RS,Short,9239.0,9261.07182352008,9183.8204411998,29.42909802677366,9239.0,9244.0,0.16989987241373009,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2509.0,A_MID_4_2020-05-28 15:00:00-05:00_Short
1793,2020-06-01 19:15:00+00:00,2020-06-01 19:15:00+00:00,S,Short,9385.0,9397.439475664782,9347.681573005651,16.58596755304281,9385.0,9384.25,0.04521894774009776,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-06-01 14:00:00-05:00_Short
1794,2020-06-01 19:30:00+00:00,2020-06-01 19:30:00+00:00,RL,Long,9379.75,9366.980308311273,9411.674229221817,17.02625558496832,9379.75,9383.0,0.19088166413226357,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2515.0,A_MID_4_2020-06-01 14:00:00-05:00_Long
1799,2020-06-03 16:45:00+00:00,2020-06-03 16:45:00+00:00,RL,Long,9452.0,9437.48067507172,9488.2983123207,19.359099904373767,9452.0,9439.5,0.6456911768493894,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2522.0,A_MID_4_2020-06-03 11:00:00-05:00_Long
1803,2020-06-05 19:00:00+00:00,2020-06-05 19:00:00+00:00,S,Short,9606.75,9625.630045603864,9550.109863188409,25.173394138485243,9606.75,9621.0,0.5660738445363039,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-06-05 13:45:00-05:00_Short
1804,2020-06-05 19:30:00+00:00,2020-06-05 19:30:00+00:00,RL,Long,9605.5,9585.72332802524,9654.9416799369,26.36889596634697,9605.5,9611.75,0.23702167917748615,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2530.0,A_MID_4_2020-06-05 13:45:00-05:00_Long
1808,2020-06-08 20:30:00+00:00,2020-06-08 20:30:00+00:00,RS,Short,9674.5,9687.817788706934,9641.205528232664,17.757051609246204,9674.5,9668.5,0.3378939326208729,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2538.0,A_MID_4_2020-06-08 14:45:00-05:00_Short
1810,2020-06-09 16:00:00+00:00,2020-06-09 16:00:00+00:00,RS,Short,9747.75,9763.92626532737,9707.309336681574,21.56835376982684,9747.75,9752.25,0.20863901102620538,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2540.0,A_MID_4_2020-06-09 09:45:00-05:00_Short
1816,2020-06-10 18:45:00+00:00,2020-06-10 18:45:00+00:00,RS,Short,9913.955543770686,9937.863363939126,9854.185993349583,31.877093557919984,9885.25,9905.25,0.6274097719624419,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2546.0,A_MID_4_2020-06-10 13:15:00-05:00_Short
1818,2020-06-11 17:00:00+00:00,2020-06-11 17:00:00+00:00,S,Short,9551.0,9584.642995143662,9450.071014569014,44.85732685821642,9551.0,9566.25,0.3399667583447784,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-06-11 11:45:00-05:00_Short
1819,2020-06-11 17:30:00+00:00,2020-06-11 17:30:00+00:00,RL,Long,9512.25,9478.811333268985,9595.846666827538,44.5848889746866,9512.25,9497.25,0.3364368588764763,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2552.0,A_MID_4_2020-06-11 11:45:00-05:00_Long
1823,2020-06-12 18:15:00+00:00,2020-06-12 18:15:00+00:00,RL,Long,9328.178887146869,9287.81253023118,9429.094779436084,53.82180922091592,9357.75,9350.5,0.1347037586611367,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2562.0,A_MID_4_2020-06-12 12:45:00-05:00_Long
1825,2020-06-15 15:45:00+00:00,2020-06-15 15:45:00+00:00,RS,Short,9414.5,9444.43387675824,9339.665308104402,39.91183567765227,9414.5,9419.75,0.13153992821582042,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2563.0,A_MID_4_2020-06-15 10:00:00-05:00_Short
1835,2020-06-18 20:30:00+00:00,2020-06-18 20:30:00+00:00,RS,Short,9793.0,9810.474331683963,9749.31417079009,23.2991089119515,9793.0,9781.5,0.49358110833590574,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2580.0,A_MID_4_2020-06-18 14:45:00-05:00_Short
1839,2020-06-22 15:00:00+00:00,2020-06-22 15:00:00+00:00,S,Short,9843.5,9858.57171432592,9798.284857022238,20.095619101227634,9843.5,9849.75,0.3110130605340838,0.65,False,IMPULSE_FILTER,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2020-06-22 09:45:00-05:00_Short
1840,2020-06-22 15:15:00+00:00,2020-06-22 15:15:00+00:00,RL,Long,9843.884561910125,9829.152791464625,9880.713988023868,19.64236059399709,9852.5,9847.75,0.24182429485851356,0.65,False,IMPULSE_FILTER,DISPLACEMENT_FAILURE_REVERSAL,2588.0,A_MID_4_2020-06-22 09:45:00-05:00_Long
