timestamp,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2026-06-01 00:00:00+00:00,33,1,42004058,30478.25,30482.75,30470.25,30481.5,397,NQ.v.0
2026-06-01 00:01:00+00:00,33,1,42004058,30481.25,30494.5,30481.25,30489.75,482,NQ.v.0
2026-06-01 00:02:00+00:00,33,1,42004058,30489.75,30504.75,30489.25,30501.0,421,NQ.v.0
2026-06-01 00:03:00+00:00,33,1,42004058,30501.75,30512.5,30500.5,30509.0,361,NQ.v.0
2026-06-01 00:04:00+00:00,33,1,42004058,30509.75,30510.75,30502.5,30508.5,238,NQ.v.0
2026-06-01 00:05:00+00:00,33,1,42004058,30509.0,30519.5,30508.5,30517.0,373,NQ.v.0
2026-06-01 00:06:00+00:00,33,1,42004058,30517.5,30519.75,30511.25,30514.75,327,NQ.v.0
2026-06-01 00:07:00+00:00,33,1,42004058,30514.25,30514.75,30506.25,30508.0,176,NQ.v.0
2026-06-01 00:08:00+00:00,33,1,42004058,30508.0,30510.75,30504.75,30510.0,127,NQ.v.0
2026-06-01 00:09:00+00:00,33,1,42004058,30509.5,30517.75,30509.5,30512.5,138,NQ.v.0
2026-06-01 00:10:00+00:00,33,1,42004058,30512.75,30524.5,30510.5,30519.75,357,NQ.v.0
2026-06-01 00:11:00+00:00,33,1,42004058,30519.75,30520.5,30505.75,30508.5,259,NQ.v.0
2026-06-01 00:12:00+00:00,33,1,42004058,30508.0,30511.75,30504.0,30507.0,158,NQ.v.0
2026-06-01 00:13:00+00:00,33,1,42004058,30505.75,30512.25,30504.75,30509.25,103,NQ.v.0
2026-06-01 00:14:00+00:00,33,1,42004058,30509.75,30513.25,30505.25,30513.0,66,NQ.v.0
2026-06-01 00:15:00+00:00,33,1,42004058,30512.25,30520.5,30510.75,30517.75,205,NQ.v.0
2026-06-01 00:16:00+00:00,33,1,42004058,30518.0,30519.25,30510.75,30515.0,113,NQ.v.0
2026-06-01 00:17:00+00:00,33,1,42004058,30514.5,30518.5,30508.5,30510.75,105,NQ.v.0
2026-06-01 00:18:00+00:00,33,1,42004058,30509.5,30509.5,30500.0,30500.75,219,NQ.v.0
2026-06-01 00:19:00+00:00,33,1,42004058,30500.0,30501.75,30495.0,30500.25,171,NQ.v.0
2026-06-01 00:20:00+00:00,33,1,42004058,30501.5,30512.25,30501.0,30509.0,194,NQ.v.0
2026-06-01 00:21:00+00:00,33,1,42004058,30508.0,30528.75,30508.0,30525.25,399,NQ.v.0
2026-06-01 00:22:00+00:00,33,1,42004058,30526.25,30529.5,30524.75,30525.25,149,NQ.v.0
2026-06-01 00:23:00+00:00,33,1,42004058,30524.5,30530.0,30518.75,30526.5,203,NQ.v.0
2026-06-01 00:24:00+00:00,33,1,42004058,30525.75,30529.5,30524.0,30528.25,88,NQ.v.0
2026-06-01 00:25:00+00:00,33,1,42004058,30527.25,30529.5,30524.5,30525.75,101,NQ.v.0
2026-06-01 00:26:00+00:00,33,1,42004058,30525.25,30525.75,30522.25,30524.0,55,NQ.v.0
2026-06-01 00:27:00+00:00,33,1,42004058,30525.0,30535.0,30524.0,30529.25,187,NQ.v.0
2026-06-01 00:28:00+00:00,33,1,42004058,30531.5,30543.0,30530.25,30543.0,336,NQ.v.0
2026-06-01 00:29:00+00:00,33,1,42004058,30543.0,30546.5,30540.0,30543.5,236,NQ.v.0
2026-06-01 00:30:00+00:00,33,1,42004058,30543.5,30552.25,30533.25,30539.0,402,NQ.v.0
2026-06-01 00:31:00+00:00,33,1,42004058,30540.25,30543.75,30536.75,30536.75,154,NQ.v.0
2026-06-01 00:32:00+00:00,33,1,42004058,30536.5,30537.5,30533.25,30534.5,153,NQ.v.0
2026-06-01 00:33:00+00:00,33,1,42004058,30533.75,30538.0,30525.75,30530.25,173,NQ.v.0
2026-06-01 00:34:00+00:00,33,1,42004058,30530.25,30535.25,30530.25,30534.5,67,NQ.v.0
2026-06-01 00:35:00+00:00,33,1,42004058,30534.75,30535.75,30528.75,30528.75,105,NQ.v.0
2026-06-01 00:36:00+00:00,33,1,42004058,30528.25,30531.5,30526.25,30530.25,120,NQ.v.0
2026-06-01 00:37:00+00:00,33,1,42004058,30530.75,30540.5,30529.5,30539.5,170,NQ.v.0
2026-06-01 00:38:00+00:00,33,1,42004058,30538.5,30542.0,30536.75,30541.25,109,NQ.v.0
2026-06-01 00:39:00+00:00,33,1,42004058,30540.75,30541.0,30536.0,30537.0,57,NQ.v.0
2026-06-01 00:40:00+00:00,33,1,42004058,30537.25,30540.25,30533.25,30540.25,99,NQ.v.0
2026-06-01 00:41:00+00:00,33,1,42004058,30540.0,30543.0,30538.0,30542.0,55,NQ.v.0
2026-06-01 00:42:00+00:00,33,1,42004058,30543.0,30548.0,30542.25,30548.0,110,NQ.v.0
2026-06-01 00:43:00+00:00,33,1,42004058,30548.25,30549.0,30545.75,30547.25,88,NQ.v.0
2026-06-01 00:44:00+00:00,33,1,42004058,30549.0,30549.0,30541.5,30544.0,91,NQ.v.0
2026-06-01 00:45:00+00:00,33,1,42004058,30545.75,30548.5,30541.75,30548.5,132,NQ.v.0
2026-06-01 00:46:00+00:00,33,1,42004058,30547.0,30552.25,30546.0,30549.5,186,NQ.v.0
