model,direction,setup_timestamp,bos_timestamp,retest_timestamp,confirm_timestamp,entry_timestamp,exit_timestamp,entry_price,stop_price,target_price,exit_price,result_R,score,htf_regime,session_bucket,exit_reason,direction_name,session_name,score_band,stop_distance_points
C2,Short,2022-03-17 02:30:00-05:00,2022-03-17 02:30:00-05:00,,,2022-03-17 02:30:00-05:00,2022-03-17 02:50:00-05:00,13975.25,13999.9524529665,13925.845094067,13999.9524529665,-1.0,90.0,1,0,STOP,Short,Overnight,90-94,24.70245296649955
C2,Short,2022-03-17 07:40:00-05:00,2022-03-17 07:40:00-05:00,,,2022-03-17 07:40:00-05:00,2022-03-17 08:30:00-05:00,13882.75,13912.936965936258,13822.376068127483,13912.936965936258,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,30.186965936258275
C2,Short,2022-03-18 06:05:00-05:00,2022-03-18 06:05:00-05:00,,,2022-03-18 06:05:00-05:00,2022-03-18 07:05:00-05:00,14019.0,14041.06149132619,13974.87701734762,14022.75,-0.1699794426656963,90.0,1,1,TIME,Short,Premarket,90-94,22.061491326190662
C2,Short,2022-03-21 08:50:00-05:00,2022-03-21 08:50:00-05:00,,,2022-03-21 08:50:00-05:00,2022-03-21 09:50:00-05:00,14327.5,14371.506740155395,14239.486519689211,14349.75,-0.5056043669999593,90.0,1,1,TIME,Short,Premarket,90-94,44.006740155395164
C2,Short,2022-03-21 18:10:00-05:00,2022-03-21 18:10:00-05:00,,,2022-03-21 18:10:00-05:00,2022-03-21 19:10:00-05:00,14384.5,14401.645410276757,14350.209179446483,14362.75,1.268561069634167,90.0,1,0,TIME,Short,Overnight,90-94,17.145410276756593
C2,Short,2022-03-23 03:00:00-05:00,2022-03-23 03:15:00-05:00,,,2022-03-23 03:15:00-05:00,2022-03-23 04:15:00-05:00,14657.0,14672.137152940491,14626.725694119015,14658.0,-0.0660626211501736,90.0,1,0,TIME,Short,Overnight,90-94,15.137152940491433
C2,Short,2022-03-23 04:30:00-05:00,2022-03-23 04:30:00-05:00,,,2022-03-23 04:30:00-05:00,2022-03-23 05:20:00-05:00,14635.25,14651.701894804932,14602.346210390137,14602.346210390137,2.0,90.0,1,1,TARGET,Short,Premarket,90-94,16.451894804931726
C2,Short,2022-03-30 02:00:00-05:00,2022-03-30 02:00:00-05:00,,,2022-03-30 02:00:00-05:00,2022-03-30 03:00:00-05:00,15224.5,15241.47868478816,15190.542630423684,15190.542630423684,2.0,90.0,1,0,TARGET,Short,Overnight,90-94,16.978684788160535
C2,Short,2022-03-30 07:20:00-05:00,2022-03-30 07:20:00-05:00,,,2022-03-30 07:20:00-05:00,2022-03-30 07:30:00-05:00,15155.75,15174.737063179233,15117.775873641534,15174.737063179233,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,18.98706317923279
C2,Short,2022-04-01 06:10:00-05:00,2022-04-01 06:10:00-05:00,,,2022-04-01 06:10:00-05:00,2022-04-01 06:50:00-05:00,14959.5,14974.172795253597,14930.15440949281,14974.172795253597,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,14.672795253596632
C2,Short,2022-04-05 01:15:00-05:00,2022-04-05 01:15:00-05:00,,,2022-04-05 01:15:00-05:00,2022-04-05 02:00:00-05:00,15171.5,15178.72657961645,15157.046840767098,15178.72657961645,-1.0,90.0,1,0,STOP,Short,Overnight,90-94,7.226579616450181
C2,Short,2022-04-06 02:30:00-05:00,2022-04-06 02:30:00-05:00,,,2022-04-06 02:30:00-05:00,2022-04-06 02:50:00-05:00,14803.5,14823.322912138176,14763.854175723643,14763.854175723643,2.0,90.0,-1,0,TARGET,Short,Overnight,90-94,19.822912138175525
C2,Short,2022-04-11 08:30:00-05:00,2022-04-11 08:30:00-05:00,,,2022-04-11 08:30:00-05:00,2022-04-11 08:35:00-05:00,14150.25,14180.587821474915,14089.57435705017,14180.587821474915,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,30.337821474915472
C2,Short,2022-04-21 07:30:00-05:00,2022-04-21 07:30:00-05:00,,,2022-04-21 07:30:00-05:00,2022-04-21 07:40:00-05:00,14181.0,14199.5638076991,14143.8723846018,14199.5638076991,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,18.563807699099925
C2,Short,2022-04-22 02:20:00-05:00,2022-04-22 02:20:00-05:00,,,2022-04-22 02:20:00-05:00,2022-04-22 02:50:00-05:00,13712.75,13741.433395127644,13655.383209744712,13741.433395127644,-1.0,90.0,-1,0,STOP,Short,Overnight,90-94,28.683395127643962
C2,Short,2022-04-22 08:40:00-05:00,2022-04-22 08:40:00-05:00,,,2022-04-22 08:40:00-05:00,2022-04-22 08:45:00-05:00,13663.5,13709.526751772892,13571.446496454211,13709.526751772892,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,46.02675177289166
C2,Short,2022-04-24 19:00:00-05:00,2022-04-24 19:00:00-05:00,,,2022-04-24 19:00:00-05:00,2022-04-24 20:00:00-05:00,13340.5,13369.360329459949,13282.779341080108,13326.25,0.4937573571284704,90.0,-1,0,TIME,Short,Overnight,90-94,28.860329459948844
C2,Short,2022-04-25 03:45:00-05:00,2022-04-25 03:45:00-05:00,,,2022-04-25 03:45:00-05:00,2022-04-25 04:40:00-05:00,13254.0,13293.511407159896,13174.977185680207,13293.511407159896,-1.0,90.0,-1,0,STOP,Short,Overnight,90-94,39.51140715989641
C2,Short,2022-04-26 08:10:00-05:00,2022-04-26 08:10:00-05:00,,,2022-04-26 08:10:00-05:00,2022-04-26 08:30:00-05:00,13469.5,13493.759243852037,13420.98151229593,13420.98151229593,2.0,90.0,-1,1,TARGET,Short,Premarket,90-94,24.25924385203689
C2,Short,2022-04-29 02:00:00-05:00,2022-04-29 02:00:00-05:00,,,2022-04-29 02:00:00-05:00,2022-04-29 02:30:00-05:00,13367.5,13396.419716569022,13309.660566861954,13396.419716569022,-1.0,90.0,1,0,STOP,Short,Overnight,90-94,28.919716569022057
C2,Short,2022-05-04 07:20:00-05:00,2022-05-04 07:20:00-05:00,,,2022-05-04 07:20:00-05:00,2022-05-04 08:20:00-05:00,13141.5,13157.300536291466,13109.898927417067,13133.0,0.5379564239595325,90.0,1,1,TIME,Short,Premarket,90-94,15.800536291466415
C2,Short,2022-05-05 19:10:00-05:00,2022-05-05 19:10:00-05:00,,,2022-05-05 19:10:00-05:00,2022-05-05 19:15:00-05:00,12862.25,12887.181723111924,12812.386553776152,12887.181723111924,-1.0,90.0,-1,0,STOP,Short,Overnight,90-94,24.93172311192393
C2,Short,2022-05-06 08:30:00-05:00,2022-05-06 08:30:00-05:00,,,2022-05-06 08:30:00-05:00,2022-05-06 08:45:00-05:00,12709.25,12765.034797648528,12597.680404702942,12597.680404702942,2.0,90.0,-1,1,TARGET,Short,Premarket,90-94,55.78479764852818
C2,Short,2022-05-09 09:05:00-05:00,2022-05-09 09:05:00-05:00,,,2022-05-09 09:05:00-05:00,2022-05-09 10:05:00-05:00,12398.25,12474.012633343413,12246.724733313176,12323.75,0.9833343524677975,90.0,-1,1,TIME,Short,Premarket,90-94,75.76263334341274
C2,Short,2022-05-09 19:10:00-05:00,2022-05-09 19:10:00-05:00,,,2022-05-09 19:10:00-05:00,2022-05-09 19:15:00-05:00,12191.5,12217.00334929148,12140.493301417036,12140.493301417036,2.0,90.0,-1,0,TARGET,Short,Overnight,90-94,25.503349291480845
C2,Short,2022-05-12 03:45:00-05:00,2022-05-12 03:45:00-05:00,,,2022-05-12 03:45:00-05:00,2022-05-12 04:45:00-05:00,11849.0,11900.47826885868,11746.043462282638,11883.5,-0.6701857068020292,90.0,-1,0,TIME,Short,Overnight,90-94,51.47826885868017
C2,Short,2022-05-23 20:15:00-05:00,2022-05-23 20:15:00-05:00,,,2022-05-23 20:15:00-05:00,2022-05-23 20:50:00-05:00,11890.5,11911.358817597731,11848.782364804538,11911.358817597731,-1.0,90.0,-1,0,STOP,Short,Overnight,90-94,20.858817597731104
C2,Short,2022-05-24 07:05:00-05:00,2022-05-24 07:05:00-05:00,,,2022-05-24 07:05:00-05:00,2022-05-24 07:35:00-05:00,11840.25,11865.94576812181,11788.85846375638,11865.94576812181,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,25.695768121810033
C2,Short,2022-05-26 19:35:00-05:00,2022-05-26 19:35:00-05:00,,,2022-05-26 19:35:00-05:00,2022-05-26 19:45:00-05:00,12288.5,12303.966610009084,12257.56677998183,12257.56677998183,2.0,90.0,1,0,TARGET,Short,Overnight,90-94,15.466610009083524
C2,Short,2022-05-30 05:20:00-05:00,2022-05-30 05:20:00-05:00,,,2022-05-30 05:20:00-05:00,2022-05-30 06:20:00-05:00,12865.25,12881.362350147385,12833.025299705228,12863.5,0.108612336747409,90.0,1,1,TIME,Short,Premarket,90-94,16.11235014738486
C2,Short,2022-05-31 21:05:00-05:00,2022-05-31 21:05:00-05:00,,,2022-05-31 21:05:00-05:00,2022-05-31 22:00:00-05:00,12726.0,12741.442017321328,12695.115965357349,12695.115965357349,2.0,90.0,1,0,TARGET,Short,Overnight,90-94,15.442017321327512
C2,Short,2022-06-01 20:55:00-05:00,2022-06-01 20:55:00-05:00,,,2022-06-01 20:55:00-05:00,2022-06-01 21:55:00-05:00,12580.5,12602.840583946849,12535.818832106306,12576.75,0.1678559525982844,90.0,-1,0,TIME,Short,Overnight,90-94,22.34058394684871
C2,Short,2022-06-07 22:05:00-05:00,2022-06-07 22:05:00-05:00,,,2022-06-07 22:05:00-05:00,2022-06-07 22:15:00-05:00,12702.25,12715.87863567148,12674.992728657038,12674.992728657038,2.0,90.0,1,0,TARGET,Short,Overnight,90-94,13.628635671480879
C2,Short,2022-06-08 02:05:00-05:00,2022-06-08 02:05:00-05:00,,,2022-06-08 02:05:00-05:00,2022-06-08 02:25:00-05:00,12659.0,12677.819197953138,12621.361604093723,12677.819197953138,-1.0,90.0,1,0,STOP,Short,Overnight,90-94,18.819197953138428
C2,Short,2022-06-08 05:05:00-05:00,2022-06-08 05:05:00-05:00,,,2022-06-08 05:05:00-05:00,2022-06-08 05:45:00-05:00,12684.5,12704.15927759523,12645.18144480954,12704.15927759523,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,19.659277595230378
C2,Short,2022-06-09 19:10:00-05:00,2022-06-09 19:10:00-05:00,,,2022-06-09 19:10:00-05:00,2022-06-09 20:10:00-05:00,12300.0,12317.340520656602,12265.318958686796,12311.25,-0.648769447168617,90.0,-1,0,TIME,Short,Overnight,90-94,17.340520656602166
C2,Short,2022-06-13 09:10:00-05:00,2022-06-13 09:10:00-05:00,,,2022-06-13 09:10:00-05:00,2022-06-13 10:00:00-05:00,11466.75,11524.53646567052,11351.17706865896,11351.17706865896,2.0,90.0,-1,1,TARGET,Short,Premarket,90-94,57.786465670520556
C2,Short,2022-06-14 08:40:00-05:00,2022-06-14 08:40:00-05:00,,,2022-06-14 08:40:00-05:00,2022-06-14 08:45:00-05:00,11289.25,11337.786293472986,11192.177413054029,11337.786293472986,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,48.53629347298556
C2,Short,2022-06-21 19:05:00-05:00,2022-06-21 19:05:00-05:00,,,2022-06-21 19:05:00-05:00,2022-06-21 20:05:00-05:00,11541.75,11556.073824809,11513.102350381998,11528.75,0.9075788187405808,90.0,1,0,TIME,Short,Overnight,90-94,14.323824809000143
C2,Short,2022-06-24 01:05:00-05:00,2022-06-24 01:05:00-05:00,,,2022-06-24 01:05:00-05:00,2022-06-24 02:05:00-05:00,11829.5,11848.089464679357,11792.321070641285,11825.25,0.228624119806926,90.0,1,0,TIME,Short,Overnight,90-94,18.58946467935675
C2,Short,2022-06-27 01:00:00-05:00,2022-06-27 01:00:00-05:00,,,2022-06-27 01:00:00-05:00,2022-06-27 02:00:00-05:00,12134.0,12155.313728589112,12091.372542821777,12154.0,-0.9383623290679214,90.0,1,0,TIME,Short,Overnight,90-94,21.313728589111633
C2,Short,2022-06-29 04:30:00-05:00,2022-06-29 04:30:00-05:00,,,2022-06-29 04:30:00-05:00,2022-06-29 04:55:00-05:00,11654.0,11673.903696892812,11614.192606214376,11614.192606214376,2.0,90.0,-1,1,TARGET,Short,Premarket,90-94,19.90369689281215
C2,Short,2022-06-29 18:20:00-05:00,2022-06-29 18:20:00-05:00,,,2022-06-29 18:20:00-05:00,2022-06-29 19:20:00-05:00,11668.0,11681.269385582014,11641.461228835971,11669.0,-0.0753614395948703,90.0,-1,0,TIME,Short,Overnight,90-94,13.269385582014365
C2,Short,2022-06-29 22:45:00-05:00,2022-06-29 22:45:00-05:00,,,2022-06-29 22:45:00-05:00,2022-06-29 23:45:00-05:00,11641.0,11654.921703464315,11613.156593071366,11645.25,-0.3052787333743447,90.0,-1,0,TIME,Short,Overnight,90-94,13.921703464315215
C2,Short,2022-06-30 04:10:00-05:00,2022-06-30 04:10:00-05:00,,,2022-06-30 04:10:00-05:00,2022-06-30 04:55:00-05:00,11464.5,11494.37314165298,11404.753716694038,11494.37314165298,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,29.87314165298085
C2,Short,2022-07-05 02:55:00-05:00,2022-07-05 02:55:00-05:00,,,2022-07-05 02:55:00-05:00,2022-07-05 03:20:00-05:00,11625.0,11648.32696087684,11578.34607824632,11578.34607824632,2.0,90.0,1,0,TARGET,Short,Overnight,90-94,23.32696087684053
C2,Short,2022-07-05 18:25:00-05:00,2022-07-05 18:25:00-05:00,,,2022-07-05 18:25:00-05:00,2022-07-05 19:25:00-05:00,11786.25,11802.297899961875,11754.154200076247,11793.5,-0.4517725071332352,90.0,1,0,TIME,Short,Overnight,90-94,16.047899961875373
C2,Short,2022-07-07 21:45:00-05:00,2022-07-07 21:45:00-05:00,,,2022-07-07 21:45:00-05:00,2022-07-07 22:45:00-05:00,12085.25,12099.779764966575,12056.190470066847,12078.25,0.481769664967226,90.0,1,0,TIME,Short,Overnight,90-94,14.529764966575385
C2,Short,2022-07-11 08:30:00-05:00,2022-07-11 08:30:00-05:00,,,2022-07-11 08:30:00-05:00,2022-07-11 08:35:00-05:00,12003.5,12025.95750978547,11958.58498042906,11958.58498042906,2.0,90.0,1,1,TARGET,Short,Premarket,90-94,22.457509785470393
C2,Short,2022-07-11 19:25:00-05:00,2022-07-11 19:25:00-05:00,,,2022-07-11 19:25:00-05:00,2022-07-11 19:45:00-05:00,11860.5,11875.405968057148,11830.688063885706,11830.688063885706,2.0,90.0,-1,0,TARGET,Short,Overnight,90-94,14.90596805714813
C2,Short,2022-07-12 02:30:00-05:00,2022-07-12 02:30:00-05:00,,,2022-07-12 02:30:00-05:00,2022-07-12 02:40:00-05:00,11759.25,11781.536209558084,11714.677580883832,11781.536209558084,-1.0,90.0,-1,0,STOP,Short,Overnight,90-94,22.28620955808401
C2,Short,2022-07-14 07:00:00-05:00,2022-07-14 07:00:00-05:00,,,2022-07-14 07:00:00-05:00,2022-07-14 07:30:00-05:00,11622.75,11650.9971840073,11566.2556319854,11650.9971840073,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,28.24718400729944
C2,Short,2022-07-14 08:30:00-05:00,2022-07-14 08:30:00-05:00,,,2022-07-14 08:30:00-05:00,2022-07-14 09:30:00-05:00,11588.0,11630.593581292684,11502.812837414627,11562.5,0.5986817549990542,90.0,-1,1,TIME,Short,Premarket,90-94,42.593581292683666
C2,Short,2022-07-21 21:35:00-05:00,2022-07-21 21:35:00-05:00,,,2022-07-21 21:35:00-05:00,2022-07-21 21:50:00-05:00,12524.25,12536.367202502575,12500.015594994851,12536.367202502575,-1.0,90.0,1,0,STOP,Short,Overnight,90-94,12.11720250257531
C2,Short,2022-07-22 00:10:00-05:00,2022-07-22 00:10:00-05:00,,,2022-07-22 00:10:00-05:00,2022-07-22 00:25:00-05:00,12523.25,12533.72881393777,12502.292372124455,12533.72881393777,-1.0,90.0,1,0,STOP,Short,Overnight,90-94,10.47881393777061
C2,Short,2022-07-22 02:35:00-05:00,2022-07-22 02:35:00-05:00,,,2022-07-22 02:35:00-05:00,2022-07-22 02:55:00-05:00,12528.0,12547.526010115544,12488.947979768907,12547.526010115544,-1.0,90.0,1,0,STOP,Short,Overnight,90-94,19.526010115543613
C2,Short,2022-07-22 08:30:00-05:00,2022-07-22 08:30:00-05:00,,,2022-07-22 08:30:00-05:00,2022-07-22 08:35:00-05:00,12581.5,12601.624749681052,12541.250500637896,12601.624749681052,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,20.12474968105198
C2,Short,2022-07-26 05:20:00-05:00,2022-07-26 05:20:00-05:00,,,2022-07-26 05:20:00-05:00,2022-07-26 06:20:00-05:00,12285.75,12300.320034000904,12256.609931998197,12278.25,0.5147551474166544,90.0,-1,1,TIME,Short,Premarket,90-94,14.570034000904343
C2,Short,2022-07-26 07:45:00-05:00,2022-07-26 07:45:00-05:00,,,2022-07-26 07:45:00-05:00,2022-07-26 08:00:00-05:00,12264.5,12283.106881631837,12227.286236736329,12283.106881631837,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,18.606881631836586
C2,Short,2022-07-26 08:30:00-05:00,2022-07-26 08:30:00-05:00,,,2022-07-26 08:30:00-05:00,2022-07-26 09:00:00-05:00,12223.5,12250.712157885617,12169.07568422877,12250.712157885617,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,27.21215788561676
C2,Short,2022-08-08 04:20:00-05:00,2022-08-08 04:20:00-05:00,,,2022-08-08 04:20:00-05:00,2022-08-08 05:05:00-05:00,13257.0,13273.62471285394,13223.75057429212,13273.62471285394,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,16.624712853939855
C2,Short,2022-08-09 03:05:00-05:00,2022-08-09 03:05:00-05:00,,,2022-08-09 03:05:00-05:00,2022-08-09 03:20:00-05:00,13161.75,13178.556955279111,13128.136089441776,13178.556955279111,-1.0,90.0,-1,0,STOP,Short,Overnight,90-94,16.806955279111207
C2,Short,2022-08-15 00:30:00-05:00,2022-08-15 00:30:00-05:00,,,2022-08-15 00:30:00-05:00,2022-08-15 00:40:00-05:00,13528.5,13535.104172327105,13515.291655345794,13535.104172327105,-1.0,90.0,1,0,STOP,Short,Overnight,90-94,6.604172327104607
C2,Short,2022-08-15 02:05:00-05:00,2022-08-15 02:05:00-05:00,,,2022-08-15 02:05:00-05:00,2022-08-15 02:15:00-05:00,13527.75,13536.684553557954,13509.880892884094,13509.880892884094,2.0,90.0,1,0,TARGET,Short,Overnight,90-94,8.934553557954132
C2,Short,2022-08-16 07:30:00-05:00,2022-08-16 07:30:00-05:00,,,2022-08-16 07:30:00-05:00,2022-08-16 08:30:00-05:00,13646.25,13659.875834074846,13618.998331850304,13632.25,1.0274600382697814,90.0,1,1,TIME,Short,Premarket,90-94,13.625834074846352
C2,Short,2022-08-16 08:35:00-05:00,2022-08-16 08:35:00-05:00,,,2022-08-16 08:35:00-05:00,2022-08-16 08:50:00-05:00,13619.75,13640.850355913772,13577.549288172457,13577.549288172457,2.0,90.0,1,1,TARGET,Short,Premarket,90-94,21.100355913771637
C2,Short,2022-08-16 20:35:00-05:00,2022-08-16 20:35:00-05:00,,,2022-08-16 20:35:00-05:00,2022-08-16 20:55:00-05:00,13631.5,13643.28881174724,13607.922376505525,13643.28881174724,-1.0,90.0,1,0,STOP,Short,Overnight,90-94,11.788811747239379
C2,Short,2022-08-19 08:40:00-05:00,2022-08-19 08:40:00-05:00,,,2022-08-19 08:40:00-05:00,2022-08-19 09:15:00-05:00,13336.25,13364.632824590828,13279.484350818344,13279.484350818344,2.0,90.0,-1,1,TARGET,Short,Premarket,90-94,28.382824590828022
C2,Short,2022-08-22 08:30:00-05:00,2022-08-22 08:30:00-05:00,,,2022-08-22 08:30:00-05:00,2022-08-22 08:40:00-05:00,13029.75,13051.600341159508,12986.049317680983,13051.600341159508,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,21.85034115950839
C2,Short,2022-08-23 07:35:00-05:00,2022-08-23 07:35:00-05:00,,,2022-08-23 07:35:00-05:00,2022-08-23 08:30:00-05:00,12892.0,12912.097589235753,12851.804821528498,12912.097589235753,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,20.09758923575282
C2,Short,2022-08-23 08:35:00-05:00,2022-08-23 08:40:00-05:00,,,2022-08-23 08:40:00-05:00,2022-08-23 08:45:00-05:00,12859.25,12890.489942989432,12796.770114021136,12890.489942989432,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,31.239942989432166
C2,Short,2022-08-23 19:35:00-05:00,2022-08-23 19:35:00-05:00,,,2022-08-23 19:35:00-05:00,2022-08-23 20:35:00-05:00,12878.0,12888.70436645649,12856.591267087022,12875.5,0.2335495529008595,90.0,-1,0,TIME,Short,Overnight,90-94,10.704366456489879
C2,Short,2022-08-24 02:20:00-05:00,2022-08-24 02:20:00-05:00,,,2022-08-24 02:20:00-05:00,2022-08-24 03:10:00-05:00,12853.5,12872.43278559838,12815.634428803238,12872.43278559838,-1.0,90.0,-1,0,STOP,Short,Overnight,90-94,18.93278559837927
C2,Short,2022-08-31 22:35:00-05:00,2022-08-31 22:35:00-05:00,,,2022-08-31 22:35:00-05:00,2022-08-31 23:35:00-05:00,12151.75,12165.88116033608,12123.48767932784,12144.0,0.5484333781290829,90.0,-1,0,TIME,Short,Overnight,90-94,14.13116033607912
C2,Short,2022-09-05 00:05:00-05:00,2022-09-05 00:05:00-05:00,,,2022-09-05 00:05:00-05:00,2022-09-05 01:05:00-05:00,12089.0,12102.267778484233,12062.464443031537,12102.267778484233,-1.0,90.0,-1,0,STOP,Short,Overnight,90-94,13.267778484232622
C2,Short,2022-09-09 07:05:00-05:00,2022-09-09 07:05:00-05:00,,,2022-09-09 07:05:00-05:00,2022-09-09 07:15:00-05:00,12423.0,12437.580041171352,12393.839917657297,12437.580041171352,-1.0,90.0,1,1,STOP,Short,Premarket,90-94,14.580041171351695
C2,Short,2022-09-14 00:45:00-05:00,2022-09-14 00:45:00-05:00,,,2022-09-14 00:45:00-05:00,2022-09-14 01:25:00-05:00,12034.0,12048.084046168451,12005.831907663098,12048.084046168451,-1.0,90.0,-1,0,STOP,Short,Overnight,90-94,14.084046168451096
C2,Short,2022-09-16 07:00:00-05:00,2022-09-16 07:00:00-05:00,,,2022-09-16 07:00:00-05:00,2022-09-16 07:55:00-05:00,11785.0,11804.745572364514,11745.508855270971,11745.508855270971,2.0,90.0,-1,1,TARGET,Short,Premarket,90-94,19.745572364514373
C2,Short,2022-09-20 02:40:00-05:00,2022-09-20 02:40:00-05:00,,,2022-09-20 02:40:00-05:00,2022-09-20 03:10:00-05:00,11931.75,11950.42046118173,11894.40907763654,11894.40907763654,2.0,90.0,1,0,TARGET,Short,Overnight,90-94,18.67046118172948
C2,Short,2022-09-20 20:25:00-05:00,2022-09-20 20:25:00-05:00,,,2022-09-20 20:25:00-05:00,2022-09-20 21:05:00-05:00,11828.25,11842.759025344203,11799.231949311592,11842.759025344203,-1.0,90.0,-1,0,STOP,Short,Overnight,90-94,14.50902534420311
C2,Short,2022-09-21 00:55:00-05:00,2022-09-21 00:55:00-05:00,,,2022-09-21 00:55:00-05:00,2022-09-21 01:00:00-05:00,11826.0,11840.020053315857,11797.959893368288,11840.020053315857,-1.0,90.0,-1,0,STOP,Short,Overnight,90-94,14.020053315856785
C2,Short,2022-09-22 01:30:00-05:00,2022-09-22 01:30:00-05:00,,,2022-09-22 01:30:00-05:00,2022-09-22 02:25:00-05:00,11534.25,11552.329784706695,11498.090430586608,11552.329784706695,-1.0,90.0,-1,0,STOP,Short,Overnight,90-94,18.079784706695136
C2,Short,2022-09-22 08:20:00-05:00,2022-09-22 08:20:00-05:00,,,2022-09-22 08:20:00-05:00,2022-09-22 08:40:00-05:00,11565.25,11600.355351683116,11495.039296633768,11495.039296633768,2.0,90.0,-1,1,TARGET,Short,Premarket,90-94,35.10535168311617
C2,Short,2022-09-23 02:00:00-05:00,2022-09-23 02:00:00-05:00,,,2022-09-23 02:00:00-05:00,2022-09-23 02:10:00-05:00,11411.5,11431.944504052894,11370.610991894217,11431.944504052894,-1.0,90.0,-1,0,STOP,Short,Overnight,90-94,20.444504052893535
C2,Short,2022-09-25 18:35:00-05:00,2022-09-25 18:35:00-05:00,,,2022-09-25 18:35:00-05:00,2022-09-25 19:05:00-05:00,11246.0,11272.76178468109,11192.476430637818,11272.76178468109,-1.0,90.0,-1,0,STOP,Short,Overnight,90-94,26.76178468108992
C2,Short,2022-09-27 20:20:00-05:00,2022-09-27 20:20:00-05:00,,,2022-09-27 20:20:00-05:00,2022-09-27 20:40:00-05:00,11233.0,11256.936155410573,11185.127689178857,11185.127689178857,2.0,90.0,-1,0,TARGET,Short,Overnight,90-94,23.93615541057261
C2,Short,2022-09-29 19:35:00-05:00,2022-09-29 19:35:00-05:00,,,2022-09-29 19:35:00-05:00,2022-09-29 20:10:00-05:00,11131.5,11151.086575168809,11092.326849662384,11151.086575168809,-1.0,90.0,-1,0,STOP,Short,Overnight,90-94,19.58657516880885
C2,Short,2022-10-06 01:55:00-05:00,2022-10-06 01:55:00-05:00,,,2022-10-06 01:55:00-05:00,2022-10-06 02:10:00-05:00,11542.75,11563.59162169303,11501.066756613938,11563.59162169303,-1.0,90.0,1,0,STOP,Short,Overnight,90-94,20.841621693030902
C2,Short,2022-10-07 07:30:00-05:00,2022-10-07 07:30:00-05:00,,,2022-10-07 07:30:00-05:00,2022-10-07 07:50:00-05:00,11333.75,11376.602679937896,11248.044640124208,11248.044640124208,2.0,90.0,-1,1,TARGET,Short,Premarket,90-94,42.85267993789603
C2,Short,2022-10-07 08:40:00-05:00,2022-10-07 08:40:00-05:00,,,2022-10-07 08:40:00-05:00,2022-10-07 09:40:00-05:00,11186.0,11240.821744293577,11076.35651141285,11147.0,0.7113965544611648,90.0,-1,1,TIME,Short,Premarket,90-94,54.82174429357656
C2,Short,2022-10-09 22:20:00-05:00,2022-10-09 22:20:00-05:00,,,2022-10-09 22:20:00-05:00,2022-10-09 23:15:00-05:00,10950.0,10966.046124394536,10917.90775121093,10966.046124394536,-1.0,90.0,-1,0,STOP,Short,Overnight,90-94,16.046124394535582
C2,Short,2022-10-11 01:55:00-05:00,2022-10-11 01:55:00-05:00,,,2022-10-11 01:55:00-05:00,2022-10-11 02:15:00-05:00,10803.25,10826.442364628643,10756.86527074271,10826.442364628643,-1.0,90.0,-1,0,STOP,Short,Overnight,90-94,23.19236462864319
C2,Short,2022-10-11 08:30:00-05:00,2022-10-11 08:30:00-05:00,,,2022-10-11 08:30:00-05:00,2022-10-11 08:55:00-05:00,10806.25,10835.049063830304,10748.651872339393,10748.651872339393,2.0,90.0,-1,1,TARGET,Short,Premarket,90-94,28.799063830303567
C2,Short,2022-10-12 23:35:00-05:00,2022-10-12 23:35:00-05:00,,,2022-10-12 23:35:00-05:00,2022-10-13 00:20:00-05:00,10753.75,10762.40283308204,10736.444333835918,10736.444333835918,2.0,90.0,-1,0,TARGET,Short,Overnight,90-94,8.65283308204016
C2,Short,2022-10-24 02:15:00-05:00,2022-10-24 02:15:00-05:00,,,2022-10-24 02:15:00-05:00,2022-10-24 03:15:00-05:00,11239.75,11273.70607900479,11171.837841990418,11200.0,1.170629859660535,90.0,1,0,TIME,Short,Overnight,90-94,33.95607900479081
C2,Short,2022-10-24 20:15:00-05:00,2022-10-24 20:15:00-05:00,,,2022-10-24 20:15:00-05:00,2022-10-24 21:15:00-05:00,11361.0,11380.444005805824,11322.111988388357,11353.75,0.3728655541662569,90.0,1,0,TIME,Short,Overnight,90-94,19.444005805824418
C2,Short,2022-10-27 08:45:00-05:00,2022-10-27 08:45:00-05:00,,,2022-10-27 08:45:00-05:00,2022-10-27 09:10:00-05:00,11235.25,11288.92276333433,11127.90447333134,11288.92276333433,-1.0,90.0,-1,1,STOP,Short,Premarket,90-94,53.67276333433074
