model,month,N,wins,losses,win_pct,avg_R,total_R,profit_factor,max_drawdown_R,largest_win_R,largest_loss_R,max_consecutive_wins,max_consecutive_losses,flat,expectancy_R,std_trade_R,median_trade_R,sem_R,ci95_low_R,ci95_high_R,longest_drawdown_trades,longest_drawdown_days,recovery_factor
C1,2022-12,12,3,9,25.0,-0.47232211560674403,-5.667865387280928,0.1884049394471039,6.02713089377031,0.541248467485318,-1.0,1,4,0,-0.47232211560674403,0.622112686291982,-0.7154343166339057,0.17958846344847854,-0.8243155039657619,-0.12032872724772609,12,721.4340277777778,-0.9403919521872801
C1,2023-01,8,5,3,62.5,0.37661161275299226,3.012892902023938,2.1871592687336925,1.1037741061651563,2.0,-1.0,2,1,0,0.37661161275299226,1.2079625748869385,0.3272840911702396,0.42707926406105845,-0.4604637448066823,1.2136869703126667,3,14.944444444444445,2.7296281777180256
C1,2023-02,9,4,5,44.44444444444444,0.07030360313730208,0.6327324282357187,1.1265464856471437,2.0,2.0,-1.0,1,2,0,0.07030360313730208,1.3152256529492758,-1.0,0.43840855098309195,-0.788977156789558,0.9295843630641623,5,777.3541666666666,0.31636621411785937
C1,2023-03,9,3,6,33.333333333333336,0.0,0.0,1.0,4.0,2.0,-1.0,1,3,0,0.0,1.5,-1.0,0.5,-0.98,0.98,8,25.041666666666668,0.0
C1,2023-04,10,5,5,50.0,0.5,5.0,2.0,3.0,2.0,-1.0,3,3,0,0.5,1.5811388300841898,0.5,0.5,-0.48,1.48,4,9.975694444444445,1.6666666666666667
C1,2023-05,19,9,10,47.36842105263158,0.2565604819083755,4.874649156259134,1.5919052700724088,3.0,2.0,-1.0,3,3,0,0.2565604819083755,1.3260616806946601,-0.0226623721920142,0.30421941363419597,-0.3397095688146486,0.8528305326313996,11,8.125,1.6248830520863782
C1,2023-06,10,3,7,30.0,-0.07355317453384788,-0.7355317453384789,0.8907982660986603,4.735531745338479,2.0,-1.0,2,4,0,-0.07355317453384788,1.433213415664278,-1.0,0.4532218766608763,-0.9618680527891654,0.8147617037214696,10,909.2847222222222,-0.15532189094973656
C1,2023-07,8,4,4,50.0,0.37297171246012767,2.9837736996810214,1.880594188826399,1.388364058656359,2.0,-1.0,1,2,0,0.37297171246012767,1.4230977261329238,-0.008113150159489324,0.5031410262198733,-0.6131846989308241,1.3591281238510793,2,14.996527777777779,2.1491291719037147
C1,2023-08,8,2,6,25.0,-0.31447582801650364,-2.515806624132029,0.5806988959779952,3.0,2.0,-1.0,1,3,0,-0.31447582801650364,1.2768079397867302,-1.0,0.451419776248011,-1.1992585894626053,0.5703069334295979,6,944.2326388888889,-0.8386022080440098
C1,2023-09,21,6,15,28.571428571428573,-0.2428946533682569,-5.100787720733395,0.5959717609005923,5.100787720733396,2.0,-1.0,2,5,0,-0.2428946533682569,1.1092140831035444,-1.0,0.24205035703490618,-0.717313353156673,0.2315240464201592,21,1001.3541666666666,-0.9999999999999998
C1,2023-10,14,7,7,50.0,0.3078253720827613,4.309555209158658,1.6156507441655226,5.0,2.0,-1.0,5,5,0,0.3078253720827613,1.434937111089835,-0.34462198190355164,0.38350307437609576,-0.4438406536943864,1.059491397859909,10,1022.2569444444445,0.8619110418317316
C1,2023-11,14,5,9,35.714285714285715,-0.16241759258831326,-2.2738462962363855,0.7473504115292905,4.0,2.0,-1.0,2,4,0,-0.16241759258831326,1.2165557745320454,-1.0,0.3251382071571658,-0.7996884786163582,0.4748532934397317,13,27.10763888888889,-0.5684615740590964
C1,2023-12,13,6,6,46.15384615384615,0.36041413731101346,4.685383785043175,1.780897297507196,2.0,2.0,-1.0,2,2,1,0.36041413731101346,1.437041879984214,0.0,0.3985637064055578,-0.42077072724387987,1.1415990018659068,2,5.951388888888889,2.3426918925215876
C2,2021-01,8,5,3,62.5,0.6320264323570632,5.056211458856506,2.6854038196188355,1.0,2.0,-1.0,2,1,0,0.6320264323570632,1.5027356215783265,1.0281057294282532,0.531297274174308,-0.40931622502458054,1.673369089738707,2,5.041666666666667,5.056211458856506
C2,2021-02,14,6,8,42.857142857142854,0.07831514854793399,1.096412079671076,1.1370515099588845,2.337766993678971,2.0,-1.0,2,2,0,0.07831514854793399,1.3739666983845578,-1.0,0.3672080461565703,-0.6414126219189439,0.7980429190148118,5,38.791666666666664,0.46899972607861984
C2,2021-03,9,4,5,44.44444444444444,0.07826792168920378,0.7044112952028341,1.142541730869181,2.325632915372875,2.0,-1.0,1,2,0,0.07826792168920378,1.3337479221972766,-0.941789964998494,0.44458264073242554,-0.7931140541463502,0.9496498975247578,8,16.12847222222222,0.30289014682693116
C2,2021-04,18,7,11,38.888888888888886,0.1583899737338699,2.851019527209658,1.2698542063484122,2.0,2.0,-1.0,2,2,0,0.1583899737338699,1.4526427808000981,-1.0,0.342391186981811,-0.5126967527504797,0.8294767002182194,2,95.03472222222223,1.425509763604829
C2,2021-05,10,7,3,70.0,0.6945099230726101,6.9450992307261,4.3474113130732,2.0,2.0,-1.0,4,2,0,0.6945099230726101,1.2417856363221742,0.4715629209330726,0.39268709764595866,-0.07515678831346895,1.464176634458689,3,13.222222222222221,3.47254961536305
C2,2021-06,9,1,8,11.11111111111111,-0.6666666666666666,-6.0,0.25,7.0,2.0,-1.0,1,7,0,-0.6666666666666666,0.9999999999999999,-1.0,0.3333333333333333,-1.3199999999999998,-0.013333333333333308,9,180.31597222222223,-0.8571428571428571
C2,2021-07,12,2,10,16.666666666666668,-0.6459458091381189,-7.751349709657427,0.2248650290342573,9.751349709657427,2.0,-1.0,1,7,0,-0.6459458091381189,0.9072874209707977,-1.0,0.2619113183649257,-1.1592919931333734,-0.1325996251428646,12,206.08333333333334,-0.7949001871998024
C2,2021-08,14,7,7,50.0,0.5239039042328602,7.334654659260043,2.186957126185148,3.1793762364723737,2.0,-1.0,3,3,0,0.5239039042328602,1.4801717981176588,0.6673273296300217,0.3955925530086718,-0.25145749966413655,1.2992653081298569,8,13.972222222222221,2.306947688392517
C2,2021-09,14,8,6,57.142857142857146,0.7034236786159578,9.847931500623408,2.9069633274025204,2.1641955349174453,2.0,-1.0,5,3,0,0.7034236786159578,1.4444613876894115,1.5060635177704267,0.386048544368416,-0.05323146834613757,1.4600788255780532,4,256.03819444444446,4.5503889744412875
C2,2021-10,15,3,12,20.0,-0.4403880667245712,-6.605821000868568,0.42776185596024247,9.543832003638006,2.0,-1.0,2,10,0,-0.4403880667245712,1.1105498364644288,-1.0,0.28674273478400686,-1.0024038269012245,0.12162769345208224,10,280.31944444444446,-0.6921560436468811
C2,2021-11,17,9,8,52.94117647058823,0.32800551387777754,5.5760937359222185,1.6970117169902772,3.0,2.0,-1.0,4,3,0,0.32800551387777754,1.4002055505315885,0.0352413905973737,0.3395997283775215,-0.3376099537421646,0.9936209814977197,9,304.0416666666667,1.8586979119740727
C2,2021-12,16,3,13,18.75,-0.27904618694946315,-4.46473899119141,0.5733540038648303,5.46473899119141,2.0,-1.0,1,7,0,-0.27904618694946315,1.1789574056123087,-1.0,0.29473935140307717,-0.8567353156994943,0.29864294180056805,11,335.19097222222223,-0.8170086436677222
C2,2022-01,15,5,10,33.333333333333336,0.032142300083801964,0.4821345012570295,1.062726739623886,2.302548234572422,2.0,-1.0,1,2,0,0.032142300083801964,1.2781296219824752,-0.5318230140206875,0.3300116493488338,-0.6146805326399123,0.6789651328075161,8,12.177083333333334,0.2093917052497972
C2,2022-02,15,4,11,26.666666666666668,-0.35518180204490396,-5.327727030673559,0.4751419223611578,5.327727030673559,2.0,-1.0,2,4,0,-0.35518180204490396,1.0590444255488682,-1.0,0.27344409486963783,-0.8911322279893941,0.1807686238995862,15,420.3645833333333,-1.0
C2,2022-03,20,6,14,30.0,-0.023654268059083106,-0.4730853611816621,0.9597087713406142,6.0,2.0,-1.0,2,6,0,-0.023654268059083106,1.315633722748226,-1.0,0.2941846437556145,-0.6002561698200874,0.5529476337019212,18,446.18055555555554,-0.07884756019694368
C2,2022-04,11,3,8,27.272727272727273,-0.31874933117013904,-3.5062426428715296,0.5617196696410588,4.50624264287153,2.0,-1.0,1,4,0,-0.31874933117013904,1.2298855162324243,-1.0,0.3708244356759552,-1.0455652250950112,0.4080665627547331,8,459.0416666666667,-0.7780856293697567
C2,2022-05,11,7,4,63.63636363636363,0.5417924914884281,5.959717406372709,2.6238190332787372,2.6701857068020294,2.0,-1.0,3,3,0,0.5417924914884281,1.3224355917001187,0.5379564239595325,0.3987293333709932,-0.2397170019187186,1.3233019848955747,5,20.461805555555557,2.2319486585487027
C2,2022-06,14,6,8,42.857142857142854,0.09544906728143128,1.3362869419400378,1.2239172262803848,2.648769447168617,2.0,-1.0,2,3,0,0.09544906728143128,1.1824647233898902,-0.1903200864846075,0.31602699049081345,-0.523963834080563,0.7148619686434257,8,19.15625,0.5044934897480232
C2,2022-07,15,6,9,40.0,-0.05710439598335334,-0.8565659397503,0.8986525088048258,6.8865630975842915,2.0,-1.0,3,4,0,-0.05710439598335334,1.2250562504063527,-1.0,0.31630816373274045,-0.6770683968995247,0.562859604932818,10,14.552083333333334,-0.12438221034390452
C2,2022-08,14,6,8,42.857142857142854,-0.01361121647859114,-0.19055703070027596,0.9761803711624655,3.7664504470991407,2.0,-1.0,3,3,0,-0.01361121647859114,1.2832772043348541,-1.0,0.3429702593484371,-0.6858329248015278,0.6586104918443456,6,591.0520833333334,-0.050593266359587954
C2,2022-09,13,4,9,30.76923076923077,-0.07692307692307693,-1.0,0.8888888888888888,3.0,2.0,-1.0,2,3,0,-0.07692307692307693,1.4411533842457842,-1.0,0.39970403251589476,-0.8603429806542306,0.7064968268080767,8,623.2881944444445,-0.3333333333333333
C2,2022-10,12,7,5,58.333333333333336,0.43790766402399633,5.254891968287956,2.0509783936575916,2.0,2.0,-1.0,4,2,0,0.43790766402399633,1.3722685458419945,0.5421310543137108,0.3961398071711659,-0.33852635803148884,1.2143416860794816,2,643.0486111111111,2.627445984143978
C2,2022-11,16,5,11,31.25,-0.3597280508912716,-5.755648814260345,0.47675919870360506,6.219457664059005,2.0,-1.0,2,5,0,-0.3597280508912716,1.0822491935106897,-1.0,0.2705622983776724,-0.8900301557115096,0.1705740539289664,9,676.9236111111111,-0.9254261585412956
C2,2022-12,17,4,13,23.529411764705884,-0.36606985733464537,-6.223187574688971,0.44334778700191785,8.223187574688971,2.0,-1.0,1,5,0,-0.36606985733464537,1.0369317337005914,-1.0,0.2514928861530813,-0.8589959141946847,0.12685619952539395,17,726.1319444444445,-0.7567853120417666
C2,2023-01,6,3,3,50.0,0.5,3.0,2.0,2.0,2.0,-1.0,1,2,0,0.5,1.6431676725154984,0.5,0.670820393249937,-0.8148079707698765,1.8148079707698765,2,6.21875,1.5
C2,2023-02,9,4,5,44.44444444444444,0.24921604948140652,2.242944445332659,1.5292186760421427,2.238218617126146,2.0,-1.0,2,3,0,0.24921604948140652,1.4021986417920678,-0.2382186171261461,0.4673995472640226,-0.6668870631560778,1.165319162118891,5,769.7916666666666,1.002111423866441
C2,2023-03,9,3,6,33.333333333333336,0.10339448417855378,0.930550357606984,1.1835604302733977,4.069449642393016,2.0,-1.0,2,5,0,0.10339448417855378,1.4538143570708044,-1.0,0.48460478569026816,-0.8464308957743718,1.0532198641314794,8,28.67361111111111,0.22866737258844155
C2,2023-04,9,4,5,44.44444444444444,0.05676759515318652,0.5109083563786787,1.1021816712757357,2.0,2.0,-1.0,1,2,0,0.05676759515318652,1.3300642934430797,-1.0,0.44335476448102656,-0.8122077432296255,0.9257429335359986,3,7.079861111111111,0.25545417818933935
C2,2023-05,17,6,11,35.294117647058826,-0.1183721291433644,-2.0123261954371947,0.7374032764329631,4.320405712283679,2.0,-1.0,2,4,0,-0.1183721291433644,1.003000479327311,-0.2128601053537785,0.24326334816539097,-0.5951682915475307,0.35842403326080186,14,856.7743055555555,-0.465772505974565
C2,2023-06,10,6,4,60.0,0.31646408601127934,3.1646408601127933,1.7911602150281984,3.0,2.0,-1.0,3,3,0,0.31646408601127934,1.2139985672019278,0.6741926203091536,0.3839000548539077,-0.43598002150237974,1.0689081935249385,5,895.0416666666666,1.0548802867042644
C2,2023-07,10,3,7,30.0,-0.17269620643722797,-1.7269620643722796,0.7296706874380129,2.7269620643722794,2.0,-1.0,1,3,0,-0.17269620643722797,1.260072283769683,-1.0,0.3984698433162219,-0.9536970993370228,0.608304686462567,7,934.2152777777778,-0.6332915616740747
C2,2023-08,12,4,8,33.333333333333336,-0.01942389450305144,-0.23308673403661728,0.965838955982863,2.8231736102587623,2.0,-1.0,1,4,0,-0.01942389450305144,1.311835260833447,-0.8817006229802735,0.37869422048731677,-0.7616645666581924,0.7228167776520894,11,27.07986111111111,-0.08256195552042347
C2,2023-09,16,6,10,37.5,-0.09087999250865761,-1.4540798801385217,0.8404975172980991,3.7811880601739873,2.0,-1.0,3,3,0,-0.09087999250865761,1.2270206642921506,-1.0,0.30675516607303766,-0.6921201180118114,0.5103601329944961,16,1001.3541666666666,-0.3845563502788628
C2,2023-10,18,7,10,38.888888888888886,0.07452489377839736,1.3414480880111523,1.1448682738790303,5.470129131014868,2.0,-1.0,2,4,1,0.07452489377839736,1.282990511625431,-0.6298891126821425,0.30240376365611343,-0.518186482987585,0.6672362705443796,14,1022.2986111111111,0.2452315212094956
C2,2023-11,17,6,11,35.294117647058826,-0.007734918634445048,-0.13149361678556581,0.9870582184255808,5.160395307974953,2.0,-1.0,2,6,0,-0.007734918634445048,1.3263663996474495,-1.0,0.32169110376568477,-0.6382494820151873,0.6227796447462971,16,28.90625,-0.02548130694219367
C2,2023-12,7,1,6,14.285714285714286,-0.5714285714285714,-4.0,0.3333333333333333,4.0,2.0,-1.0,1,3,0,-0.5714285714285714,1.1338934190276815,-1.0,0.4285714285714285,-1.4114285714285713,0.26857142857142846,7,1090.388888888889,-1.0
Retest,2021-01,27,15,12,55.55555555555556,0.3202453798662442,8.646625256388592,1.7445917047372776,3.6125726372945235,2.0,-1.0,4,4,0,0.3202453798662442,1.3072143579704614,0.1926445347005898,0.25157352048759657,-0.17283872028944508,0.8133294800219335,8,6.138888888888889,2.3934813565061215
Retest,2021-02,28,16,12,57.142857142857146,0.2671405012775705,7.479934035771974,1.698241570925804,4.934177939665425,2.0,-1.0,6,3,0,0.2671405012775705,1.1540277488290513,0.3342508227323199,0.2180907449620986,-0.16031735884814274,0.6945983614032838,13,32.56944444444444,1.5159433095514125
Retest,2021-03,33,16,17,48.484848484848484,0.20045104244361403,6.614884400639263,1.4354847261914208,7.862286908794479,2.0,-1.0,4,6,0,0.20045104244361403,1.2369105916975747,-0.0873041747703068,0.21531849642948905,-0.2215732105581845,0.6224752954454126,14,12.979166666666666,0.8413435527569065
Retest,2021-04,39,14,24,35.8974358974359,-0.002349541922491805,-0.0916321349771804,0.9958341782578091,10.522522647144362,2.0,-1.0,2,7,1,-0.002349541922491805,1.2657091478160256,-1.0,0.20267566909399032,-0.3995938533467128,0.3948947695017292,34,94.22222222222223,-0.008708190806512337
Retest,2021-05,31,18,13,58.064516129032256,0.4108529138722462,12.736440330039633,2.136862241790502,7.288154839468483,2.0,-1.0,7,8,0,0.4108529138722462,1.2511882115087671,0.2473118569001336,0.22472003662037246,-0.029598357903683814,0.8513041856481762,17,18.90277777777778,1.7475534769193362
Retest,2021-06,34,11,23,32.35294117647059,-0.24209581156603904,-8.231257593245328,0.5756318489261092,10.663390657912883,2.0,-1.0,2,6,0,-0.24209581156603904,1.0248100324621845,-1.0,0.1757534706071132,-0.5865726139559808,0.10238099082390278,23,22.22222222222222,-0.7719174751547938
Retest,2021-07,32,13,19,40.625,-0.015922950724860274,-0.5095344231955288,0.9650220337648395,6.318589931354108,2.0,-1.0,3,6,0,-0.015922950724860274,1.0960806568729935,-0.185515417671721,0.19376151630057475,-0.3956955226739868,0.36384962122426623,24,182.53125,-0.08064052719533467
Retest,2021-08,40,18,22,45.0,0.24662032489119454,9.864812995647782,1.5650037564725638,4.0610889733267985,2.0,-1.0,5,3,0,0.24662032489119454,1.275118065184172,-0.13674347764056605,0.20161386858045172,-0.1485428575264908,0.6417835073088799,17,223.38888888888889,2.429105360764021
Retest,2021-09,46,21,25,45.65217391304348,0.04177605148391107,1.9216983682599094,1.090288122624013,7.274840732575436,2.0,-1.0,3,3,0,0.04177605148391107,1.1397154975659627,-0.13851762529714676,0.16804188242117743,-0.2875860380615967,0.37113814102941883,34,23.774305555555557,0.2641567614882464
Retest,2021-10,31,9,22,29.032258064516128,-0.30370091480750727,-9.414728359032726,0.5387524336043649,11.541128184418872,2.0,-1.0,2,8,0,-0.30370091480750727,1.0845617858709748,-1.0,0.1947930471180548,-0.6854952871588946,0.07809345754388014,28,273.05555555555554,-0.8157545959625596
Retest,2021-11,37,13,24,35.13513513513514,-0.1389897883779388,-5.142622169983735,0.769723433351398,10.742718090547218,2.0,-1.0,4,6,0,-0.1389897883779388,1.1961090624344226,-1.0,0.19663911857097946,-0.5244024607770585,0.24642288402118095,23,18.555555555555557,-0.4787077280291712
Retest,2021-12,40,12,28,30.0,-0.25226073148579464,-10.090429259431787,0.6055925545136219,12.051374706307625,2.0,-1.0,3,6,0,-0.25226073148579464,1.1114154483018557,-1.0,0.1757302121665491,-0.5966919473322309,0.09217048436064157,40,366.7083333333333,-0.8372845011740039
Retest,2022-01,30,11,19,36.666666666666664,-0.24134057710270784,-7.240217313081235,0.6017598107847751,9.403741797870396,2.0,-1.0,3,6,0,-0.24134057710270784,1.0791870041927434,-1.0,0.1970316886542626,-0.6275226868650625,0.14484153265964683,28,27.322916666666668,-0.7699294034977524
Retest,2022-02,35,13,22,37.142857142857146,0.05693190177796301,1.9926165622287053,1.1360159702178263,5.999947370478301,2.0,-1.0,3,5,0,0.05693190177796301,1.1209186063413241,-0.2027919405673482,0.18946982587074584,-0.3144289569286989,0.42829276048462483,26,396.5833333333333,0.3321056734652422
Retest,2022-03,30,14,16,46.666666666666664,0.16615402512816804,4.984620753845041,1.3298377471788663,5.739885891829054,2.0,-1.0,2,5,0,0.16615402512816804,1.303806008685789,-0.556170869585091,0.23804132052266105,-0.3004069630962476,0.6327150133525837,19,15.253472222222221,0.8684180918893942
Retest,2022-04,43,10,33,23.25581395348837,-0.4264392494813038,-18.336887727696062,0.386185785660448,18.33688772769606,2.0,-1.0,1,8,0,-0.4264392494813038,0.9800591656366711,-1.0,0.14945762160095774,-0.7193761878191809,-0.13350231114342664,43,483.06597222222223,-1.0000000000000002
Retest,2022-05,26,11,15,42.30769230769231,-0.0749063747690329,-1.9475657439948555,0.8575930688866923,3.839613465020255,2.0,-1.0,2,3,0,-0.0749063747690329,1.1308935218197673,-0.7980709917060935,0.22178646675210237,-0.5096078496031535,0.35979510006508775,10,487.9548611111111,-0.5072296369771642
Retest,2022-06,28,12,16,42.857142857142854,-0.008332841562186163,-0.23331956374121254,0.9838730453146831,7.6878439907656455,2.0,-1.0,3,6,0,-0.008332841562186163,1.2166969215829389,-0.6986821042668296,0.22993410538902226,-0.4590036881246698,0.44233800500029746,23,22.20486111111111,-0.030349154330065412
Retest,2022-07,41,16,25,39.02439024390244,-0.12286292630250234,-5.037379978402596,0.7962006716330526,10.75442535204062,2.0,-1.0,2,5,0,-0.12286292630250234,1.1778625468709603,-1.0,0.18395122493253246,-0.48340732717026597,0.23768147456526129,37,22.989583333333332,-0.46840066423881666
Retest,2022-08,36,17,19,47.22222222222222,0.21056169906605257,7.580221166377893,1.5319913298461303,5.106133812436263,2.0,-1.0,4,7,0,0.21056169906605257,1.1572361413242307,-0.14986930720035724,0.1928726902207051,-0.16746877376652944,0.5885921718986346,17,577.3854166666666,1.4845324162707716
Retest,2022-09,33,12,21,36.36363636363637,-0.1655083775565944,-5.461776459367615,0.7085873148157854,12.12419904157543,2.0,-1.0,3,6,0,-0.1655083775565944,1.1101467570070604,-1.0,0.19325174522660876,-0.5442817982007475,0.21326504308755875,32,29.06597222222222,-0.4504855488299461
Retest,2022-10,39,13,26,33.333333333333336,-0.3581619480755195,-13.968315974945261,0.35285604684708105,15.91831559878641,2.0,-1.0,2,5,0,-0.3581619480755195,0.7992272090156919,-1.0,0.12797877745047523,-0.6090003518784509,-0.10732354427258806,34,25.055555555555557,-0.8774996254007041
Retest,2022-11,33,16,17,48.484848484848484,0.1180667451630972,3.8962025903822077,1.2650424067038657,3.6613753388640173,2.0,-1.0,3,4,0,0.1180667451630972,1.196720497495202,-0.0659407394624381,0.20832229903810132,-0.29024496095158137,0.5263784512777758,16,9.23611111111111,1.064136350355997
Retest,2022-12,33,11,21,33.333333333333336,-0.14101102107567365,-4.65336369549723,0.720692916871824,7.2540665168956595,2.0,-1.0,2,4,1,-0.14101102107567365,1.0306566072347054,-0.3670637008332041,0.17941428628266984,-0.49266302218970653,0.21064098003835924,32,26.680555555555557,-0.6414834609882532
Retest,2023-01,38,16,22,42.10526315789474,0.015200193895729072,0.5776073680377047,1.0306360578069917,4.0,2.0,-1.0,3,4,0,0.015200193895729072,1.1555335286334583,-0.4627359429847952,0.1874522911791643,-0.3522062968154329,0.38260668460689107,26,738.4409722222222,0.14440184200942618
Retest,2023-02,29,13,16,44.827586206896555,0.03442874055427845,0.998433476074075,1.0731843993443066,6.899142272694265,2.0,-1.0,4,5,0,0.03442874055427845,1.1400033446393032,-0.3687554434113441,0.21169330660576563,-0.38049014039302215,0.4493476215015791,22,763.4375,0.1447184934895052
Retest,2023-03,46,20,26,43.47826086956522,0.19455482984870237,8.94952217304031,1.3840679593429355,8.103777420856943,2.0,-1.0,4,6,0,0.19455482984870237,1.3529445485313487,-0.4849708313978057,0.1994807908045662,-0.19642752012824738,0.5855371798256521,20,789.7291666666666,1.10436426227683
Retest,2023-04,23,9,14,39.130434782608695,-0.10483638281603903,-2.411236804768898,0.8128604901039785,5.659595332061026,2.0,-1.0,2,4,0,-0.10483638281603903,1.1340135314603854,-1.0,0.2364581670452564,-0.5682943902247416,0.3586216245926635,15,15.440972222222221,-0.42604403023472176
Retest,2023-05,37,21,16,56.75675675675676,0.3785671462982433,14.006984413035001,2.1203206384008118,2.820401766922114,2.0,-1.0,6,3,0,0.3785671462982433,1.1825995562540517,0.2733805910944604,0.19441816943593102,-0.002492465796181509,0.7596267583926681,9,850.0659722222222,4.96630819669381
Retest,2023-06,32,16,16,50.0,0.08047508590575858,2.5752027489842746,1.184748677021841,4.969682298068345,2.0,-1.0,4,3,0,0.08047508590575858,1.1201071925694068,-0.032363860060508454,0.1980088478804134,-0.30762225593985165,0.4685724277513688,19,892.4409722222222,0.5181825707420421
Retest,2023-07,34,12,22,35.294117647058826,-0.09552321019377896,-3.2477891465884845,0.8355647398299506,6.646270482593794,2.0,-1.0,2,5,0,-0.09552321019377896,1.1970879959310397,-1.0,0.20529889759325468,-0.4979090494765581,0.3068626290890002,14,913.28125,-0.4886634022937015
Retest,2023-08,57,20,36,35.08771929824562,-0.2569192064817058,-14.64439476945723,0.5494215096969197,19.286592323143104,2.0,-1.0,5,5,1,-0.2569192064817058,0.9646550071516727,-1.0,0.1277716770377202,-0.5073516934756374,-0.00648671948777424,54,942.4791666666666,-0.7593044185355943
Retest,2023-09,36,12,23,33.333333333333336,-0.04234716343036336,-1.5244978834930811,0.9192089283403296,8.782012068181851,2.0,-1.0,2,5,1,-0.04234716343036336,1.1764729024091596,-0.6219001169400493,0.19607881706819327,-0.4266616448840222,0.34196731802329544,33,975.9826388888889,-0.17359323485975345
Retest,2023-10,42,16,26,38.095238095238095,-0.10565333562826572,-4.43744009638716,0.8111652723431895,11.236469034402802,2.0,-1.0,8,7,0,-0.10565333562826572,1.1384754970718618,-0.9103773344828076,0.17567058304794603,-0.44996767840223995,0.23866100714570848,42,1033.5694444444443,-0.39491410360327683
Retest,2023-11,39,14,25,35.8974358974359,-0.20630973116849333,-8.04607951557124,0.648711153734981,12.470792144971268,2.0,-1.0,3,6,0,-0.20630973116849333,1.0610316410059049,-1.0,0.16990103780305751,-0.539315765262486,0.12669630292549938,36,28.19097222222222,-0.6451939397302638
Retest,2023-12,31,16,15,51.61290322580645,0.1958551307752865,6.071509054033881,1.420849410594332,3.747391484098052,2.0,-1.0,4,3,0,0.1958551307752865,1.256574088916596,0.1205820675642759,0.22568736875888473,-0.24649211199212756,0.6382023735427005,14,1064.0416666666667,1.6201960963507964
Confirm,2021-01,20,7,13,35.0,-0.2852003010634354,-5.704006021268708,0.4829228706516104,6.380351137511611,2.0,-1.0,2,5,0,-0.2852003010634354,0.96894727316737,-1.0,0.21666319694152972,-0.7098601670688336,0.13945956494196282,17,21.96875,-0.893995627879082
Confirm,2021-02,17,8,9,47.05882352941177,-0.09302498042101884,-1.5814246671573202,0.8102072295599152,8.332375693185623,2.0,-1.0,5,9,0,-0.09302498042101884,1.050104775113925,-0.332375693185623,0.2546878179858937,-0.5922131036733704,0.4061631428313328,12,16.84375,-0.18979277044008463
Confirm,2021-03,23,13,10,56.52173913043478,0.33645790500603345,7.738531815138769,1.8266380196123624,5.027517513753553,2.0,-1.0,4,4,0,0.33645790500603345,1.2469372067100735,0.5399312199823961,0.2600043810231165,-0.17315068179927495,0.8460664918113419,9,12.975694444444445,1.539235177991686
Confirm,2021-04,27,12,15,44.44444444444444,0.15844494311752655,4.278013464173217,1.336344482241095,7.357668870696118,2.0,-1.0,3,4,0,0.15844494311752655,1.2604753013868204,-0.292153644208923,0.24257858485418513,-0.3170090831966763,0.6338989694317294,22,23.68402777777778,0.581435987315432
Confirm,2021-05,20,12,8,60.0,0.5199123951317884,10.398247902635768,2.3667851181450383,3.334708925650091,2.0,-1.0,5,3,0,0.5199123951317884,1.323409246666846,0.6939089600763899,0.2959233037598854,-0.06009728023758698,1.0999220705011639,10,15.947916666666666,3.1181875643340184
Confirm,2021-06,23,6,17,26.08695652173913,-0.2785536758972567,-6.406734545636904,0.5256807493031901,10.366758304674633,2.0,-1.0,2,9,0,-0.2785536758972567,1.0319541255674674,-1.0,0.21517730982648142,-0.7003012031571603,0.14319385136264684,14,22.21875,-0.6180075156906036
Confirm,2021-07,22,8,14,36.36363636363637,-0.15473925053724588,-3.4042635118194093,0.7358678767259962,10.072940034476748,2.0,-1.0,3,6,0,-0.15473925053724588,1.171553997898198,-1.0,0.2497761516011751,-0.6443005076755491,0.3348220066010573,20,21.885416666666668,-0.33796126058207476
Confirm,2021-08,24,12,12,50.0,0.2027820865943424,4.866770078264218,1.4851412029339974,5.6930851265332585,2.0,-1.0,5,3,0,0.2027820865943424,1.2322420942884884,-0.12507669801567264,0.2515303642154429,-0.29021742726792565,0.6957816004566104,18,229.95833333333334,0.8548563687519958
Confirm,2021-09,31,11,20,35.483870967741936,-0.22349686037795602,-6.928402671716636,0.6014265524496935,10.670423498879547,2.0,-1.0,2,7,0,-0.22349686037795602,1.0453910868050436,-1.0,0.18775778188171832,-0.591502112866124,0.14450839211021188,27,27.645833333333332,-0.6493090618609614
Confirm,2021-10,18,8,10,44.44444444444444,-0.04972863667204194,-0.895115460096755,0.9040144135928899,5.229721442433436,2.0,-1.0,2,4,0,-0.04972863667204194,1.124839305411614,-0.6627597621805553,0.2651271668672394,-0.5693778837318312,0.46992061038774724,12,273.53125,-0.1711592997733833
Confirm,2021-11,25,7,18,28.0,-0.11227355785846953,-2.8068389464617383,0.8283028110895362,7.806838946461737,2.0,-1.0,2,7,0,-0.11227355785846953,1.3247548882038045,-1.0,0.2649509776407609,-0.6315774740343609,0.4070303583174219,21,25.493055555555557,-0.35953591020778913
Confirm,2021-12,25,10,15,40.0,0.03245701810347299,0.8114254525868247,1.0591766860388188,6.181884168464372,2.0,-1.0,5,5,0,0.03245701810347299,1.2688540759527964,-1.0,0.2537708151905593,-0.46493377967002314,0.5298478158769692,22,363.6111111111111,0.1312585985881371
