candidate_id,scenario,trades_removed,N,wins,losses,win_pct,avg_R,total_R,profit_factor,max_drawdown_R,largest_win_R,largest_loss_R,max_consecutive_wins,max_consecutive_losses,flat,expectancy_R,std_trade_R,median_trade_R,sem_R,ci95_low_R,ci95_high_R,longest_drawdown_trades,longest_drawdown_days,recovery_factor
C1,Observed,0,414,150,263,36.231884057971016,-0.03720813243133855,-15.404166826574162,0.937392868676579,43.25039052702116,2.0,-1.0,7,15,1,-0.03720813243133855,1.2724215708465179,-1.0,0.06253610848643254,-0.15977890506474635,0.08536264020206923,358,965.0763888888889,-0.356162490994162
C1,Exclude largest winning trade,1,413,149,263,36.077481840193705,-0.04214083977378732,-17.404166826574162,0.9292642717809111,43.25039052702116,2.0,-1.0,7,15,1,-0.04214083977378732,1.2699955394743092,-1.0,0.06249239508763029,-0.1646259341455427,0.08034425459796804,357,965.0763888888889,-0.4024048480140478
C1,Exclude top 5 winning trades,5,409,145,263,35.45232273838631,-0.06211287732658719,-25.404166826574162,0.8967498841982393,51.25039052702117,2.0,-1.0,7,15,1,-0.06211287732658719,1.2599268890876718,-1.0,0.06229937512875311,-0.1842196525789433,0.0599938979257689,353,965.0763888888889,-0.4956872828740712
C1,Exclude top 1% winning trades,2,412,148,263,35.922330097087375,-0.047097492297510105,-19.404166826574162,0.9211356748852432,45.25039052702117,2.0,-1.0,7,15,1,-0.047097492297510105,1.2675336424366201,-1.0,0.06244690044755161,-0.16949341717471128,0.07529843257969106,356,965.0763888888889,-0.4288176654516829
C2,Observed,0,469,178,290,37.953091684434966,0.012627897283918166,5.922483826157619,1.0223911795448324,20.732460835176106,2.0,-1.0,5,11,1,0.012627897283918166,1.2697761033691397,-1.0,0.05863281267471138,-0.10229241555851615,0.12754821012635248,356,806.6111111111111,0.2856623665295501
C2,Exclude largest winning trade,1,468,177,290,37.82051282051282,0.008381375696917989,3.9224838261576185,1.0148297643676603,20.73246083517611,2.0,-1.0,5,11,1,0.008381375696917989,1.2677966401181249,-1.0,0.058603920420600836,-0.10648230832745964,0.12324505972129562,356,806.6111111111111,0.18919528450295994
C2,Exclude top 5 winning trades,5,464,173,290,37.28448275862069,-0.008787750374660308,-4.077516173842383,0.9845841036589719,28.732460835176113,2.0,-1.0,5,11,1,-0.008787750374660308,1.2596153115153421,-1.0,0.058476172811208496,-0.12340104908462897,0.10582554833530834,352,806.6111111111111,-0.14191322480984392
C2,Exclude top 1% winning trades,2,467,176,290,37.687366167023555,0.004116667721964924,1.9224838261576194,1.0072683491904881,22.73246083517611,2.0,-1.0,5,11,1,0.004116667721964924,1.2657911971664115,-1.0,0.05857383113142957,-0.11068804129563703,0.11892137673956688,355,806.6111111111111,0.08456998299026107
