N,target_hit_rate,Avg_MFE,Avg_MAE,MFE_MAE,gross_AvgR,net_AvgR,net_TotalR,net_PF,MaxDD,top_fraction,signals_per_day,precision_lift_pp
3288,0.3381995133819951,0.7262619613749424,0.6831894440043552,4.175771241938389,0.01856578793751717,-0.13294944784835594,-437.1377845253943,0.8252164123982095,485.28689048825,1.0,219.2,0.0
1644,0.33394160583941607,0.7165224174865764,0.6895453866874447,4.063263776266041,0.005368925083315072,-0.1577920410695878,-259.41011551840234,0.7957806300335177,274.72877560267654,0.5,109.6,-0.42579075425790425
986,0.3356997971602434,0.7321804460252422,0.6910449010667903,4.0812979809411765,0.010649631507273967,-0.15236187874496565,-150.22881244253614,0.802362734722842,178.0879815374929,0.3,65.73333333333333,-0.24997162217517133
657,0.3302891933028919,0.715105568319554,0.6825999329744182,4.244258234126241,-0.0038043581945629663,-0.17066540579142042,-112.12717160496322,0.7805948101637894,128.01594549326344,0.2,43.8,-0.7910320079103195
328,0.36585365853658536,0.7526308272157982,0.6606244951862995,4.451836377293421,0.0975609756097561,-0.07651332036488959,-25.096369079683786,0.8969360167400121,36.80328019054491,0.1,21.866666666666667,2.7654145154590246
164,0.35365853658536583,0.7365834193047676,0.6672864805916909,3.3691368446227816,0.06097560975609756,-0.1251373722633716,-20.52252905119294,0.83556360397983,33.70219423435357,0.05,10.933333333333334,1.5459023203370725
65,0.4,0.7499492792088923,0.6460488950787002,4.0169382590287235,0.2,0.010580983331462457,0.6877639165450598,1.0150972376730536,9.646790740129994,0.02,4.333333333333333,6.180048661800491
32,0.4375,0.7847415590944449,0.6524906378984269,5.00973353466531,0.3125,0.12500921769908224,4.000294966370632,1.1917528850146002,4.580658642662288,0.01,2.1333333333333333,9.93004866180049
16,0.375,0.7277818766370698,0.7912769171698084,6.3559718403371654,0.125,-0.059460661700405926,-0.9513705872064948,0.9176638027872037,4.580658642662288,0.005,1.0666666666666667,3.6800486618004893
