timestamp,body_atr,range_atr,close_location,ret_3_atr,ret_6_atr,volume_z,minute_of_day,day_of_week,trade_count,buy_vol,sell_vol,total_vol,delta,delta_norm,avg_trade_size,trades_per_sec,vol_per_sec,large_trade_pct,delta_30s,delta_norm_30s,trades_per_sec_30s,delta_60s,delta_norm_60s,trades_per_sec_60s,delta_120s,delta_norm_120s,trades_per_sec_120s,delta_300s,delta_norm_300s,trades_per_sec_300s,delta_600s,delta_norm_600s,trades_per_sec_600s,cum_delta_5m,delta_accel,price_change_atr,delta_price_response,flow_divergence,long_hit_3bar,long_hit_6bar,long_hit_9bar,long_hit_12bar,long_hit_18bar,long_hit_24bar,long_p1.0_before_l1.0,long_p1.5_before_l0.75,long_p1.5_before_l1.0,long_p2.0_before_l1.0,long_primary_hit,long_mfe_atr,long_mae_atr,long_mfe_mae_ratio,long_bars_to_mfe,long_bars_to_mae,long_net_atr,short_hit_3bar,short_hit_6bar,short_hit_9bar,short_hit_12bar,short_hit_18bar,short_hit_24bar,short_p1.0_before_l1.0,short_p1.5_before_l0.75,short_p1.5_before_l1.0,short_p2.0_before_l1.0,short_primary_hit,short_mfe_atr,short_mae_atr,short_mfe_mae_ratio,short_bars_to_mfe,short_bars_to_mae,short_net_atr,eligible,atr,close,high,low
2024-01-01 17:50:00-06:00,0.005890671870190076,0.020617351545665265,0.7857142857142857,-0.013254011707927671,-0.010308675772832633,,1070,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.1,-4.0,-0.2,0.23333333333333334,-12.0,-0.2608695652173913,0.2916666666666667,0.0,0.0,0.2966666666666667,-53.0,-0.15451895043731778,0.4116666666666667,0.0,0.0,0.005890671870190076,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.04859804292906813,0.11486810146870649,0.4230769230769231,14.0,21.0,-0.07657873431247099,False,False,False,False,False,False,False,False,False,False,False,0.11486810146870649,0.04859804292906813,2.3636363636363638,21.0,14.0,0.07657873431247099,True,169.75992247345,16817.0,16817.75,16814.25
2024-01-01 17:55:00-06:00,0.006340209312834483,0.007925261641043103,0.2,0.011095366297460343,-0.023775784923129307,,1075,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-4.0,-0.3333333333333333,0.3,1.0,0.047619047619047616,0.26666666666666666,14.0,0.2692307692307692,0.325,26.0,0.21666666666666667,0.32666666666666666,26.0,0.11016949152542373,0.31166666666666665,0.0,0.0,-0.004755156984625862,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.05706188381551034,0.11887892461564654,0.48,13.0,20.0,-0.09510313969251723,False,False,False,False,False,False,False,False,False,False,False,0.11887892461564654,0.05706188381551034,2.0833333333333335,20.0,13.0,0.09510313969251723,True,157.72349943963215,16816.25,16817.25,16816.0
2024-01-01 18:00:00-06:00,0.0034089711091324203,0.020453826654794522,0.5833333333333334,0.0017044855545662102,-0.01534036999109589,,1080,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,-4.0,-0.6666666666666666,0.08333333333333333,0.0,0.0,0.1,-9.0,-0.16363636363636364,0.14333333333333334,17.0,0.09714285714285714,0.235,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.06136147996438356,0.12783641659246575,0.48000000000000004,12.0,19.0,-0.07670184995547945,False,False,False,False,False,False,False,False,False,False,False,0.12783641659246575,0.06136147996438356,2.0833333333333335,19.0,12.0,0.07670184995547945,True,146.67182090822985,16816.25,16817.5,16814.5
2024-01-01 18:05:00-06:00,0.0018331962460558515,0.018331962460558515,0.8,-0.007332784984223406,-0.02383155119872607,,1085,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-2.0,-1.0,0.06666666666666667,0.0,0.0,0.06666666666666667,23.0,0.46938775510204084,0.24166666666666667,24.0,0.1276595744680851,0.44,15.0,0.06172839506172839,0.2916666666666667,0.0,0.0,-0.0018331962460558515,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.0678282611040665,0.135656522208133,0.5,11.0,18.0,-0.08249383107251332,False,False,False,False,False,False,False,False,False,False,False,0.135656522208133,0.0678282611040665,2.0,18.0,11.0,0.08249383107251332,True,136.37383370049915,16816.0,16816.5,16814.0
2024-01-01 18:10:00-06:00,0.013796133835721591,0.0236505151469513,0.3333333333333333,-0.01576701009796753,-0.0019708762622459414,,1090,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-4.0,-0.3333333333333333,0.36666666666666664,-5.0,-0.29411764705882354,0.26666666666666666,3.0,0.05454545454545454,0.2916666666666667,4.0,0.03125,0.27666666666666667,28.0,0.08860759493670886,0.35833333333333334,0.0,0.0,-0.013796133835721591,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.08671855553882143,0.1320487095704781,0.6567164179104478,10.0,17.0,-0.08671855553882143,False,False,False,False,False,False,False,False,False,False,False,0.1320487095704781,0.08671855553882143,1.5227272727272727,17.0,10.0,0.08671855553882143,True,126.84713129332064,16814.25,16816.25,16813.25
2024-01-01 18:15:00-06:00,0.016946457657454186,0.027537993693363055,0.07692307692307693,-0.03389291531490837,-0.0317746081077266,,1095,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-2.0,-0.2,0.2,-4.0,-0.14285714285714285,0.2833333333333333,-12.0,-0.14285714285714285,0.4666666666666667,4.0,0.025974025974025976,0.37666666666666665,8.0,0.028368794326241134,0.32666666666666666,0.0,0.0,-0.016946457657454186,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.11015197477345222,0.12498012522372463,0.8813559322033898,9.0,16.0,-0.1037970531519069,False,False,False,False,False,False,False,False,False,False,False,0.12498012522372463,0.11015197477345222,1.1346153846153846,16.0,9.0,0.1037970531519069,True,118.01876477236917,16812.25,16815.25,16812.0
2024-01-01 18:20:00-06:00,0.004556568008789646,0.018226272035158583,0.625,-0.036452544070317165,-0.04556568008789646,,1100,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.0,0.29411764705882354,0.4666666666666667,4.0,0.1,0.5333333333333333,-4.0,-0.07142857142857142,0.35,-7.0,-0.058823529411764705,0.28,-3.0,-0.01098901098901099,0.3283333333333333,0.0,0.0,-0.002278284004394823,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.12074905223292562,0.13214047225489972,0.9137931034482759,8.0,15.0,-0.10024449619337221,False,False,False,False,False,False,False,False,False,False,False,0.13214047225489972,0.12074905223292562,1.0943396226415094,15.0,8.0,0.10024449619337221,True,109.73171014577136,16812.0,16812.75,16810.75
2024-01-01 18:25:00-06:00,0.05372359522666853,0.06593350323272956,0.18518518518518517,-0.07570142963757838,-0.09523728244727603,,1105,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-1.0,-0.043478260869565216,0.5,1.0,0.024390243902439025,0.45,-6.0,-0.08108108108108109,0.4166666666666667,-15.0,-0.08196721311475409,0.43333333333333335,-22.0,-0.0728476821192053,0.3566666666666667,0.0,0.0,-0.05372359522666853,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.18314862009091545,0.09279530084606383,1.973684210526316,7.0,23.0,-0.0805853928400028,False,False,False,False,False,False,False,False,False,False,False,0.09279530084606383,0.18314862009091545,0.5066666666666666,23.0,7.0,0.0805853928400028,True,102.3758737067877,16806.5,16812.0,16805.25
2024-01-01 18:30:00-06:00,0.031457461061874886,0.04456473650432275,1.0,-0.02883600597338531,-0.07077928738921849,,1110,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.0,0.18518518518518517,0.6666666666666666,-27.0,-0.23076923076923078,1.2,-30.0,-0.189873417721519,0.825,-80.0,-0.22988505747126436,0.79,-95.0,-0.17890772128060264,0.6116666666666667,0.0,0.0,0.031457461061874886,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.16515167057484315,0.1494229400439057,1.105263157894737,6.0,23.0,-0.11796547898203082,False,False,False,False,False,False,False,False,False,False,False,0.1494229400439057,0.16515167057484315,0.9047619047619047,23.0,6.0,0.11796547898203082,True,95.36688272773144,16809.5,16809.5,16805.25
2024-01-01 18:35:00-06:00,0.04499728698844054,0.05343427829877315,0.8421052631578947,0.016873982620665206,-0.02812330436777534,,1115,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.0,0.8181818181818182,0.3,10.0,0.2631578947368421,0.5,13.0,0.14942528735632185,0.6083333333333333,3.0,0.01675977653631285,0.4766666666666667,-77.0,-0.1461100569259962,0.6333333333333333,0.0,0.0,0.04499728698844054,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.13217953052854411,0.22779876537898025,0.580246913580247,5.0,23.0,-0.17998914795376217,False,False,False,False,False,False,False,False,False,False,False,0.22779876537898025,0.13217953052854411,1.7234042553191486,23.0,5.0,0.17998914795376217,True,88.89424824717919,16813.5,16814.25,16809.5
2024-01-01 18:40:00-06:00,0.012078073767454456,0.042273258186090595,0.6428571428571429,0.07548796104659035,-0.018117110651181684,,1120,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,4.0,0.3333333333333333,0.26666666666666666,0.0,0.0,0.5,-1.0,-0.008695652173913044,0.6333333333333333,16.0,0.06666666666666667,0.55,19.0,0.045346062052505964,0.5133333333333333,0.0,0.0,-0.009058555325590842,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.1509759220931807,0.2355224384653619,0.6410256410256411,4.0,22.0,-0.18117110651181684,False,False,False,False,False,False,False,False,False,False,False,0.2355224384653619,0.1509759220931807,1.56,22.0,4.0,0.18117110651181684,True,82.79465908666639,16812.75,16814.0,16810.5
2024-01-01 18:45:00-06:00,0.0,0.03244253642235574,0.7,0.04541955099129804,0.009732760926706724,,1125,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,0.2,0.16666666666666666,-1.0,-0.07692307692307693,0.18333333333333332,-2.0,-0.043478260869565216,0.26666666666666666,-20.0,-0.14285714285714285,0.30333333333333334,-4.0,-0.010526315789473684,0.4266666666666667,0.0,0.0,0.0032442536422355745,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.15896842846954315,0.25629603773661036,0.6202531645569621,3.0,21.0,-0.20763223310307677,False,False,False,False,False,False,False,False,False,False,False,0.25629603773661036,0.15896842846954315,1.6122448979591835,21.0,3.0,0.20763223310307677,True,77.05932629476163,16813.0,16813.75,16811.25
2024-01-01 18:50:00-06:00,0.0069771759700980795,0.020931527910294238,0.0,-0.010465763955147119,0.010465763955147119,,1130,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,14.0,1.0,0.2,15.0,0.8823529411764706,0.13333333333333333,13.0,0.37142857142857144,0.175,35.0,0.25547445255474455,0.33666666666666667,15.0,0.05415162454873646,0.32,0.0,0.0,-0.0034885879850490398,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.174429399252452,0.348858798504904,0.5,2.0,23.0,-0.3174615066394626,False,False,False,False,False,False,False,False,False,False,False,0.348858798504904,0.174429399252452,2.0,23.0,2.0,0.3174615066394626,True,71.66223155942151,16812.75,16814.25,16812.75
2024-01-01 18:55:00-06:00,0.011243667282212471,0.033731001846637416,0.5555555555555556,0.014991556376283294,0.10868878372805389,,1135,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-5.0,-0.5555555555555556,0.3,-11.0,-0.5238095238095238,0.2833333333333333,-9.0,-0.2903225806451613,0.21666666666666667,-14.0,-0.11290322580645161,0.33,21.0,0.08045977011494253,0.3333333333333333,0.0,0.0,0.014991556376283294,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.1724028983272579,0.38978046578336567,0.4423076923076923,1.0,22.0,-0.28109168205531176,False,False,False,False,False,False,False,False,False,False,False,0.38978046578336567,0.1724028983272579,2.2608695652173916,22.0,1.0,0.28109168205531176,True,66.70421501946284,16813.75,16814.75,16812.5
2024-01-01 19:00:00-06:00,0.13953677057282143,0.17143088956089492,0.8604651162790697,0.1475103003198398,0.2033250085489684,,1140,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.0,1.0,0.16666666666666666,11.0,0.5789473684210527,0.2,12.0,0.3,0.25,-1.0,-0.007633587786259542,0.3233333333333333,-15.0,-0.058823529411764705,0.32666666666666666,0.0,0.0,0.13555000569931225,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.04784117848211021,0.5501735525442674,0.08695652173913045,0.0,21.0,-0.5,False,False,False,False,False,False,False,False,False,False,False,0.5501735525442674,0.04784117848211021,11.499999999999998,21.0,0.0,0.4305706063389919,True,62.70748537521549,16822.25,16823.75,16813.0
2024-01-01 19:05:00-06:00,0.051129268420451617,0.1065193092092742,0.08,0.11504085394601614,0.10225853684090323,,1145,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,43.0,0.25443786982248523,3.3666666666666667,61.0,0.291866028708134,2.1,85.0,0.2698412698412698,1.7333333333333334,97.0,0.17229129662522202,1.2733333333333334,96.0,0.138328530259366,0.7983333333333333,0.0,0.0,-0.04686849605208065,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.06391158552556452,0.5411180907831129,0.11811023622047244,2.0,20.0,-0.5,False,False,False,False,False,False,False,False,False,False,False,0.5411180907831129,0.06391158552556452,8.466666666666667,20.0,2.0,0.3749479684166452,True,58.67480784841438,16819.5,16825.25,16819.0
2024-01-01 19:10:00-06:00,0.05928164956687862,0.08664241090543798,0.10526315789473684,0.041041142007839045,0.05928164956687862,,1150,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-16.0,-0.4444444444444444,0.8333333333333334,-16.0,-0.1951219512195122,1.0333333333333334,-85.0,-0.40669856459330145,1.225,-83.0,-0.13856427378964942,1.3033333333333332,14.0,0.012048192771084338,1.2883333333333333,0.0,0.0,-0.06384177645663851,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.13224367980303692,0.515294338542868,0.25663716814159293,1.0,19.0,-0.5,False,False,False,False,False,False,False,False,False,False,False,0.515294338542868,0.13224367980303692,3.896551724137931,19.0,1.0,0.3237690091729524,True,54.82303585924193,16816.0,16820.25,16815.5
2024-01-01 19:15:00-06:00,0.12166304914817558,0.12166304914817558,1.0,0.004866521965927024,0.1849278347052269,,1155,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-1.0,-0.018867924528301886,1.0,1.0,0.009900990099009901,1.1333333333333333,-11.0,-0.06748466257668712,0.9416666666666667,-28.0,-0.07777777777777778,0.8833333333333333,-111.0,-0.11574556830031282,1.0933333333333333,0.0,0.0,0.1265295711141026,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.01459956589778107,0.5304508942860455,0.027522935779816515,0.0,14.0,-0.5,False,False,False,False,False,False,False,False,False,False,False,0.6764465532638563,0.01459956589778107,46.333333333333336,18.0,0.0,0.5547835041156807,True,51.371390440724646,16822.5,16822.5,16816.25
2024-01-01 19:20:00-06:00,0.046817309111024386,0.10403846469116529,0.4,0.015605769703674794,0.15605769703674793,,1160,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,3.0,0.2,0.4666666666666667,2.0,0.05555555555555555,0.48333333333333334,5.0,0.0684931506849315,0.475,67.0,0.18457300275482094,0.9133333333333333,39.0,0.05394190871369295,0.8983333333333333,0.0,0.0,-0.046817309111024386,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.005201923234558265,0.5201923234558264,0.01,0.0,13.0,-0.5,False,False,False,False,False,False,False,False,False,False,False,0.6762500204925744,0.005201923234558265,130.0,17.0,0.0,0.5826154022705257,True,48.059148266387176,16820.25,16823.25,16818.25
2024-01-01 19:25:00-06:00,0.09418000381711006,0.15512000628700479,0.35714285714285715,0.0,0.04986000202082297,,1165,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.0,0.36,0.7333333333333333,13.0,0.3939393939393939,0.5,22.0,0.3548387096774194,0.4666666666666667,25.0,0.08361204013377926,0.74,92.0,0.13897280966767372,0.8266666666666667,0.0,0.0,-0.09418000381711006,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.04986000202082297,0.5041400204327656,0.0989010989010989,0.0,13.0,-0.5,False,False,False,False,False,False,False,False,False,False,False,0.6260200253725551,0.04986000202082297,12.555555555555555,16.0,0.0,0.4487400181874067,True,45.126351961645234,16816.0,16820.5,16813.5
2024-01-01 19:30:00-06:00,0.05913235179601931,0.12417793877164056,0.047619047619047616,-0.21878970164527145,-0.21287646646566952,,1170,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.0,0.5,0.43333333333333335,-11.0,-0.13580246913580246,1.0666666666666667,-22.0,-0.18032786885245902,0.8083333333333333,-32.0,-0.1322314049586777,0.6133333333333333,-7.0,-0.012939001848428836,0.6766666666666666,0.0,0.0,-0.06504558697562124,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.0,0.603149988319397,0.0,-1.0,15.0,-0.5,False,False,False,False,False,False,False,False,False,False,False,0.603149988319397,0.0,,15.0,-1.0,0.4375794032905429,True,42.278041107242004,16813.25,16818.25,16813.0
2024-01-01 19:35:00-06:00,0.15705926626946645,0.18847111952335974,0.16666666666666666,-0.33296564449126886,-0.3141185325389329,,1175,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,-18.0,-0.75,0.6333333333333333,-24.0,-0.46153846153846156,0.6833333333333333,-20.0,-0.18518518518518517,0.6583333333333333,-16.0,-0.06201550387596899,0.65,-48.0,-0.096,0.6316666666666667,0.0,0.0,-0.15705926626946645,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.05654133585700792,0.48374254010995665,0.11688311688311688,1.0,14.0,-0.3769422390467195,False,False,False,False,False,False,False,False,False,False,False,0.48374254010995665,0.05654133585700792,8.555555555555555,14.0,1.0,0.3769422390467195,True,39.79389531386757,16807.0,16813.25,16805.75
2024-01-01 19:40:00-06:00,0.14615980143531646,0.2524578388428193,0.42105263157894735,-0.3853303856021979,-0.3853303856021979,,1180,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,11.0,0.5238095238095238,0.6333333333333333,9.0,0.05027932960893855,1.7,-14.0,-0.05511811023622047,1.325,-54.0,-0.10266159695817491,1.1433333333333333,-70.0,-0.08928571428571429,0.8966666666666666,0.0,0.0,-0.14615980143531646,0.0,,False,False,False,False,False,False,False,False,False,False,False,0.2059524474770368,0.3653995035882911,0.5636363636363637,0.0,13.0,-0.18602156546313003,False,False,False,False,False,False,False,False,False,False,False,0.3653995035882911,0.2059524474770368,1.7741935483870968,13.0,0.0,0.18602156546313003,True,37.63004564859131,16801.5,16807.0,16797.5
