gross_R,net_R,cost_R,MFE_R,MAE_R,bars_to_MFE,bars_to_MAE,bars_to_plus_0.5r,bars_to_plus_1r,bars_to_stop,bars_to_target,exit_type,exit_timestamp,wrong_direction,signal_id,fold,variant,family,bars_to_plus_1.5r,bars_to_plus_2r,exit_i,exit_price,hold_bars,mfe_capture,realized_parts,initial_risk_points,initial_stop,initial_target
2.5,2.440117994100296,0.0598820058997037,2.684365781710857,0.0,22.0,,1.0,1.0,,22.0,TARGET,2020-05-15 11:41:00-05:00,0,1765,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0688135593220374,0.0688135593220373,0.0474576271186464,1.0677966101695442,2.0,5.0,,,5.0,,STOP,2020-05-18 12:35:00-05:00,1,1770,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0503722084367255,0.0503722084367254,0.1910669975186138,2.32754342431766,2.0,3.0,,,3.0,,STOP,2020-05-21 12:03:00-05:00,1,1780,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0760299625468206,0.0760299625468206,0.3408239700374718,1.101123595505678,1.0,6.0,,,6.0,,STOP,2020-05-26 13:21:00-05:00,1,1785,1.0,M0,Stop_S3,,,,,,,,,,
3.0,2.945721925133691,0.0542780748663091,3.1069518716576936,0.9171122994652228,39.0,14.0,1.0,30.0,,39.0,TARGET,2020-05-27 11:54:00-05:00,0,1786,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.05702247191011,0.05702247191011,0.4325842696629036,1.2584269662920833,2.0,10.0,,,10.0,,STOP,2020-05-27 13:42:00-05:00,1,1787,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0648562300319533,0.0648562300319534,0.2236421725239772,1.319488817891466,7.0,10.0,,,10.0,,STOP,2020-05-28 11:28:00-05:00,1,1788,1.0,M0,Stop_S3,,,,,,,,,,
3.0,2.951895734597159,0.0481042654028411,3.0521327014216433,0.0497630331753528,12.0,1.0,2.0,2.0,,12.0,TARGET,2020-06-02 10:12:00-05:00,0,1795,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0743589743589743,0.0743589743589743,1.871794871794872,1.0,32.0,44.0,12.0,16.0,44.0,,STOP,2020-06-08 10:44:00-05:00,0,1805,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0545698924731204,0.0545698924731204,0.5268817204301282,1.2607526881720923,5.0,14.0,5.0,,14.0,,STOP,2020-06-09 10:14:00-05:00,0,1809,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.019259962049336,0.0192599620493359,1.799810246679329,1.0094876660341623,8.0,19.0,1.0,3.0,19.0,,STOP,2020-06-12 10:35:00-05:00,0,1820,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0291666666666663,0.0291666666666663,0.734195402298843,1.1968390804597575,5.0,8.0,1.0,,8.0,,STOP,2020-06-12 11:25:00-05:00,0,1821,1.0,M0,Stop_S3,,,,,,,,,,
3.0,2.9756302521008404,0.0243697478991596,3.168067226890756,0.1176470588235294,28.0,4.0,2.0,6.0,,28.0,TARGET,2020-06-12 13:00:00-05:00,0,1822,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0160094637223978,0.0160094637223976,0.2429022082018955,1.054416403785501,1.0,2.0,,,2.0,,STOP,2020-06-16 10:02:00-05:00,1,1828,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0842323651452257,0.0842323651452256,1.4232365145227786,1.1037344398339917,42.0,58.0,2.0,33.0,58.0,,STOP,2020-06-17 12:59:00-05:00,0,1831,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0661237785016255,0.0661237785016255,0.3648208469055202,1.0716612377849657,3.0,9.0,,,9.0,,STOP,2020-06-18 10:24:00-05:00,1,1832,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0607784431137763,0.0607784431137764,0.3982035928143972,1.0059880239521617,1.0,6.0,,,6.0,,STOP,2020-06-18 11:09:00-05:00,1,1833,1.0,M0,Stop_S3,,,,,,,,,,
3.0,2.9272401433691795,0.0727598566308205,4.591397849462126,0.2508960573476572,13.0,1.0,1.0,5.0,,13.0,TARGET,2020-06-19 11:13:00-05:00,0,1836,1.0,M0,Stop_S3,,,,,,,,,,
3.0,2.9554824561403494,0.0445175438596505,3.331140350877299,0.7061403508772155,43.0,3.0,1.0,11.0,,43.0,TARGET,2020-06-19 13:30:00-05:00,0,1837,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0361853832442076,0.0361853832442077,0.6613190730837961,1.2727272727273058,30.0,34.0,7.0,,34.0,,STOP,2020-06-19 14:49:00-05:00,0,1838,1.0,M0,Stop_S3,,,,,,,,,,
0.6771241830065167,0.6505882352940991,0.0265359477124175,2.6352941176469837,0.4209150326797266,16.0,2.0,5.0,6.0,,,TIME,2020-06-24 11:33:00-05:00,0,1845,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0407630522088365,0.0407630522088365,1.5602409638554673,1.4759036144578743,33.0,42.0,11.0,16.0,42.0,,STOP,2020-06-24 12:27:00-05:00,0,1846,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0388145315487587,0.0388145315487587,0.1606118546845191,1.284894837476153,1.0,6.0,,,6.0,,STOP,2020-06-25 14:39:00-05:00,1,1849,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0607784431137763,0.0607784431137764,0.8173652694611313,1.2365269461078652,6.0,19.0,5.0,,19.0,,STOP,2020-06-30 10:35:00-05:00,0,1855,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0730215827338188,0.0730215827338186,0.0,1.183453237410165,,2.0,,,2.0,,STOP,2020-07-02 14:32:00-05:00,1,1861,1.0,M0,Stop_S3,,,,,,,,,,
3.0,2.926449275362321,0.0735507246376792,3.398550724637591,0.2789855072463694,27.0,1.0,4.0,5.0,,27.0,TARGET,2020-07-06 10:27:00-05:00,0,1863,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0611445783132516,0.0611445783132516,0.0,1.159638554216842,,4.0,,,4.0,,STOP,2020-07-06 11:38:00-05:00,1,1864,1.0,M0,Stop_S3,,,,,,,,,,
-0.6126914660831558,-0.6349015317286703,0.0222100656455144,1.363238512035022,0.8730853391684971,19.0,36.0,1.0,4.0,,,TIME,2020-07-09 11:00:00-05:00,0,1874,1.0,M0,Stop_S3,,,,,,,,,,
3.0,2.9280141843971688,0.0719858156028313,4.095744680850747,0.719858156028313,55.0,24.0,6.0,15.0,,55.0,TARGET,2020-07-10 15:13:00-05:00,0,1878,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.056545961002782,0.056545961002782,0.3704735376044343,1.1309192200556415,1.0,4.0,,,4.0,,STOP,2020-07-13 10:21:00-05:00,1,1879,1.0,M0,Stop_S3,,,,,,,,,,
1.1666666666667018,1.1387052341598138,0.0279614325068878,1.6680440771350364,0.3278236914600649,24.0,19.0,1.0,23.0,,,TIME,2020-07-15 12:31:00-05:00,0,1885,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0353658536585366,0.0353658536585365,0.1097560975609756,1.1341463414634143,1.0,10.0,,,10.0,,STOP,2020-07-15 13:43:00-05:00,1,1886,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0292507204610957,0.0292507204610957,0.1008645533141231,1.0792507204611177,1.0,2.0,,,2.0,,STOP,2020-07-15 14:17:00-05:00,1,1887,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0557692307692308,0.0557692307692307,1.0384615384615383,1.1923076923076923,4.0,13.0,4.0,4.0,13.0,,STOP,2020-07-20 14:59:00-05:00,0,1894,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0242822966507177,0.0242822966507174,1.3313397129186486,1.2392344497607548,13.0,28.0,8.0,12.0,28.0,,STOP,2020-07-23 13:32:00-05:00,0,1901,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0329545454545457,0.0329545454545454,0.7613636363636364,1.1477272727272727,3.0,11.0,3.0,,11.0,,STOP,2020-07-27 10:46:00-05:00,0,1906,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0602373887240382,0.0602373887240382,0.1454005934718163,1.1216617210682978,1.0,10.0,,,10.0,,STOP,2020-07-28 13:40:00-05:00,1,1909,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0390384615384598,0.0390384615384599,0.2961538461538337,1.1038461538461075,2.0,7.0,,,7.0,,STOP,2020-07-30 11:08:00-05:00,1,1913,1.0,M0,Stop_S3,,,,,,,,,,
2.5,2.46965620328849,0.03034379671151,2.500747384155483,0.6591928251121147,41.0,11.0,1.0,18.0,,41.0,TARGET,2020-07-31 11:57:00-05:00,0,1917,1.0,M0,Stop_S3,,,,,,,,,,
2.723509933774736,2.6899006622515587,0.0336092715231775,2.897350993377379,0.5678807947019663,29.0,13.0,17.0,17.0,,,TIME,2020-07-31 15:47:00-05:00,0,1918,1.0,M0,Stop_S3,,,,,,,,,,
3.0,2.9164609053497865,0.0835390946502132,3.2839506172842454,0.4320987654321376,24.0,2.0,7.0,10.0,,24.0,TARGET,2020-08-06 13:41:00-05:00,0,1932,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0226057906458792,0.0226057906458791,0.0,1.0523385300667896,,4.0,,,4.0,,STOP,2020-08-10 10:04:00-05:00,1,1936,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.037523105360442,0.0375231053604421,0.3105360443622795,1.0480591497226934,1.0,4.0,,,4.0,,STOP,2020-08-11 13:34:00-05:00,1,1942,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0405189620758488,0.0405189620758488,0.1956087824351325,1.1037924151696767,1.0,12.0,,,12.0,,STOP,2020-08-13 15:02:00-05:00,1,1946,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.063636363636365,0.063636363636365,0.3510971786833936,1.0094043887147566,2.0,3.0,,,3.0,,STOP,2020-08-24 14:48:00-05:00,1,1968,1.0,M0,Stop_S3,,,,,,,,,,
3.0,2.931418918918924,0.068581081081076,3.6655405405402703,0.8040540540539948,40.0,17.0,1.0,10.0,,40.0,TARGET,2020-08-26 10:40:00-05:00,0,1971,1.0,M0,Stop_S3,,,,,,,,,,
2.5,2.4347266881028955,0.0652733118971045,2.5209003215433494,0.517684887459795,36.0,5.0,4.0,16.0,,36.0,TARGET,2020-08-26 13:22:00-05:00,0,1973,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0507500000000018,0.0507500000000018,0.7350000000000267,1.015000000000037,3.0,7.0,3.0,,7.0,,STOP,2020-08-28 12:37:00-05:00,0,1977,1.0,M0,Stop_S3,,,,,,,,,,
3.0,2.924535315985132,0.0754646840148678,3.07063197026014,0.2081784386617044,33.0,2.0,4.0,16.0,,33.0,TARGET,2020-08-31 12:48:00-05:00,0,1981,1.0,M0,Stop_S3,,,,,,,,,,
0.3163841807909214,0.2016949152542124,0.114689265536709,1.344632768361416,0.870056497175034,10.0,11.0,1.0,4.0,,,TIME,2020-09-01 17:49:00-05:00,0,1984,1.0,M0,Stop_S3,,,,,,,,,,
3.0,2.9885504794134237,0.0114495205865762,3.119007332205263,0.3750705019740507,20.0,1.0,5.0,7.0,,20.0,TARGET,2020-09-03 10:21:00-05:00,0,1987,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.017320819112628,0.0173208191126278,0.1373720136518763,1.081058020477809,4.0,7.0,,,7.0,,STOP,2020-09-03 11:56:00-05:00,1,1988,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0183710407239817,0.0183710407239816,0.6778280542986336,1.1085972850678587,4.0,24.0,1.0,,24.0,,STOP,2020-09-08 14:27:00-05:00,0,1992,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0542780748663092,0.0542780748663091,1.946524064171085,2.002673796791405,12.0,18.0,3.0,7.0,18.0,,STOP,2020-09-09 12:18:00-05:00,0,1994,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0276190476190477,0.0276190476190476,0.4,1.1333333333333333,2.0,10.0,,,10.0,,STOP,2020-09-09 13:12:00-05:00,1,1995,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0378026070763515,0.0378026070763516,0.3389199255121181,1.0297951582868203,6.0,11.0,,,11.0,,STOP,2020-09-09 14:14:00-05:00,1,1996,1.0,M0,Stop_S3,,,,,,,,,,
-0.684978540772528,-0.7024034334763906,0.0174248927038625,0.1442060085836901,0.9313304721029984,4.0,14.0,,,,,TIME,2020-09-09 17:00:00-05:00,1,1997,1.0,M0,Stop_S3,,,,,,,,,,
2.5,2.4652397260273977,0.0347602739726023,2.6969178082191445,0.9109589041095776,44.0,12.0,22.0,34.0,,44.0,TARGET,2020-09-14 12:16:00-05:00,0,2007,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0307110438729197,0.0307110438729194,1.0695915279878854,1.0484114977306995,1.0,11.0,1.0,1.0,11.0,,STOP,2020-09-14 12:42:00-05:00,0,2008,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0249692496924974,0.0249692496924973,0.6974169741697542,1.4723247232472587,2.0,30.0,2.0,,30.0,,STOP,2020-09-16 13:45:00-05:00,0,2014,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0215957446808506,0.0215957446808505,0.4244680851063731,1.0425531914893376,5.0,12.0,,,12.0,,STOP,2020-09-22 10:14:00-05:00,1,2024,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0354275741710288,0.0354275741710287,0.1221640488656164,1.0261780104711782,1.0,5.0,,,5.0,,STOP,2020-09-22 14:50:00-05:00,1,2026,1.0,M0,Stop_S3,,,,,,,,,,
0.0610820244328082,0.0256544502617794,0.0354275741710287,2.8952879581151096,0.378708551483411,38.0,59.0,1.0,2.0,,,TIME,2020-09-23 11:45:00-05:00,0,2027,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.043655913978494,0.0436559139784939,0.4064516129032194,1.0537634408601986,1.0,3.0,,,3.0,,STOP,2020-09-23 12:48:00-05:00,1,2029,1.0,M0,Stop_S3,,,,,,,,,,
1.9790575916230744,1.9613438045375593,0.0177137870855151,2.3027923211169723,0.6902268760907636,51.0,4.0,7.0,17.0,,,TIME,2020-09-24 11:15:00-05:00,0,2030,1.0,M0,Stop_S3,,,,,,,,,,
-1.0,-1.0463470319634711,0.046347031963471,0.5114155251141638,1.1986301369863213,2.0,7.0,2.0,,7.0,,STOP,2020-10-01 14:09:00-05:00,0,2044,1.0,M0,Stop_S3,,,,,,,,,,
