gross_R,net_R,cost_R,MFE_R,MAE_R,bars_to_MFE,bars_to_MAE,bars_to_plus_0.5r,bars_to_plus_1r,bars_to_stop,bars_to_target,exit_type,exit_timestamp,wrong_direction,signal_id,fold,variant,family,bars_to_plus_1.5r,bars_to_plus_2r,exit_i,exit_price,hold_bars,mfe_capture,realized_parts,initial_risk_points,initial_stop,initial_target
3.0,2.9976124938390662,0.0023875061609336594,0.07656485274718287,0.013995725770990416,,,,,,,TARGET,2020-02-27 10:18:00-06:00,0,1620,1,TIME_45,Time_Exit,,,839875.0,8571.596506044147,1.0,39.18246940154119,1.0,303.66413786194425,8408.335862138056,8571.596506044147
2.5,2.4976159450974946,0.0023840549025053886,0.005754615281909559,0.03123934010179475,,,,,,,TARGET,2020-02-27 11:16:00-06:00,0,1621,1,TIME_45,Time_Exit,,,839933.0,8586.7764241215,1.0,434.43390696491923,1.0,304.1037348754435,8429.646265124557,8586.7764241215
3.0,2.9975904163842184,0.0024095836157814513,0.03572830878572497,0.02741939976578893,,,,,,,TARGET,2020-02-28 10:16:00-06:00,0,1623,1,TIME_45,Time_Exit,,,841238.0,8209.645579823395,1.0,83.96703068124602,1.0,300.88185994113155,7971.118140058868,8209.645579823395
1.0,0.9941343843879885,0.005865615612011451,0.127425442605766,0.024271512877288764,,,,,,,STOP,2020-02-28 13:04:00-06:00,0,1624,1,TIME_45,Time_Exit,,,841406.0,8114.89831043218,1.0,7.847726321766372,1.0,123.60168956782036,8114.89831043218,7865.305068703461
1.0,0.9946693966436482,0.005330603356351794,0.15807996160215665,0.0,,,,,,,STOP,2020-03-01 17:34:00-06:00,0,1626,1,TIME_45,Time_Exit,,,841601.0,8218.992881943446,1.0,6.325912467746686,1.0,136.00711805655374,8218.992881943446,7950.392795141383
3.0,2.9975194013947575,0.0024805986052423416,0.008553788293939109,0.047901214446059014,,,,,,,TARGET,2020-03-02 10:01:00-06:00,0,1627,1,TIME_45,Time_Exit,,,842588.0,8469.37655412062,1.0,350.7217968120262,1.0,292.2681640100218,8282.231835989978,8469.37655412062
3.0,2.997866109498075,0.0021338905019246657,0.021338905019246655,0.03384791830639125,,,,,,,TARGET,2020-03-03 14:19:00-06:00,0,1631,1,TIME_45,Time_Exit,,,844211.0,8593.272900248943,1.0,140.58828216790627,1.0,339.7550152391068,8356.994984760893,8593.272900248943
3.0,2.997301289949629,0.0026987100503712384,0.0018611793450836126,0.029778869521337802,,,,,,,TARGET,2020-03-04 11:31:00-06:00,0,1632,1,TIME_45,Time_Exit,,,845408.0,8632.973230401112,1.0,1611.8812020585938,1.0,268.64686700976563,8503.853132990234,8632.973230401112
3.0,2.997425614665656,0.002574385334344249,0.045273673121226446,0.00532631448485017,,,,,,,TARGET,2020-03-04 14:51:00-06:00,0,1633,1,TIME_45,Time_Exit,,,845608.0,8737.361867018839,1.0,66.26367584461482,1.0,281.62062233961296,8624.879377660387,8737.361867018839
1.0,0.9961928613826904,0.0038071386173096832,0.03675857975333487,0.028881741234763114,,,,,,,STOP,2020-03-05 13:46:00-06:00,0,1637,1,TIME_45,Time_Exit,,,846908.0,8495.818268225463,1.0,27.20453311064817,1.0,190.43173177453718,8495.818268225463,8373.079329436343
1.0,0.9960653348940789,0.003934665105921144,0.042060213201226014,0.03934665105921144,,,,,,,STOP,2020-03-06 14:01:00-06:00,0,1640,1,TIME_45,Time_Exit,,,848288.0,8151.240353884509,1.0,23.775438208450428,1.0,184.2596461154908,8151.240353884509,8002.278938346472
2.5,2.4980008569357373,0.0019991430642629145,0.017923351610633027,0.035846703221266055,,,,,,,TARGET,2020-03-06 14:46:00-06:00,0,1641,1,TIME_45,Time_Exit,,,848333.0,8251.15854237103,1.0,139.4828408385893,1.0,362.65538618033224,8107.594613819668,8251.15854237103
3.0,2.9976360638763433,0.0023639361236564996,0.024454511624032754,0.01548785736188741,,,,,,,TARGET,2020-03-09 10:36:00-05:00,0,1642,1,TIME_45,Time_Exit,,,849193.0,7981.485741430645,1.0,122.67674963714016,1.0,306.6918740928504,7852.30812590715,7981.485741430645
1.0,0.9961108832710286,0.0038891167289714086,0.054984064099250954,0.07510018511117203,,,,,,,STOP,2020-03-10 10:16:00-05:00,0,1645,1,TIME_45,Time_Exit,,,850538.0,7893.83235030612,1.0,18.187087775012667,1.0,186.41764969387987,7893.83235030612,7730.082450672746
2.5,2.497822261582296,0.002177738417704035,0.007509442819669085,0.05031326689178287,,,,,,,TARGET,2020-03-10 11:46:00-05:00,0,1646,1,TIME_45,Time_Exit,,,850628.0,7942.988847687426,1.0,332.9141801908236,1.0,332.9141801908236,7764.335819809176,7942.988847687426
3.0,2.997699308975496,0.0023006910245037984,0.03887374489678832,0.013486809453987784,,,,,,,TARGET,2020-03-10 14:04:00-05:00,0,1647,1,TIME_45,Time_Exit,,,850766.0,8114.655531481332,1.0,77.17290958113621,1.0,315.12271412297287,7907.127285877027,8114.655531481332
2.5,2.497748022934877,0.002251977065122677,0.045816085118013085,0.0,,,,,,,TARGET,2020-03-11 11:18:00-05:00,0,1649,1,TIME_45,Time_Exit,,,851965.0,7977.606526775907,1.0,54.565989074808535,1.0,321.9393355413704,7835.31066445863,7977.606526775907
1.0,0.9955973044246554,0.004402695575344567,0.0045545126641495515,0.13359903814838686,,,,,,,STOP,2020-03-12 10:35:00-05:00,0,1652,1,TIME_45,Time_Exit,,,853237.0,7281.078155764379,1.0,219.56245898082855,1.0,164.6718442356214,7281.078155764379,7124.765532706863
3.0,2.99788349421127,0.002116505788730204,0.014596591646415198,0.05546704825637775,,,,,,,TARGET,2020-03-17 10:33:00-05:00,0,1660,1,TIME_45,Time_Exit,,,856185.0,7330.137161013808,1.0,205.52743220276187,1.0,342.5457203379365,7028.9542796620635,7330.137161013808
1.0,0.9930261765712056,0.006973823428794378,0.18757180256757294,0.1442860019750561,,,,,,,STOP,2020-03-18 12:31:00-05:00,0,1663,1,TIME_45,Time_Exit,,,857258.0,6823.789811245216,1.0,5.331291731014574,1.0,103.96018875478421,6823.789811245216,6582.804465309477
3.0,2.9975611873634302,0.0024388126365697863,0.01261454812018855,0.08830183684131984,,,,,,,TARGET,2020-03-19 10:48:00-05:00,0,1665,1,TIME_45,Time_Exit,,,858520.0,7414.32742757113,1.0,237.8206473523016,1.0,297.275809190377,7115.224190809623,7414.32742757113
1.0,0.9884609680693184,0.011539031930681579,0.07162157750078221,0.29046528653095005,,,,,,,STOP,2020-03-20 15:04:00-05:00,0,1670,1,TIME_45,Time_Exit,,,860123.0,6898.66977261565,1.0,13.962272752077801,1.0,62.83022738435011,6898.66977261565,6643.325924470699
1.0,0.9939487041715953,0.0060512958284046564,0.06677291948584449,0.07929284188944033,,,,,,,STOP,2020-03-23 10:19:00-05:00,0,1671,1,TIME_45,Time_Exit,,,861152.0,6771.940950738705,1.0,14.976131157661824,1.0,119.8090492612946,6771.940950738705,6474.177147783885
1.0,0.9568695742178127,0.043130425782187246,0.46104937905096716,0.31232377290549385,,,,,,,STOP,2020-03-25 15:05:00-05:00,0,1675,1,TIME_45,Time_Exit,,,864148.0,7440.940520685761,1.0,2.168965072805041,1.0,16.80947931423907,7440.940520685761,7205.996771375021
1.0,0.9950028344506795,0.004997165549320546,0.09994331098641092,0.013785284273987713,,,,,,,STOP,2020-03-26 12:31:00-05:00,0,1677,1,TIME_45,Time_Exit,,,865359.0,7526.667754306023,1.0,10.005672116825986,1.0,145.0822456939768,7526.667754306023,7354.920159343759
3.0,2.99726691784828,0.0027330821517203355,0.0,0.040525011215163595,,,,,,,TARGET,2020-03-27 10:36:00-05:00,0,1678,1,TIME_45,Time_Exit,,,866609.0,7549.554838369365,1.0,0.0,1.0,265.2682794564553,7399.481720543545,7549.554838369365
3.0,2.9971666980080287,0.002833301991971413,0.017586012363960492,0.022471015798393962,,,,,,,TARGET,2020-03-30 10:31:00-05:00,0,1680,1,TIME_45,Time_Exit,,,867969.0,7701.870463821117,1.0,170.5901223035635,1.0,255.8851834553452,7569.364816544655,7701.870463821117
1.0,0.9951213926285234,0.004878607371476607,0.0050468352118723525,0.06729113615829803,,,,,,,STOP,2020-04-01 10:47:00-05:00,0,1687,1,TIME_45,Time_Exit,,,870718.0,7437.892017271403,1.0,198.1439769714622,1.0,148.60798272859665,7437.892017271403,7317.36343360856
1.0,0.9943660551605326,0.005633944839467431,0.0,0.14181999078659394,,,,,,,STOP,2020-04-02 12:31:00-05:00,0,1689,1,TIME_45,Time_Exit,,,872188.0,7364.065744002113,1.0,0.0,1.0,128.6842559978868,7364.065744002113,7219.758676207809
3.0,2.9972134759438327,0.0027865240561673146,0.0048043518209781285,0.02690437019747752,,,,,,,TARGET,2020-04-02 14:17:00-05:00,0,1690,1,TIME_45,Time_Exit,,,872294.0,7435.542337392046,1.0,624.4338699136366,1.0,260.1807791306819,7291.819220869318,7435.542337392046
3.0,2.99734146695985,0.0026585330401498464,0.0,0.039419627836704614,,,,,,,TARGET,2020-04-07 10:48:00-05:00,0,1697,1,TIME_45,Time_Exit,,,876180.0,8054.522512701013,1.0,0.0,1.0,272.70678567874256,7920.793214321257,8054.522512701013
1.0,0.9955495915361842,0.004450408463815872,0.016880859690336068,0.04603870824637109,,,,,,,STOP,2020-04-07 13:36:00-05:00,0,1698,1,TIME_45,Time_Exit,,,876348.0,7956.093604801756,1.0,59.23868916299794,1.0,162.90639519824435,7956.093604801756,7824.719185594733
