gross_R,net_R,cost_R,MFE_R,MAE_R,bars_to_MFE,bars_to_MAE,bars_to_plus_0.5r,bars_to_plus_1r,bars_to_stop,bars_to_target,exit_type,exit_timestamp,wrong_direction,signal_id,fold,variant,family,bars_to_plus_1.5r,bars_to_plus_2r,exit_i,exit_price,hold_bars,mfe_capture,realized_parts,initial_risk_points,initial_stop,initial_target
-1.0,-1.0348517305578637,0.034851730557863836,0.3845708199488423,1.2498551648337375,,,,,,,STOP,2021-10-15 10:37:00-05:00,1,2755,2,T_4.0R,Fixed_Target,,,1413390.0,15092.197589663552,37.0,-2.600301292055974,1.0,20.802410336447792,15092.197589663552,15196.209641345791
0.7602406664090972,0.7234957008659908,0.03674496554310636,1.1910437107075855,0.35477897765757865,,,16.0,35.0,,,TIME,2021-10-18 11:19:00-05:00,0,2757,2,T_4.0R,Fixed_Target,,,1414812.0,15211.0,60.0,0.6382978723404256,1.0,19.73059409048801,15176.269405909512,15274.922376361952
0.779023302629844,0.76454145918352,0.014481843446324024,1.0137290412426816,0.27964939068763633,,,21.0,29.0,,,TIME,2021-10-27 15:30:00-05:00,0,2775,2,T_4.0R,Fixed_Target,,,1424723.0,15593.75,60.0,0.7684729064039408,1.0,50.06268730132069,15682.81268730132,15432.499250794717
3.6713477771184047,3.6208884948736495,0.05045928224475533,3.8627450545985114,0.9047871299059576,,,25.0,36.0,,,TIME,2021-10-29 11:32:00-05:00,0,2779,2,T_4.0R,Fixed_Target,39.0,47.0,1427245.0,15791.25,60.0,0.9504504504504504,1.0,14.368020466152302,15724.131979533848,15795.97208186461
-0.017442317206081224,-0.03430322383862641,0.016860906632545185,0.755833745596853,0.0697692688243249,,,29.0,,,,TIME,2021-11-01 13:45:00-05:00,0,2783,2,T_4.0R,Fixed_Target,,,1428757.0,15822.25,60.0,-0.023076923076923078,1.0,42.99887401076012,15864.49887401076,15649.50450395696
-0.5982656763793774,-0.6093164436500793,0.011050767270701875,0.07621218807380604,0.8688189440413889,,,,,,,TIME,2021-11-05 13:30:00-05:00,1,2793,2,T_4.0R,Fixed_Target,,,1434262.0,16355.25,60.0,-7.85,1.0,65.60630427193428,16381.606304271934,16053.574782912263
-0.2616563583128301,-0.2752064197254588,0.013550061412628699,0.028034609819231792,0.49060567183655635,,,,,,,TIME,2021-11-11 15:20:00-06:00,0,2808,2,T_4.0R,Fixed_Target,,,1439891.0,16033.25,60.0,-9.333333333333334,1.0,53.50529255345646,16072.755292553456,15805.228829786174
1.1485213315648535,1.1278336802509523,0.020687651313901087,1.3553978447038644,0.09273774726921177,,,3.0,10.0,,,TIME,2021-11-12 11:15:00-06:00,0,2809,2,T_4.0R,Fixed_Target,,,1441026.0,16192.75,60.0,0.8473684210526315,1.0,35.045060891607136,16117.454939108393,16292.680243566429
-1.0,-1.0318908037892724,0.031890803789272434,0.03299048667855769,1.055695573713846,,,,,,,STOP,2021-11-16 10:44:00-06:00,1,2815,2,T_4.0R,Fixed_Target,,,1443755.0,16285.76617350912,9.0,-30.31176865450592,1.0,22.733826490879437,16285.76617350912,16399.435305963518
4.0,3.94985555614665,0.05014444385334998,4.028846695803637,0.017291187535637922,,,1.0,1.0,,,TARGET,2021-11-18 10:43:00-06:00,0,2817,2,T_4.0R,Fixed_Target,2.0,2.0,1446514.0,16459.582927781215,11.0,0.9928399619092773,1.0,14.45823194530385,16387.291768054696,16459.582927781215
