signal_id,phase44_timestamp,direction,phase44_class,setup_type,b1_window,b1_timestamp,b1_delay,entry_timestamp,entry_price,stop,target,exit_timestamp,exit_price,exit_type,net_r,gross_r,actionable_timestamp
P50-03385,2022-10-04 12:15:00-05:00,Short,A,S,10,2022-10-04 12:36:00-05:00,6.0,2022-10-04 12:36:00-05:00,11565.5,11504.763953194884,11400.708140415343,2022-10-04 12:37:00-05:00,,STOP,0.9880631019281463,1.0,2022-10-04 12:30:00-05:00
P50-03387,2022-10-04 15:00:00-05:00,Long,B,L,10,2022-10-04 15:25:00-05:00,10.0,2022-10-04 15:25:00-05:00,11641.75,11522.6092477509,11634.172256747304,2022-10-04 15:26:00-05:00,,TARGET,2.9939147605977494,3.0,2022-10-04 15:15:00-05:00
P50-03388,2022-10-05 10:15:00-05:00,Long,A,L,10,2022-10-05 10:35:00-05:00,5.0,2022-10-05 10:35:00-05:00,11437.25,11303.948491447358,11410.266914627364,2022-10-05 10:36:00-05:00,,TARGET,2.994561201835809,3.0,2022-10-05 10:30:00-05:00
P50-03391,2022-10-06 09:45:00-05:00,Long,A+,L,10,2022-10-06 10:00:00-05:00,0.0,2022-10-06 10:00:00-05:00,11636.5,11464.240293437224,11613.064072592704,2022-10-06 10:01:00-05:00,,TARGET,2.9957912386218086,3.0,2022-10-06 10:00:00-05:00
P50-03395,2022-10-10 09:45:00-05:00,Short,A+,S,10,2022-10-10 10:01:00-05:00,1.0,2022-10-10 10:01:00-05:00,10933.5,10895.059246175557,10765.822261473331,2022-10-10 10:02:00-05:00,,STOP,0.9811398079415654,1.0,2022-10-10 10:00:00-05:00
P50-03401,2022-10-12 13:15:00-05:00,Long,A+,L,10,2022-10-12 13:35:00-05:00,5.0,2022-10-12 13:35:00-05:00,10909.5,10786.383871987346,10916.848384037963,2022-10-12 14:35:00-05:00,,TIME,-0.24346932025769238,-0.23758057106046712,2022-10-12 13:30:00-05:00
P50-03403,2022-10-13 10:15:00-05:00,Long,A+,L,10,2022-10-13 10:35:00-05:00,5.0,2022-10-13 10:35:00-05:00,10947.25,10655.291607264597,10903.567333813196,2022-10-13 10:36:00-05:00,,TARGET,2.99751676945058,3.0,2022-10-13 10:30:00-05:00
P50-03406,2022-10-17 10:30:00-05:00,Long,A+,L,10,2022-10-17 10:52:00-05:00,7.0,2022-10-17 10:52:00-05:00,11127.0,10974.96737721644,11109.05088482828,2022-10-17 10:53:00-05:00,,TARGET,2.99523128663621,3.0,2022-10-17 10:45:00-05:00
P50-03407,2022-10-18 10:15:00-05:00,Short,A+,S,10,2022-10-18 10:33:00-05:00,3.0,2022-10-18 10:33:00-05:00,11116.5,11095.98207996931,10947.943023825228,2022-10-18 10:34:00-05:00,,STOP,0.9646650343253331,1.0,2022-10-18 10:30:00-05:00
P50-03409,2022-10-18 14:45:00-05:00,Long,A+,RL,10,2022-10-18 15:00:00-05:00,0.0,2022-10-18 15:00:00-05:00,11214.5,11049.087640854734,11194.69204275081,2022-10-18 15:01:00-05:00,,TARGET,2.495617014328637,2.5,2022-10-18 15:00:00-05:00
P50-03410,2022-10-19 10:00:00-05:00,Short,B,S,10,2022-10-19 10:21:00-05:00,6.0,2022-10-19 10:21:00-05:00,11203.5,11161.093241712017,11006.720274863948,2022-10-19 10:22:00-05:00,,STOP,0.9829036684417956,1.0,2022-10-19 10:15:00-05:00
P50-03412,2022-10-19 13:15:00-05:00,Long,A,L,10,2022-10-19 13:32:00-05:00,2.0,2022-10-19 13:32:00-05:00,11147.0,11018.898700446834,11160.303898659497,2022-10-19 14:32:00-05:00,,TIME,-0.27497769439396413,-0.2693181109039535,2022-10-19 13:30:00-05:00
P50-03414,2022-10-20 11:15:00-05:00,Short,A+,S,10,2022-10-20 11:37:00-05:00,7.0,2022-10-20 11:37:00-05:00,11184.0,11150.438525929036,10991.788524583842,2022-10-20 11:38:00-05:00,,STOP,0.9783978499136534,1.0,2022-10-20 11:30:00-05:00
P50-03415,2022-10-21 10:45:00-05:00,Long,A+,L,10,2022-10-21 11:00:00-05:00,0.0,2022-10-21 11:00:00-05:00,11226.5,11063.69467760464,11232.465045678777,2022-10-21 11:01:00-05:00,,TARGET,2.9955468286335294,3.0,2022-10-21 11:00:00-05:00
P50-03416,2022-10-24 10:00:00-05:00,Long,A+,L,10,2022-10-24 10:15:00-05:00,0.0,2022-10-24 10:15:00-05:00,11369.75,11224.430465271753,11392.708604184743,2022-10-24 10:36:00-05:00,,TARGET,2.9950109942110963,3.0,2022-10-24 10:15:00-05:00
P50-03417,2022-10-25 14:15:00-05:00,Long,A,L,10,2022-10-25 14:30:00-05:00,0.0,2022-10-25 14:30:00-05:00,11716.5,11592.93811920248,11683.281035502268,2022-10-25 14:31:00-05:00,,TARGET,2.9941324946227708,3.0,2022-10-25 14:30:00-05:00
P50-03418,2022-10-26 09:45:00-05:00,Long,B,L,10,2022-10-26 10:03:00-05:00,3.0,2022-10-26 10:03:00-05:00,11649.25,11485.03849736225,11608.88450791325,2022-10-26 10:04:00-05:00,,TARGET,2.995584962147266,3.0,2022-10-26 10:00:00-05:00
P50-03419,2022-10-26 12:00:00-05:00,Short,A+,S,10,2022-10-26 12:15:00-05:00,0.0,2022-10-26 12:15:00-05:00,11527.25,11484.888672559651,11356.82181868822,2022-10-26 12:16:00-05:00,,STOP,0.9828853333026235,1.0,2022-10-26 12:15:00-05:00
P50-03420,2022-10-27 09:45:00-05:00,Short,A+,S,10,2022-10-27 10:00:00-05:00,0.0,2022-10-27 10:00:00-05:00,11315.25,11288.813664685336,11120.552236813708,2022-10-27 10:01:00-05:00,,STOP,0.9725756239898403,1.0,2022-10-27 10:00:00-05:00
P50-03422,2022-10-27 12:00:00-05:00,Long,A+,RL,10,2022-10-27 12:20:00-05:00,5.0,2022-10-27 12:20:00-05:00,11323.25,11161.905108084971,11303.925025641896,2022-10-27 12:21:00-05:00,,TARGET,2.495506520278424,2.5,2022-10-27 12:15:00-05:00
P50-03423,2022-10-28 09:45:00-05:00,Long,A+,L,10,2022-10-28 10:00:00-05:00,0.0,2022-10-28 10:00:00-05:00,11473.25,11315.967326691589,11478.057058311711,2022-10-28 10:01:00-05:00,,TARGET,2.9953904649205807,3.0,2022-10-28 10:00:00-05:00
P50-03431,2022-11-02 10:15:00-05:00,Short,A,S,10,2022-11-02 10:38:00-05:00,8.0,2022-11-02 10:38:00-05:00,11231.0,11164.134538895218,11084.76064465408,2022-11-02 10:39:00-05:00,,STOP,0.9891573319315949,1.0,2022-11-02 10:30:00-05:00
P50-03434,2022-11-03 10:15:00-05:00,Short,A+,S,10,2022-11-03 10:30:00-05:00,0.0,2022-11-03 10:30:00-05:00,10777.0,10740.124671166175,10605.548362725356,2022-11-03 10:31:00-05:00,,STOP,0.9803391583769424,1.0,2022-11-03 10:30:00-05:00
P50-03435,2022-11-03 15:00:00-05:00,Short,A,S,10,2022-11-03 15:21:00-05:00,6.0,2022-11-03 15:21:00-05:00,10731.5,10678.376788821408,10562.869633535778,2022-11-03 15:22:00-05:00,,STOP,0.9863524816381551,1.0,2022-11-03 15:15:00-05:00
P50-03440,2022-11-07 13:15:00-06:00,Long,A+,L,10,2022-11-07 13:32:00-06:00,2.0,2022-11-07 13:32:00-06:00,11007.0,10855.45448535504,10964.250901062043,2022-11-07 13:33:00-06:00,,TARGET,2.995215958705881,3.0,2022-11-07 13:30:00-06:00
P50-03441,2022-11-08 10:15:00-06:00,Long,A+,L,10,2022-11-08 10:30:00-06:00,0.0,2022-11-08 10:30:00-06:00,11189.25,11047.333476161491,11144.775922832374,2022-11-08 10:31:00-06:00,,TARGET,2.994891363032363,3.0,2022-11-08 10:30:00-06:00
P50-03442,2022-11-08 12:30:00-06:00,Short,A+,S,10,2022-11-08 12:49:00-06:00,4.0,2022-11-08 12:49:00-06:00,11096.25,11051.736736974372,10936.789789076884,2022-11-08 12:50:00-06:00,,STOP,0.9837127195195153,1.0,2022-11-08 12:45:00-06:00
P50-03445,2022-11-10 14:15:00-06:00,Long,A+,L,10,2022-11-10 14:30:00-06:00,0.0,2022-11-10 14:30:00-06:00,11584.5,11448.87276906682,11569.961033305624,2022-11-10 14:31:00-06:00,,TARGET,2.994654465810356,3.0,2022-11-10 14:30:00-06:00
P50-03446,2022-11-11 10:15:00-06:00,Short,A+,S,10,2022-11-11 10:30:00-06:00,0.0,2022-11-11 10:30:00-06:00,11644.5,11639.27918701809,11499.193762622224,2022-11-11 10:31:00-06:00,,STOP,0.8611327388067528,1.0,2022-11-11 10:30:00-06:00
P50-03447,2022-11-11 11:00:00-06:00,Long,A+,RL,10,2022-11-11 11:15:00-06:00,0.0,2022-11-11 11:15:00-06:00,11747.0,11569.61545685906,11695.607302330269,2022-11-11 11:16:00-06:00,,TARGET,2.4959128344152064,2.5,2022-11-11 11:15:00-06:00
P50-03450,2022-11-14 10:15:00-06:00,Short,A,S,10,2022-11-14 10:39:00-06:00,9.0,2022-11-14 10:39:00-06:00,11791.75,11680.956653831705,11580.130038504883,2022-11-14 10:40:00-06:00,,STOP,0.9934562857330915,1.0,2022-11-14 10:30:00-06:00
P50-03451,2022-11-14 12:30:00-06:00,Long,A,L,10,2022-11-14 12:51:00-06:00,6.0,2022-11-14 12:51:00-06:00,11884.75,11764.796552141748,11873.610343574755,2022-11-14 12:52:00-06:00,,TARGET,2.993955988652725,3.0,2022-11-14 12:45:00-06:00
P50-03453,2022-11-15 12:30:00-06:00,Short,A+,S,10,2022-11-15 12:48:00-06:00,3.0,2022-11-15 12:48:00-06:00,11827.0,11791.118084852444,11633.645745442662,2022-11-15 12:49:00-06:00,,STOP,0.9797948354479241,1.0,2022-11-15 12:45:00-06:00
P50-03454,2022-11-15 13:30:00-06:00,Long,B,RL,10,2022-11-15 13:55:00-06:00,10.0,2022-11-15 13:55:00-06:00,11895.0,11763.208075828545,11918.229810428644,2022-11-15 13:56:00-06:00,,TARGET,2.494498904204048,2.5,2022-11-15 13:45:00-06:00
P50-03458,2022-11-17 13:15:00-06:00,Short,A+,S,10,2022-11-17 13:35:00-06:00,5.0,2022-11-17 13:35:00-06:00,11681.25,11634.100699955688,11523.726173216548,2022-11-17 13:36:00-06:00,,STOP,0.9846233136161378,1.0,2022-11-17 13:30:00-06:00
P50-03463,2022-11-22 10:00:00-06:00,Long,B,L,10,2022-11-22 10:25:00-06:00,10.0,2022-11-22 10:25:00-06:00,11652.5,11526.460664098597,11621.618007704214,2022-11-22 10:26:00-06:00,,TARGET,2.994247827514998,3.0,2022-11-22 10:15:00-06:00
P50-03464,2022-11-22 12:15:00-06:00,Long,B,L,10,2022-11-22 12:32:00-06:00,2.0,2022-11-22 12:32:00-06:00,11692.75,11578.639492611375,11662.081522165874,2022-11-22 12:33:00-06:00,,TARGET,2.9936465097159646,3.0,2022-11-22 12:30:00-06:00
P50-03465,2022-11-23 12:30:00-06:00,Long,A+,L,10,2022-11-23 12:47:00-06:00,2.0,2022-11-23 12:47:00-06:00,11823.25,11692.74938390942,11784.21633331453,2022-11-23 12:48:00-06:00,,TARGET,2.994444470672102,3.0,2022-11-23 12:45:00-06:00
P50-03471,2022-11-29 10:00:00-06:00,Short,A+,S,10,2022-11-29 10:17:00-06:00,2.0,2022-11-29 10:17:00-06:00,11490.0,11524.595218273444,11426.165456277717,2022-11-29 10:56:00-06:00,,STOP,-1.0209566534389098,-1.0,2022-11-29 10:15:00-06:00
P50-03474,2022-11-30 12:15:00-06:00,Long,B,L,10,2022-11-30 12:30:00-06:00,0.0,2022-11-30 12:30:00-06:00,11623.75,11451.94234556438,11532.172963306864,2022-11-30 12:31:00-06:00,,TARGET,2.9957801647290885,3.0,2022-11-30 12:30:00-06:00
P50-03480,2022-12-02 14:00:00-06:00,Long,A+,L,10,2022-12-02 14:16:00-06:00,1.0,2022-12-02 14:16:00-06:00,12042.5,11877.37105656382,11988.146960038195,2022-12-02 14:17:00-06:00,,TARGET,2.995609491680178,3.0,2022-12-02 14:15:00-06:00
P50-03482,2022-12-05 09:45:00-06:00,Long,B,L,10,2022-12-05 10:00:00-06:00,0.0,2022-12-05 10:00:00-06:00,11930.25,11811.142929718591,11900.571210844217,2022-12-05 10:01:00-06:00,,TARGET,2.9939130397692844,3.0,2022-12-05 10:00:00-06:00
P50-03483,2022-12-05 10:30:00-06:00,Short,A+,RS,10,2022-12-05 10:54:00-06:00,9.0,2022-12-05 10:54:00-06:00,11864.25,11826.692236869583,11742.433170022328,2022-12-05 10:55:00-06:00,,STOP,0.9806964009682236,1.0,2022-12-05 10:45:00-06:00
P50-03484,2022-12-05 11:45:00-06:00,Short,A,S,10,2022-12-05 12:02:00-06:00,2.0,2022-12-05 12:02:00-06:00,11814.75,11758.3741260924,11664.192579074006,2022-12-05 12:03:00-06:00,,STOP,0.9871398889321296,1.0,2022-12-05 12:00:00-06:00
P50-03490,2022-12-09 14:30:00-06:00,Short,A+,S,10,2022-12-09 14:45:00-06:00,0.0,2022-12-09 14:45:00-06:00,11605.0,11574.9019652689,11473.279013713556,2022-12-09 14:46:00-06:00,,STOP,0.975912048528176,1.0,2022-12-09 14:45:00-06:00
P50-03493,2022-12-12 14:00:00-06:00,Long,A,L,10,2022-12-12 14:22:00-06:00,7.0,2022-12-12 14:22:00-06:00,11672.0,11544.372114141854,11618.54128162302,2022-12-12 14:23:00-06:00,,TARGET,2.9943194232582853,3.0,2022-12-12 14:15:00-06:00
P50-03498,2022-12-15 10:15:00-06:00,Short,B,S,10,2022-12-15 10:31:00-06:00,1.0,2022-12-15 10:31:00-06:00,11481.25,11315.92727873806,11189.218163785816,2022-12-15 10:32:00-06:00,,STOP,0.9956146378763552,1.0,2022-12-15 10:30:00-06:00
P50-03499,2022-12-15 13:45:00-06:00,Long,A,L,10,2022-12-15 14:00:00-06:00,0.0,2022-12-15 14:00:00-06:00,11489.5,11239.854026886132,11348.940009094613,2022-12-15 14:01:00-06:00,,TARGET,2.997095887464328,3.0,2022-12-15 14:00:00-06:00
P50-03503,2022-12-16 14:00:00-06:00,Long,A+,RL,10,2022-12-16 14:15:00-06:00,0.0,2022-12-16 14:15:00-06:00,11367.75,11082.395594484477,11175.55394337277,2022-12-16 14:16:00-06:00,,TARGET,2.497459299783053,2.5,2022-12-16 14:15:00-06:00
P50-03504,2022-12-19 09:45:00-06:00,Short,A,S,10,2022-12-19 10:00:00-06:00,0.0,2022-12-19 10:00:00-06:00,11228.5,11061.713286281558,10976.753027002424,2022-12-19 10:01:00-06:00,,STOP,0.995653130972867,1.0,2022-12-19 10:00:00-06:00
P50-03506,2022-12-20 10:00:00-06:00,Short,A+,S,10,2022-12-20 10:15:00-06:00,0.0,2022-12-20 10:15:00-06:00,11138.75,11004.661517394145,10893.984969086168,2022-12-20 10:16:00-06:00,,STOP,0.994593122497097,1.0,2022-12-20 10:15:00-06:00
P50-03508,2022-12-21 09:45:00-06:00,Long,A+,L,10,2022-12-21 10:00:00-06:00,0.0,2022-12-21 10:00:00-06:00,11356.0,11118.407213068807,11207.77836079358,2022-12-21 10:01:00-06:00,,TARGET,2.996948560562952,3.0,2022-12-21 10:00:00-06:00
P50-03511,2022-12-22 13:15:00-06:00,Long,A,L,10,2022-12-22 13:32:00-06:00,2.0,2022-12-22 13:32:00-06:00,10960.0,10717.52593124308,10818.40780926941,2022-12-22 13:33:00-06:00,,TARGET,2.997009989547679,3.0,2022-12-22 13:30:00-06:00
P50-03516,2022-12-28 10:00:00-06:00,Short,A+,S,10,2022-12-28 10:15:00-06:00,0.0,2022-12-28 10:15:00-06:00,10809.25,10639.8020146631,10534.37943120671,2022-12-28 10:16:00-06:00,,STOP,0.995721400885596,1.0,2022-12-28 10:15:00-06:00
P50-03518,2022-12-28 12:45:00-06:00,Short,A,RS,10,2022-12-28 13:08:00-06:00,8.0,2022-12-28 13:08:00-06:00,10825.25,10651.767022592232,10563.249100920388,2022-12-28 13:09:00-06:00,,STOP,0.9958209156262294,1.0,2022-12-28 13:00:00-06:00
P50-03519,2022-12-29 09:45:00-06:00,Long,A,L,10,2022-12-29 10:00:00-06:00,0.0,2022-12-29 10:00:00-06:00,11034.0,10802.121006677296,10882.636979968112,2022-12-29 10:01:00-06:00,,TARGET,2.996873369210332,3.0,2022-12-29 10:00:00-06:00
P50-03523,2022-12-30 14:15:00-06:00,Long,B,L,10,2022-12-30 14:31:00-06:00,1.0,2022-12-30 14:31:00-06:00,10953.25,10711.854878369368,10797.435364891897,2022-12-30 14:32:00-06:00,,TARGET,2.9969966253041793,3.0,2022-12-30 14:30:00-06:00
P50-03531,2023-01-06 15:00:00-06:00,Short,A,S,10,2023-01-06 15:25:00-06:00,10.0,2023-01-06 15:25:00-06:00,11103.0,10920.63037818054,10812.10886545838,2023-01-06 15:26:00-06:00,,STOP,0.9960245572000049,1.0,2023-01-06 15:15:00-06:00
P50-03532,2023-01-09 09:45:00-06:00,Long,B,L,10,2023-01-09 10:06:00-06:00,6.0,2023-01-09 10:06:00-06:00,11365.5,11104.093896009488,11189.718311971536,2023-01-09 10:07:00-06:00,,TARGET,2.997226537602097,3.0,2023-01-09 10:00:00-06:00
P50-03543,2023-01-13 10:15:00-06:00,Short,B,S,10,2023-01-13 10:30:00-06:00,0.0,2023-01-13 10:30:00-06:00,11472.5,11300.822150163458,11200.533549509624,2023-01-13 10:31:00-06:00,,STOP,0.99577697413679,1.0,2023-01-13 10:30:00-06:00
P50-03545,2023-01-13 12:45:00-06:00,Long,B,L,10,2023-01-13 13:01:00-06:00,1.0,2023-01-13 13:01:00-06:00,11567.0,11329.80723849118,11416.578284526458,2023-01-13 13:02:00-06:00,,TARGET,2.9969434143125273,3.0,2023-01-13 13:00:00-06:00
P50-03548,2023-01-18 09:45:00-06:00,Short,A+,S,10,2023-01-18 10:06:00-06:00,6.0,2023-01-18 10:06:00-06:00,11582.25,11433.759440096552,11328.721679710345,2023-01-18 10:07:00-06:00,,STOP,0.9951175347411215,1.0,2023-01-18 10:00:00-06:00
P50-03553,2023-01-19 14:45:00-06:00,Short,A+,S,10,2023-01-19 15:05:00-06:00,5.0,2023-01-19 15:05:00-06:00,11396.75,11200.872468200952,11099.18070055579,2023-01-19 15:06:00-06:00,,STOP,0.9962987077009742,1.0,2023-01-19 15:00:00-06:00
P50-03556,2023-01-23 10:15:00-06:00,Long,A,L,10,2023-01-23 10:40:00-06:00,10.0,2023-01-23 10:40:00-06:00,11926.0,11676.747901816092,11775.756294551724,2023-01-23 10:41:00-06:00,,TARGET,2.997091298306885,3.0,2023-01-23 10:30:00-06:00
P50-03562,2023-01-25 10:00:00-06:00,Long,A+,L,10,2023-01-25 10:15:00-06:00,0.0,2023-01-25 10:15:00-06:00,11697.5,11440.427868227913,11541.866567522691,2023-01-25 10:16:00-06:00,,TARGET,2.997179779873445,3.0,2023-01-25 10:15:00-06:00
P50-03563,2023-01-25 12:15:00-06:00,Long,A+,L,10,2023-01-25 12:30:00-06:00,0.0,2023-01-25 12:30:00-06:00,11814.75,11563.8099368884,11668.619812499464,2023-01-25 12:31:00-06:00,,TARGET,2.9971108638811588,3.0,2023-01-25 12:30:00-06:00
P50-03566,2023-01-26 12:45:00-06:00,Long,B,L,10,2023-01-26 13:06:00-06:00,6.0,2023-01-26 13:06:00-06:00,12032.75,11790.23793806841,11901.286185794766,2023-01-26 13:07:00-06:00,,TARGET,2.9970104579779435,3.0,2023-01-26 13:00:00-06:00
P50-03567,2023-01-27 10:30:00-06:00,Long,A+,L,10,2023-01-27 10:50:00-06:00,5.0,2023-01-27 10:50:00-06:00,12202.0,11931.385627885997,12038.752156322653,2023-01-27 10:51:00-06:00,,TARGET,2.997320910954077,3.0,2023-01-27 10:45:00-06:00
P50-03568,2023-01-27 15:00:00-06:00,Short,A+,S,10,2023-01-27 15:19:00-06:00,4.0,2023-01-27 15:19:00-06:00,12219.25,12033.7972189185,11944.6083432445,2023-01-27 15:20:00-06:00,,STOP,0.99609064908182,1.0,2023-01-27 15:15:00-06:00
P50-03572,2023-02-01 09:45:00-06:00,Short,A+,S,10,2023-02-01 10:00:00-06:00,0.0,2023-02-01 10:00:00-06:00,12082.0,11926.84771135527,11849.945227180951,2023-02-01 10:01:00-06:00,,STOP,0.9953271717334436,1.0,2023-02-01 10:00:00-06:00
P50-03575,2023-02-02 09:45:00-06:00,Long,A+,L,10,2023-02-02 10:02:00-06:00,2.0,2023-02-02 10:02:00-06:00,12813.25,12565.951368593318,12680.145894220048,2023-02-02 10:03:00-06:00,,TARGET,2.9970683218266267,3.0,2023-02-02 10:00:00-06:00
P50-03580,2023-02-03 12:00:00-06:00,Short,A+,S,10,2023-02-03 12:24:00-06:00,9.0,2023-02-03 12:24:00-06:00,12703.25,12547.3723406252,12372.729073034445,2023-02-03 12:25:00-06:00,,STOP,0.9953489165611811,1.0,2023-02-03 12:15:00-06:00
P50-03581,2023-02-06 10:00:00-06:00,Long,A,L,10,2023-02-06 10:15:00-06:00,0.0,2023-02-06 10:15:00-06:00,12555.75,12307.320660831469,12422.038017505594,2023-02-06 10:16:00-06:00,,TARGET,2.997081665142988,3.0,2023-02-06 10:15:00-06:00
P50-03585,2023-02-08 10:15:00-06:00,Short,A+,S,10,2023-02-08 10:33:00-06:00,3.0,2023-02-08 10:33:00-06:00,12526.75,12384.85480519636,12262.164697093602,2023-02-08 10:34:00-06:00,,STOP,0.9948905951254848,1.0,2023-02-08 10:30:00-06:00
P50-03589,2023-02-09 11:45:00-06:00,Short,B,S,10,2023-02-09 12:02:00-06:00,2.0,2023-02-09 12:02:00-06:00,12530.0,12362.626897888456,12243.119306334638,2023-02-09 12:03:00-06:00,,STOP,0.9956683601435741,1.0,2023-02-09 12:00:00-06:00
P50-03592,2023-02-10 09:45:00-06:00,Short,A,S,10,2023-02-10 10:03:00-06:00,3.0,2023-02-10 10:03:00-06:00,12325.25,12161.162351767473,12042.99088842239,2023-02-10 10:04:00-06:00,,STOP,0.9955816296484876,1.0,2023-02-10 10:00:00-06:00
P50-03593,2023-02-10 11:45:00-06:00,Long,A,RL,10,2023-02-10 12:01:00-06:00,1.0,2023-02-10 12:01:00-06:00,12310.5,12036.818626533186,12136.03666480325,2023-02-10 12:02:00-06:00,,TARGET,2.49735093407777,2.5,2023-02-10 12:00:00-06:00
P50-03594,2023-02-10 12:00:00-06:00,Long,A,L,10,2023-02-10 12:15:00-06:00,0.0,2023-02-10 12:15:00-06:00,12331.75,12073.117296066528,12183.767050965374,2023-02-10 12:16:00-06:00,,TARGET,2.997196796890054,3.0,2023-02-10 12:15:00-06:00
P50-03595,2023-02-13 10:15:00-06:00,Long,A,L,10,2023-02-13 10:30:00-06:00,0.0,2023-02-13 10:30:00-06:00,12527.5,12292.175060653695,12379.474818038916,2023-02-13 10:31:00-06:00,,TARGET,2.9969191535669193,3.0,2023-02-13 10:30:00-06:00
P50-03598,2023-02-14 09:45:00-06:00,Short,A+,S,10,2023-02-14 10:09:00-06:00,9.0,2023-02-14 10:09:00-06:00,12503.5,12328.534262582993,12140.39721225102,2023-02-14 10:10:00-06:00,,STOP,0.9958563315840971,1.0,2023-02-14 10:00:00-06:00
P50-03599,2023-02-15 10:30:00-06:00,Long,A+,L,10,2023-02-15 10:45:00-06:00,0.0,2023-02-15 10:45:00-06:00,12654.75,12400.33649232168,12515.989402435986,2023-02-15 10:46:00-06:00,,TARGET,2.9971503085405486,3.0,2023-02-15 10:45:00-06:00
P50-03604,2023-02-16 14:15:00-06:00,Short,A+,S,10,2023-02-16 14:30:00-06:00,0.0,2023-02-16 14:30:00-06:00,12505.75,12408.663969407244,12292.963992535086,2023-02-16 14:31:00-06:00,,STOP,0.9925323963131099,1.0,2023-02-16 14:30:00-06:00
P50-03607,2023-02-17 14:00:00-06:00,Long,B,L,10,2023-02-17 14:15:00-06:00,0.0,2023-02-17 14:15:00-06:00,12391.75,12147.36283675826,12257.911489725226,2023-02-17 14:16:00-06:00,,TARGET,2.997033395738209,3.0,2023-02-17 14:15:00-06:00
P50-03616,2023-02-22 15:00:00-06:00,Long,B,RL,10,2023-02-22 15:24:00-06:00,9.0,2023-02-22 15:24:00-06:00,12109.75,11859.661043898568,11961.550789642442,2023-02-22 15:25:00-06:00,,TARGET,2.4971010315237354,2.5,2023-02-22 15:15:00-06:00
P50-03617,2023-02-23 10:00:00-06:00,Short,A+,S,10,2023-02-23 10:18:00-06:00,3.0,2023-02-23 10:18:00-06:00,12088.25,11915.440766745967,11811.256347213906,2023-02-23 10:19:00-06:00,,STOP,0.9958046223205317,1.0,2023-02-23 10:15:00-06:00
P50-03619,2023-02-23 13:15:00-06:00,Long,A+,L,10,2023-02-23 13:31:00-06:00,1.0,2023-02-23 13:31:00-06:00,12199.0,11921.353082164997,12026.796770256631,2023-02-23 13:32:00-06:00,,TARGET,2.997388769860464,3.0,2023-02-23 13:30:00-06:00
P50-03621,2023-02-24 14:30:00-06:00,Short,A,RS,10,2023-02-24 14:50:00-06:00,5.0,2023-02-24 14:50:00-06:00,11949.0,11791.647241017916,11710.739354821942,2023-02-24 14:51:00-06:00,,STOP,0.9953925180296168,1.0,2023-02-24 14:45:00-06:00
P50-03622,2023-02-27 12:00:00-06:00,Long,B,L,10,2023-02-27 12:15:00-06:00,0.0,2023-02-27 12:15:00-06:00,12129.0,11894.99337948911,11974.973403432194,2023-02-27 12:16:00-06:00,,TARGET,2.9969017970584884,3.0,2023-02-27 12:15:00-06:00
P50-03624,2023-02-28 11:15:00-06:00,Long,A,L,10,2023-02-28 11:30:00-06:00,0.0,2023-02-28 11:30:00-06:00,12120.0,11890.594628673376,11972.21611397987,2023-02-28 11:31:00-06:00,,TARGET,2.9968396555154424,3.0,2023-02-28 11:30:00-06:00
P50-03627,2023-03-02 13:00:00-06:00,Long,A+,L,10,2023-03-02 13:25:00-06:00,10.0,2023-03-02 13:25:00-06:00,12020.25,11772.138512804451,11862.47959072378,2023-03-02 13:26:00-06:00,,TARGET,2.997077926507173,3.0,2023-03-02 13:15:00-06:00
P50-03632,2023-03-06 11:45:00-06:00,Short,A,S,10,2023-03-06 12:08:00-06:00,8.0,2023-03-06 12:08:00-06:00,12390.25,12222.460722911575,12143.2878853605,2023-03-06 12:09:00-06:00,,STOP,0.9956791040966347,1.0,2023-03-06 12:00:00-06:00
P50-03640,2023-03-09 11:45:00-06:00,Short,A,S,10,2023-03-09 12:01:00-06:00,1.0,2023-03-09 12:01:00-06:00,12225.5,12051.056169854864,11952.521364544731,2023-03-09 12:02:00-06:00,,STOP,0.9958439344091631,1.0,2023-03-09 12:00:00-06:00
P50-03641,2023-03-10 10:00:00-06:00,Long,A,L,10,2023-03-10 10:21:00-06:00,6.0,2023-03-10 10:21:00-06:00,12016.75,11736.46548520699,11904.603544379028,2023-03-10 10:22:00-06:00,,TARGET,2.997413342651001,3.0,2023-03-10 10:15:00-06:00
P50-03644,2023-03-13 10:00:00-05:00,Long,A+,L,10,2023-03-13 10:18:00-05:00,3.0,2023-03-13 10:18:00-05:00,12033.75,11697.139529642714,11938.365079814464,2023-03-13 10:19:00-05:00,,TARGET,2.997846175137599,3.0,2023-03-13 10:15:00-05:00
P50-03647,2023-03-14 10:15:00-05:00,Long,A,L,10,2023-03-14 10:32:00-05:00,2.0,2023-03-14 10:32:00-05:00,12219.5,11959.432776939915,12076.683878657675,2023-03-14 10:33:00-05:00,,TARGET,2.9972122592325583,3.0,2023-03-14 10:30:00-05:00
P50-03648,2023-03-14 12:15:00-05:00,Short,A,S,10,2023-03-14 12:33:00-05:00,3.0,2023-03-14 12:33:00-05:00,12131.25,11963.41515013965,11845.754549581048,2023-03-14 12:34:00-05:00,,STOP,0.9956802773643063,1.0,2023-03-14 12:30:00-05:00
