cost_multiplier,N,WinRate,AvgR,TotalR,PF,MaxDD,ReturnMaxDD
1.0,1901,0.5207785376117833,0.24015436843894927,456.53345440244254,1.5876136381299153,21.073909327248856,21.66344399195732
1.5,1901,0.5144660704892162,0.2188628901357751,416.05835414810844,1.5219770238449313,23.355416954429018,17.81421222151245
2.0,1901,0.5107837980010521,0.19757141183260085,375.5832538937742,1.4593579925028126,26.29500094327564,14.283447059157504
