architecture,cost_multiplier,N,WinRate,AvgR,TotalR,PF,MaxDD,ReturnMaxDD
DISPLACEMENT_FAILURE_REVERSAL,1.0,1031,0.49369544131910764,0.18453213951923567,190.25263584433196,1.4617874845283987,21.241304668167487,8.956730239336343
DISPLACEMENT_FAILURE_REVERSAL,1.5,1031,0.483996120271581,0.17135500719956145,176.66701242274786,1.4216176034926296,22.219965414898557,7.950823015426121
DISPLACEMENT_FAILURE_REVERSAL,2.0,1031,0.48205625606207564,0.15817787487988724,163.08138900116376,1.3826693688904632,23.586908470357493,6.9140637572793375
