family,param,N,trades_per_day,AvgR,median_R,PF,TotalR,MaxDD,win_rate,MAE,MFE
A,5,20819,11.413925438596491,0.8060571081739245,2.165843621399217,2.589481263886084,16781.302935072934,114.31925675692219,0.5670781497670397,0.8963063403706417,2.2946425263711747
A,10,16785,9.202302631578947,0.793370838343845,2.1484848484848484,2.5494773235739796,13316.729521601439,114.46217746873299,0.5652666070896634,0.912393671751594,2.297634285937889
A,15,14298,7.838815789473684,0.8578322970363209,2.172907387124294,2.7429038238076786,12265.286183025317,97.22220152014052,0.5857462582179326,0.8997358130513511,2.356695761440075
A,20,13891,7.615679824561403,0.8564034159031249,2.171919191919076,2.7391214703010927,11896.299850310308,106.25254875154678,0.5857029731480815,0.900078530093708,2.365428827917058
A,30,13007,7.131030701754386,0.8637216982618513,2.1699186991868356,2.7624295811002533,11234.4281292919,85.94471434960724,0.5886061351579919,0.8959084413658922,2.381494739910306
