event_definition,direction,strength_bucket,secondary_feature,secondary_bucket,horizon,N,mean_directional_ATR,median_directional_ATR,positive_rate,ordinary_bar_baseline_ATR,incremental_edge_ATR,mean_MFE_ATR,mean_MAE_ATR,median_MFE_ATR,median_MAE_ATR,session_control_effect,session_robust,same_sign_all_eras,raw_p,replication_classification,economic_effect_classification,era1_N,era1_effect,era2_N,era2_effect,era3_N,era3_effect
DISPLACEMENT_ALONE,ALL,1.00-1.25,body_range,Q3,1,5552,0.008891342552073979,0.0,0.4828890489913545,-3.4370838183281826e-05,0.00892571339025726,0.5707986111345795,0.5470423793239537,0.43781631167127355,0.4341791988405246,-0.2124699063282385,False,True,0.41626291419601824,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1952,0.015056590594591968,1971,0.006957775519757493,1629,0.0038431512946772092
DISPLACEMENT_ALONE,ALL,1.00-1.25,body_range,Q4,1,6672,-0.00830616305571741,-0.028340821120109754,0.4698741007194245,5.742901062499814e-05,-0.008363592066342409,0.5206479476782007,0.5251544145733176,0.38793264795379895,0.41970023629679276,-0.13242417143340854,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2334,-0.00831382540548299,2357,0.00036603908557979127,1981,-0.018615348579536
DISPLACEMENT_ALONE,ALL,1.25-1.50,body_range,Q1,1,710,0.06435562587058226,0.025742765141539857,0.5056338028169014,-0.0003008404969816805,0.06465646636756393,1.028748309701256,0.9166132440670859,0.7875851781481583,0.7054775970833009,-0.03347987409587648,False,False,0.20100164220871353,ERA_DEPENDENT,SMALL,257,-0.02386455786622454,244,0.13809166692919655,209,0.08675272253114426
DISPLACEMENT_ALONE,ALL,1.25-1.50,body_range,Q2,1,1453,-0.011576561458596887,-0.07182301222241447,0.45629731589814176,-0.00032486844625824034,-0.011251693012338646,0.7187043428536305,0.7070306538659247,0.5396234995209024,0.5471403450784531,-0.050388582671642514,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,494,-0.007007293907376182,550,-0.03345961058994535,409,0.012331650893331257
DISPLACEMENT_ALONE,ALL,1.25-1.50,body_range,Q3,1,2559,0.02973713935594648,-0.01247435587905832,0.47987495115279405,-0.0002644937920257988,0.03000163314797228,0.6552267253554023,0.5940875777686649,0.4835845110494162,0.47977391296320554,0.12887430803992697,True,True,0.07813139645248342,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,892,0.05336679597540641,935,0.008268376385847197,732,0.02836506240578876
DISPLACEMENT_ALONE,ALL,1.25-1.50,body_range,Q4,1,4136,0.0017693252459515382,-0.04632621502298531,0.46107350096711797,-5.0958033612390895e-05,0.001820283279563929,0.5803721305675186,0.5573346424081478,0.41995709352937266,0.45196138445263984,-0.3055667955315276,False,False,0.8833357267480749,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1493,-0.011965710630978899,1347,-0.004510565010746884,1296,0.024119186928073383
DISPLACEMENT_ALONE,ALL,>=1.50,body_range,Q1,1,678,-0.22142243337013043,-0.18092623695008908,0.4410029498525074,-0.0004878494014391697,-0.22093458396869126,1.1450583906012506,1.340795125801394,0.8037360791198738,0.94042889762577,-0.13222624323196225,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,235,-0.11981544128603142,239,-0.3285340402357893,204,-0.21298110542341867
DISPLACEMENT_ALONE,ALL,>=1.50,body_range,Q2,1,1491,0.04001779076101663,-0.05290427841969497,0.47149564050972503,-0.0006653790192161069,0.04068316978023274,1.0069043165775113,0.9369137169910201,0.7230250764882628,0.7436015026155306,0.20853694345843862,True,False,0.2402153787545008,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,542,-0.046504091526151266,541,0.13347730320797258,408,0.031030692638079962
DISPLACEMENT_ALONE,ALL,>=1.50,body_range,Q3,1,2868,0.05176594749041301,0.0,0.4905857740585774,-0.0003268530123083583,0.052092800502721366,0.8986006987356602,0.7767476003684484,0.6436830294034595,0.6063489194090823,0.06536272022390086,True,True,0.019569630470868304,REPLICATED_DIRECTIONAL_EDGE,SMALL,1024,0.02238527147242021,978,0.08643022492304463,866,0.047359652933035325
DISPLACEMENT_ALONE,ALL,>=1.50,body_range,Q4,1,5889,0.016761291499606982,-0.045617493724354,0.46917982679572084,-0.0005323274405989208,0.017293618940205903,0.7757162195606361,0.7109918294064369,0.5490762699234678,0.5584890221118445,-0.03903643386180229,False,False,0.23395772428850986,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2022,0.03681857649228097,2103,-0.01744046457482312,1764,0.03454500055252063
