event_definition,direction,strength_bucket,secondary_feature,secondary_bucket,horizon,N,mean_directional_ATR,median_directional_ATR,positive_rate,ordinary_bar_baseline_ATR,incremental_edge_ATR,mean_MFE_ATR,mean_MAE_ATR,median_MFE_ATR,median_MAE_ATR,session_control_effect,session_robust,same_sign_all_eras,raw_p,replication_classification,economic_effect_classification,era1_N,era1_effect,era2_N,era2_effect,era3_N,era3_effect
DISPLACEMENT_ALONE,ALL,1.00-1.25,path_efficiency_12,Q3,1,4368,-0.013417556526597199,-0.021307094144548743,0.4766483516483517,-0.00016486549773091452,-0.013252691028866285,0.5883610736430294,0.5825228878735913,0.45154285285539464,0.4499587784342892,0.03854394968286891,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1571,-0.018364134367656774,1529,-0.021944788232338874,1268,0.002993493210298395
DISPLACEMENT_ALONE,ALL,1.00-1.25,path_efficiency_12,Q4,1,4412,0.004955219737111964,-0.00758326327797084,0.4768812330009066,0.00011329162219639522,0.004841928114915569,0.6228035145684925,0.6036214707971578,0.45577769178580113,0.4784002896521905,-0.2427481988367452,False,False,0.7213684748099998,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1535,0.009385508359117726,1600,-0.008048496435718118,1277,0.015922684765889778
DISPLACEMENT_ALONE,ALL,1.25-1.50,path_efficiency_12,Q1,1,2073,0.0019157886738433818,-0.024903953415767878,0.472744814278823,-0.00023700018956528986,0.0021527888634086715,0.6364190876476218,0.6127151519226289,0.4677893299460225,0.47692559107222765,0.11855746112490306,True,False,0.920675580811585,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,703,-0.013536839075306324,739,0.001309515651499489,631,0.019841673097241743
DISPLACEMENT_ALONE,ALL,1.25-1.50,path_efficiency_12,Q2,1,2053,0.023898026494183218,-0.032616143814416035,0.4661471018022406,-4.189666264462311e-05,0.02393992315682784,0.663432472342013,0.6183960764029081,0.4718920237107022,0.4730494378718514,0.05235739816353253,True,True,0.25799589053468225,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,700,0.04014394369181592,731,0.018814070215238742,622,0.011589714599594039
DISPLACEMENT_ALONE,ALL,1.25-1.50,path_efficiency_12,Q3,1,2216,0.015603340594639154,-0.02756181951444039,0.4742779783393502,-6.932101382907032e-05,0.015672661608468225,0.6677387208552602,0.6255763756623027,0.4843681641890878,0.48996636600405763,0.19547328002886552,True,False,0.4101503304070111,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,804,-0.016334761654744838,771,0.01465411826420338,641,0.056804720665264326
DISPLACEMENT_ALONE,ALL,1.25-1.50,path_efficiency_12,Q4,1,2516,0.009807606648147392,-0.05466730006074666,0.46462639109697934,-0.00033477823452369114,0.010142384882671083,0.6720192338787834,0.6269929382378733,0.4951733119423478,0.5036986426719503,-0.03979978756669299,False,False,0.5643610273938262,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,929,0.015815249873230942,835,-0.01086510277599206,752,0.025340335122952994
DISPLACEMENT_ALONE,ALL,>=1.50,path_efficiency_12,Q1,1,2037,0.03848693769265182,-0.037950627883739964,0.4845360824742268,-8.468248037869293e-05,0.03857162017303051,0.8599683952149548,0.7905071070740392,0.6007595194650983,0.5942454673982651,-0.09964083639459209,False,True,0.16424246422733996,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,673,0.006308677394553352,707,0.050040037097399986,657,0.05901650831892781
DISPLACEMENT_ALONE,ALL,>=1.50,path_efficiency_12,Q2,1,2282,0.011254616379439588,-0.010592797104652003,0.4829097283085013,-0.00011639679877904355,0.011371013178218632,0.8210524085752785,0.78407722444667,0.5764136227065209,0.5821729731970636,0.058324802926273595,True,True,0.6692842504673953,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,762,0.0023017090766743473,812,0.0031641686697970973,708,0.03016924760110175
DISPLACEMENT_ALONE,ALL,>=1.50,path_efficiency_12,Q3,1,2609,-0.008332796655122134,-0.07463661804039559,0.45611345343043314,-0.0005921690874615041,-0.007740627567660629,0.8321662851319996,0.7961639028900404,0.5927234744220852,0.6086791490819276,-0.04221732168731511,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,873,-0.0015276617167332815,971,0.03054292483301109,765,-0.06544287295079643
DISPLACEMENT_ALONE,ALL,>=1.50,path_efficiency_12,Q4,1,3998,0.01860266109525215,-0.038704550170348004,0.47348674337168584,-0.0008534386924167459,0.019456099787668896,0.9070796624512608,0.8114111112108401,0.6472489733923532,0.619073924369933,-0.20200530142797052,False,False,0.35635418124490675,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1515,0.025968211103304908,1371,-0.019009294535044963,1112,0.05494005579573547
