event_definition,direction,strength_bucket,secondary_feature,secondary_bucket,horizon,N,mean_directional_ATR,median_directional_ATR,positive_rate,ordinary_bar_baseline_ATR,incremental_edge_ATR,mean_MFE_ATR,mean_MAE_ATR,median_MFE_ATR,median_MAE_ATR,session_control_effect,session_robust,same_sign_all_eras,raw_p,replication_classification,economic_effect_classification,era1_N,era1_effect,era2_N,era2_effect,era3_N,era3_effect,FDR_q,FDR_survivor
DISPLACEMENT_FAILURE,BEARISH,1.25-1.50,none,none,3,1029,0.020008124458010958,0.05584334287453022,0.5160349854227405,-0.017049278638143473,0.037057403096154434,1.126719982415648,1.0928986055423682,0.8274286667316217,0.8476258566544098,0.2568505317069421,True,False,0.6639936551159945,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,367,0.04908322596935572,355,-0.0028203483598244626,307,0.011648338124682068,1.0,False
DISPLACEMENT_STRUCTURE_BREAK,BULLISH,1.00-1.25,none,none,3,2581,0.006545121664731295,0.0,0.4959318093762108,0.015259008242271712,-0.008713886577540417,0.9211146524511077,0.9013846411312656,0.6728375585583299,0.649010206300956,-0.32788645516338233,False,False,0.8174709065739756,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,904,0.0020835060054695213,908,0.07147234869380033,769,-0.0648731118676771,1.0,False
DISPLACEMENT_FOLLOWTHROUGH,BEARISH,0.75-1.00,none,none,3,3172,0.010355665932410217,-0.060108341691947495,0.4672131147540984,-0.017049278638143473,0.027404944570553688,1.1331575388567408,1.0398018982485764,0.7999774768405852,0.8189388680042057,0.25256950206817885,True,False,0.6952534232368077,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1030,0.04468171539450176,1177,0.006943259120931058,965,-0.02212042539281603,1.0,False
DISPLACEMENT_PCT_95,BEARISH,1.00-1.25,none,none,3,60,0.31070208792399023,0.14730264304716612,0.5333333333333333,-0.017049278638143473,0.3277513665621337,1.4202145421588646,1.0314910330564715,0.981532992688484,0.9771711397160578,,False,False,0.22597124954591752,INSUFFICIENT_SAMPLE,VERY_STRONG,0,,0,,60,0.31070208792399023,1.0,False
DISPLACEMENT_PCT_90,BULLISH,0.75-1.00,none,none,3,153,0.18208624096414172,0.25524669533935807,0.6209150326797386,0.015259008242271712,0.16682723272187,0.9766082785166549,0.8436679877785881,0.7946271826840243,0.6231587184992112,0.08425074099768298,True,False,0.07390975198023735,INSUFFICIENT_SAMPLE,INTERESTING,0,,0,,153,0.18208624096414172,0.8439902517523715,False
DISPLACEMENT_PCT_90,BEARISH,0.75-1.00,none,none,3,148,-0.015818132605069757,-0.10599052270293885,0.46621621621621623,-0.017049278638143477,0.0012311460330737198,1.0901824947613072,1.0074758267812942,0.8241871654194259,0.8728836231340602,0.07337805753309842,False,False,1.0,INSUFFICIENT_SAMPLE,NEGLIGIBLE,0,,0,,148,-0.015818132605069757,1.0,False
DISPLACEMENT_PCT_95,BULLISH,1.00-1.25,none,none,3,54,0.4021209655422649,0.06329593028658134,0.5185185185185185,0.015259008242271707,0.3868619572999932,1.1918256680621624,0.8062920400586308,0.836716630585977,0.8318252975964834,,False,False,0.02895028447167411,INSUFFICIENT_SAMPLE,VERY_STRONG,0,,0,,54,0.4021209655422649,0.5428178338438896,False
DISPLACEMENT_ALONE,BULLISH,1.00-1.25,none,none,6,8956,0.028932225322658888,0.0488690295856721,0.5099374720857526,0.03021326725416246,-0.0012810419315035723,1.4309945420396608,1.4476667741785474,1.078625069769152,1.0310927327677408,-0.30549935150545476,False,False,0.20093717961504048,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3115,0.06220010087174317,3182,-0.0015736313154556467,2659,0.026465208958267334,1.0,False
DISPLACEMENT_FOLLOWTHROUGH,BULLISH,<0.50,none,none,6,19496,0.018977727213786936,0.043334577956257295,0.5077964710709889,0.03021326725416246,-0.011235540040375525,1.261442271238533,1.2885184092018975,0.9489823593636751,0.9247455158214839,-0.3154538496143267,False,False,0.1451470615985163,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,6706,0.04733405304590067,6754,0.016457652743968872,6036,-0.00970632481752578,1.0,False
DISPLACEMENT_PCT_90,BULLISH,1.00-1.25,none,none,6,7238,0.025346850260237117,0.04310136749319968,0.5078751036197845,0.03021326725416246,-0.004866416993925343,1.435937700909373,1.4512125020949154,1.0757950588325076,1.036895097192157,-0.3090847265678765,False,False,0.3178162824551331,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2428,0.01889952061689499,2549,-0.0037880323236777124,2261,0.06511639120691273,1.0,False
DISPLACEMENT_ALONE,BULLISH,0.50-0.75,none,none,6,32554,-0.0036238530889311413,0.03892423877602688,0.507034465810653,0.03021326725416246,-0.0338371203430936,1.247955107639995,1.3091308779666722,0.9422079778481622,0.9408855713013353,-0.3380554299170448,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,11524,-0.004540479668989823,11242,-0.0017708017757096218,9788,-0.004672974273508185,1.0,False
DISPLACEMENT_STRUCTURE_BREAK,BULLISH,0.50-0.75,none,none,6,4671,-0.0018668494635494224,-0.02285959046881478,0.48961678441447226,0.030213267254162464,-0.03208011671771189,1.1327502117493062,1.1371774052406742,0.8169142944079272,0.8390433363295418,-0.33629842629166307,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1487,-0.09403564743143204,1563,0.0508127342495208,1621,0.03188812477131342,1.0,False
DISPLACEMENT_ALONE,BEARISH,0.50-0.75,none,none,6,30560,-0.013117980672597236,-0.08219929779071858,0.4719240837696335,-0.03442272561254572,0.02130474493994848,1.343000501923721,1.2942657714690073,0.9539866839807141,0.9793190047448803,0.26328171958943036,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,10795,-0.01572557337219892,10759,0.0031790860407022664,9006,-0.029461660172507193,1.0,False
DISPLACEMENT_FOLLOWTHROUGH,BEARISH,1.00-1.25,none,none,6,1954,0.027535159767120326,-0.1619666272628651,0.4631525076765609,-0.034422725612545724,0.06195788537966605,1.6930388160260634,1.576891775872235,1.1892783738393993,1.2426082322936343,0.269748995902889,True,False,0.5941726642692726,NO_DIRECTIONAL_INFORMATION,SMALL,673,-0.005752502373696911,699,0.02406347895086384,582,0.07019718985532185,1.0,False
DISPLACEMENT_ALONE,BEARISH,>=1.50,none,none,6,5775,0.044884029477548194,-0.1568481682797122,0.46320346320346323,-0.034422725612545724,0.07930675509009391,2.078062973614726,1.8142247108580616,1.4397760930993404,1.3708007505370596,0.3212837297395758,True,True,0.22347198507170168,NO_DIRECTIONAL_INFORMATION,SMALL,1967,0.01346289860211603,2069,0.024664472203642297,1739,0.10448128561997849,1.0,False
DISPLACEMENT_STRUCTURE_BREAK,BEARISH,>=1.50,none,none,6,3433,0.015530613000034622,-0.19794755139740286,0.4564520827264783,-0.034422725612545724,0.04995333861258035,2.0865842648649835,1.8349344067619011,1.44190863207804,1.3736296694731798,0.2919303132620622,True,False,0.7441837174195524,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1210,-0.018547182328887503,1231,-0.05926262891384376,992,0.14991026334678872,1.0,False
DISPLACEMENT_PCT_90,BEARISH,>=1.50,none,none,6,5775,0.044884029477548194,-0.1568481682797122,0.46320346320346323,-0.034422725612545724,0.07930675509009391,2.078062973614726,1.8142247108580616,1.4397760930993404,1.3708007505370596,0.3212837297395758,True,True,0.22347198507170168,NO_DIRECTIONAL_INFORMATION,SMALL,1967,0.01346289860211603,2069,0.024664472203642297,1739,0.10448128561997849,1.0,False
DISPLACEMENT_PCT_95,BEARISH,>=1.50,none,none,6,5775,0.044884029477548194,-0.1568481682797122,0.46320346320346323,-0.034422725612545724,0.07930675509009391,2.078062973614726,1.8142247108580616,1.4397760930993404,1.3708007505370596,0.3212837297395758,True,True,0.22347198507170168,NO_DIRECTIONAL_INFORMATION,SMALL,1967,0.01346289860211603,2069,0.024664472203642297,1739,0.10448128561997849,1.0,False
DISPLACEMENT_ALONE,BULLISH,0.75-1.00,none,none,6,17751,0.00018847395463367626,0.03338428596842677,0.5055489831558786,0.030213267254162457,-0.03002479329952878,1.3204041896805034,1.3830186201541803,0.982701265093804,0.9889054330014223,-0.33424310287347997,False,False,0.9896006216559384,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,6224,0.0005954177352732985,6227,-0.02501977037064152,5300,0.029327892694782316,1.0,False
DISPLACEMENT_ALONE,BEARISH,0.75-1.00,none,none,6,16501,-0.059543651009856154,-0.12430760731754238,0.46397188049209137,-0.03442272561254572,-0.025120925397310437,1.4300945708625799,1.408684392635447,1.0271586568094575,1.0696733382119332,0.21685604925217145,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,5799,-0.06165020202696552,5738,-0.05327924497841772,4964,-0.06432392346355809,1.0,False
DISPLACEMENT_FOLLOWTHROUGH,BEARISH,>=1.50,none,none,6,1890,0.06659905475810225,-0.1209539185863957,0.47619047619047616,-0.034422725612545724,0.10102178037064798,2.2625728554635867,1.9156129149411363,1.6255154981550117,1.457755892496091,0.30881289089387093,True,False,0.310626572668946,ERA_DEPENDENT,INTERESTING,620,0.30667885749823265,692,-0.05035270484101539,578,-0.050907623539979886,1.0,False
DISPLACEMENT_FAILURE,BULLISH,0.50-0.75,none,none,6,4752,0.01982637596130528,-0.030597044465799614,0.4880050505050505,0.030213267254162464,-0.010386891292857185,1.3047905008744993,1.4111283563224408,0.9844505453653571,1.0371048379664383,-0.3146052008668084,False,False,0.5084299863444068,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1692,0.05788189291760569,1685,-0.00926706941278831,1375,0.008650027426968802,1.0,False
DISPLACEMENT_STRUCTURE_BREAK,BULLISH,0.75-1.00,none,none,6,3898,-0.007474456910791113,-0.04249504094121797,0.48383786557208824,0.03021326725416246,-0.03768772416495357,1.2053615004164966,1.236428880054513,0.8807174677470868,0.9241746936941988,-0.34190603373890477,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1287,0.026574593043302376,1388,-0.08988609545767735,1223,0.05022482928067233,1.0,False
DISPLACEMENT_FOLLOWTHROUGH,BULLISH,0.50-0.75,none,none,6,5828,0.028421361260490195,0.056236589045547,0.5114962251201098,0.030213267254162457,-0.0017919059936722624,1.3211223244009491,1.3574346311606804,0.9968128274607164,0.9866714211971277,-0.3060102155676234,False,False,0.2478097600139851,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2024,0.034751379425983706,1977,-0.025940412369588463,1827,0.08023376941577567,1.0,False
DISPLACEMENT_FOLLOWTHROUGH,BEARISH,<0.50,none,none,6,17336,0.003154202970322607,-0.07301083805029746,0.4717928011075219,-0.03442272561254572,0.037576928582868326,1.4031646428498445,1.3170208091018658,0.9939858267670802,0.996000803423013,0.2795539032323502,True,False,0.8348514335446892,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,6003,-0.003733104603269243,6113,0.006922420747526179,5220,0.006661749348143775,1.0,False
DISPLACEMENT_FOLLOWTHROUGH,BULLISH,0.75-1.00,none,none,6,3333,-0.017322912207451573,0.013607016991460847,0.5001500150015001,0.030213267254162464,-0.047536179461614037,1.382385415384321,1.4450618105154251,1.032804126298393,1.0490799239466186,-0.3517544890355652,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1132,0.004474552774732648,1160,-0.05632310057848986,1041,0.0024325999448748872,1.0,False
DISPLACEMENT_STRUCTURE_BREAK,BEARISH,0.50-0.75,none,none,6,3097,-0.03342198807552343,-0.13537649973596833,0.4514045850823378,-0.03442272561254572,0.0010007375370222893,1.3426112973989235,1.247581461759492,0.9462575827951327,0.9889987778024405,0.24297771218650416,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,996,-0.004990103319571138,1170,-0.08230444783211728,931,-0.0024076801289216482,1.0,False
DISPLACEMENT_FAILURE,BULLISH,1.00-1.25,none,none,6,1843,-0.06270831248033426,-0.09295745499055036,0.46608790016277807,0.03021326725416246,-0.09292157973449672,1.497026090344177,1.6032792503041164,1.1127617480397562,1.1694369769320998,-0.3336303032566175,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,638,-0.07476288832012669,651,-0.007585295844827847,554,-0.11360048656684527,1.0,False
DISPLACEMENT_FOLLOWTHROUGH,BEARISH,1.25-1.50,none,none,6,1063,0.030320041685926506,-0.13470478104054676,0.464722483537159,-0.03442272561254571,0.06474276729847221,1.7922110863555898,1.631729650287914,1.2544328251349048,1.332556494417338,0.2671624489348577,True,False,0.6711351537155612,NO_DIRECTIONAL_INFORMATION,SMALL,360,0.15184212541542125,384,-0.1324650703718676,319,0.08913362440559688,1.0,False
DISPLACEMENT_ALONE,BEARISH,1.25-1.50,none,none,6,4431,-0.014492590518046349,-0.09806499586493062,0.4734822839088242,-0.03442272561254571,0.01993013509449936,1.6779015790220497,1.538244320206431,1.2024137521977105,1.158699225136959,0.26190710974398124,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1555,-0.03477187845094909,1541,0.0014203174677057209,1335,-0.009239780383499655,1.0,False
DISPLACEMENT_STRUCTURE_BREAK,BEARISH,1.25-1.50,none,none,6,1664,-0.04764221334737261,-0.16714147204708824,0.45372596153846156,-0.03442272561254572,-0.013219487734826896,1.6167268270042914,1.4964911443037323,1.1381511074741488,1.1860124696344203,0.19457162278839604,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,601,-0.13883628153476463,582,-0.003485896374477576,481,0.012874748196073678,1.0,False
DISPLACEMENT_FAILURE,BEARISH,1.00-1.25,none,none,6,1959,0.011965082122723335,0.12498165558346813,0.5293517100561511,-0.034422725612545724,0.04638780773526906,1.5073010109893334,1.4567925893998117,1.0307346189891997,1.1417569060250843,0.254178918258492,True,False,0.8083867142744611,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,678,-0.009720687671937634,661,-0.0630650050430021,620,0.11567127492485994,1.0,False
DISPLACEMENT_PCT_90,BEARISH,1.25-1.50,none,none,6,4431,-0.014492590518046349,-0.09806499586493062,0.4734822839088242,-0.03442272561254571,0.01993013509449936,1.6779015790220497,1.538244320206431,1.2024137521977105,1.158699225136959,0.26190710974398124,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1555,-0.03477187845094909,1541,0.0014203174677057209,1335,-0.009239780383499655,1.0,False
DISPLACEMENT_PCT_95,BEARISH,1.25-1.50,none,none,6,2702,0.0012689279612534642,-0.08450045456992669,0.47853441894892673,-0.03442272561254572,0.03569165357379918,1.7092138175506664,1.5387849891348755,1.2433542143318854,1.1554298757679433,0.27766862822328103,True,False,0.9778846723055364,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,883,-0.020897687285686285,913,-0.013733993034643148,906,0.0379916521690916,1.0,False
DISPLACEMENT_ALONE,BULLISH,1.25-1.50,none,none,6,4427,0.07719561128538481,0.033397519370520705,0.5059859950304947,0.03021326725416247,0.04698234403122234,1.5591057413850224,1.4916456966808114,1.1704355016988324,1.0617684247654648,-0.2572359655427288,False,False,0.020823020231742057,ERA_DEPENDENT,NEGLIGIBLE,1581,0.14940037597015018,1535,-0.0024046644610855733,1311,0.08332123318028792,0.5232868059947197,False
DISPLACEMENT_FAILURE,BULLISH,1.25-1.50,none,none,6,1024,0.03970301171828734,0.0,0.498046875,0.03021326725416246,0.009489744464124882,1.5991115043967192,1.7260822242679768,1.1583462685964099,1.214585823917648,-0.22646461537648133,False,True,0.607226473183504,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,341,0.022479840713467165,357,0.021547076518167604,326,0.0776010797522948,1.0,False
DISPLACEMENT_PCT_90,BULLISH,1.25-1.50,none,none,6,4427,0.07719561128538481,0.033397519370520705,0.5059859950304947,0.03021326725416247,0.04698234403122234,1.5591057413850224,1.4916456966808114,1.1704355016988324,1.0617684247654648,-0.2572359655427288,False,False,0.020823020231742057,ERA_DEPENDENT,NEGLIGIBLE,1581,0.14940037597015018,1535,-0.0024046644610855733,1311,0.08332123318028792,0.5232868059947197,False
DISPLACEMENT_FAILURE,BULLISH,>=1.50,none,none,6,1427,0.011541039030283596,-0.09131340908652745,0.47792571829011915,0.030213267254162464,-0.018672228223878866,1.8755412442921016,2.0751888302909647,1.4547683196153034,1.500774045269925,-0.25462658806448507,False,False,0.8719896764124824,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,475,-0.06994402219001924,506,0.05144672599730159,446,0.053050291214886094,1.0,False
DISPLACEMENT_ALONE,BEARISH,1.00-1.25,none,none,6,8678,-0.008941883517221501,-0.10955404220889184,0.46923254206038256,-0.03442272561254572,0.025480842095324217,1.5566347484346157,1.44772468779724,1.1111180245628707,1.0992093537674161,0.26745781674480607,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3024,-0.07409693588718973,3101,0.05085425762369151,2553,-0.004397800207854991,1.0,False
DISPLACEMENT_STRUCTURE_BREAK,BEARISH,1.00-1.25,none,none,6,2389,-0.02152880052310636,-0.15896330708847292,0.46044370029300963,-0.03442272561254572,0.012893925089439356,1.525129790065778,1.3959200979523794,1.10788368367943,1.076565405488834,0.25487089973892124,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,839,-0.00978640045088382,877,-0.014961920181056996,673,-0.04472497841400085,1.0,False
DISPLACEMENT_FAILURE,BEARISH,>=1.50,none,none,6,1358,0.017608820563970916,0.15502573859936486,0.5331369661266568,-0.03442272561254572,0.05203154617651663,1.9938721252968934,1.8984548534125962,1.3855946508419859,1.4212087499259596,0.2544512278129021,True,False,0.8099233897683547,NO_DIRECTIONAL_INFORMATION,SMALL,455,0.13216177940647486,495,-0.01597122248664546,408,-0.06939969650290205,1.0,False
DISPLACEMENT_PCT_90,BEARISH,1.00-1.25,none,none,6,7079,-0.021523006307569693,-0.11775447993421008,0.46616753778782316,-0.034422725612545724,0.012899719304976031,1.555675451227172,1.4563218403021945,1.1152626864819517,1.1087845158544583,0.2548766939544579,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2381,-0.07402568868195801,2504,0.05013839638241434,2194,-0.04633215197862775,1.0,False
DISPLACEMENT_ALONE,BULLISH,>=1.50,none,none,6,5151,0.029359581707739023,0.06727588250663541,0.5123277033585711,0.030213267254162464,-0.0008536855464234411,1.8168683582911922,1.8507551836311817,1.3479240955092298,1.2717869506617066,-0.30507199512037464,False,False,0.42217187013346336,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1856,-0.0014432464844350837,1792,0.06695275469287722,1503,0.022575205882926972,1.0,False
DISPLACEMENT_PCT_90,BULLISH,>=1.50,none,none,6,5151,0.029359581707739023,0.06727588250663541,0.5123277033585711,0.030213267254162464,-0.0008536855464234411,1.8168683582911922,1.8507551836311817,1.3479240955092298,1.2717869506617066,-0.30507199512037464,False,False,0.42217187013346336,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1856,-0.0014432464844350837,1792,0.06695275469287722,1503,0.022575205882926972,1.0,False
DISPLACEMENT_PCT_95,BULLISH,>=1.50,none,none,6,5151,0.029359581707739023,0.06727588250663541,0.5123277033585711,0.030213267254162464,-0.0008536855464234411,1.8168683582911922,1.8507551836311817,1.3479240955092298,1.2717869506617066,-0.30507199512037464,False,False,0.42217187013346336,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1856,-0.0014432464844350837,1792,0.06695275469287722,1503,0.022575205882926972,1.0,False
DISPLACEMENT_PCT_99,BULLISH,>=1.50,none,none,6,1405,0.06258980827379922,0.0,0.499644128113879,0.030213267254162457,0.03237654101963676,2.189745043152916,2.1443641467277126,1.5752426006133131,1.5409713829251088,-0.11872205877143709,False,False,0.4322507210604932,ERA_DEPENDENT,NEGLIGIBLE,503,-0.04550533606074223,494,0.02957543487914368,408,0.23582745057094193,1.0,False
DISPLACEMENT_FOLLOWTHROUGH,BULLISH,1.00-1.25,none,none,6,1831,-0.03608162883607315,-0.01557731920685084,0.4937192790824686,0.03021326725416246,-0.06629489609023562,1.4942620705992369,1.5454626300877925,1.1213826596042242,1.0962407123912936,-0.3070036196123564,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,616,-0.08891863287309149,666,-0.06740864644442551,549,0.06120687428590497,1.0,False
DISPLACEMENT_STRUCTURE_BREAK,BULLISH,1.25-1.50,none,none,6,1593,0.06834102550442805,0.0,0.4952919020715631,0.030213267254162464,0.03812775825026559,1.4935642831766525,1.356527458041965,1.0416052531997162,0.9407692979759865,-0.2025809652718552,False,True,0.20168572335440185,ERA_DEPENDENT,NEGLIGIBLE,579,0.12663286346078786,572,0.0003968935593527816,442,0.07990905558553828,1.0,False
DISPLACEMENT_FOLLOWTHROUGH,BULLISH,>=1.50,none,none,6,1483,0.028712550796632364,0.06251481537763698,0.5091031692515172,0.03021326725416246,-0.0015007164575300963,1.9021679184104408,1.8592451289867016,1.3925732554344366,1.3182341823917711,-0.18621264542432658,False,False,0.6684100136020374,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,513,0.057661242594069316,553,-0.006335830940193196,417,0.03957844098459245,1.0,False
DISPLACEMENT_PCT_95,BULLISH,1.25-1.50,none,none,6,2691,0.12620703425727683,0.027135557745998365,0.5035302861389818,0.03021326725416246,0.09599376700311438,1.6023980453370412,1.48016071151805,1.1742108754920364,1.0702320138080064,-0.14471495651900643,False,True,0.004308267595657635,SESSION_DEPENDENT,SMALL,926,0.21427649501021187,898,0.0452707744883608,867,0.11597455515147381,0.2934176482826766,False
DISPLACEMENT_PCT_99,BEARISH,>=1.50,none,none,6,1664,0.06963477708762802,-0.2747482249574308,0.4483173076923077,-0.03442272561254572,0.10405750270017375,2.502013305754462,2.1231224078029154,1.7773497075063283,1.670659332649283,0.3472559306316675,True,False,0.37937080664736983,ERA_DEPENDENT,INTERESTING,549,0.09619018699781076,563,-0.0019207652400385184,552,0.11620515804738514,1.0,False
DISPLACEMENT_STRUCTURE_BREAK,BULLISH,>=1.50,none,none,6,2731,0.06690300587372389,0.028459275066823223,0.5031124130355181,0.030213267254162467,0.036689738619561416,1.8656695463738613,1.7930357929871814,1.3166240330421541,1.2105704648031097,-0.26752857095438975,False,True,0.20541202160539418,SESSION_DEPENDENT,NEGLIGIBLE,1060,0.040117279842308305,973,0.04272724531057312,698,0.1412810640703517,1.0,False
DISPLACEMENT_FAILURE,BEARISH,0.50-0.75,none,none,6,4956,0.018338255082101317,0.07008733808574802,0.5153349475383374,-0.034422725612545724,0.05276098069464704,1.3521652156118196,1.3113318289447797,0.9710446878565391,1.0043453699801033,0.2947379553441289,True,True,0.49217941120456293,NO_DIRECTIONAL_INFORMATION,SMALL,1779,0.014649165561013882,1643,0.03431499232882589,1534,0.005504559489954084,1.0,False
DISPLACEMENT_FAILURE,BEARISH,<0.50,none,none,6,4977,0.03817882328485095,0.11060062769861835,0.5274261603375527,-0.034422725612545724,0.07260154889739667,1.3071625197319605,1.265042212617948,0.9426793178176844,0.9777631320192697,0.31457852354687854,True,True,0.1268909732574217,NO_DIRECTIONAL_INFORMATION,SMALL,1664,0.05321421224815981,1769,0.034310701955992735,1544,0.02640668558783298,1.0,False
DISPLACEMENT_FOLLOWTHROUGH,BULLISH,1.25-1.50,none,none,6,1051,-0.022162452539351223,0.04996552078553135,0.5080875356803045,0.03021326725416246,-0.052375719793513686,1.580437550249881,1.6672637455800303,1.2343999287144112,1.1454973177501926,-0.2883300796341199,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,360,-0.02214765719041125,395,-0.10360251688828308,296,0.08649801736676269,1.0,False
DISPLACEMENT_FAILURE,BULLISH,<0.50,none,none,6,4706,-0.05614365663669181,-0.09620035648334292,0.4653633659158521,0.030213267254162464,-0.08635692389085428,1.3023942966247966,1.2781842029022896,0.9596760157158679,0.9222224676116593,-0.39057523346480544,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1697,-0.04864379670812743,1593,-0.09619509003596345,1416,-0.020073973652040677,1.0,False
DISPLACEMENT_FOLLOWTHROUGH,BEARISH,0.50-0.75,none,none,6,5269,-0.009729163998449775,-0.12145056002202835,0.46745112924653637,-0.03442272561254572,0.024693561614095944,1.5132725360640895,1.4065461025147061,1.0459043330049567,1.0774287475958821,0.26667053626357784,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1844,-0.07804233192400353,1949,0.017533857338974217,1476,0.0396162649094647,1.0,False
DISPLACEMENT_FAILURE,BULLISH,0.75-1.00,none,none,6,3109,-0.02314155522531571,-0.08760278569200104,0.4734641363782567,0.03021326725416246,-0.053354822479478176,1.4141114604357223,1.4895580144823313,1.0707682353565648,1.0849627408405813,-0.29406354600159895,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1060,-0.03805521871853214,1086,-0.05820907648773886,963,0.032820865744363374,1.0,False
DISPLACEMENT_FAILURE,BEARISH,0.75-1.00,none,none,6,3355,0.07045124151027665,0.10571077789745735,0.5222056631892698,-0.03442272561254572,0.10487396712282238,1.4182022972706698,1.4274975762070168,0.9913923902571317,1.060424384530284,0.34685094177230424,True,True,0.04822155796748755,ERA_DEPENDENT,INTERESTING,1177,0.03667310241180446,1163,0.0307416588259516,1015,0.15512031971793358,0.6888793995355363,False
DISPLACEMENT_STRUCTURE_BREAK,BEARISH,0.75-1.00,none,none,6,2909,-0.1129372540611744,-0.20726927338987866,0.4369199037469921,-0.03442272561254572,-0.07851452844862869,1.3967270011391557,1.3873043391594913,0.9981464194797509,1.0920319465474078,0.1634624462008532,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,985,-0.014246467167492274,1066,-0.12915254764342451,858,-0.20608984395814203,1.0,False
DISPLACEMENT_FAILURE,BEARISH,1.25-1.50,none,none,6,1029,0.09440404426448377,0.05743939683982917,0.5150631681243926,-0.03442272561254571,0.12882676987702948,1.5456747974150926,1.557792545450383,1.1460310950674346,1.2262431582590074,0.3312464515134149,True,True,0.14338999285868856,ERA_DEPENDENT,INTERESTING,367,0.08647217706374673,355,0.018111186395738308,307,0.1921074964015365,1.0,False
DISPLACEMENT_STRUCTURE_BREAK,BULLISH,1.00-1.25,none,none,6,2581,0.030045379737787488,0.017461110883176825,0.501356063541263,0.030213267254162464,-0.000167887516374976,1.3502969664983682,1.303282805574714,0.9997362079823837,0.92682596845368,-0.30438619709032616,False,False,0.455712352935725,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,904,0.05950132992006586,908,0.05602686036804719,769,-0.035259384081530384,1.0,False
DISPLACEMENT_FOLLOWTHROUGH,BEARISH,0.75-1.00,none,none,6,3172,0.024474156915325226,-0.06889225197495932,0.4757250945775536,-0.03442272561254572,0.05889688252787094,1.6197739455873463,1.464768637653847,1.1522236726859416,1.1379461631466117,0.26668799305109386,True,False,0.5178499199752693,NO_DIRECTIONAL_INFORMATION,SMALL,1030,-0.007610176458006772,1177,0.08038858583892158,965,-0.009478609373318223,1.0,False
DISPLACEMENT_PCT_95,BEARISH,1.00-1.25,none,none,6,60,0.17401726441986287,0.21330573217644305,0.55,-0.03442272561254572,0.2084399900324086,1.9582575948825416,1.44608774093999,1.2725365231706411,1.061943578995093,,False,False,0.6000375600916676,INSUFFICIENT_SAMPLE,STRONG,0,,0,,60,0.17401726441986287,1.0,False
DISPLACEMENT_PCT_90,BULLISH,0.75-1.00,none,none,6,153,0.23327180664547012,0.31463785700720576,0.5555555555555556,0.030213267254162467,0.20305853939130766,1.4344412523298486,1.2758931271731906,1.020393862277874,0.8618113500602796,0.13543630667901138,True,False,0.11896103536165084,INSUFFICIENT_SAMPLE,STRONG,0,,0,,153,0.23327180664547012,1.0,False
