event_definition,direction,strength_bucket,secondary_feature,secondary_bucket,horizon,N,mean_directional_ATR,median_directional_ATR,positive_rate,ordinary_bar_baseline_ATR,incremental_edge_ATR,mean_MFE_ATR,mean_MAE_ATR,median_MFE_ATR,median_MAE_ATR,session_control_effect,session_robust,same_sign_all_eras,raw_p,replication_classification,economic_effect_classification,era1_N,era1_effect,era2_N,era2_effect,era3_N,era3_effect,FDR_q,FDR_survivor
DISPLACEMENT_STRUCTURE_BREAK,BEARISH,0.75-1.00,none,none,12,2909,-0.13743289354186228,-0.22110302539641152,0.45067033344792023,-0.06741948964547309,-0.07001340389638919,1.9983252289408322,1.9829895485441846,1.4032032680225814,1.562456898604702,0.13896680672016531,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,985,-0.05152681215104875,1066,-0.11193005496232543,858,-0.2677400218585728,1.0,False
DISPLACEMENT_FAILURE,BEARISH,1.25-1.50,none,none,12,1029,0.08687132608333142,0.14837245563528206,0.5238095238095238,-0.06741948964547309,0.15429081572880451,2.2875583631341283,2.2361116060936013,1.6611848891860448,1.679986955137739,0.3237137333322626,True,True,0.39791837288598536,ERA_DEPENDENT,INTERESTING,367,0.0708734192888319,355,0.16425365963205685,307,0.016514659580998556,1.0,False
DISPLACEMENT_STRUCTURE_BREAK,BULLISH,1.00-1.25,none,none,12,2581,0.07951288442865914,0.04650233376807586,0.5067803177063154,0.05901444083812423,0.02049844359053491,1.9930121436014527,1.925277397575821,1.429023495158944,1.356580428794458,-0.2549186923994545,False,False,0.17685777523068658,ERA_DEPENDENT,NEGLIGIBLE,904,0.12656584617534722,908,0.1397102789657076,769,-0.04687867819636831,1.0,False
DISPLACEMENT_FOLLOWTHROUGH,BEARISH,0.75-1.00,none,none,12,3172,0.010343991665099713,-0.09980707500561287,0.478562421185372,-0.06741948964547308,0.07776348131057279,2.316445729801936,2.1100150598109644,1.6534674498474562,1.5719525791275313,0.2525578278008684,True,False,0.8502841544815702,NO_DIRECTIONAL_INFORMATION,SMALL,1030,0.0487445607120929,1177,0.0852831531763153,965,-0.12204562410391967,1.0,False
DISPLACEMENT_PCT_95,BEARISH,1.00-1.25,none,none,12,60,0.1899899757569963,0.13872299987157166,0.5333333333333333,-0.06741948964547312,0.25740946540246945,3.0367072077617525,2.228283791168524,2.0939704062654325,1.6129835581166354,,False,False,0.6987959454586702,INSUFFICIENT_SAMPLE,STRONG,0,,0,,60,0.1899899757569963,1.0,False
DISPLACEMENT_PCT_90,BULLISH,0.75-1.00,none,none,12,153,0.16733955384329563,0.4446940353402695,0.5686274509803921,0.05901444083812423,0.10832511300517139,2.092639278547525,2.0184609234362014,1.6518487492878302,1.3481692532248466,0.06950405387683689,True,False,0.5315555503427948,INSUFFICIENT_SAMPLE,INTERESTING,0,,0,,153,0.16733955384329563,1.0,False
DISPLACEMENT_PCT_90,BEARISH,0.75-1.00,none,none,12,148,-0.11027189922013322,-0.21083681850933483,0.4797297297297297,-0.06741948964547309,-0.04285240957466013,2.2970516078658005,2.2835866293854323,1.6319868553673522,1.718888155411556,-0.021075709081965044,False,False,1.0,INSUFFICIENT_SAMPLE,NEGLIGIBLE,0,,0,,148,-0.11027189922013322,1.0,False
DISPLACEMENT_PCT_95,BULLISH,1.00-1.25,none,none,12,54,-0.1908517136797858,-0.16321232568058786,0.4074074074074074,0.05901444083812422,-0.24986615451791,2.0261400206756903,2.0165350774360227,1.2874209571750534,1.4449968624066143,,False,False,1.0,INSUFFICIENT_SAMPLE,NEGLIGIBLE,0,,0,,54,-0.1908517136797858,1.0,False
DISPLACEMENT_ALONE,ALL,0.50-0.75,body_range,Q1,12,24162,-0.005229483924954035,-0.013663291048532592,0.4945782633887923,-0.0030251535585950015,-0.002204330366359034,2.1460911551206086,2.1403633573405942,1.5516805978705226,1.5711766152482662,-0.07685813322452792,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,8482,-0.0352811737493381,8519,0.0007423207489173075,7161,0.023261596800323955,,
DISPLACEMENT_ALONE,ALL,0.50-0.75,body_range,Q2,12,17936,-0.013788082027547277,0.0,0.4956512042818912,-0.002038428916471921,-0.011749653111075356,1.839999562929586,1.8681576230731247,1.3323257851924233,1.394803166048764,0.02690414675657502,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,6268,0.002243772692545615,6335,-0.04080915667365078,5333,-0.000532720599172347,,
DISPLACEMENT_ALONE,ALL,0.50-0.75,body_range,Q3,12,12825,-0.011087448313730661,-0.017012591569717114,0.49130604288499025,-0.0015752618326117743,-0.009512186481118887,1.7235573064701417,1.7299890378665155,1.2574240425584535,1.2724851211816572,-0.0021782705056169922,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,4436,-0.027240442353440048,4492,0.029139901719924123,3897,-0.039069633274219834,,
DISPLACEMENT_ALONE,ALL,0.50-0.75,body_range,Q4,12,8191,0.016855921049391452,0.0,0.4976193382981321,-0.0011385352447202128,0.017994456294111665,1.601582821096767,1.5967314764187668,1.1314599762651643,1.14183834152622,-0.05381971627124658,False,False,0.5411902215593929,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3133,0.04898363210125659,2655,-0.012028119638999418,2403,0.006881309855960053,,
DISPLACEMENT_ALONE,ALL,0.75-1.00,body_range,Q1,12,6345,-0.0863787948126783,-0.0582302250142304,0.4874704491725768,-0.004670798220280356,-0.08170799659239794,2.34628546659812,2.4066478753721348,1.7355601628267958,1.7758818107286591,-0.14292980653117734,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2197,-0.1458040823437514,2239,-0.021082837750101807,1909,-0.0945717184152667,,
DISPLACEMENT_ALONE,ALL,0.75-1.00,body_range,Q2,12,9207,0.011137778275064972,-0.011891103837780834,0.49310307374823503,-0.002602703300020797,0.01374048157508577,2.0847862702493796,2.083367371561561,1.5207612966343411,1.5351125286646958,0.15356202568522587,True,False,0.7142654308975773,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3190,-0.012298894603690904,3242,-0.027893827126226175,2775,0.08367956248919728,,
DISPLACEMENT_ALONE,ALL,0.75-1.00,body_range,Q3,12,9892,0.023289811135211155,0.0,0.49534977759805904,-0.001582330737162364,0.02487214187237352,1.953412137293543,1.9298282687388164,1.4284050279610372,1.4226677675035906,-0.2146518115473709,False,False,0.4119568492863032,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3431,0.046928447507443516,3511,0.06442805748462511,2950,-0.05316461067018607,,
DISPLACEMENT_ALONE,ALL,0.75-1.00,body_range,Q4,12,8808,-0.08011449942060658,-0.09385404364196666,0.47729336966394187,0.0004913783288569325,-0.08060587774946351,1.7530945070614483,1.8256096877499965,1.2771120848397823,1.35820330562485,0.04635762095171028,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3205,-0.0055946592083184685,2973,-0.08670280070653562,2630,-0.16347916411920596,,
DISPLACEMENT_ALONE,ALL,1.00-1.25,body_range,Q1,12,1801,-0.08896210698252914,-0.1759572791518815,0.470294280955025,-0.005711868937487512,-0.08325023804504163,2.672425269656352,2.69848965344341,1.9069068618372143,2.0318902498816747,-0.23371031252133873,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,603,-0.052803493188908535,648,-0.001981239807941775,550,-0.23108437252195785,,
DISPLACEMENT_ALONE,ALL,1.00-1.25,body_range,Q2,12,3609,0.06505556454501456,0.03487621227610663,0.5029093931837074,-0.005901622665922838,0.0709571872109374,2.2907091321508948,2.186989408344584,1.7301140508905437,1.614589741634039,0.14411252680511513,True,False,0.20558611538749066,ERA_DEPENDENT,SMALL,1250,0.022703408422237094,1307,0.18501863309820274,1052,-0.03366262504200553,,
DISPLACEMENT_ALONE,ALL,1.00-1.25,body_range,Q3,12,5552,0.09471766155937733,0.03358878909210462,0.50414265129683,-0.002608436663427355,0.09732609822280469,2.158721702242511,2.0385533885787637,1.5682096910788668,1.4580825034835705,-0.12664358732093514,False,True,0.020236153082639,SESSION_DEPENDENT,SMALL,1952,0.07167135340141789,1971,0.1273980632021017,1629,0.08279213785558803,,
DISPLACEMENT_ALONE,ALL,1.00-1.25,body_range,Q4,12,6672,-0.0017064484676709282,-0.013443729691315057,0.49205635491606714,-0.0015684841852661624,-0.00013796428240476577,1.982290048039107,1.9644533778257924,1.4101416024015918,1.4303487510421085,-0.12582445684536203,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2334,0.0529851799950189,2357,-0.0731738201930789,1981,0.018888369465124864,,
DISPLACEMENT_ALONE,ALL,1.25-1.50,body_range,Q1,12,710,0.20576964910994883,0.15022420219163002,0.5112676056338028,-0.005627132071095256,0.21139678118104407,3.12165512562405,2.8801462829848887,2.3495953124484954,2.099644310741546,0.10793414914349009,True,False,0.19710715742142765,ERA_DEPENDENT,STRONG,257,0.379190882532922,244,0.27830416809063285,209,-0.09216183233019941,,
DISPLACEMENT_ALONE,ALL,1.25-1.50,body_range,Q2,12,1453,-0.006484839430738843,-0.07318088083123811,0.48520302821748107,-0.005899332142442609,-0.000585507288296234,2.4878596064379503,2.3535668396604486,1.8055887404166038,1.7571767675240797,-0.045296860643784465,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,494,-0.06689823961605326,550,-0.04426080371184864,409,0.11728288684348054,,
DISPLACEMENT_ALONE,ALL,1.25-1.50,body_range,Q3,12,2559,0.011412696385415415,-0.07660771641260626,0.4845642829230168,-0.005215379259053005,0.01662807564446842,2.270346673616276,2.158695838858537,1.6315504802296075,1.6247322171601213,0.1105498650693959,True,False,0.8539917568209732,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,892,-0.005662020043140604,935,-0.015838099571963648,732,0.06702764348161955,,
DISPLACEMENT_ALONE,ALL,1.25-1.50,body_range,Q4,12,4136,0.054343833509578644,0.0,0.49661508704061896,-0.0027963443257620897,0.057140177835340734,2.137706020641322,2.0188304977559763,1.5658697890502593,1.4726400015446355,-0.25299228726790046,False,False,0.2516404104406423,ERA_DEPENDENT,SMALL,1493,0.14443397787215748,1347,-0.029700967617492167,1296,0.0379115507818273,,
DISPLACEMENT_ALONE,ALL,>=1.50,body_range,Q1,12,678,0.016143193186260646,-0.05047668549180606,0.4911504424778761,-0.007745658148789999,0.023888851335050646,3.3438076860239128,3.486455906448246,2.5649783593948254,2.5431688948442757,0.10533938332442883,True,False,0.9298532840550731,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,235,0.0780019552932447,239,0.004523638969065686,204,-0.04150256974134549,,
DISPLACEMENT_ALONE,ALL,>=1.50,body_range,Q2,12,1491,0.080069819077826,0.04237996972940483,0.5036887994634474,-0.009756798345106786,0.08982661742293278,3.078794531483445,2.841762038306388,2.2683366215455156,2.1449832668705415,0.24858897177524797,True,False,0.429639200923069,ERA_DEPENDENT,SMALL,542,-0.030013738508701135,541,-0.04884070663264508,408,0.39724110001229307,,
DISPLACEMENT_ALONE,ALL,>=1.50,body_range,Q3,12,2868,-0.004151775820277372,-0.10465318591367649,0.4815202231520223,-0.005921814253346788,0.001770038433069416,2.717887414083806,2.5777312865183526,1.9817641117213234,1.9434951818746122,0.00944499691321048,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1024,-0.12529938205339275,978,0.2604263577437776,866,-0.1596971174402953,,
DISPLACEMENT_ALONE,ALL,>=1.50,body_range,Q4,12,5889,0.061503385835417056,-0.08394059064672343,0.4868398709458312,-0.00824952659354676,0.06975291242896381,2.520544195344911,2.3640834540036626,1.7650075704447152,1.7291733839427215,0.005705660474007779,True,True,0.18480421772736413,REPLICATED_DIRECTIONAL_EDGE,SMALL,2022,0.06111661413991789,2103,0.017458525664110183,1764,0.11445598975183294,,
DISPLACEMENT_ALONE,ALL,0.50-0.75,close_location,Q1,12,21099,-0.009455066687843074,-0.025145080095553933,0.492061235129627,-0.0046010198952692654,-0.0048540467925738085,2.047546445128798,2.0278840840825336,1.4607389422944246,1.4833764180162783,0.14411250973510825,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,7531,-0.0024656292071685757,7329,-0.03414401082798433,6239,0.011110379366995106,,
DISPLACEMENT_ALONE,ALL,0.50-0.75,close_location,Q2,12,16238,-0.02309821536754654,0.0,0.4948885330705752,-0.0012826621095896387,-0.0218155532579569,1.861138157097483,1.8886364653192271,1.3450050643163378,1.382505270116296,-0.036601643997567115,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,5803,-0.05423111111053158,5623,-0.009996429569349733,4812,-0.0008636242509044984,,
DISPLACEMENT_ALONE,ALL,0.50-0.75,close_location,Q3,12,13705,-0.008089429356000254,-0.0338643626112399,0.4906968259759212,-0.000849096185448418,-0.007240333170551836,1.810221131260402,1.831632217789789,1.316482510432443,1.356635526140445,-0.3425210061841139,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,4532,-0.019805166226499377,4903,0.0097432242938879,4270,-0.016131064332182803,,
DISPLACEMENT_ALONE,ALL,0.50-0.75,close_location,Q4,12,12072,0.025483714161708738,0.027848159346267123,0.5031477799867462,-0.0007986950955921725,0.02628240925730091,1.8097953569555274,1.816778225875343,1.2868767683214712,1.3127048698765518,-0.2284100355587173,False,True,0.29187255679038016,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,4453,0.03828092819682537,4146,0.025431730325765293,3473,0.009137480613032408,,
DISPLACEMENT_ALONE,ALL,0.75-1.00,close_location,Q1,12,7434,-0.06948721153469421,-0.09143719953317594,0.4788808178638687,-0.008896600918803963,-0.06059061061589025,2.219108252702632,2.2187193009966943,1.605317455524332,1.6243366657903455,0.0027892514234797855,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2652,-0.16002396912716513,2507,-0.007348390790259187,2275,-0.03242283459889896,,
DISPLACEMENT_ALONE,ALL,0.75-1.00,close_location,Q2,12,9010,0.0184720634617272,0.0,0.49378468368479467,-0.001957304772445187,0.020429368234172386,2.0241039837622736,2.0198236798660947,1.476865302426059,1.483485425279825,-0.11786348900736962,False,False,0.5453339197873821,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3211,0.05114007835632703,3138,-0.031765672999759395,2661,0.03829507029734724,,
DISPLACEMENT_ALONE,ALL,0.75-1.00,close_location,Q3,12,9136,-0.037084770414513975,-0.036462147599210154,0.49003940455341505,0.0012915945107288157,-0.03837636492524279,1.9398234197057436,1.979965697305042,1.4251373290525915,1.4592079485256162,-0.19448856598940847,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3088,-0.010715566859922218,3320,0.01121780776822045,2728,-0.1257184434875556,,
DISPLACEMENT_ALONE,ALL,0.75-1.00,close_location,Q4,12,8672,-0.026735761806891214,-0.03606450104599772,0.4901983394833948,0.0008128436874645688,-0.027548605494355782,1.8899865485856715,1.9418863322749116,1.3726217846236763,1.4308224908541551,0.04629398750837253,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3072,0.02499284600484956,3000,-0.02944560071459399,2600,-0.08472836429710633,,
DISPLACEMENT_ALONE,ALL,1.00-1.25,close_location,Q1,12,2727,0.09348796690861698,-0.018167852248279187,0.49394939493949397,-0.012292997769786554,0.10578096467840353,2.4848346954421894,2.281162913528478,1.7782690174909221,1.6558142403065639,0.31645004142646543,True,False,0.1493660929413402,ERA_DEPENDENT,INTERESTING,951,0.06266655493383863,986,0.2310927454648394,790,-0.04115399368432127,,
DISPLACEMENT_ALONE,ALL,1.00-1.25,close_location,Q2,12,4267,0.0500246451724693,0.0,0.4987110382001406,-0.003298789957986669,0.05332343513045597,2.173726652910209,2.1147329815424105,1.542935421348892,1.5208694697683107,-0.17133660370784318,False,False,0.2885503227957427,ERA_DEPENDENT,SMALL,1568,0.055292870040221063,1441,0.12629899711934486,1258,-0.043911696439678904,,
DISPLACEMENT_ALONE,ALL,1.00-1.25,close_location,Q3,12,5131,-0.028577332783222435,-0.024990995736362813,0.49269148314168776,-0.0017507262974343436,-0.026826606485788093,2.087159639408836,2.078350738783097,1.5392803453728556,1.5185729754386246,-0.2130813297216253,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1701,-0.044403135847588295,1900,-0.061839297776884065,1530,0.030322944668047726,,
DISPLACEMENT_ALONE,ALL,1.00-1.25,close_location,Q4,12,5509,0.048517926732396924,0.0,0.4975494645126157,8.879888164389202e-06,0.04850904684423253,2.093050881776287,2.0456328648902664,1.4904756076895378,1.4709442286142984,-0.19918549184146023,False,True,0.23397904863223037,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1919,0.09866767388974823,1956,0.01370488872128442,1634,0.03129451030325299,,
DISPLACEMENT_ALONE,ALL,1.25-1.50,close_location,Q1,12,1144,0.052368251844372646,-0.01349748770933489,0.49125874125874125,-0.009949521243837954,0.0623177730882106,2.6388423910702326,2.4781022241975608,1.8620048247479977,1.768750010175816,0.1576646737569809,True,True,0.6373833617349371,ERA_DEPENDENT,SMALL,417,0.012958782964477332,412,0.1071004194328797,315,0.03295268192834542,,
DISPLACEMENT_ALONE,ALL,1.25-1.50,close_location,Q2,12,1968,0.011339144676632754,-0.10123961501952414,0.4725609756097561,-0.006643829971955281,0.017982974648588036,2.364745979517172,2.2342386478018335,1.6854040460147066,1.6596521649017295,-0.09605609810147571,False,False,0.8794351475609512,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,720,0.015732658656815997,693,-0.059187119951383746,555,0.09370197588651293,,
DISPLACEMENT_ALONE,ALL,1.25-1.50,close_location,Q3,12,2601,0.03805907843338862,0.0,0.49788542868127644,-0.0029143663268519377,0.040973444760240556,2.197310916947798,2.1176588611693785,1.6088593531538693,1.5640283077214798,-0.05817487949869964,False,False,0.5089431410156735,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,893,0.2042464353817098,924,-0.09592691401223769,784,0.0066786540263833434,,
DISPLACEMENT_ALONE,ALL,1.25-1.50,close_location,Q4,12,3145,0.0665910285476236,0.014696291455431963,0.5007949125596184,-0.001730127988812362,0.06832115653643596,2.25588009807587,2.0981433284725104,1.6624976423423266,1.5323202002149423,0.21484406639109016,True,True,0.24894298256435426,REPLICATED_DIRECTIONAL_EDGE,SMALL,1106,0.068598860759782,1047,0.07094051419228252,992,0.05976182099056207,,
DISPLACEMENT_ALONE,ALL,>=1.50,close_location,Q1,12,1292,0.12918206790433787,-0.06311817573945759,0.48839009287925694,-0.011444096273478003,0.14062616417781587,3.0679903593337707,2.8414399231406127,2.126386106349951,2.021030430823102,0.16911879132758226,True,False,0.27472214855697646,ERA_DEPENDENT,INTERESTING,502,-0.06414600175213102,431,0.3082287152065473,359,0.18456253024499267,,
DISPLACEMENT_ALONE,ALL,>=1.50,close_location,Q2,12,2213,-0.022280235149553868,-0.12651694670368757,0.47853592408495255,-0.0069163118858122045,-0.015363923263741664,2.730892037827795,2.578966412491259,1.9901003034719755,1.961982813704149,-0.11796894339288407,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,813,-0.07274299280652828,761,0.10923869545567838,639,-0.11470540606576922,,
DISPLACEMENT_ALONE,ALL,>=1.50,close_location,Q3,12,3123,0.10078163874060853,-0.07638430483550808,0.4867114953570285,-0.008757060804380396,0.10953869954498892,2.6771004510895064,2.476320854158415,1.8859928020807488,1.8019396422932814,0.09850847910082239,True,True,0.12193148840648227,REPLICATED_DIRECTIONAL_EDGE,INTERESTING,1049,0.08196686688885588,1173,0.07646366151329434,901,0.15434621472299265,,
DISPLACEMENT_ALONE,ALL,>=1.50,close_location,Q4,12,4298,0.011232480740850792,-0.037738603303651246,0.49371800837598884,-0.006497044314730883,0.017729525055581674,2.5891293147556764,2.513718477192039,1.8595396872590022,1.8308791246995773,-0.04456524462055848,False,False,0.8419937049355541,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1459,0.0018453341023328472,1496,-0.026469594706218888,1343,0.06342767941130047,,
DISPLACEMENT_ALONE,ALL,0.50-0.75,path_efficiency_12,Q1,12,16254,0.044947789384450314,0.032914678422684,0.5039990156269226,-0.0029423855616452304,0.04789017494609554,1.9170796489142454,1.8704490217837066,1.36942449011657,1.353630322140595,-0.05901838044626503,False,True,0.04236318749403495,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,5694,0.03940253397926598,5618,0.07960479740642062,4942,0.011939212534934032,,
DISPLACEMENT_ALONE,ALL,0.50-0.75,path_efficiency_12,Q2,12,16272,-0.021571626614536953,-0.009158599696980841,0.4944690265486726,-0.0021279263555475663,-0.019443700258989387,1.8926408355554587,1.9216388175573604,1.3561433703592947,1.3908865769357948,0.20139044790331148,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,5760,-0.012991750003442507,5733,-0.02814893483314125,4779,-0.02402242830163583,,
DISPLACEMENT_ALONE,ALL,0.50-0.75,path_efficiency_12,Q3,12,15794,-0.01796185260230275,-0.030720168642306513,0.4908826136507535,-0.0031298292862373092,-0.014832023316065441,1.8949338028213982,1.9186220072389333,1.3783912974909307,1.4124582563849193,-0.06756924681714313,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,5701,-0.028997988683103132,5517,0.015866361088724048,4576,-0.04499708930176772,,
DISPLACEMENT_ALONE,ALL,0.50-0.75,path_efficiency_12,Q4,12,14794,-0.032017430413086266,-0.043181436627057895,0.4884412599702582,-0.0004934311341137233,-0.03152399927897254,1.9057337584453593,1.9274550682567075,1.3610049669922333,1.429722901193944,-0.13074153576329456,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,5164,-0.04585047373884077,5133,-0.10259439289705012,4497,0.06442583935884676,,
DISPLACEMENT_ALONE,ALL,0.75-1.00,path_efficiency_12,Q1,12,8827,-0.03269796791981296,-0.01868401436013342,0.49235300781692537,-0.003765656285429315,-0.02893231163438365,2.0040670344828477,2.013063076244208,1.454630989492749,1.442128268788162,-0.16903352038890979,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3137,-0.03642336433928864,3048,0.003096937555409061,2642,-0.06957014934319733,,
DISPLACEMENT_ALONE,ALL,0.75-1.00,path_efficiency_12,Q2,12,8740,-0.0034068846893215163,0.0,0.49553775743707096,-0.003204361794593408,-0.00020252289472810813,2.0234061732237008,2.02646406454236,1.4674551174412103,1.4769378641055222,0.027523548203525653,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3039,0.006119958702901988,3071,-0.01888076347205625,2630,0.0036532691786674964,,
DISPLACEMENT_ALONE,ALL,0.75-1.00,path_efficiency_12,Q3,12,8709,-0.07919213692294386,-0.07532558067429114,0.48145596509358135,-0.0010013897531252136,-0.07819074716981864,1.9762186915126534,2.053210817631368,1.4501477158789888,1.510001482032664,-0.10776845782116529,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,3042,-0.02893735527789339,3081,-0.04928251063221265,2586,-0.17394333737382794,,
DISPLACEMENT_ALONE,ALL,0.75-1.00,path_efficiency_12,Q4,12,7976,0.010944311411692852,-0.06189343363769495,0.4848294884653962,0.0006322735899937129,0.010312037821699139,2.0387236088662397,2.038560533401503,1.4595534231781113,1.5455568118809548,-0.06575853885378197,False,False,0.7342302048588552,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2805,-0.011691781771849095,2765,0.011278841328727062,2406,0.0369498251935863,,
DISPLACEMENT_ALONE,ALL,1.00-1.25,path_efficiency_12,Q1,12,4505,0.01738956023284272,0.0,0.4945615982241953,-0.003122012456145362,0.02051157268898808,2.125850712987845,2.0978968026301428,1.5606042065407915,1.4927461936827935,-0.20321840229037996,False,False,0.6918898690478796,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1569,-0.06057034327681959,1593,0.05511832701233322,1343,0.06371656181655966,,
DISPLACEMENT_ALONE,ALL,1.00-1.25,path_efficiency_12,Q2,12,4349,0.04431432127992743,0.0,0.4991952172913313,-0.0047112836088855125,0.04902560488881295,2.1789055660918146,2.1039583761720455,1.5607736247347426,1.524001885688307,0.042080170075250674,True,False,0.35785619996612966,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1464,0.057507267171339166,1561,0.10431203522176334,1324,-0.04101113510091293,,
DISPLACEMENT_ALONE,ALL,1.00-1.25,path_efficiency_12,Q3,12,4368,0.06234969440899835,0.0,0.49725274725274726,-0.004086742416052098,0.06643643682505045,2.193384610217017,2.09125067794645,1.5919725466964665,1.509634802995504,0.11431120061846446,True,False,0.17256450180630664,ERA_DEPENDENT,SMALL,1571,0.1361495767453863,1529,0.04670184856296839,1268,-0.010216598060943024,,
DISPLACEMENT_ALONE,ALL,1.00-1.25,path_efficiency_12,Q4,12,4412,0.010345737374188467,-0.023216648905128656,0.492520398912058,-0.0009356458734998942,0.011281383247688362,2.188927360285481,2.1400686663007824,1.5527060360031477,1.5796538670745388,-0.23735768119966869,False,False,0.8275621346845465,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1535,0.037173870018445535,1600,-0.0017970687028361443,1277,-0.006688478667859472,,
DISPLACEMENT_ALONE,ALL,1.25-1.50,path_efficiency_12,Q1,12,2073,0.1448039686344593,0.0501750267089953,0.5045827303424988,-0.004903918615233228,0.14970788724969253,2.3419485324359886,2.1670439565831074,1.7018483201652748,1.6093306664170501,0.261445641085519,True,True,0.04235370232690942,REPLICATED_DIRECTIONAL_EDGE,INTERESTING,703,0.0653857668763965,739,0.13708539474543793,631,0.24232381323018828,,
DISPLACEMENT_ALONE,ALL,1.25-1.50,path_efficiency_12,Q2,12,2053,0.1246968356206038,0.02734848998136349,0.5026790063321968,-0.0026936927929349683,0.12739052841353876,2.3810762910905923,2.142627992584569,1.7308856989557115,1.5491119006069836,0.1531562072899531,True,False,0.07987179022506206,ERA_DEPENDENT,INTERESTING,700,0.27680970654623893,731,-0.04673888789576329,622,0.1549870353674201,,
DISPLACEMENT_ALONE,ALL,1.25-1.50,path_efficiency_12,Q3,12,2216,-0.043534164966129274,-0.09157049378302545,0.47924187725631767,-0.0030043689252648984,-0.040529796040864374,2.309233302455962,2.2930005026989884,1.6809435266780763,1.6758460285145875,0.13633577446809708,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,804,0.10159531569002171,771,-0.1351215813582214,641,-0.11540655874029827,,
DISPLACEMENT_ALONE,ALL,1.25-1.50,path_efficiency_12,Q4,12,2516,-0.02745006213127813,-0.0705086742965898,0.48569157392686807,-0.006011594951134498,-0.021438467180143632,2.2345526450368736,2.1328440240658812,1.6089149939989653,1.5860169055542008,-0.07705745634611852,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,929,-0.04996974056616914,835,0.030881087490015273,752,-0.06439916940224384,,
DISPLACEMENT_ALONE,ALL,>=1.50,path_efficiency_12,Q1,12,2037,0.07250040273913894,0.02870045738663615,0.5022091310751104,-0.003178390946148983,0.07567879368528792,2.6800364877102485,2.558339126662664,1.8661772918452382,1.9202851888644088,-0.06562737134810498,False,False,0.37725025793799816,ERA_DEPENDENT,SMALL,673,-0.0894659301886016,707,0.18570165095211197,657,0.11659486175557346,,
DISPLACEMENT_ALONE,ALL,>=1.50,path_efficiency_12,Q2,12,2282,-0.06442478830817441,-0.12983312963660137,0.478965819456617,-0.00353766587352406,-0.06088712243465035,2.5703070305861595,2.604704812535065,1.9092343898254756,1.9239716503254214,-0.017354601761340405,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,762,-0.16534132381510316,812,0.011575773251146088,708,-0.042975714762819126,,
