event_definition,direction,strength_bucket,secondary_feature,secondary_bucket,horizon,N,mean_directional_ATR,median_directional_ATR,positive_rate,ordinary_bar_baseline_ATR,incremental_edge_ATR,mean_MFE_ATR,mean_MAE_ATR,median_MFE_ATR,median_MAE_ATR,session_control_effect,session_robust,same_sign_all_eras,raw_p,replication_classification,economic_effect_classification,era1_N,era1_effect,era2_N,era2_effect,era3_N,era3_effect
DISPLACEMENT_ALONE,ALL,1.00-1.25,volume_ratio24,Q1,6,2080,-0.03795472628791165,-0.01157708066020574,0.4913461538461538,-0.001669679227204165,-0.03628504706070748,1.1328001915950505,1.1505916593419399,0.9013324372969533,0.8938976531982297,-0.20512031775408124,False,True,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,813,-0.06198500808065864,671,-0.038813476450591,596,-0.004208349682775463
DISPLACEMENT_ALONE,ALL,1.00-1.25,volume_ratio24,Q2,6,4110,-0.0010751479548197361,-0.03289180579254147,0.4895377128953771,-0.0013341297508537408,0.0002589817960340047,1.3070977719232606,1.2980905587663742,1.0077288761934038,1.0018930455022588,-0.027510142955548215,False,False,1.0,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1403,-0.03955140574788603,1486,0.023818972648751918,1221,0.012839288135896519
DISPLACEMENT_ALONE,ALL,1.00-1.25,volume_ratio24,Q3,6,5719,0.01990280409471925,-0.019516488912820693,0.48819723727924463,-0.002076474242635098,0.021979278337354347,1.4793386003740507,1.407744981260263,1.086577971491713,1.0700279030053916,0.13654447654577892,True,True,0.47017860083770296,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1906,0.012502615290253118,2079,0.02225157936627005,1734,0.025220944851211947
DISPLACEMENT_ALONE,ALL,1.00-1.25,volume_ratio24,Q4,6,5725,0.02638600820659404,-0.015543182586051356,0.491353711790393,-0.001274904641950916,0.027660912848544956,1.7704331473818857,1.702948833966645,1.2696885524700998,1.204507428251306,0.13209250868526412,True,True,0.4347874609040769,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,2017,0.025651278722486584,2047,0.047425292567226815,1661,0.00134960500564845
DISPLACEMENT_ALONE,ALL,1.25-1.50,volume_ratio24,Q1,6,468,-0.06038870182127107,-0.10482141085593899,0.47649572649572647,-0.0019666180833225887,-0.05842208373794848,1.160112058137545,1.1500445677243607,0.8910244296453869,0.9333113787425922,-0.18616131297741237,False,False,1.0,INSUFFICIENT_SAMPLE,NEGLIGIBLE,180,-0.027238644305000056,145,0.08462041430870511,143,-0.24915326260291681
DISPLACEMENT_ALONE,ALL,1.25-1.50,volume_ratio24,Q2,6,1383,0.020973043931740893,-0.03159712940530073,0.48300795372378885,-0.003156290885266052,0.024129334817006944,1.332313860230775,1.2814812937793343,1.0263657240984785,1.0134270326392825,0.018927361319088877,True,False,0.652649454314803,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,495,0.0746907729315704,454,-0.07499299562013392,434,0.06009356490325138
DISPLACEMENT_ALONE,ALL,1.25-1.50,volume_ratio24,Q3,6,2777,0.03745720263455599,-0.03896582503008542,0.488656823910695,-0.003256865170153833,0.040714067804709826,1.525033140447956,1.4091806224130854,1.1833501759797351,1.0568035197255599,-0.12089317497194049,False,False,0.36081136621613186,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,949,0.04552438500776321,985,0.08645334198207336,843,-0.028873702857114526
DISPLACEMENT_ALONE,ALL,1.25-1.50,volume_ratio24,Q4,6,4230,0.040842989019747145,0.0,0.4940898345153664,-0.0010503831962595045,0.04189337221600665,1.8242088583514633,1.70110449328787,1.309455271288525,1.233471971103853,0.025109117832347247,True,False,0.2981461826232603,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,1512,0.0706746728961554,1492,-0.043486684078817346,1226,0.10667852429048859
DISPLACEMENT_ALONE,ALL,>=1.50,volume_ratio24,Q1,6,216,-0.04638985294344652,-0.024227669088486538,0.4861111111111111,-0.002403969886907865,-0.04398588305653865,1.1060443991850657,1.0722877336974677,0.8578792804623983,0.7541806954132526,0.4351250320761344,False,False,1.0,INSUFFICIENT_SAMPLE,NEGLIGIBLE,88,-0.16314789483451209,57,0.039171738005755234,71,0.029634048497529052
DISPLACEMENT_ALONE,ALL,>=1.50,volume_ratio24,Q2,6,583,0.011048756018559277,0.03160891092580975,0.5060034305317325,-0.003601445995144557,0.014650202013703834,1.3790868205425768,1.3373389590669225,1.0508804416085795,1.0097004210640523,-0.21159653659985347,False,False,0.8824871837524157,NO_DIRECTIONAL_INFORMATION,NEGLIGIBLE,190,0.17745619885844832,203,-0.13931616907747188,190,0.00529436472864036
