signal_id,movement_efficiency,directional_efficiency,MFE_R,MAE_R,behavior_class
123,0.24324324324324326,1.0,0.43613057388781923,1.3568506743176598,WRONG_DIRECTION
124,0.10204081632653063,0.0,0.12058606780710959,1.0611573967025643,WRONG_DIRECTION
125,0.4545454545454546,0.0,1.0345166204521472,1.2414199445425766,IMMEDIATE_EXPANSION
126,0.6266666666666666,0.6164383561643836,1.2821345548000274,0.7638248411574631,DELAYED_EXPANSION
127,0.9707213190966286,1.0,1.601380447759538,0.04830048152077554,CLEAN_WINNER
128,0.2,0.0,0.4706138087124872,1.8824552348499488,WRONG_DIRECTION
129,0.10638297872340426,1.0,0.1615302042587875,1.356853715773815,WRONG_DIRECTION
130,0.36000000000000004,1.0,0.5984696186253028,1.063945988667205,IMMEDIATE_EXPANSION
131,0.41025641025641024,0.6470588235294118,0.701307839287236,1.0081300189754017,DELAYED_EXPANSION
132,0.6008943496572101,0.0,1.1615739531891316,0.7715012269182704,IMMEDIATE_EXPANSION
133,1.0,0.0,1.982458334684461,0.0,CLEAN_WINNER
134,1.0,0.21325715694606268,2.5216888689538295,0.0,CLEAN_WINNER
135,1.0,1.0,3.0609510725176654,0.0,CLEAN_WINNER
136,0.8560299306347068,0.0,0.6839268874809398,0.11502518534417681,IMMEDIATE_EXPANSION
137,0.31034482758620685,0.0,0.8917968319329295,1.9817707376287323,IMMEDIATE_EXPANSION
138,0.8863897994707965,0.05075875888878064,1.7576318543341451,0.2252788869486497,CLEAN_WINNER
139,1.0,0.0,3.715391571320799,0.0,CLEAN_WINNER
140,0.823529411764706,0.29411764705882354,1.170948392193321,0.2509175126128545,CLEAN_WINNER
141,0.23333333333333334,0.034482758620689655,0.34316879465046873,1.1275546109943972,WRONG_DIRECTION
142,0.5862068965517241,0.2903225806451613,0.845356332569752,0.5967221171080602,IMMEDIATE_EXPANSION
143,1.0,0.0,3.118155703948192,0.0,CLEAN_WINNER
144,0.030303030303030304,0.0,0.03895240498118609,1.2464769593979548,WRONG_DIRECTION
145,1.0,0.2682926829268293,2.270294266574724,0.0,CLEAN_WINNER
146,0.6666666666666666,0.0,0.6757435607832872,0.3378717803916436,IMMEDIATE_EXPANSION
147,0.016260266491647624,0.0,0.029612765476906482,1.7915606754453322,WRONG_DIRECTION
148,0.1129032258064516,1.0,0.3086029159337078,2.42473719662199,WRONG_DIRECTION
149,0.9393939393939393,0.5483870967741935,1.656093124217666,0.10684471769146232,CLEAN_WINNER
150,0.5,0.125,0.8695861346431717,0.8695861346431717,DELAYED_EXPANSION
151,0.7804878048780487,0.0,2.0809593808783906,0.5852698258720473,IMMEDIATE_EXPANSION
152,0.42105263157894735,0.16666666666666666,0.4855678096942767,0.6676557383296305,STATIC_CHOP
153,0.25396825396825395,1.0,0.7412543371343719,2.1774346153322175,IMMEDIATE_EXPANSION
154,0.0,0.0,0.0,2.3722913046450738,WRONG_DIRECTION
155,0.9545454545454546,1.0,1.7793936882442662,0.08473303277353648,CLEAN_WINNER
156,0.16666666666666669,1.0,0.33643088703490837,1.6821544351745419,WRONG_DIRECTION
157,1.0,1.0,2.6476203534946765,0.0,CLEAN_WINNER
158,0.31578947368421056,0.0,0.5424616556878519,1.175333587323679,IMMEDIATE_EXPANSION
159,1.0,0.0,1.514202151029495,0.0,CLEAN_WINNER
160,1.0,0.7370786085385219,2.3858698464277013,0.0,CLEAN_WINNER
161,0.3364946828837371,0.0,0.9654983403223414,1.9037842648234065,IMMEDIATE_EXPANSION
162,0.2857142857142857,0.0,0.5382999012964022,1.3457497532410054,DELAYED_EXPANSION
163,0.10810810810810811,1.0,0.20043444637317404,1.6535841825786857,WRONG_DIRECTION
164,0.23076923076923075,0.0,0.2976924357403318,0.9923081191344393,WRONG_DIRECTION
165,0.6874999999999999,0.0,0.5891021912844497,0.26777372331111354,DELAYED_EXPANSION
166,0.4657007261485988,1.0,0.9703283647480597,1.1132594637975222,IMMEDIATE_EXPANSION
167,0.7368421052631579,0.6,0.9156196626529013,0.3270070223760362,DELAYED_EXPANSION
168,0.047619047619047616,0.0,0.07090031733349712,1.4180063466699424,WRONG_DIRECTION
169,0.3181818181818182,1.0,0.6231858578031121,1.3353982667209545,IMMEDIATE_EXPANSION
170,1.0,0.6799597648535544,0.859846300756897,0.0,IMMEDIATE_EXPANSION
171,0.5606636619344095,0.0,1.226076345854927,0.960754064421176,IMMEDIATE_EXPANSION
