retention_pct,threshold,N,AvgR,PF,MaxDD
1.0,0.38220343778542415,4271,0.2708933115076147,1.6008157031522467,12.799129585796095
0.9,0.4447620319428711,3844,0.32250858434197394,1.7518337865357079,13.299834685892733
0.8,0.45880025039491257,3417,0.3639244679944366,1.880730044476431,12.299834685892733
0.7,0.46849967107761686,2990,0.40872604038438765,2.0182026824073187,10.299834685892733
0.6,0.4774227557686497,2563,0.47080620091845177,2.22693586294325,10.60310062712847
0.5,0.4869944507195435,2136,0.5595805570257446,2.5522402285225603,7.9451341264996245
0.4,0.4981550868607823,1709,0.6623098002459756,2.955092374416498,6.9451341264996245
0.3,0.512770123253192,1282,0.7789864156808324,3.4225727066206546,6.0
