signal_id,timestamp_ct,signal_type,timing_variant,causally_available,entry_price,MFE_R,MAE_R,realized_R
1,2017-10-02 15:00:00+00:00,S,CURRENT,True,6001.0,5.2679943700231675,0.8152848429797759,3.0
1,2017-10-02 15:00:00+00:00,S,NEXT_OPEN,True,6001.0,5.2679943700231675,0.0,3.0
1,2017-10-02 15:00:00+00:00,S,NEXT_CLOSE,True,5996.0,4.013709996208128,0.0,3.0
1,2017-10-02 15:00:00+00:00,S,ONE_BAR_EARLIER,False,6000.25,,,
2,2017-10-02 16:30:00+00:00,RL,CURRENT,True,5974.90516475333,1.4706209657862686,0.0,0.8978693179077242
2,2017-10-02 16:30:00+00:00,RL,NEXT_OPEN,True,5977.25,1.0573876576219279,0.39652037160822295,-0.26434691440548197
2,2017-10-02 16:30:00+00:00,RL,NEXT_CLOSE,True,5980.25,0.5286938288109639,0.9252142004191869,-0.7930407432164459
2,2017-10-02 16:30:00+00:00,RL,ONE_BAR_EARLIER,False,5975.0,,,
3,2017-10-03 16:15:00+00:00,L,CURRENT,True,5995.75,0.6282475431928882,0.6806015051256289,-0.3141237715964441
3,2017-10-03 16:15:00+00:00,L,NEXT_OPEN,True,5996.0,0.26176980966370345,0.7329554670583696,-0.10470792386548138
3,2017-10-03 16:15:00+00:00,L,NEXT_CLOSE,True,5996.25,0.20941584773096275,0.7853094289911103,-0.15706188579822206
3,2017-10-03 16:15:00+00:00,L,ONE_BAR_EARLIER,False,5997.5,,,
4,2017-10-03 17:15:00+00:00,RS,CURRENT,True,5994.538315715068,0.30433912209316444,0.8177544866664269,-0.4043515781760511
4,2017-10-03 17:15:00+00:00,RS,NEXT_OPEN,True,5994.5,0.0,0.8268058169807515,-0.5905755835576797
4,2017-10-03 17:15:00+00:00,RS,NEXT_CLOSE,True,5995.5,0.1771726750673039,0.5905755835576797,-0.3543453501346078
4,2017-10-03 17:15:00+00:00,RS,ONE_BAR_EARLIER,False,5994.5,,,
5,2017-10-04 15:00:00+00:00,L,CURRENT,True,5991.553896764904,3.039504345824473,0.0,3.0
5,2017-10-04 15:00:00+00:00,L,NEXT_OPEN,True,5994.5,4.930409568284164,0.0,3.0
5,2017-10-04 15:00:00+00:00,L,NEXT_CLOSE,True,6003.0,2.934767600169145,0.9978209840575093,1.7021652080981042
5,2017-10-04 15:00:00+00:00,L,ONE_BAR_EARLIER,False,5990.25,,,
6,2017-10-04 16:45:00+00:00,S,CURRENT,True,6005.25,4.233840353453747,0.3215574951990188,3.0
6,2017-10-04 16:45:00+00:00,S,NEXT_OPEN,True,6005.5,4.287433269320251,0.0,3.0
6,2017-10-04 16:45:00+00:00,S,NEXT_CLOSE,True,6003.0,3.751504110655219,0.05359291586650313,3.0
6,2017-10-04 16:45:00+00:00,S,ONE_BAR_EARLIER,False,6005.25,,,
7,2017-10-05 15:30:00+00:00,L,CURRENT,True,6032.144615791485,3.446151766499721,0.5407024407628621,3.0
7,2017-10-05 15:30:00+00:00,L,NEXT_OPEN,True,6032.5,3.373492021529878,0.2555675773886271,3.0
7,2017-10-05 15:30:00+00:00,L,NEXT_CLOSE,True,6031.75,3.526832567963054,0.10222703095545084,3.0
7,2017-10-05 15:30:00+00:00,L,ONE_BAR_EARLIER,False,6030.25,,,
8,2017-10-05 18:45:00+00:00,L,CURRENT,True,6055.866750467382,1.8966634377237406,0.07830492655843528,1.1493781106980525
8,2017-10-05 18:45:00+00:00,L,NEXT_OPEN,True,6058.5,2.0283458876411538,0.6405302803077327,1.6013257007693318
8,2017-10-05 18:45:00+00:00,L,NEXT_CLOSE,True,6059.0,1.9215908409231983,0.7472853270256882,1.4945706540513763
8,2017-10-05 18:45:00+00:00,L,ONE_BAR_EARLIER,False,6053.75,,,
9,2017-10-06 15:30:00+00:00,L,CURRENT,True,6054.25,2.714201957350499,0.2380878909956578,2.6189668009522356
9,2017-10-06 15:30:00+00:00,L,NEXT_OPEN,True,6054.5,2.6665843791513675,0.28570546919478934,1.618997658770473
9,2017-10-06 15:30:00+00:00,L,NEXT_CLOSE,True,6058.0,1.9999382843635254,0.9523515639826312,0.9523515639826312
9,2017-10-06 15:30:00+00:00,L,ONE_BAR_EARLIER,False,6058.75,,,
10,2017-10-06 15:45:00+00:00,RS,CURRENT,True,6058.0,0.9747320745827786,2.0469373566238347,-1.0
10,2017-10-06 15:45:00+00:00,RS,NEXT_OPEN,True,6057.75,0.4386294335622503,2.0956739603529737,-1.0
10,2017-10-06 15:45:00+00:00,RS,NEXT_CLOSE,True,6057.5,0.3898928298331114,2.1444105640821127,-1.0
10,2017-10-06 15:45:00+00:00,RS,ONE_BAR_EARLIER,False,6054.25,,,
11,2017-10-06 20:00:00+00:00,L,CURRENT,True,6064.5,1.266803661296294,1.15163969208754,-1.0
11,2017-10-06 20:00:00+00:00,L,NEXT_OPEN,True,6064.25,1.324385645900671,1.094057707483163,-1.0
11,2017-10-06 20:00:00+00:00,L,NEXT_CLOSE,True,6064.5,1.266803661296294,1.15163969208754,-1.0
11,2017-10-06 20:00:00+00:00,L,ONE_BAR_EARLIER,False,6067.5,,,
12,2017-10-06 20:30:00+00:00,RS,CURRENT,True,6064.5,1.2042230914998227,1.3246454006498047,-1.0
12,2017-10-06 20:30:00+00:00,RS,NEXT_OPEN,True,6064.75,1.2644342460748137,1.2644342460748137,-1.0
12,2017-10-06 20:30:00+00:00,RS,NEXT_CLOSE,True,6066.0,1.5654900189497694,0.963378473199858,-1.0
12,2017-10-06 20:30:00+00:00,RS,ONE_BAR_EARLIER,False,6064.5,,,
13,2017-10-09 16:30:00+00:00,S,CURRENT,True,6072.25,0.517311426831455,0.7390163240449358,-0.4434097944269615
13,2017-10-09 16:30:00+00:00,S,NEXT_OPEN,True,6072.25,1.1824261184718972,0.7390163240449358,0.5912130592359486
13,2017-10-09 16:30:00+00:00,S,NEXT_CLOSE,True,6071.75,1.03462285366291,0.886819588853923,0.4434097944269615
13,2017-10-09 16:30:00+00:00,S,ONE_BAR_EARLIER,False,6072.0,,,
14,2017-10-09 19:00:00+00:00,S,CURRENT,True,6064.047120392457,2.5197515460349718,0.5292790888583686,-0.054985434541626785
14,2017-10-09 19:00:00+00:00,S,NEXT_OPEN,True,6056.0,0.3387811816548156,2.7102494532385246,-1.4228809629502255
14,2017-10-09 19:00:00+00:00,S,NEXT_CLOSE,True,6062.0,1.9649308535979304,1.0840997812954098,0.20326870899288935
14,2017-10-09 19:00:00+00:00,S,ONE_BAR_EARLIER,False,6064.5,,,
15,2017-10-09 19:30:00+00:00,RL,CURRENT,True,6059.0,1.1653235571370488,1.1005833595183239,-1.0
15,2017-10-09 19:30:00+00:00,RL,NEXT_OPEN,True,6059.0,1.8127255333242982,0.0,0.7768823714246993
15,2017-10-09 19:30:00+00:00,RL,NEXT_CLOSE,True,6062.25,0.9711029642808741,0.3237009880936247,-0.06474019761872495
15,2017-10-09 19:30:00+00:00,RL,ONE_BAR_EARLIER,False,6062.0,,,
16,2017-10-10 14:45:00+00:00,L,CURRENT,True,6064.0,0.3585946974662255,2.0918024018863157,-1.0
16,2017-10-10 14:45:00+00:00,L,NEXT_OPEN,True,6064.25,0.23906313164415036,2.868757579729804,-1.0
16,2017-10-10 14:45:00+00:00,L,NEXT_CLOSE,True,6058.5,1.6136761385980147,1.4941445727759397,-1.0
16,2017-10-10 14:45:00+00:00,L,ONE_BAR_EARLIER,False,6066.0,,,
17,2017-10-10 15:15:00+00:00,RS,CURRENT,True,6061.908891035345,3.4092286120638224,0.07087123923420334,2.5
17,2017-10-10 15:15:00+00:00,RS,NEXT_OPEN,True,6055.5,3.012623751869933,0.7271850435548114,2.5
17,2017-10-10 15:15:00+00:00,RS,NEXT_CLOSE,True,6058.75,2.7529148077432146,0.05194178882534367,2.5
17,2017-10-10 15:15:00+00:00,RS,ONE_BAR_EARLIER,False,6058.5,,,
18,2017-10-10 16:45:00+00:00,L,CURRENT,True,6055.0,1.5442832097131067,0.22710047201663333,-0.09084018880665333
18,2017-10-10 16:45:00+00:00,L,NEXT_OPEN,True,6055.25,1.4080229265031268,0.22710047201663333,0.09084018880665333
18,2017-10-10 16:45:00+00:00,L,NEXT_CLOSE,True,6060.75,0.40878084962994,1.22634254888982,-0.9084018880665333
18,2017-10-10 16:45:00+00:00,L,ONE_BAR_EARLIER,False,6056.75,,,
19,2017-10-11 15:30:00+00:00,S,CURRENT,True,6067.0,0.061707325303382375,1.4192684819777945,-1.0
19,2017-10-11 15:30:00+00:00,S,NEXT_OPEN,True,6067.25,0.0,1.3575611566744121,-1.0
19,2017-10-11 15:30:00+00:00,S,NEXT_CLOSE,True,6069.25,0.0,0.8639025542473532,-1.0
19,2017-10-11 15:30:00+00:00,S,ONE_BAR_EARLIER,False,6065.25,,,
20,2017-10-11 16:00:00+00:00,RL,CURRENT,True,6069.5319569253825,1.2764100133922294,0.0,0.6983307803828384
20,2017-10-11 16:00:00+00:00,RL,NEXT_OPEN,True,6070.0,1.6700066731382406,0.0,0.7065412847892556
20,2017-10-11 16:00:00+00:00,RL,NEXT_CLOSE,True,6073.0,0.8992343624590526,0.7065412847892556,-0.06423102588993233
20,2017-10-11 16:00:00+00:00,RL,ONE_BAR_EARLIER,False,6069.25,,,
21,2017-10-11 18:15:00+00:00,L,CURRENT,True,6073.0,3.136025786571264,0.6005155761519442,3.0
21,2017-10-11 18:15:00+00:00,L,NEXT_OPEN,True,6073.25,3.0693018336654925,0.20017185871731472,3.0
21,2017-10-11 18:15:00+00:00,L,NEXT_CLOSE,True,6073.75,2.935853927853949,0.3336197645288579,2.0684425400789186
21,2017-10-11 18:15:00+00:00,L,ONE_BAR_EARLIER,False,6074.0,,,
22,2017-10-11 20:30:00+00:00,RS,CURRENT,True,6082.118026711053,0.24217615026741474,0.5948124372391186,0.17242710130853697
22,2017-10-11 20:30:00+00:00,RS,NEXT_OPEN,True,6082.0,0.2789961958355111,0.6277414406299,0.13949809791775555
22,2017-10-11 20:30:00+00:00,RS,NEXT_CLOSE,True,6083.25,0.6277414406299,0.2789961958355111,0.4882433427121444
22,2017-10-11 20:30:00+00:00,RS,ONE_BAR_EARLIER,False,6082.25,,,
23,2017-10-12 15:15:00+00:00,L,CURRENT,True,6086.25,2.751507233558068,0.2559541612612157,0.8318510240989508
23,2017-10-12 15:15:00+00:00,L,NEXT_OPEN,True,6086.5,2.6875186932427644,0.0,0.5758968628377352
23,2017-10-12 15:15:00+00:00,L,NEXT_CLOSE,True,6088.5,2.175610370720333,0.31994270157651955,0.06398854031530392
23,2017-10-12 15:15:00+00:00,L,ONE_BAR_EARLIER,False,6087.75,,,
24,2017-10-12 17:15:00+00:00,L,CURRENT,True,6090.0,0.4736756781373464,1.0150193102943137,-1.0
24,2017-10-12 17:15:00+00:00,L,NEXT_OPEN,True,6090.0,0.0,1.0150193102943137,-1.0
24,2017-10-12 17:15:00+00:00,L,NEXT_CLOSE,True,6087.75,0.33833977009810456,0.4060077241177255,-1.0
24,2017-10-12 17:15:00+00:00,L,ONE_BAR_EARLIER,False,6090.75,,,
25,2017-10-12 17:45:00+00:00,RS,CURRENT,True,6088.014012924675,1.3488625455767194,0.6330879588253507,1.2780785989909311
25,2017-10-12 17:45:00+00:00,RS,NEXT_OPEN,True,6087.5,3.893117062218352,0.2831357863431529,2.5
25,2017-10-12 17:45:00+00:00,RS,NEXT_CLOSE,True,6088.25,4.1054689019757165,0.07078394658578822,2.5
25,2017-10-12 17:45:00+00:00,RS,ONE_BAR_EARLIER,False,6087.75,,,
26,2017-10-13 14:45:00+00:00,S,CURRENT,True,6095.276161060506,0.8087200897204958,1.26241246734387,-1.0
26,2017-10-13 14:45:00+00:00,S,NEXT_OPEN,True,6095.0,0.668107276472376,1.336214552944752,-1.0
26,2017-10-13 14:45:00+00:00,S,NEXT_CLOSE,True,6095.25,0.7349180041196136,1.2694038252975144,-1.0
26,2017-10-13 14:45:00+00:00,S,ONE_BAR_EARLIER,False,6097.25,,,
27,2017-10-13 19:45:00+00:00,S,CURRENT,True,6096.0,0.5060008313713666,1.6866694379045555,-1.0
27,2017-10-13 19:45:00+00:00,S,NEXT_OPEN,True,6096.0,0.0,1.1806686065331888,-1.0
27,2017-10-13 19:45:00+00:00,S,NEXT_CLOSE,True,6099.0,0.2530004156856833,0.16866694379045555,-1.0
27,2017-10-13 19:45:00+00:00,S,ONE_BAR_EARLIER,False,6096.75,,,
28,2017-10-13 20:30:00+00:00,RL,CURRENT,True,6098.5384522484665,2.956711433582339,0.3524521386833421,2.5
28,2017-10-13 20:30:00+00:00,RL,NEXT_OPEN,True,6099.0,2.800061484224807,0.0,2.5
28,2017-10-13 20:30:00+00:00,RL,NEXT_CLOSE,True,6099.5,2.630360788211182,0.16970069601362467,2.5
28,2017-10-13 20:30:00+00:00,RL,ONE_BAR_EARLIER,False,6099.0,,,
29,2017-10-16 16:15:00+00:00,S,CURRENT,True,6103.820195886423,0.6888372752990205,1.2409318082703193,-1.0
29,2017-10-16 16:15:00+00:00,S,NEXT_OPEN,True,6102.25,0.0,1.70710342008057,-1.0
29,2017-10-16 16:15:00+00:00,S,NEXT_CLOSE,True,6104.5,0.66799699046631,1.03910642961426,-1.0
29,2017-10-16 16:15:00+00:00,S,ONE_BAR_EARLIER,False,6104.75,,,
30,2017-10-16 19:45:00+00:00,L,CURRENT,True,6116.5,1.700212322727674,0.1700212322727674,0.5100636968183022
30,2017-10-16 19:45:00+00:00,L,NEXT_OPEN,True,6116.75,1.5301910904549065,0.0,0.5100636968183022
30,2017-10-16 19:45:00+00:00,L,NEXT_CLOSE,True,6121.0,0.0850106161363837,1.2751592420457554,-0.9351167775002206
30,2017-10-16 19:45:00+00:00,L,ONE_BAR_EARLIER,False,6115.5,,,
31,2017-10-16 22:30:00+00:00,RS,CURRENT,True,6118.5,0.20147226624582248,1.5110419968436686,-1.0
31,2017-10-16 22:30:00+00:00,RS,NEXT_OPEN,True,6118.5,0.0,1.5110419968436686,-1.0
31,2017-10-16 22:30:00+00:00,RS,NEXT_CLOSE,True,6119.75,0.10073613312291124,1.0073613312291125,-1.0
31,2017-10-16 22:30:00+00:00,RS,ONE_BAR_EARLIER,False,6118.25,,,
32,2017-10-17 15:00:00+00:00,L,CURRENT,True,6116.410852467867,1.3576316832864659,1.6929465268384882,-1.0
32,2017-10-17 15:00:00+00:00,L,NEXT_OPEN,True,6118.25,0.0,2.268378669067274,-1.0
32,2017-10-17 15:00:00+00:00,L,NEXT_CLOSE,True,6117.75,0.07821995410576806,2.1119387608557374,-1.0
32,2017-10-17 15:00:00+00:00,L,ONE_BAR_EARLIER,False,6114.25,,,
33,2017-10-17 15:45:00+00:00,RS,CURRENT,True,6115.7092136035335,1.3977419784143943,0.24787225743669705,0.14394065586118185
33,2017-10-17 15:45:00+00:00,RS,NEXT_OPEN,True,6112.75,0.15672516531915157,1.1754387398936366,-0.15672516531915157
33,2017-10-17 15:45:00+00:00,RS,NEXT_CLOSE,True,6114.25,0.6269006612766063,0.705263243936182,0.31345033063830313
33,2017-10-17 15:45:00+00:00,RS,ONE_BAR_EARLIER,False,6115.75,,,
34,2017-10-17 19:45:00+00:00,L,CURRENT,True,6124.25,0.28003937349437813,1.026811036146053,-1.0
34,2017-10-17 19:45:00+00:00,L,NEXT_OPEN,True,6124.0,0.37338583132583747,0.9334645783145937,-1.0
34,2017-10-17 19:45:00+00:00,L,NEXT_CLOSE,True,6124.5,0.18669291566291873,1.1201574939775125,-1.0
34,2017-10-17 19:45:00+00:00,L,ONE_BAR_EARLIER,False,6123.5,,,
35,2017-10-18 14:45:00+00:00,L,CURRENT,True,6120.75,0.3916722061423993,2.1933643543974357,-1.0
35,2017-10-18 14:45:00+00:00,L,NEXT_OPEN,True,6120.5,0.23500332368543955,2.1150299131689563,-1.0
35,2017-10-18 14:45:00+00:00,L,NEXT_CLOSE,True,6121.25,0.0,2.3500332368543955,-1.0
35,2017-10-18 14:45:00+00:00,L,ONE_BAR_EARLIER,False,6122.25,,,
36,2017-10-18 15:30:00+00:00,RS,CURRENT,True,6119.75,1.4664237243848637,1.5436039204051195,-1.0
36,2017-10-18 15:30:00+00:00,RS,NEXT_OPEN,True,6119.75,1.4664237243848637,1.5436039204051195,-1.0
36,2017-10-18 15:30:00+00:00,RS,NEXT_CLOSE,True,6116.0,0.30872078408102394,2.7013068607089594,-1.0
36,2017-10-18 15:30:00+00:00,RS,ONE_BAR_EARLIER,False,6118.0,,,
37,2017-10-18 19:45:00+00:00,S,CURRENT,True,6118.356476396691,0.753107585769029,0.9247427974726989,-0.28556169909489787
37,2017-10-18 19:45:00+00:00,S,NEXT_OPEN,True,6117.0,0.0,1.3582598340528274,-0.7989763729722514
37,2017-10-18 19:45:00+00:00,S,NEXT_CLOSE,True,6118.75,0.15979527459445028,0.7989763729722514,-0.2396929118916754
37,2017-10-18 19:45:00+00:00,S,ONE_BAR_EARLIER,False,6119.5,,,
38,2017-10-19 15:00:00+00:00,L,CURRENT,True,6081.706411134019,0.8329671152693778,1.4674159724167553,-1.0
38,2017-10-19 15:00:00+00:00,L,NEXT_OPEN,True,6083.0,0.6469827434117249,1.653400344274408,-1.0
38,2017-10-19 15:00:00+00:00,L,NEXT_CLOSE,True,6079.25,1.1861350295881623,1.1142480580979708,-1.0
38,2017-10-19 15:00:00+00:00,L,ONE_BAR_EARLIER,False,6080.75,,,
39,2017-10-19 16:00:00+00:00,RS,CURRENT,True,6074.75,0.7497618792115125,0.4498571275269075,0.037488093960575626
39,2017-10-19 16:00:00+00:00,RS,NEXT_OPEN,True,6075.0,0.7872499731720881,0.7872499731720881,-0.4498571275269075
39,2017-10-19 16:00:00+00:00,RS,NEXT_CLOSE,True,6076.25,0.9746904429749662,0.59980950336921,-0.2624166577240294
39,2017-10-19 16:00:00+00:00,RS,ONE_BAR_EARLIER,False,6073.5,,,
40,2017-10-19 18:45:00+00:00,L,CURRENT,True,6084.5,1.7690805638655307,0.18621900672268743,1.7225258121848588
40,2017-10-19 18:45:00+00:00,L,NEXT_OPEN,True,6084.5,2.7932851008403117,0.18621900672268743,2.560511342436952
40,2017-10-19 18:45:00+00:00,L,NEXT_CLOSE,True,6088.25,2.094963825630234,0.8845402819327653,1.8621900672268743
40,2017-10-19 18:45:00+00:00,L,ONE_BAR_EARLIER,False,6085.75,,,
41,2017-10-20 14:45:00+00:00,S,CURRENT,True,6106.441629117782,0.458269840516231,1.8429579810653103,-1.0
41,2017-10-20 14:45:00+00:00,S,NEXT_OPEN,True,6105.0,0.11801168315802775,2.1832161384235134,-1.0
41,2017-10-20 14:45:00+00:00,S,NEXT_CLOSE,True,6108.75,1.003099306843236,1.2981285147383053,-1.0
41,2017-10-20 14:45:00+00:00,S,ONE_BAR_EARLIER,False,6107.0,,,
42,2017-10-20 15:45:00+00:00,RL,CURRENT,True,6112.442044480607,1.5500202747363185,0.2929147340447394,0.6899839373051582
42,2017-10-20 15:45:00+00:00,RL,NEXT_OPEN,True,6112.5,1.535779173984215,0.0,1.228623339187372
42,2017-10-20 15:45:00+00:00,RL,NEXT_CLOSE,True,6113.75,1.228623339187372,0.1842935008781058,0.9214675043905289
42,2017-10-20 15:45:00+00:00,RL,ONE_BAR_EARLIER,False,6112.75,,,
43,2017-10-20 19:00:00+00:00,S,CURRENT,True,6113.25,3.248440432003731,0.2266353789770045,3.0
43,2017-10-20 19:00:00+00:00,S,NEXT_OPEN,True,6113.5,3.323985558329399,0.0,3.0
43,2017-10-20 19:00:00+00:00,S,NEXT_CLOSE,True,6108.25,1.737537905490368,1.4353574001876952,-0.8309963895823498
43,2017-10-20 19:00:00+00:00,S,ONE_BAR_EARLIER,False,6112.75,,,
44,2017-10-20 20:45:00+00:00,RL,CURRENT,True,6109.25,3.1014872648401646,0.0,2.5
44,2017-10-20 20:45:00+00:00,RL,NEXT_OPEN,True,6109.5,2.723257110591364,0.0,2.5
44,2017-10-20 20:45:00+00:00,RL,NEXT_CLOSE,True,6117.75,0.22693809254928032,0.45387618509856065,-0.22693809254928032
44,2017-10-20 20:45:00+00:00,RL,ONE_BAR_EARLIER,False,6111.0,,,
45,2017-10-23 16:30:00+00:00,L,CURRENT,True,6101.25,0.8493189328921394,2.669288074803867,-1.0
45,2017-10-23 16:30:00+00:00,L,NEXT_OPEN,True,6101.25,0.8493189328921394,2.669288074803867,-1.0
45,2017-10-23 16:30:00+00:00,L,NEXT_CLOSE,True,6104.0,0.18199691419117275,3.3366100935048335,-1.0
45,2017-10-23 16:30:00+00:00,L,ONE_BAR_EARLIER,False,6102.0,,,
46,2017-10-23 19:15:00+00:00,S,CURRENT,True,6077.644063087062,3.131533676659369,0.0,3.0
46,2017-10-23 19:15:00+00:00,S,NEXT_OPEN,True,6073.5,2.6881780379897773,0.0,1.6025676764939059
46,2017-10-23 19:15:00+00:00,S,NEXT_CLOSE,True,6067.5,1.4474804819944955,1.137306092995675,0.3618701204986239
46,2017-10-23 19:15:00+00:00,S,ONE_BAR_EARLIER,False,6079.5,,,
47,2017-10-23 22:30:00+00:00,RL,CURRENT,True,6068.010228461385,0.606457773077002,0.4449709250880742,0.44044271547199
47,2017-10-23 22:30:00+00:00,RL,NEXT_OPEN,True,6068.75,0.44270682028003205,0.44270682028003205,0.27669176267502005
47,2017-10-23 22:30:00+00:00,RL,NEXT_CLOSE,True,6067.25,0.7747369354900562,0.11067670507000801,0.6087218778850441
47,2017-10-23 22:30:00+00:00,RL,ONE_BAR_EARLIER,False,6067.5,,,
48,2017-10-24 20:00:00+00:00,L,CURRENT,True,6079.0,0.0,1.483428546591115,-1.0
48,2017-10-24 20:00:00+00:00,L,NEXT_OPEN,True,6079.0,0.0,1.3693186583917984,-1.0
48,2017-10-24 20:00:00+00:00,L,NEXT_CLOSE,True,6074.75,0.22821977639863308,0.3993846086976079,-1.0
48,2017-10-24 20:00:00+00:00,L,ONE_BAR_EARLIER,False,6080.75,,,
49,2017-10-25 14:45:00+00:00,S,CURRENT,True,6063.0,5.73349477749622,0.0,3.0
49,2017-10-25 14:45:00+00:00,S,NEXT_OPEN,True,6062.75,7.550447347829529,0.0,3.0
49,2017-10-25 14:45:00+00:00,S,NEXT_CLOSE,True,6030.75,2.382226703325894,1.4131853324814627,-0.0
49,2017-10-25 14:45:00+00:00,S,ONE_BAR_EARLIER,False,6062.0,,,
50,2017-10-25 16:30:00+00:00,S,CURRENT,True,6028.5,0.08369453500188691,1.283316203362266,-1.0
50,2017-10-25 16:30:00+00:00,S,NEXT_OPEN,True,6028.5,0.0,1.9528724833773612,-1.0
50,2017-10-25 16:30:00+00:00,S,NEXT_CLOSE,True,6038.0,0.5300653883452837,0.8927417066867938,-1.0
50,2017-10-25 16:30:00+00:00,S,ONE_BAR_EARLIER,False,6013.25,,,
51,2017-10-26 14:45:00+00:00,L,CURRENT,True,6061.75,0.9014839335787787,2.4176160036885426,-1.0
51,2017-10-26 14:45:00+00:00,L,NEXT_OPEN,True,6061.5,0.0,2.3766394612531436,-1.0
51,2017-10-26 14:45:00+00:00,L,NEXT_CLOSE,True,6059.25,0.04097654243539903,2.0078505793345522,-1.0
51,2017-10-26 14:45:00+00:00,L,ONE_BAR_EARLIER,False,6060.25,,,
52,2017-10-26 15:30:00+00:00,RS,CURRENT,True,6053.1496069923305,1.0426279688039197,0.7605194435280094,0.1802531194277797
52,2017-10-26 15:30:00+00:00,RS,NEXT_OPEN,True,6047.5,0.8231759925863155,1.646351985172631,0.31359085431859635
52,2017-10-26 15:30:00+00:00,RS,NEXT_CLOSE,True,6052.75,1.646351985172631,0.8231759925863155,1.1367668469049117
52,2017-10-26 15:30:00+00:00,RS,ONE_BAR_EARLIER,False,6049.75,,,
53,2017-10-26 20:00:00+00:00,S,CURRENT,True,6084.75,0.0,1.5219162365047016,-1.0
53,2017-10-26 20:00:00+00:00,S,NEXT_OPEN,True,6094.0,0.9263837961332967,0.0,-1.0
53,2017-10-26 20:00:00+00:00,S,NEXT_CLOSE,True,6092.25,0.6947878470999725,0.06617027115237833,-1.0
53,2017-10-26 20:00:00+00:00,S,ONE_BAR_EARLIER,False,6038.25,,,
54,2017-10-27 15:30:00+00:00,L,CURRENT,True,6187.876594642613,3.213366729582743,0.0,3.0
54,2017-10-27 15:30:00+00:00,L,NEXT_OPEN,True,6192.0,3.3847482696824005,0.0,3.0
54,2017-10-27 15:30:00+00:00,L,NEXT_CLOSE,True,6197.25,2.5860998015550924,0.3042470354770697,1.33108078021218
54,2017-10-27 15:30:00+00:00,L,ONE_BAR_EARLIER,False,6185.75,,,
55,2017-10-27 18:00:00+00:00,L,CURRENT,True,6219.8762738068435,0.6682969048093215,1.5090755398658255,-1.0
55,2017-10-27 18:00:00+00:00,L,NEXT_OPEN,True,6220.25,0.0,1.566180179503176,-1.0
55,2017-10-27 18:00:00+00:00,L,NEXT_CLOSE,True,6215.0,0.22919709943948918,0.7639903314649639,-1.0
55,2017-10-27 18:00:00+00:00,L,ONE_BAR_EARLIER,False,6218.0,,,
56,2017-10-27 18:45:00+00:00,RS,CURRENT,True,6215.75,0.3915437572656254,1.2137856475234388,-1.0
56,2017-10-27 18:45:00+00:00,RS,NEXT_OPEN,True,6215.75,0.0,1.2137856475234388,-1.0
56,2017-10-27 18:45:00+00:00,RS,NEXT_CLOSE,True,6220.75,0.15661750290625018,0.43069813299218795,-1.0
56,2017-10-27 18:45:00+00:00,RS,ONE_BAR_EARLIER,False,6211.75,,,
57,2017-10-30 15:30:00+00:00,S,CURRENT,True,6225.0,3.9379999492246665,0.25964834830052747,3.0
57,2017-10-30 15:30:00+00:00,S,NEXT_OPEN,True,6225.0,3.9379999492246665,0.08654944943350915,3.0
57,2017-10-30 15:30:00+00:00,S,NEXT_CLOSE,True,6225.25,3.981274673941421,0.04327472471675457,3.0
57,2017-10-30 15:30:00+00:00,S,ONE_BAR_EARLIER,False,6225.0,,,
58,2017-10-31 15:15:00+00:00,L,CURRENT,True,6246.75,0.8281343274268262,1.2740528114258867,-1.0
58,2017-10-31 15:15:00+00:00,L,NEXT_OPEN,True,6246.75,0.8281343274268262,1.2740528114258867,-1.0
58,2017-10-31 15:15:00+00:00,L,NEXT_CLOSE,True,6247.0,0.764431686855532,1.3377554519971808,-1.0
58,2017-10-31 15:15:00+00:00,L,ONE_BAR_EARLIER,False,6246.5,,,
59,2017-10-31 16:15:00+00:00,RS,CURRENT,True,6243.977236804374,0.5024341756388904,1.3398579389543426,-1.0
59,2017-10-31 16:15:00+00:00,RS,NEXT_OPEN,True,6242.25,0.0,1.7787648002969145,-1.0
59,2017-10-31 16:15:00+00:00,RS,NEXT_CLOSE,True,6245.75,0.2541092571852735,0.8893824001484573,-1.0
59,2017-10-31 16:15:00+00:00,RS,ONE_BAR_EARLIER,False,6243.5,,,
60,2017-10-31 17:45:00+00:00,S,CURRENT,True,6249.25,0.06453646710541591,1.7424846118462298,-1.0
60,2017-10-31 17:45:00+00:00,S,NEXT_OPEN,True,6249.5,0.0,2.387849282900389,-1.0
60,2017-10-31 17:45:00+00:00,S,NEXT_CLOSE,True,6255.5,0.0,0.8389740723704069,-1.0
60,2017-10-31 17:45:00+00:00,S,ONE_BAR_EARLIER,False,6243.5,,,
61,2017-11-01 15:00:00+00:00,S,CURRENT,True,6259.75,3.622440649547943,0.5102029083870342,3.0
61,2017-11-01 15:00:00+00:00,S,NEXT_OPEN,True,6259.75,3.622440649547943,0.10204058167740684,3.0
61,2017-11-01 15:00:00+00:00,S,NEXT_CLOSE,True,6256.75,3.0101971594835017,0.7142840717418479,3.0
61,2017-11-01 15:00:00+00:00,S,ONE_BAR_EARLIER,False,6250.25,,,
62,2017-11-01 15:30:00+00:00,RL,CURRENT,True,6251.75,0.5350662441939205,1.897053047596627,-1.0
