path_hit_poc_before_rejection_high,path_hit_val_before_rejection_high,path_hit_half_width_extension,path_hit_poc_before_rejection_low,path_hit_vah_before_rejection_low,path_hit_half_width_extension_down,event_type,era
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
True,True,True,,,,HOLD_ABOVE_VAH,era3
True,True,True,,,,ACCEPTANCE_ABOVE_VAH,era3
True,True,True,,,,HOLD_ABOVE_VAH,era3
True,True,True,,,,ACCEPTANCE_ABOVE_VAH,era3
True,True,True,,,,HOLD_ABOVE_VAH,era3
True,True,True,,,,ACCEPTANCE_ABOVE_VAH,era3
True,True,True,,,,TEST_VAH_FROM_ABOVE,era3
True,True,True,,,,REJECTION_ABOVE_VAH,era3
True,True,True,,,,TEST_VAH_FROM_BELOW,era3
,,,,,,POC_TEST,era3
,,,,,,POC_CROSS_AFTER_OUTSIDE_OPEN,era3
,,,False,False,True,TEST_VAL_FROM_ABOVE,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,CLOSE_BELOW_VAL,era3
,,,True,True,True,TEST_VAL_FROM_BELOW,era3
,,,True,True,True,REJECTION_BELOW_VAL,era3
,,,True,True,True,RETURN_INTO_VALUE_AFTER_BELOW,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,True,True,True,TEST_VAL_FROM_ABOVE,era3
False,False,True,,,,CLOSE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,RETURN_INTO_VALUE_AFTER_ABOVE,era3
,,,False,False,True,RETURN_INTO_VALUE_AFTER_BELOW,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,,,,POC_CROSS_AFTER_OUTSIDE_OPEN,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
True,True,True,,,,HOLD_ABOVE_VAH,era3
True,True,True,,,,ACCEPTANCE_ABOVE_VAH,era3
True,True,True,,,,HOLD_ABOVE_VAH,era3
True,True,True,,,,ACCEPTANCE_ABOVE_VAH,era3
True,True,True,,,,HOLD_ABOVE_VAH,era3
True,True,True,,,,ACCEPTANCE_ABOVE_VAH,era3
True,True,True,,,,HOLD_ABOVE_VAH,era3
True,True,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
True,True,True,,,,HOLD_ABOVE_VAH,era3
True,True,True,,,,ACCEPTANCE_ABOVE_VAH,era3
True,True,True,,,,TEST_VAH_FROM_ABOVE,era3
True,True,True,,,,REJECTION_ABOVE_VAH,era3
False,False,True,,,,TEST_VAH_FROM_BELOW,era3
,,,,,,POC_TEST,era3
,,,True,False,True,TEST_VAL_FROM_ABOVE,era3
,,,True,False,True,CLOSE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,,,,POC_CROSS_AFTER_OUTSIDE_OPEN,era3
,,,False,False,True,TEST_VAL_FROM_BELOW,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,True,True,True,HOLD_BELOW_VAL,era3
,,,True,True,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,True,True,True,HOLD_BELOW_VAL,era3
,,,True,True,True,ACCEPTANCE_BELOW_VAL,era3
,,,True,True,True,TEST_VAL_FROM_BELOW,era3
,,,False,False,True,REJECTION_BELOW_VAL,era3
,,,True,True,True,TEST_VAL_FROM_ABOVE,era3
,,,,,,POC_CROSS_AFTER_OUTSIDE_OPEN,era3
,,,,,,POC_TEST,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,TEST_VAL_FROM_BELOW,era3
,,,True,True,True,HOLD_BELOW_VAL,era3
,,,True,True,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,REJECTION_BELOW_VAL,era3
,,,False,False,True,TEST_VAL_FROM_ABOVE,era3
,,,True,True,True,CLOSE_BELOW_VAL,era3
,,,True,True,True,RETURN_INTO_VALUE_AFTER_BELOW,era3
,,,,,,POC_CROSS_AFTER_OUTSIDE_OPEN,era3
False,False,True,,,,TEST_VAH_FROM_BELOW,era3
False,False,True,,,,CLOSE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,TEST_VAH_FROM_ABOVE,era3
False,False,True,,,,REJECTION_ABOVE_VAH,era3
False,False,True,,,,RETURN_INTO_VALUE_AFTER_ABOVE,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,True,True,True,RETURN_INTO_VALUE_AFTER_BELOW,era3
False,False,True,,,,TEST_VAH_FROM_BELOW,era3
False,False,True,,,,CLOSE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,TEST_VAH_FROM_ABOVE,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,,,,FULL_VALUE_TRAVERSAL,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
False,False,True,,,,HOLD_ABOVE_VAH,era3
False,False,True,,,,ACCEPTANCE_ABOVE_VAH,era3
,,,False,False,True,TEST_VAL_FROM_ABOVE,era3
,,,False,False,True,CLOSE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,TEST_VAL_FROM_BELOW,era3
,,,True,True,True,HOLD_BELOW_VAL,era3
,,,True,True,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,HOLD_BELOW_VAL,era3
,,,False,False,True,ACCEPTANCE_BELOW_VAL,era3
,,,False,False,True,TEST_VAL_FROM_BELOW,era3
,,,True,True,True,HOLD_BELOW_VAL,era3
