body_atr,body_range,upper_wick_ratio,lower_wick_ratio,close_loc,range_atr,rel_volume,ret_1,ret_2,ret_3,ret_4,ret_8,mom_accel,consec_up,consec_down,dist_high_8_atr,dist_low_8_atr,break_high_8,break_low_8,dist_high_16_atr,dist_low_16_atr,break_high_16,break_low_16,dist_high_32_atr,dist_low_32_atr,break_high_32,break_low_32,impulse_3bar,pullback_from_high_8,pullback_from_low_8,disp_long,disp_short,mid_reclaim_up,mid_reclaim_down,ema8_slope,price_vs_ema8,price_vs_ema21,trend_agree,atr_percentile,atr_expansion,session_bucket,minutes_since_open,timestamp,bar_index,in_rth,dist_ema8_atr,dist_ema20_atr,ret_3_atr,ret_6_atr,range_expansion,body_contract,failed_new_low,failed_new_high,reclaim_prior_mid,reclaim_prior_close,engulfing_bull,engulfing_bear,outside_bar,micro_higher_low,micro_lower_high,dist_session_high_atr,dist_session_low_atr,ret_8_atr,direction,label,event_id
0.2974814702252445,0.6,0.0,0.4,0.4,0.49580245037540754,0.5894966566429396,-0.000308546744831828,-0.0006169031462059937,-0.000308546744831828,-0.0002314279102059169,0.0006949270326614965,-9.517172883111158e-08,0,2,-1.2890863709760596,-1.619621337892998,0.0,0.0,-1.2890863709760596,-9.618567537282907,0.0,0.0,-1.2890863709760596,-13.386666160136004,0.0,0.0,0.2644279735335507,1.2890863709760596,1.619621337892998,0.0,0.0,0.0,0.0,0.07638332688926287,0.2673416441125403,3.029530960218689,True,,0.8521641733974386,3.0,120.0,2018-01-02 17:30:00+00:00,74,True,0.2673416441125403,2.8380008190346193,-0.2644279735335507,-0.6280164371421829,0.625,1.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2890863709760596,13.386666160136004,0.594962940450489,Long,1,MR00001
0.4371071145691296,0.4583333333333333,0.5416666666666666,0.0,0.4583333333333333,0.95368824996901,0.9665592009608698,0.0003808508207334693,0.0012579095829838849,0.0018307334375833317,0.00213650757315631,0.002365960694523883,-0.000495874040134181,4,0,0.31789608332300334,-3.218697843645409,1.0,0.0,0.31789608332300334,-10.41109672882836,1.0,0.0,0.31789608332300334,-10.41109672882836,1.0,0.0,1.90737649993802,-0.31789608332300334,3.218697843645409,0.0,0.0,0.0,1.0,0.4433137638908828,1.5515981736180897,3.9605614846259134,True,0.76,0.9495097878451251,3.0,135.0,2018-01-03 17:45:00+00:00,166,True,1.5515981736180897,3.8116853934340424,1.90737649993802,1.629217427030392,1.1009174311926606,0.4782608695652174,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5165811353998804,10.609781780905235,2.463694645753276,Short,1,MR00002
0.6205863989627738,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.07692307692307693,1.0084528983145074,0.20682463356700076,-0.0005332114564290391,-0.0006473970829049547,-0.0008376484922326677,-0.000571276231100315,-0.0006093381064817827,-0.00041896491238702094,0,3,-1.8229725469531481,-0.5042264491572537,0.0,0.0,-1.8229725469531481,-1.4351060476014144,0.0,0.0,-1.8229725469531481,-9.192436034636087,0.0,0.0,0.853306298573814,1.8229725469531481,0.5042264491572537,0.0,0.0,0.0,0.0,-0.09323857591385146,-0.32633501569826845,0.543892279901324,False,0.88,1.0155018858134035,5.0,360.0,2018-01-03 21:30:00+00:00,180,True,-0.32633501569826845,0.45187649399966284,-0.853306298573814,-0.27150654954621356,1.056910569105691,5.333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8229725469531481,9.386369284311954,0.6205863989627738,Long,1,MR00003
0.49793831470523814,0.2962962962962963,0.4074074074074074,0.2962962962962963,0.5925925925925926,1.6805418121301787,2.0094619517280092,0.000607441154138133,0.0006834231908270372,0.0014438787141879406,0.00235795238457448,-0.0010612492419648234,0.0005315052440462154,4,0,-1.0892400634177084,-2.676418441540655,0.0,0.0,-1.1826034974249406,-2.676418441540655,0.0,0.0,-1.1826034974249406,-2.676418441540655,0.0,0.0,1.1826034974249406,1.0892400634177084,2.676418441540655,0.0,0.0,0.0,0.0,0.11031475930505032,0.3861016575676761,0.5433236815858565,True,1.0,1.7228860869075189,2.0,0.0,2018-01-04 15:30:00+00:00,248,True,0.3861016575676761,0.5243686354894437,1.1826034974249406,-0.8091497613960119,0.9183673469387755,5.333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1826034974249406,2.676418441540655,0.8713920507341667,Short,1,MR00004
0.3303943718137713,0.3333333333333333,0.6190476190476191,0.047619047619047616,0.047619047619047616,0.9911831154413138,0.8237746491433413,-0.0002639019792648467,-0.00022621022470215024,-0.0007912882927012532,-0.0005276647067692375,-0.00022621022470215024,-0.00030160368338194576,0,1,-1.5575734671220645,-0.0471991959733959,0.0,0.0,-1.5575734671220645,-1.6991710550422523,0.0,0.0,-1.5575734671220645,-6.466289848355237,0.0,0.0,0.9911831154413138,1.5575734671220645,0.0471991959733959,0.0,0.0,0.0,0.0,-0.11635445740386541,-0.4072406009131855,0.36365500249430127,False,0.56,0.9287003457306763,5.0,270.0,2018-01-05 20:00:00+00:00,357,True,-0.4072406009131855,0.2874371192917698,-0.9911831154413138,-1.2743782912816892,1.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5575734671220645,7.5518713557433435,0.28319517584037535,Long,1,MR00005
0.18966031908129055,0.2222222222222222,0.5,0.2777777777777778,0.5,0.8534714358658075,0.40574114221511876,0.00011248172172018123,0.00037503750375034173,0.00026249671879097214,0.0007128118551866791,0.0006752701080432466,-0.00015004453090505798,2,0,0.09483015954064528,-1.706942871731615,1.0,0.0,-0.6163960370141943,-5.263073854505813,0.0,0.0,-0.6163960370141943,-6.495865928534202,0.0,0.0,0.3319055583922585,-0.09483015954064528,1.706942871731615,0.0,0.0,0.0,0.0,0.14788602828308142,0.517601098990785,1.4702361170002696,True,0.62,0.8981810128464707,4.0,210.0,2018-01-08 19:00:00+00:00,444,True,0.517601098990785,1.40670944161383,0.3319055583922585,0.8534714358658075,1.2,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6163960370141943,6.495865928534202,0.8534714358658075,Short,1,MR00006
0.3849801254108854,0.5238095238095238,0.38095238095238093,0.09523809523809523,0.6190476190476191,0.7349620576025995,0.4185048033059625,0.00041146106082146083,0.0008981699786685393,0.001010554682236764,0.0017229109704484102,0.001197918616403948,-7.504767762389619e-05,5,0,0.17499096609585701,-2.8348536507528834,1.0,0.0,-0.0349981932191714,-5.319725369314053,0.0,0.0,-0.0699963864383428,-5.319725369314053,0.0,0.0,0.9449512169176278,-0.17499096609585701,2.8348536507528834,0.0,0.0,0.0,0.0,0.27426115112378746,0.959914028933447,1.4641026768097274,True,0.89,0.8718348457062407,4.0,165.0,2018-01-09 18:15:00+00:00,532,True,0.959914028933447,1.4466982399758168,0.9449512169176278,1.6099168880818844,0.9375000000000001,0.8461538461538461,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2799855457533712,5.319725369314053,1.1199421830134848,Short,1,MR00008
0.07788882380993233,0.1,0.36666666666666664,0.5333333333333333,0.6333333333333333,0.7788882380993232,0.6938030992720161,7.538635506976199e-05,-0.001167036855776793,-0.00278132752010829,-0.0017683133300726572,-0.001618062088428962,0.0013177159112193193,1,0,-2.310701773027992,-0.3115552952397293,0.0,0.0,-2.310701773027992,-1.531813534928669,0.0,0.0,-2.310701773027992,-2.4664794206478566,0.0,0.0,1.9212576539783306,2.310701773027992,0.3115552952397293,0.0,0.0,1.0,0.0,-0.17150002347079027,-0.6002500821478604,-0.5664401119979531,True,0.88,1.0636515336253636,4.0,240.0,2018-01-10 19:30:00+00:00,628,True,-0.6002500821478604,-0.5671556088628014,-1.9212576539783306,-0.8308141206392781,0.7009345794392524,0.09090909090909091,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.063627069857338,2.4664794206478566,1.1164064746090299,Long,1,MR00011
0.0,0.0,0.4117647058823529,0.5882352941176471,0.5882352941176471,0.7281130205560997,0.584134571857968,0.0,-7.47971128314262e-05,7.480830372164071e-05,-0.00029912133108989103,-0.0009714904906027444,7.47971128314262e-05,0,0,-1.6703769295110524,-0.2569810660786234,0.0,0.0,-1.6703769295110524,-3.983206524218663,0.0,0.0,-1.6703769295110524,-5.310942032291551,0.0,0.0,0.08566035535954114,1.6703769295110524,0.2569810660786234,0.0,0.0,1.0,0.0,8.732756810786008e-05,0.00030564648829960265,0.8332543002064003,True,0.5,0.891508866205565,4.0,255.0,2018-01-11 19:45:00+00:00,720,True,0.00030564648829960265,0.7739098963306617,0.08566035535954114,-0.6852828428763291,0.9770114942528736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6703769295110524,5.310942032291551,1.1135846196740349,Long,1,MR00012
0.3714361880974382,0.375,0.0,0.625,1.0,0.9904965015931687,0.6813424756405629,0.00022200022200014047,0.0002590098423740361,-0.00025887573964500366,-0.0002958470470766361,-0.0002958470470766361,0.0001849988159468019,2,0,-1.609556815088899,-0.8047784075444495,0.0,0.0,-1.6714628464384722,-0.8047784075444495,0.0,0.0,-2.84767744208036,-1.0524025329427418,0.0,0.0,0.4333422194470113,1.609556815088899,0.8047784075444495,0.0,0.0,0.0,0.0,-0.04125318193825592,-0.1443861367841209,-0.3450864698181349,True,0.22,0.9179348250023349,3.0,120.0,2018-01-15 17:30:00+00:00,893,True,-0.1443861367841209,-0.33082715284143827,-0.4333422194470113,-0.7428723761948764,1.3333333333333333,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.704858382567551,1.0524025329427418,0.49524825079658436,Long,1,MR00015
