segment,N,WinRate,AvgR,TotalR,PF,MaxDD,ReturnMaxDD
ALL,221,0.3393665158371041,-0.09128472396832012,-20.173923996998745,0.857795767066998,31.499906286515873,-0.6404439369914752
OVERLAP_P33,41,0.4634146341463415,0.34316947789876606,14.069948593849409,1.7006749535280274,5.063060412520732,2.7789414795555327
PHASE42_ONLY,75,0.3333333333333333,-0.12484676903473485,-9.363507677605114,0.8044059154526024,11.88056520208724,-0.7881365506045187
