timestamp,direction,label,event_id
2020-05-25 16:45:00+00:00,Short,1,MR01133
2020-05-28 17:30:00+00:00,Short,1,MR01136
2020-05-29 18:45:00+00:00,Long,1,MR01138
2020-05-29 20:30:00+00:00,Short,1,MR01139
2020-06-01 15:15:00+00:00,Long,1,MR01140
2020-06-04 16:15:00+00:00,Short,1,MR01146
2020-06-04 17:45:00+00:00,Short,1,MR01148
2020-06-04 19:15:00+00:00,Long,1,MR01149
2020-06-08 19:15:00+00:00,Long,1,MR01151
2020-06-09 18:15:00+00:00,Long,1,MR01154
2020-06-09 19:30:00+00:00,Short,1,MR01155
2020-06-10 19:30:00+00:00,Short,1,MR01156
2020-06-12 19:45:00+00:00,Short,1,MR01161
2020-06-15 18:30:00+00:00,Short,1,MR01163
2020-06-16 18:15:00+00:00,Short,1,MR01167
2020-06-17 17:30:00+00:00,Short,1,MR01168
2020-06-18 19:00:00+00:00,Long,1,MR01170
2020-06-19 16:15:00+00:00,Long,1,MR01171
