fold,marker_bar_timestamp,signal_type,direction,score,threshold,entry_i,entry_price,stop,target,realized_R,MFE_R,MAE_R,net_R
1,2020-08-26 13:30:00-05:00,MRL,Long,0.9964905170324829,0.9746126690830482,61849,11695.25,11675.302307497845,11745.119231255387,-1.0,1.3159416808317388,1.2407450133556395,-1.03634505594678
1,2020-08-31 14:45:00-05:00,MRL,Long,0.976319096413792,0.9746126690830482,62127,11895.25,11874.955840351746,11945.985399120635,0.6528971994728481,1.478257810127203,0.5050714184601277,0.6171726357281074
1,2020-09-15 09:30:00-05:00,MRL,Long,0.9865852739893313,0.9746126690830482,63092,11189.75,11169.275202086144,11240.936994784637,2.5,3.7118803477211473,0.08547092905936853,2.464590615103977
1,2020-10-06 13:45:00-05:00,MRL,Long,0.9994494820545883,0.9746126690830482,64474,11161.0,11128.67588726699,11241.810281832524,-1.0,0.015468328678652301,3.2483490225169835,-1.022429076584046
1,2020-10-26 09:45:00-05:00,MRL,Long,0.9930428219813981,0.9746126690830482,65732,11353.75,11330.153955973221,11412.740110066949,-1.0,0.052974981678342414,2.0130493037770116,-1.030725489373439
1,2020-11-18 14:30:00-06:00,MRL,Long,0.985218206660549,0.9746126690830482,67298,11752.0,11731.758937550923,11802.602656122692,-1.0,0.4075873003581519,2.18615006555736,-1.035818277910262
1,2020-11-26 11:15:00-06:00,MRL,Long,0.9790859752498994,0.9746126690830482,67831,11968.25,11960.346626404813,11988.008433987969,-1.0,1.4867068927571403,2.245876369909723,-1.091732978489275
1,2020-11-30 09:30:00-06:00,MRL,Long,0.985309113406721,0.9746126690830482,67977,11916.5,11893.453964845921,11974.115087885197,2.5,3.026550967820365,0.5640883524253011,2.4685412264993576
1,2020-12-23 14:45:00-06:00,MRL,Long,0.9822562109813645,0.9746126690830482,69545,12646.25,12632.414859915883,12680.837850210293,-1.0,0.7770069500301601,1.915412481469697,-1.0524027943043623
1,2020-02-28 14:45:00-06:00,MRS,Short,0.9859351863028972,0.9800159852906951,50437,8251.0,8323.792868909062,8069.017827727345,-1.0,0.42586589132415514,1.3600233303577858,-1.009959766813226
1,2020-03-12 11:45:00-05:00,MRS,Short,0.9973673968316742,0.9800159852906951,51236,7369.5,7427.189950392946,7225.275124017633,-1.0,1.508061619179984,3.7918215999496723,-1.0125671801598333
1,2020-06-04 12:30:00-05:00,MRS,Short,0.9888956191376429,0.9800159852906951,56499,9454.75,9472.67775977604,9409.930600559903,0.571739030868733,0.8785258279202482,0.3067867970515153,0.5312989530755792
1,2020-06-10 13:00:00-05:00,MRS,Short,0.9877112532448091,0.9800159852906951,56865,9905.25,9924.867089686937,9856.207275782659,-1.0,0.21664783450677674,1.4018389291614965,-1.0369575717688018
1,2020-06-29 14:45:00-05:00,MRS,Short,0.9823740763208194,0.9800159852906951,58055,9753.25,9773.912000850441,9701.594997873895,-1.0,0.0,1.2583486075814294,-1.0350885669421754
1,2020-07-30 15:00:00-05:00,MRS,Short,0.9835084942725304,0.9800159852906951,60126,10596.0,10623.129277909231,10528.176805226924,-1.0,0.0,3.5846881116917437,-1.0267238959483442
1,2020-10-08 10:00:00-05:00,MRS,Short,0.9807795607894366,0.9800159852906951,64641,11367.25,11386.372108835523,11319.444727911192,2.5,2.8108824430571673,0.16996033376624733,2.462085771698299
1,2020-11-24 09:30:00-06:00,MRS,Short,0.9967723807842375,0.9800159852906951,67642,11788.5,11805.442623630232,11746.143440924421,-1.0,0.4279148352834564,2.434687855923114,-1.042791483528345
1,2020-12-18 14:45:00-06:00,MRS,Short,0.9857901263002,0.9800159852906951,69272,12698.75,12721.064196606996,12642.96450848251,-1.0,0.16805444829791788,1.9270243404827918,-1.0324905266709308
2,2021-01-12 11:00:00-06:00,MRL,Long,0.9828297847225084,0.9787128429854993,70608,12781.75,12756.356758615155,12845.233103462113,2.3529883048195366,2.441594558975921,0.7186951726017832,2.3244374007024797
2,2021-01-25 09:45:00-06:00,MRL,Long,0.9995022887779731,0.9787128429854993,71407,13345.25,13321.3940679087,13404.889830228249,-1.0,1.5614564904628403,6.706927207357166,-1.0303907639083374
2,2021-02-09 14:45:00-06:00,MRL,Long,0.9812117018908513,0.9787128429854993,72428,13676.75,13663.643458201934,13709.516354495165,1.297062204654864,1.4496577581436716,0.09537222093050471,1.2417463165151743
2,2021-02-11 11:15:00-06:00,MRL,Long,0.995536876129317,0.9787128429854993,72596,13645.75,13626.578042936393,13693.679892659018,-1.0,1.8647026947426757,1.3039878984214515,-1.0378156490542234
2,2021-04-20 09:30:00-05:00,MRL,Long,0.9814112166345117,0.9787128429854993,76912,13831.75,13810.486087924291,13884.909780189273,-1.0,0.29392521835809093,1.81057934508584,-1.0340953253295393
2,2021-04-22 12:00:00-05:00,MRL,Long,0.997069093560601,0.9787128429854993,77104,13862.75,13841.403035868547,13916.117410328634,-1.0,0.03513380148022684,3.4782463465424565,-1.0339626747642192
2,2021-04-22 12:30:00-05:00,MRL,Long,0.9797760659027126,0.9787128429854993,77106,13772.0,13745.094964600941,13839.262588497648,-1.0,0.8548585667649521,1.8398043067332663,-1.0269466287349827
2,2021-05-31 11:15:00-05:00,MRL,Long,0.9868339149757893,0.9787128429854993,79558,13664.75,13658.383882714865,13680.66529321284,2.5,3.573606796896261,0.9032193003144395,2.3861158273516483
2,2021-06-16 13:00:00-05:00,MRL,Long,0.998968319411574,0.9787128429854993,80642,13925.75,13905.968423703496,13975.20394074126,-1.0,1.0615938631600155,2.805640924065755,-1.0366502643233815
2,2021-06-17 11:15:00-05:00,MRL,Long,0.9905267298820891,0.9787128429854993,80726,14088.75,14061.990566575898,14155.648583560254,2.5,2.7466949256780273,0.5418649853378421,2.472906750733108
2,2021-07-29 15:00:00-05:00,MRL,Long,0.9841635482992938,0.9787128429854993,83478,14993.5,14976.368316010283,15036.329209974292,-1.0,0.3356354228487568,3.837918096053176,-1.0423192489678867
2,2021-08-10 09:30:00-05:00,MRL,Long,0.9937929637249501,0.9787128429854993,84192,15038.25,15023.780357897182,15074.424105257045,-1.0,1.9523634240060093,1.8314205570321855,-1.0501049020320126
2,2021-08-18 13:00:00-05:00,MRL,Long,0.9800600421083154,0.9787128429854993,84758,14966.25,14947.78207996624,15012.419800084399,-1.0,2.382509774764443,1.4619946345145445,-1.0392572633341866
2,2021-09-09 12:15:00-05:00,MRL,Long,0.9891893061700076,0.9787128429854993,86211,15599.0,15581.90347753637,15641.741306159072,-1.0,0.043868570441476934,1.564645679079344,-1.0424062847600934
2,2021-11-10 12:00:00-06:00,MRL,Long,0.9820419574497948,0.9787128429854993,90258,16066.25,16037.33112867427,16138.547178314326,-1.0,1.0460297588822265,1.3486003502944408,-1.0250701347170126
2,2021-11-15 10:30:00-06:00,MRL,Long,0.9885460973701186,0.9787128429854993,90528,16126.25,16106.220714109006,16176.323214727487,-1.0,1.909703631380932,1.1358368003638222,-1.0361969969346725
2,2021-11-17 11:15:00-06:00,MRL,Long,0.9853977914961732,0.9787128429854993,90715,16330.75,16312.375930727027,16376.685173182434,-1.0,1.51028058007909,1.1565211649254292,-1.0394577809209857
2,2021-11-22 10:00:00-06:00,MRL,Long,0.9811676540906606,0.9787128429854993,90986,16675.5,16655.976332820268,16724.30916794933,-1.0,0.20487954251506407,2.612214167067067,-1.0371344170808565
2,2021-11-22 14:45:00-06:00,MRL,Long,0.9919724759187394,0.9787128429854993,91005,16404.5,16369.109301811026,16492.976745472435,-0.06357602746308601,0.664016286836676,0.52980022885905,-0.08406163631230258
2,2021-11-30 09:45:00-06:00,MRL,Long,0.998060005760801,0.9787128429854993,91506,16166.5,16125.6847487291,16268.538128177252,-1.0,1.8314232467629847,1.0596529153511582,-1.017762967945193
2,2021-12-02 09:30:00-06:00,MRL,Long,0.9878624472615356,0.9787128429854993,91689,15795.75,15744.567723736916,15923.705690657707,2.5,2.598555783575632,0.22957165757153142,2.4858349402775013
2,2021-01-26 15:00:00-06:00,MRS,Short,0.9945985338654342,0.9882448284637914,71519,13565.25,13587.531868628925,13509.545328427686,-0.10097896354523546,1.2117475625428256,0.3141567754740659,-0.13351662957647925
2,2021-02-17 09:45:00-06:00,MRS,Short,0.9934253577546117,0.9882448284637914,72939,13648.0,13674.17003277503,13582.574918062428,2.5,3.9549052494408556,0.21016404707173628,2.472296557431454
2,2021-03-04 09:30:00-06:00,MRS,Short,0.9926295455234082,0.9882448284637914,73939,12706.5,12754.978489306512,12585.30377673372,-1.0,0.8354220723325975,1.170622286540121,-1.014955086480028
2,2021-03-17 13:00:00-05:00,MRS,Short,0.9938130076677354,0.9882448284637914,74772,13146.75,13180.392408282516,13062.643979293709,-1.0,2.2441913006339624,2.4968485993808325,-1.021550181363704
2,2021-04-09 14:15:00-05:00,MRS,Short,0.9915372894122109,0.9882448284637914,76294,13804.75,13820.348252905529,13765.754367736175,-1.0,0.16027435990050895,1.1860302632637663,-1.0464795643711489
2,2021-04-28 13:30:00-05:00,MRS,Short,0.9914601653849722,0.9882448284637914,77474,13979.25,13999.063272207595,13929.716819481013,2.5,3.835812641329702,0.49209438490742885,2.4634083662504733
2,2021-05-11 10:15:00-05:00,MRS,Short,0.9933246135808866,0.9882448284637914,78280,13316.5,13358.195296940972,13212.26175764757,-0.37774044449898314,0.8514149701405652,0.6835303281410171,-0.3951284967060793
2,2021-06-03 09:45:00-05:00,MRS,Short,0.9983684126162631,0.9882448284637914,79810,13585.5,13611.59523686547,13520.261907836324,-1.0,0.1532846787565608,1.178375967941061,-1.0277828480246263
2,2021-08-16 10:30:00-05:00,MRS,Short,0.9956332302828054,0.9882448284637914,84564,15013.0,15033.47755929038,14961.806101774051,-1.0,0.7080921995821982,1.1353892165714556,-1.0354046099791085
2,2021-08-17 09:30:00-05:00,MRS,Short,0.9937568412345298,0.9882448284637914,84652,15064.25,15086.734955250744,15008.037611873142,2.5,2.646213849948992,0.3557934588166712,2.46775621779474
2,2021-09-22 13:00:00-05:00,MRS,Short,0.9967281526448024,0.9882448284637914,87042,15226.75,15249.6062036539,15169.609490865249,2.5,3.172005338149336,0.9406636520029065,2.468279946618507
2,2021-11-16 10:00:00-06:00,MRS,Short,0.9912821619097401,0.9882448284637914,90618,16302.5,16324.008479419672,16248.728801450821,-1.0,0.0,1.197202252077798,-1.0337076362235496
2,2021-12-15 13:00:00-06:00,MRS,Short,0.9911579559073092,0.9882448284637914,92531,16004.25,16042.25146741346,15909.246331466347,2.5,2.677528183134278,0.6118184791928448,2.4809217893585025
2,2021-12-21 10:00:00-06:00,MRS,Short,0.997501739355576,0.9882448284637914,92887,15761.0,15791.563930314853,15684.590174212866,-1.0,1.0715244951361569,1.8240455146210917,-1.0237207712663734
3,2022-01-05 13:00:00-06:00,MRL,Long,0.9927617209908736,0.982505583120832,93819,16005.0,15970.402824725094,16091.492938187268,-1.0,0.6720201812794485,2.7025327720270296,-1.0209554680183919
3,2022-02-02 15:00:00-06:00,MRL,Long,0.9980844158532756,0.982505583120832,95651,14877.75,14823.91195948461,15012.345101288473,0.12537603403434702,0.5432961474821704,0.5850881588269528,0.11190971926769495
3,2022-03-16 13:00:00-05:00,MRL,Long,0.9950977577961745,0.982505583120832,98387,13551.5,13508.0917545654,13660.020613586501,-1.0,3.616824371225463,1.4570964425478379,-1.0167018959817735
3,2022-04-19 15:00:00-05:00,MRL,Long,0.9980608140054923,0.982505583120832,100511,14091.5,14056.065328537337,14180.086678656655,0.8325179487295192,1.051230291192359,0.0,0.8120577618539635
3,2022-04-28 15:00:00-05:00,MRL,Long,0.9901912018859037,0.982505583120832,101155,13316.25,13267.420927846044,13438.322680384888,2.5,3.512251870346222,0.4095920548508714,2.485152288011656
3,2022-06-06 10:00:00-05:00,MRL,Long,0.9934292790374983,0.982505583120832,103603,12718.0,12688.14864330434,12792.628391739154,-1.0,0.03349931496230233,2.0853323564033204,-1.0242870033476699
3,2022-06-15 13:00:00-05:00,MRL,Long,0.9954543205064327,0.982505583120832,104259,11474.5,11433.088355714099,11578.029110714753,-1.0,6.049023271584633,2.686442470913335,-1.0175071531812327
3,2022-07-21 15:00:00-05:00,MRL,Long,0.9876531855442089,0.982505583120832,106627,12562.5,12530.392193080575,12642.76951729856,0.062290146599519654,0.2880919280227784,0.7786268324939957,0.03970996845719408
3,2022-08-16 13:30:00-05:00,MRL,Long,0.995985826481657,0.982505583120832,108277,13611.75,13586.885673246934,13673.910816882664,-1.0,0.2915823972232047,1.5584576403309218,-1.0291582397223202
