cost_multiplier,N,WinRate,AvgR,TotalR,PF,MaxDD,ReturnMaxDD,segment,MFE,MAE,target_hit_rate,stop_hit_rate,wrong_direction_rate
1.0,2788,0.5064562410329986,0.3499974318258542,975.7928399304815,1.7882353286265988,17.42566144228806,55.997463462847804,cost_1.0,1.542072104339159,0.8500835220802181,0.14562410329985653,0.3988522238163558,0.1983500717360115
1.5,2788,0.503586800573888,0.3357754130851688,936.1418516814506,1.7442651944420517,17.92700872115222,52.21963497886234,cost_1.5,1.542072104339159,0.8500835220802181,0.14562410329985653,0.3988522238163558,0.1983500717360115
2.0,2788,0.5028694404591105,0.3215533943444835,896.49086343242,1.701598126535383,18.428356000016663,48.647359722788586,cost_2.0,1.542072104339159,0.8500835220802181,0.14562410329985653,0.3988522238163558,0.1983500717360115
