reject_rate,signals_removed,losers_removed,winners_incorrectly_removed,retained_AvgR,retained_PF,baseline_AvgR,AvgR_change,rejected_AvgR,rejected_PF,bad_signal_rejection_precision,good_signal_retention_rate
0.1,279,150,129,0.3741835849696469,1.851752525361425,0.3499974318258542,0.024186153143792688,0.13249543097361116,1.2723777528626414,0.5376344086021505,0.9086402266288952
0.2,558,314,244,0.4287706843750694,2.0030762058286857,0.3499974318258542,0.07877325254921519,0.03518676303597977,1.068959781305079,0.5627240143369175,0.8271954674220963
0.3,836,475,361,0.4912926017934171,2.190811416323226,0.3499974318258542,0.14129516996756292,0.02008335075326693,1.038810182834278,0.5681818181818182,0.7443342776203966
0.4,1115,634,481,0.5705689704311285,2.4592776245205963,0.3499974318258542,0.22057153860527434,0.01904121291408377,1.0363660199099383,0.568609865470852,0.6593484419263456
