N,WinRate,AvgR,TotalR,PF,MaxDD,ReturnMaxDD,segment,MFE,MAE,target_hit_rate,stop_hit_rate,wrong_direction_rate
557,0.4380610412926391,0.03707966465319707,20.65337321183077,1.072799887283229,37.164665240043874,0.5557260661015545,bottom_20,1.1904520335180029,0.9690421450925233,0.07899461400359066,0.4649910233393178,0.2746858168761221
558,0.42473118279569894,0.0010350881494133176,0.5775791873726313,1.0019245435194766,27.625718380395103,0.020907300198300605,20_40,1.1821890117536349,1.0443564337009215,0.07347670250896057,0.489247311827957,0.2956989247311828
557,0.4703770197486535,0.19298830865901254,107.49448792306998,1.4119311952834226,15.782611938701791,6.810944116257097,40_60,1.3277303178747155,0.9156429220822823,0.10412926391382406,0.4129263913824057,0.26032315978456017
558,0.507168458781362,0.39614245953040983,221.04749241796867,1.8981167796868619,9.522808216287274,23.212427195572573,60_80,1.613593289920128,0.8183103633764132,0.14874551971326164,0.3960573476702509,0.14157706093189965
279,0.6487455197132617,0.8348429453478622,232.92118175205354,3.6975904491180303,4.550200848290103,51.189208898236174,80_90,2.0064125049763906,0.6130200870568895,0.21505376344086022,0.27598566308243727,0.035842293906810034
138,0.6811594202898551,1.108801463181031,153.0146019189823,5.170944106926808,2.6132569265619168,58.55321777345985,90_95,2.4540110605616423,0.4474654038638131,0.34782608695652173,0.2246376811594203,0.007246376811594203
141,0.7872340425531915,1.7027242802780391,240.0841235192035,10.99213974372784,3.0719153684391642,78.15453706369193,95_100,3.1076618268932745,0.34122251313510815,0.5106382978723404,0.14893617021276595,0.0
