N,WinRate,AvgR,TotalR,PF,MaxDD,ReturnMaxDD,segment,MFE,MAE,target_hit_rate,stop_hit_rate,wrong_direction_rate,pop
2788,0.5064562410329986,0.3499974318258542,975.7928399304815,1.7882353286265988,17.42566144228806,55.997463462847804,full,1.542072104339159,0.8500835220802181,0.14562410329985653,0.3988522238163558,0.1983500717360115,baseline
2787,0.5062791532113383,0.3490487898589816,972.7989773369817,1.785816917495996,17.42566144228806,55.82565577546589,exclude_best,1.5396684504523537,0.8503725928493713,0.14531754574811626,0.3989953354861859,0.19842124147829207,baseline
2785,0.5059245960502693,0.34715225453988413,966.8190288935773,1.7809863772075545,17.42566144228806,55.482486681815736,exclude_top_3,1.5374851984419802,0.8507910763058087,0.14470377019748654,0.3992818671454219,0.1985637342908438,baseline
2760,0.5014492753623189,0.3232373109410724,892.1349781973597,1.7206573761791268,17.42566144228806,51.196620636296416,exclude_top_1pct,1.5175763843625205,0.857404710382691,0.13695652173913042,0.4028985507246377,0.2003623188405797,baseline
1673,0.5636580992229527,0.5848936616575857,978.5270959531409,2.5115594968604755,8.52212509359424,114.8219587493104,full,1.7855865987972968,0.7494833681179638,0.19127316198445907,0.3460848774656306,0.14166168559474,filtered
1672,0.5633971291866029,0.5834550815652993,975.5368963771806,2.5069404478987822,8.52212509359424,114.47108387442644,exclude_best,1.78330820235511,0.74961148690301,0.19078947368421054,0.34629186602870815,0.1417464114832536,filtered
1670,0.562874251497006,0.5805737087230523,969.5580935674973,2.4977048158920567,8.52212509359424,113.76952144204941,exclude_top_3,1.7811690011998667,0.7503103292612768,0.18982035928143712,0.3467065868263473,0.14191616766467066,filtered
1656,0.5591787439613527,0.5602242787042394,927.7314055342205,2.43309390447183,8.52212509359424,108.86150993389678,exclude_top_1pct,1.7630873333172385,0.7558372381901269,0.18297101449275363,0.3496376811594203,0.1431159420289855,filtered
