signal_ts,direction,family,value_source,level_price,dist_from_level,reason_codes,entry_ts,entry_price,chase_atr,delay_bars,atr,mfe_3m,mae_3m,mfe_5m,mae_5m,mfe_10m,mae_10m,mfe_15m,mae_15m,mfe_30m,mae_30m,mfe_60m,mae_60m,fp_0.5atr_before_0.5atr,fp_1.0atr_before_1.0atr,fp_1.5atr_before_1.0atr,fp_2.0atr_before_1.0atr,fp_2.5atr_before_1.0atr,fp_3.0atr_before_1.0atr,fp_1.0atr_before_1.5atr,fp_2.0atr_before_1.5atr,fp_2.5atr_before_1.5atr
2017-11-01 13:03:00-05:00,LONG,B_LOWER_REJECTION,prior,6238.5,4.0,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-11-01 13:04:00-05:00,6242.25,0.05714285714285714,1,4.375,0.45714285714285713,1.0285714285714285,0.45714285714285713,1.0857142857142856,0.45714285714285713,1.0857142857142856,1.0857142857142856,1.4285714285714286,1.0857142857142856,1.7142857142857142,1.0857142857142856,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-11-01 13:10:00-05:00,LONG,B_LOWER_REJECTION,prior,6238.5,2.5,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-11-01 13:11:00-05:00,6241.25,0.05223880597014925,1,4.785714285714286,0.5746268656716418,0.6268656716417911,1.2014925373134329,0.6268656716417911,1.2014925373134329,1.0970149253731343,1.2014925373134329,1.1492537313432836,1.2014925373134329,1.3582089552238807,1.5671641791044777,1.3582089552238807,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,
2017-11-01 13:13:00-05:00,LONG,B_LOWER_REJECTION,prior,6238.5,4.75,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-11-01 13:14:00-05:00,6243.5,0.056451612903225805,1,4.428571428571429,0.7903225806451613,0.3387096774193548,0.7903225806451613,1.693548387096774,0.7903225806451613,1.693548387096774,0.7903225806451613,1.75,0.7903225806451613,1.975806451612903,1.1854838709677418,1.975806451612903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-01 13:20:00-05:00,LONG,B_LOWER_REJECTION,prior,6238.5,3.5,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-11-01 13:21:00-05:00,6242.0,0.0,1,3.5714285714285716,0.21,0.7699999999999999,0.21,1.75,0.21,2.03,0.35,2.03,1.26,2.03,1.89,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-01 13:32:00-05:00,LONG,B_LOWER_REJECTION,prior,6238.5,2.25,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-11-01 13:33:00-05:00,6240.75,0.0,1,2.892857142857143,0.8641975308641976,0.0,1.9012345679012346,0.0,1.9876543209876543,0.0,1.9876543209876543,0.0,1.9876543209876543,0.5185185185185185,2.765432098765432,0.5185185185185185,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
2017-11-02 08:49:00-05:00,LONG,B_LOWER_REJECTION,prior,6237.5,3.5,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-11-02 08:50:00-05:00,6241.25,0.06635071090047394,1,3.767857142857143,0.33175355450236965,0.46445497630331756,0.33175355450236965,0.9289099526066351,0.33175355450236965,2.454976303317536,0.33175355450236965,5.042654028436019,0.33175355450236965,8.890995260663507,0.33175355450236965,8.890995260663507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-02 14:42:00-05:00,LONG,B_LOWER_REJECTION,prior,6237.5,2.5,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-11-02 14:43:00-05:00,6239.75,0.11290322580645161,1,2.2142857142857144,0.0,1.4677419354838708,0.0,1.4677419354838708,0.3387096774193548,1.4677419354838708,0.3387096774193548,1.693548387096774,0.3387096774193548,3.161290322580645,10.5,3.161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-02 14:50:00-05:00,LONG,B_LOWER_REJECTION,prior,6237.5,2.25,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-11-02 14:51:00-05:00,6239.75,0.0,1,1.9642857142857142,0.38181818181818183,1.6545454545454545,0.38181818181818183,1.781818181818182,0.38181818181818183,3.563636363636364,0.38181818181818183,3.563636363636364,8.272727272727273,3.563636363636364,11.836363636363638,3.563636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-02 14:58:00-05:00,LONG,B_LOWER_REJECTION,prior,6237.5,1.0,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-11-02 14:59:00-05:00,6238.5,0.0,1,1.6785714285714286,0.7446808510638298,3.4255319148936167,0.7446808510638298,3.4255319148936167,0.7446808510638298,3.4255319148936167,0.7446808510638298,3.4255319148936167,10.72340425531915,3.4255319148936167,14.595744680851064,3.4255319148936167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-07 11:02:00-06:00,LONG,B_LOWER_REJECTION,prior,6302.5,2.75,TEST_BELOW_VAL|FAILURE_TO_ACCEPT|CLOSE_BACK_INSIDE_VALUE|SIGNAL_LONG,2017-11-07 11:03:00-06:00,6305.5,0.08333333333333333,1,3.0,0.4166666666666667,0.5833333333333334,0.4166666666666667,1.0,0.4166666666666667,3.0833333333333335,0.4166666666666667,3.0833333333333335,0.9166666666666666,3.0833333333333335,3.4166666666666665,3.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
