high_subtype,count,pct_of_high,win_rate,AvgR,PF,TotalR
HIGH_CLEAN,26,0.1345477126888843,0.3076923076923077,-0.35810412181665624,0.6275505755431215,-9.310707167233062
HIGH_REVERSAL,5669,29.336576278203268,0.428470629740695,0.1560403127955381,1.2012411533270833,884.5925332379054
HIGH_CONFLICTED,13629,70.52887600910785,0.3365617433414044,-0.19354323001464743,0.7880513812988071,-2637.80068186963
