hypothesis_id,dimension,condition,complexity,conditions_json,N,wins,losses,win_pct,avg_R,total_R,profit_factor,max_drawdown_R,largest_win_R,largest_loss_R,max_consecutive_wins,max_consecutive_losses,one_sided_p,realistic_avg_R,realistic_total_R,realistic_profit_factor,realistic_max_drawdown_R,positive_years,calendar_year_buckets,max_positive_year_contribution,top_1pct_removed_count,top_1pct_removed_total_R,fdr_q,evidence_label
H0032,day_of_week,Friday,1,"[{""feature"": ""day_of_week"", ""value"": ""Friday""}]",726,285,439,39.256198347107436,-0.02095471841977103,-15.213125572753768,0.9620991822935552,40.84512808391649,2.0,-1.0,7,11,0.6799938058667102,-0.05561325153769915,-40.37522061636958,0.9032441054779753,50.53205945245564,4,6,0.7226122817173339,8,-31.213125572753768,0.8879919111906451,DESCRIPTIVE ONLY
H0033,day_of_week,Saturday,1,"[{""feature"": ""day_of_week"", ""value"": ""Saturday""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0,6,,0,0.0,,DESCRIPTIVE ONLY
H0034,day_of_week,Sunday,1,"[{""feature"": ""day_of_week"", ""value"": ""Sunday""}]",105,44,60,41.904761904761905,0.050834720618387584,5.3376456649306965,1.1187743998986521,5.840767448911119,2.0,-1.0,4,4,0.3140308692315752,-0.007659961715852186,-0.8042959801644796,0.9833815979799032,7.648920975703187,4,6,0.46986240930026113,2,1.3376456649306956,0.810637825225694,DESCRIPTIVE ONLY
H0035,score_band,70-74,1,"[{""feature"": ""score_band"", ""value"": ""70-74""}]",6,4,2,66.66666666666667,0.6747872874302518,4.048723724581511,3.0243618622907555,1.0,2.0,-1.0,2,1,0.11495807822375836,0.6595981914739755,3.957589148843853,2.9546438475308108,1.0123793520610365,4,6,0.3961397194824282,1,2.048723724581512,,DESCRIPTIVE ONLY
H0036,score_band,75-79,1,"[{""feature"": ""score_band"", ""value"": ""75-79""}]",1812,765,1045,42.21854304635762,0.007734133021966373,14.014249035803068,1.0153510513886101,50.889508616826234,2.0,-1.0,8,10,0.3874540353000817,-0.029000349025181844,-52.5486324336295,0.9448121826210608,94.78504611715002,3,6,0.6395686876991732,19,-23.98575096419693,0.8146660830790688,DESCRIPTIVE ONLY
H0037,score_band,80-84,1,"[{""feature"": ""score_band"", ""value"": ""80-84""}]",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0,6,,0,0.0,,DESCRIPTIVE ONLY
H0038,score_band,85-89,1,"[{""feature"": ""score_band"", ""value"": ""85-89""}]",271,112,159,41.32841328413284,-0.11308934254494797,-30.6472118296809,0.7750845349697594,41.63666919372922,2.0,-1.0,5,11,0.9665448264764502,-0.13693791519601617,-37.11017501812038,0.7353324427708234,47.20386015177637,2,6,0.8668682711693647,3,-36.6472118296809,0.9981197158276405,DESCRIPTIVE ONLY
H0039,score_band,90-94,1,"[{""feature"": ""score_band"", ""value"": ""90-94""}]",1643,674,966,41.022519780888615,0.04631822340305875,76.10084105122553,1.085765207660941,49.13503427126506,2.0,-1.0,6,14,0.06737433540770232,-0.004743288384600177,-7.7932228158980905,0.9916809022002859,89.23855724609858,3,6,0.4023619125981693,17,42.10084105122556,0.6587394577799878,DESCRIPTIVE ONLY
H0040,score_band,95+,1,"[{""feature"": ""score_band"", ""value"": ""95+""}]",418,174,244,41.6267942583732,-0.036550656437425805,-15.278174390843986,0.9261177894812177,45.85809938612419,2.0,-1.0,6,10,0.7556902406774891,-0.05983193959680715,-25.00975075146539,0.8823688384364405,50.40878806546081,2,6,0.6605437136413373,5,-25.27817439084399,0.9203399179261734,DESCRIPTIVE ONLY
H0041,volatility,Low,1,"[{""feature"": ""volatility_regime"", ""value"": ""Low""}]",1149,472,675,41.079199303742385,0.03973239011172353,45.65251623837034,1.074718366087717,32.40280274661869,2.0,-1.0,6,10,0.13782744103951383,-0.03364524026722398,-38.65838106704035,0.9414984314929876,66.07058245810624,4,6,0.39859190961573615,12,21.652516238370332,0.6587394577799878,DESCRIPTIVE ONLY
