top_pct,precision,lift,baseline_rate,direction
1,0.23450983060718084,1.4685705567057459,0.16033233016150186,Long
2,0.24830488732748376,1.553803167505112,0.16033233016150186,Long
5,0.24672840049907638,1.5478667265747215,0.16033233016150186,Long
10,0.23685112408015221,1.482172957618703,0.16033233016150186,Long
20,0.23022266906703245,1.4460459547893494,0.16033233016150186,Long
30,0.21527822851236,1.3511747902720912,0.16033233016150186,Long
50,0.19824336350978952,1.2399776374488707,0.16033233016150186,Long
