year,N,WinRate,AvgR,TotalR,PF,MaxDD,ReturnMaxDD
2020,1086,0.3738489871086556,-0.023035308235527463,-25.016344743782824,0.963304353653357,39.08672793931722,-0.6400214615718436
2021,1060,0.35094339622641507,-0.07738628712065845,-82.02946434789796,0.8787828262688148,87.12990126714055,-0.9414616928853776
2022,816,0.3737745098039216,-0.019006934494561933,-15.509658547562537,0.968648261305477,46.71915705982734,-0.33197642088664553
2023,720,0.4013888888888889,0.05691719225627637,40.98037842451898,1.0951293692742017,31.925085969895786,1.283641912919577
2024,756,0.35714285714285715,-0.0682493654955196,-51.59652031461282,0.8928316561710291,71.07578289537064,-0.725936714486383
2025,749,0.3391188251001335,-0.11021565333618212,-82.55152434880041,0.8284386242292529,100.89851232695273,-0.8181639396356953
2026,373,0.3914209115281501,0.04136852347429214,15.430459255910968,1.0690158867829598,24.00754467546078,0.6427337515978113
