bar_i,open,high,low,close,fav_r,adv_r,mfe_a,mae_a,entry,atr,stop,target_2p5
3457,5992.25,5992.5,5992.0,5992.5,1.0769230769230769,0.0,1.0769230769230769,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3458,5992.25,5992.25,5991.25,5991.25,2.692307692307692,-0.5384615384615384,2.692307692307692,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3459,5991.25,5991.75,5991.25,5991.75,2.692307692307692,-1.6153846153846154,2.692307692307692,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3460,5992.0,5992.25,5991.75,5992.0,1.6153846153846154,-0.5384615384615384,2.692307692307692,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3461,5992.0,5992.0,5991.75,5992.0,1.6153846153846154,-1.0769230769230769,2.692307692307692,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3462,5992.25,5992.5,5992.25,5992.5,0.5384615384615384,0.0,2.692307692307692,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3463,5992.5,5992.5,5991.75,5991.75,1.6153846153846154,0.0,2.692307692307692,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3464,5992.0,5992.0,5991.75,5991.75,1.6153846153846154,-1.0769230769230769,2.692307692307692,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3465,5992.0,5992.0,5991.25,5991.5,2.692307692307692,-1.0769230769230769,2.692307692307692,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3466,5991.5,5991.5,5990.0,5990.5,5.384615384615384,-2.1538461538461537,5.384615384615384,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3467,5990.5,5990.75,5990.25,5990.5,4.846153846153846,-3.769230769230769,5.384615384615384,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3468,5990.25,5990.25,5989.5,5989.5,6.461538461538462,-4.846153846153846,6.461538461538462,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3469,5989.5,5989.5,5988.25,5988.75,9.153846153846153,-6.461538461538462,9.153846153846153,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3470,5989.0,5989.5,5989.0,5989.25,7.538461538461538,-6.461538461538462,9.153846153846153,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3471,5989.25,5989.25,5988.75,5988.75,8.076923076923077,-7.0,9.153846153846153,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3472,5988.75,5989.0,5988.5,5988.5,8.615384615384615,-7.538461538461538,9.153846153846153,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3473,5988.5,5989.0,5988.5,5988.75,8.615384615384615,-7.538461538461538,9.153846153846153,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3474,5988.75,5989.5,5988.75,5988.75,8.076923076923077,-6.461538461538462,9.153846153846153,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3475,5988.75,5988.75,5988.5,5988.5,8.615384615384615,-8.076923076923077,9.153846153846153,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3476,5988.75,5990.0,5988.75,5990.0,8.076923076923077,-5.384615384615384,9.153846153846153,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3477,5989.75,5990.0,5989.5,5990.0,6.461538461538462,-5.384615384615384,9.153846153846153,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3478,5989.75,5989.75,5989.25,5989.25,7.0,-5.9230769230769225,9.153846153846153,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3479,5989.25,5989.25,5988.75,5988.75,8.076923076923077,-7.0,9.153846153846153,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3480,5989.0,5989.0,5988.5,5988.5,8.615384615384615,-7.538461538461538,9.153846153846153,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3481,5988.5,5989.0,5988.5,5989.0,8.615384615384615,-7.538461538461538,9.153846153846153,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3482,5989.0,5989.5,5989.0,5989.25,7.538461538461538,-6.461538461538462,9.153846153846153,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3483,5989.25,5989.25,5989.0,5989.0,7.538461538461538,-7.0,9.153846153846153,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3484,5989.0,5989.0,5988.5,5988.5,8.615384615384615,-7.538461538461538,9.153846153846153,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3485,5988.5,5988.75,5988.5,5988.75,8.615384615384615,-8.076923076923077,9.153846153846153,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3486,5988.5,5988.75,5988.0,5988.5,9.692307692307692,-8.076923076923077,9.692307692307692,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3487,5988.25,5989.25,5988.0,5989.25,9.692307692307692,-7.0,9.692307692307692,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3488,5989.25,5989.75,5989.25,5989.25,7.0,-5.9230769230769225,9.692307692307692,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
3489,5989.5,5989.5,5989.25,5989.25,7.0,-6.461538461538462,9.692307692307692,0.0,5992.5,0.4642857142857143,5992.964285714285,5991.339285714285
