bar_i,open,high,low,close,fav_r,adv_r,mfe_a,mae_a,entry,atr,stop,target_2p5
1243615,13942.75,13948.5,13942.25,13948.25,0.44268774703557306,0.24901185770750986,0.44268774703557306,0.24901185770750986,13944.5,9.035714285714286,13935.464285714286,13967.089285714286
1243616,13947.75,13953.5,13941.25,13944.25,0.9960474308300394,0.35968379446640314,0.9960474308300394,0.35968379446640314,13944.5,9.035714285714286,13935.464285714286,13967.089285714286
1243617,13944.25,13949.75,13942.0,13948.75,0.5810276679841897,0.27667984189723316,0.9960474308300394,0.35968379446640314,13944.5,9.035714285714286,13935.464285714286,13967.089285714286
1243618,13948.75,13955.75,13948.75,13953.0,1.2450592885375493,-0.4703557312252964,1.2450592885375493,0.35968379446640314,13944.5,9.035714285714286,13935.464285714286,13967.089285714286
1243619,13952.5,13954.0,13949.75,13952.0,1.051383399209486,-0.5810276679841897,1.2450592885375493,0.35968379446640314,13944.5,9.035714285714286,13935.464285714286,13967.089285714286
1243620,13952.25,13952.5,13947.0,13949.25,0.8853754940711461,-0.27667984189723316,1.2450592885375493,0.35968379446640314,13944.5,9.035714285714286,13935.464285714286,13967.089285714286
1243621,13949.5,13952.5,13948.0,13952.25,0.8853754940711461,-0.38735177865612647,1.2450592885375493,0.35968379446640314,13944.5,9.035714285714286,13935.464285714286,13967.089285714286
1243622,13952.0,13954.5,13948.25,13950.0,1.1067193675889326,-0.4150197628458498,1.2450592885375493,0.35968379446640314,13944.5,9.035714285714286,13935.464285714286,13967.089285714286
1243623,13950.25,13952.5,13947.75,13950.5,0.8853754940711461,-0.35968379446640314,1.2450592885375493,0.35968379446640314,13944.5,9.035714285714286,13935.464285714286,13967.089285714286
1243624,13950.5,13957.75,13950.5,13954.75,1.466403162055336,-0.6640316205533596,1.466403162055336,0.35968379446640314,13944.5,9.035714285714286,13935.464285714286,13967.089285714286
1243625,13954.5,13959.75,13954.0,13958.5,1.6877470355731223,-1.051383399209486,1.6877470355731223,0.35968379446640314,13944.5,9.035714285714286,13935.464285714286,13967.089285714286
1243626,13958.5,13962.0,13955.75,13956.75,1.9367588932806323,-1.2450592885375493,1.9367588932806323,0.35968379446640314,13944.5,9.035714285714286,13935.464285714286,13967.089285714286
1243627,13956.25,13957.25,13946.25,13956.75,1.4110671936758892,-0.19367588932806323,1.9367588932806323,0.35968379446640314,13944.5,9.035714285714286,13935.464285714286,13967.089285714286
1243628,13957.0,13963.5,13957.0,13960.0,2.102766798418972,-1.3833992094861658,2.102766798418972,0.35968379446640314,13944.5,9.035714285714286,13935.464285714286,13967.089285714286
1243629,13960.0,13961.25,13944.0,13950.25,1.8537549407114622,0.05533596837944663,2.102766798418972,0.35968379446640314,13944.5,9.035714285714286,13935.464285714286,13967.089285714286
1243630,13950.25,13957.0,13948.0,13951.25,1.3833992094861658,-0.38735177865612647,2.102766798418972,0.35968379446640314,13944.5,9.035714285714286,13935.464285714286,13967.089285714286
1243631,13951.5,13957.75,13951.5,13955.5,1.466403162055336,-0.7747035573122529,2.102766798418972,0.35968379446640314,13944.5,9.035714285714286,13935.464285714286,13967.089285714286
