bar_i,open,high,low,close,fav_r,adv_r,mfe_a,mae_a,entry,atr,stop,target_2p5
628,5985.25,5985.25,5985.0,5985.0,0.9032258064516129,-0.45161290322580644,0.9032258064516129,0.0,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
629,5985.0,5985.0,5984.5,5984.5,1.8064516129032258,-0.9032258064516129,1.8064516129032258,0.0,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
630,5984.75,5984.75,5984.0,5984.0,2.7096774193548385,-1.3548387096774193,2.7096774193548385,0.0,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
631,5984.0,5985.0,5984.0,5985.0,2.7096774193548385,-0.9032258064516129,2.7096774193548385,0.0,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
632,5984.75,5985.0,5984.5,5984.75,1.8064516129032258,-0.9032258064516129,2.7096774193548385,0.0,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
633,5984.75,5985.25,5984.75,5985.25,1.3548387096774193,-0.45161290322580644,2.7096774193548385,0.0,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
634,5985.0,5985.25,5984.75,5984.75,1.3548387096774193,-0.45161290322580644,2.7096774193548385,0.0,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
635,5984.75,5985.0,5984.5,5984.75,1.8064516129032258,-0.9032258064516129,2.7096774193548385,0.0,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
636,5984.75,5984.75,5984.5,5984.5,1.8064516129032258,-1.3548387096774193,2.7096774193548385,0.0,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
637,5984.75,5984.75,5984.75,5984.75,1.3548387096774193,-1.3548387096774193,2.7096774193548385,0.0,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
638,5984.5,5985.0,5984.5,5985.0,1.8064516129032258,-0.9032258064516129,2.7096774193548385,0.0,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
639,5985.0,5985.25,5984.5,5984.75,1.8064516129032258,-0.45161290322580644,2.7096774193548385,0.0,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
640,5984.5,5984.5,5984.25,5984.25,2.258064516129032,-1.8064516129032258,2.7096774193548385,0.0,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
641,5984.0,5984.25,5984.0,5984.25,2.7096774193548385,-2.258064516129032,2.7096774193548385,0.0,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
642,5984.5,5984.5,5984.25,5984.25,2.258064516129032,-1.8064516129032258,2.7096774193548385,0.0,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
643,5984.25,5984.25,5984.25,5984.25,2.258064516129032,-2.258064516129032,2.7096774193548385,0.0,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
644,5984.25,5984.75,5984.25,5984.75,2.258064516129032,-1.3548387096774193,2.7096774193548385,0.0,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
645,5985.0,5985.0,5984.75,5984.75,1.3548387096774193,-0.9032258064516129,2.7096774193548385,0.0,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
646,5985.25,5985.5,5985.25,5985.25,0.45161290322580644,0.0,2.7096774193548385,0.0,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
647,5985.5,5985.75,5985.5,5985.5,0.0,0.45161290322580644,2.7096774193548385,0.45161290322580644,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
648,5985.75,5986.0,5985.75,5985.75,-0.45161290322580644,0.9032258064516129,2.7096774193548385,0.9032258064516129,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
649,5985.5,5985.75,5985.5,5985.5,0.0,0.45161290322580644,2.7096774193548385,0.9032258064516129,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
650,5985.5,5985.75,5985.25,5985.5,0.45161290322580644,0.45161290322580644,2.7096774193548385,0.9032258064516129,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
651,5985.75,5985.75,5985.25,5985.25,0.45161290322580644,0.45161290322580644,2.7096774193548385,0.9032258064516129,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
652,5985.25,5986.75,5985.25,5986.75,0.45161290322580644,2.258064516129032,2.7096774193548385,2.258064516129032,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
653,5986.75,5987.25,5986.75,5987.25,-2.258064516129032,3.161290322580645,2.7096774193548385,3.161290322580645,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
654,5987.5,5987.5,5986.5,5986.5,-1.8064516129032258,3.6129032258064515,2.7096774193548385,3.6129032258064515,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
655,5986.75,5987.5,5986.75,5987.5,-2.258064516129032,3.6129032258064515,2.7096774193548385,3.6129032258064515,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
656,5987.25,5987.5,5986.75,5987.0,-2.258064516129032,3.6129032258064515,2.7096774193548385,3.6129032258064515,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
657,5987.0,5987.25,5987.0,5987.25,-2.7096774193548385,3.161290322580645,2.7096774193548385,3.6129032258064515,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
658,5987.5,5988.5,5987.5,5988.5,-3.6129032258064515,5.419354838709677,2.7096774193548385,5.419354838709677,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
659,5988.5,5988.75,5988.5,5988.75,-5.419354838709677,5.870967741935483,2.7096774193548385,5.870967741935483,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
660,5988.5,5988.75,5988.25,5988.25,-4.967741935483871,5.870967741935483,2.7096774193548385,5.870967741935483,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
661,5988.25,5988.5,5988.0,5988.0,-4.516129032258064,5.419354838709677,2.7096774193548385,5.870967741935483,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
662,5988.25,5988.25,5988.0,5988.0,-4.516129032258064,4.967741935483871,2.7096774193548385,5.870967741935483,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
663,5988.25,5988.75,5988.25,5988.75,-4.967741935483871,5.870967741935483,2.7096774193548385,5.870967741935483,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
664,5988.75,5988.75,5988.25,5988.5,-4.967741935483871,5.870967741935483,2.7096774193548385,5.870967741935483,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
665,5988.25,5988.75,5988.25,5988.75,-4.967741935483871,5.870967741935483,2.7096774193548385,5.870967741935483,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
666,5988.75,5988.75,5988.25,5988.25,-4.967741935483871,5.870967741935483,2.7096774193548385,5.870967741935483,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
667,5988.5,5988.75,5988.5,5988.5,-5.419354838709677,5.870967741935483,2.7096774193548385,5.870967741935483,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
668,5988.5,5989.0,5988.5,5989.0,-5.419354838709677,6.32258064516129,2.7096774193548385,6.32258064516129,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
669,5989.0,5989.0,5988.75,5989.0,-5.870967741935483,6.32258064516129,2.7096774193548385,6.32258064516129,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
670,5989.0,5989.0,5988.75,5988.75,-5.870967741935483,6.32258064516129,2.7096774193548385,6.32258064516129,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
671,5989.0,5989.0,5989.0,5989.0,-6.32258064516129,6.32258064516129,2.7096774193548385,6.32258064516129,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
672,5989.0,5989.25,5988.5,5988.75,-5.419354838709677,6.774193548387096,2.7096774193548385,6.774193548387096,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
673,5988.75,5991.0,5988.75,5991.0,-5.870967741935483,9.935483870967742,2.7096774193548385,9.935483870967742,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
674,5990.75,5991.0,5990.5,5991.0,-9.032258064516128,9.935483870967742,2.7096774193548385,9.935483870967742,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
675,5990.75,5990.75,5990.25,5990.75,-8.580645161290322,9.483870967741934,2.7096774193548385,9.935483870967742,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
676,5990.25,5990.25,5989.75,5989.75,-7.677419354838709,8.580645161290322,2.7096774193548385,9.935483870967742,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
677,5990.0,5990.25,5989.75,5989.75,-7.677419354838709,8.580645161290322,2.7096774193548385,9.935483870967742,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
678,5989.5,5989.5,5989.0,5989.25,-6.32258064516129,7.225806451612903,2.7096774193548385,9.935483870967742,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
679,5989.5,5989.75,5989.25,5989.25,-6.774193548387096,7.677419354838709,2.7096774193548385,9.935483870967742,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
680,5989.5,5989.75,5989.5,5989.5,-7.225806451612903,7.677419354838709,2.7096774193548385,9.935483870967742,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
681,5989.5,5990.25,5989.5,5990.25,-7.225806451612903,8.580645161290322,2.7096774193548385,9.935483870967742,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
682,5989.75,5990.25,5989.75,5990.25,-7.677419354838709,8.580645161290322,2.7096774193548385,9.935483870967742,5985.5,0.5535714285714286,5986.053571428572,5984.116071428572
