bar_i,open,high,low,close,fav_r,adv_r,mfe_a,mae_a,entry,atr,stop,target_2p5
28559,6231.0,6231.25,6230.5,6230.5,1.4,0.7,1.4,0.7,6231.0,0.35714285714285715,6231.357142857143,6230.107142857143
28560,6230.5,6230.75,6230.5,6230.75,1.4,-0.7,1.4,0.7,6231.0,0.35714285714285715,6231.357142857143,6230.107142857143
28561,6230.5,6231.0,6230.5,6231.0,1.4,0.0,1.4,0.7,6231.0,0.35714285714285715,6231.357142857143,6230.107142857143
28562,6230.75,6230.75,6230.25,6230.5,2.1,-0.7,2.1,0.7,6231.0,0.35714285714285715,6231.357142857143,6230.107142857143
28563,6230.5,6230.5,6230.25,6230.25,2.1,-1.4,2.1,0.7,6231.0,0.35714285714285715,6231.357142857143,6230.107142857143
28564,6230.0,6230.0,6229.5,6229.75,4.2,-2.8,4.2,0.7,6231.0,0.35714285714285715,6231.357142857143,6230.107142857143
28565,6230.0,6230.0,6229.5,6229.5,4.2,-2.8,4.2,0.7,6231.0,0.35714285714285715,6231.357142857143,6230.107142857143
28566,6230.0,6230.25,6230.0,6230.25,2.8,-2.1,4.2,0.7,6231.0,0.35714285714285715,6231.357142857143,6230.107142857143
28567,6230.25,6230.25,6229.5,6229.5,4.2,-2.1,4.2,0.7,6231.0,0.35714285714285715,6231.357142857143,6230.107142857143
28568,6229.5,6229.5,6228.75,6229.25,6.3,-4.2,6.3,0.7,6231.0,0.35714285714285715,6231.357142857143,6230.107142857143
28569,6229.5,6230.0,6229.5,6230.0,4.2,-2.8,6.3,0.7,6231.0,0.35714285714285715,6231.357142857143,6230.107142857143
28570,6230.0,6230.75,6229.75,6230.75,3.5,-0.7,6.3,0.7,6231.0,0.35714285714285715,6231.357142857143,6230.107142857143
28571,6230.75,6231.0,6230.5,6230.75,1.4,0.0,6.3,0.7,6231.0,0.35714285714285715,6231.357142857143,6230.107142857143
28572,6230.75,6230.75,6230.5,6230.5,1.4,-0.7,6.3,0.7,6231.0,0.35714285714285715,6231.357142857143,6230.107142857143
