bar_i,open,high,low,close,fav_r,adv_r,mfe_a,mae_a,entry,atr,stop,target_2p5
23072,6071.0,6071.0,6070.5,6070.5,1.6,-0.8,1.6,0.0,6071.5,0.625,6072.125,6069.9375
23073,6070.25,6070.5,6070.25,6070.25,2.0,-1.6,2.0,0.0,6071.5,0.625,6072.125,6069.9375
23074,6070.25,6070.25,6069.0,6069.25,4.0,-2.0,4.0,0.0,6071.5,0.625,6072.125,6069.9375
23075,6069.25,6069.5,6068.5,6069.0,4.8,-3.2,4.8,0.0,6071.5,0.625,6072.125,6069.9375
23076,6069.0,6069.0,6068.75,6069.0,4.4,-4.0,4.8,0.0,6071.5,0.625,6072.125,6069.9375
23077,6069.25,6070.0,6069.0,6069.75,4.0,-2.4,4.8,0.0,6071.5,0.625,6072.125,6069.9375
23078,6069.5,6069.5,6068.5,6068.5,4.8,-3.2,4.8,0.0,6071.5,0.625,6072.125,6069.9375
23079,6068.75,6068.75,6067.5,6067.75,6.4,-4.4,6.4,0.0,6071.5,0.625,6072.125,6069.9375
23080,6067.75,6067.75,6066.75,6067.0,7.6,-6.0,7.6,0.0,6071.5,0.625,6072.125,6069.9375
23081,6067.0,6067.25,6066.0,6066.0,8.8,-6.8,8.8,0.0,6071.5,0.625,6072.125,6069.9375
23082,6065.75,6066.0,6063.0,6064.75,13.6,-8.8,13.6,0.0,6071.5,0.625,6072.125,6069.9375
23083,6064.75,6064.75,6062.25,6063.5,14.8,-10.8,14.8,0.0,6071.5,0.625,6072.125,6069.9375
23084,6063.5,6063.5,6062.25,6062.25,14.8,-12.8,14.8,0.0,6071.5,0.625,6072.125,6069.9375
23085,6062.5,6066.5,6061.75,6065.0,15.6,-8.0,15.6,0.0,6071.5,0.625,6072.125,6069.9375
23086,6065.25,6066.5,6064.5,6066.5,11.2,-8.0,15.6,0.0,6071.5,0.625,6072.125,6069.9375
23087,6066.25,6066.75,6066.0,6066.0,8.8,-7.6,15.6,0.0,6071.5,0.625,6072.125,6069.9375
23088,6066.0,6066.5,6065.5,6066.5,9.6,-8.0,15.6,0.0,6071.5,0.625,6072.125,6069.9375
