bar_i,open,high,low,close,fav_r,adv_r,mfe_a,mae_a,entry,atr,stop,target_2p5
89734,6605.5,6605.75,6605.25,6605.5,0.9333333333333333,-0.3111111111111111,0.9333333333333333,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89735,6605.25,6605.5,6605.25,6605.25,0.6222222222222222,-0.3111111111111111,0.9333333333333333,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89736,6605.5,6605.75,6605.5,6605.75,0.9333333333333333,-0.6222222222222222,0.9333333333333333,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89737,6605.75,6606.0,6605.75,6606.0,1.2444444444444445,-0.9333333333333333,1.2444444444444445,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89738,6606.0,6606.75,6606.0,6606.5,2.1777777777777776,-1.2444444444444445,2.1777777777777776,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89739,6606.25,6606.5,6606.25,6606.5,1.8666666666666667,-1.5555555555555556,2.1777777777777776,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89740,6606.25,6606.5,6606.25,6606.25,1.8666666666666667,-1.5555555555555556,2.1777777777777776,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89741,6605.75,6606.0,6605.75,6606.0,1.2444444444444445,-0.9333333333333333,2.1777777777777776,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89742,6606.25,6607.0,6606.25,6607.0,2.488888888888889,-1.5555555555555556,2.488888888888889,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89743,6606.75,6607.25,6606.75,6607.25,2.8,-2.1777777777777776,2.8,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89744,6607.0,6607.25,6607.0,6607.25,2.8,-2.488888888888889,2.8,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89745,6607.25,6607.25,6607.25,6607.25,2.8,-2.8,2.8,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89746,6607.25,6607.25,6607.0,6607.0,2.8,-2.488888888888889,2.8,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89747,6607.0,6607.25,6607.0,6607.25,2.8,-2.488888888888889,2.8,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89748,6607.25,6607.25,6607.25,6607.25,2.8,-2.8,2.8,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89749,6607.25,6607.5,6607.25,6607.5,3.111111111111111,-2.8,3.111111111111111,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89750,6607.75,6607.75,6606.75,6606.75,3.422222222222222,-2.1777777777777776,3.422222222222222,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89751,6606.75,6607.0,6606.75,6607.0,2.488888888888889,-2.1777777777777776,3.422222222222222,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89752,6607.75,6607.75,6607.5,6607.75,3.422222222222222,-3.111111111111111,3.422222222222222,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89753,6608.0,6609.0,6608.0,6608.75,4.977777777777778,-3.7333333333333334,4.977777777777778,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89754,6608.75,6609.75,6608.75,6609.25,5.9111111111111105,-4.666666666666666,5.9111111111111105,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89755,6609.5,6609.75,6609.5,6609.5,5.9111111111111105,-5.6,5.9111111111111105,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89756,6609.5,6609.5,6609.25,6609.25,5.6,-5.288888888888889,5.9111111111111105,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89757,6609.5,6609.75,6609.5,6609.75,5.9111111111111105,-5.6,5.9111111111111105,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89758,6609.75,6609.75,6608.5,6608.5,5.9111111111111105,-4.355555555555555,5.9111111111111105,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89759,6608.5,6608.75,6608.5,6608.75,4.666666666666666,-4.355555555555555,5.9111111111111105,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89760,6608.5,6608.5,6608.25,6608.25,4.355555555555555,-4.044444444444444,5.9111111111111105,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
89761,6608.0,6608.0,6607.75,6608.0,3.7333333333333334,-3.422222222222222,5.9111111111111105,0.0,6605.0,0.8035714285714286,6604.196428571428,6607.008928571428
