bar_i,open,high,low,close,fav_r,adv_r,mfe_a,mae_a,entry,atr,stop,target_2p5
2747616,23370.25,23372.25,23369.0,23371.5,0.8258426966292135,-0.3146067415730337,0.8258426966292135,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747617,23371.75,23372.5,23370.0,23372.5,0.8651685393258427,-0.4719101123595506,0.8651685393258427,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747618,23372.75,23373.5,23370.0,23372.0,1.0224719101123596,-0.4719101123595506,1.0224719101123596,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747619,23372.0,23375.75,23371.25,23374.25,1.3764044943820226,-0.6685393258426967,1.3764044943820226,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747620,23374.75,23376.5,23373.0,23376.5,1.4943820224719102,-0.9438202247191012,1.4943820224719102,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747621,23377.0,23380.5,23376.25,23379.75,2.1235955056179776,-1.455056179775281,2.1235955056179776,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747622,23380.0,23380.0,23378.0,23379.5,2.044943820224719,-1.7303370786516854,2.1235955056179776,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747623,23379.75,23381.25,23377.25,23377.25,2.241573033707865,-1.6123595505617978,2.241573033707865,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747624,23377.75,23379.25,23371.75,23372.0,1.9269662921348316,-0.7471910112359551,2.241573033707865,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747625,23372.75,23375.75,23371.75,23373.25,1.3764044943820226,-0.7471910112359551,2.241573033707865,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747626,23373.5,23377.25,23373.5,23377.25,1.6123595505617978,-1.0224719101123596,2.241573033707865,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747627,23377.5,23379.5,23377.0,23379.5,1.9662921348314608,-1.5730337078651686,2.241573033707865,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747628,23379.5,23381.0,23376.25,23376.75,2.202247191011236,-1.455056179775281,2.241573033707865,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747629,23376.75,23379.0,23376.5,23378.0,1.8876404494382024,-1.4943820224719102,2.241573033707865,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747630,23377.5,23382.75,23377.5,23381.75,2.4775280898876404,-1.651685393258427,2.4775280898876404,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747631,23381.25,23382.75,23379.25,23381.25,2.4775280898876404,-1.9269662921348316,2.4775280898876404,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747632,23381.25,23383.0,23381.0,23383.0,2.5168539325842696,-2.202247191011236,2.5168539325842696,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747633,23382.25,23384.5,23382.0,23383.75,2.7528089887640452,-2.359550561797753,2.7528089887640452,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747634,23384.0,23384.25,23381.25,23383.75,2.713483146067416,-2.241573033707865,2.7528089887640452,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747635,23384.0,23386.0,23382.75,23385.25,2.9887640449438204,-2.4775280898876404,2.9887640449438204,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747636,23385.25,23388.0,23385.25,23387.0,3.303370786516854,-2.870786516853933,3.303370786516854,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747637,23387.75,23388.75,23387.25,23388.25,3.4213483146067416,-3.1853932584269664,3.4213483146067416,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747638,23388.75,23389.0,23384.25,23384.25,3.460674157303371,-2.713483146067416,3.460674157303371,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747639,23384.75,23387.5,23384.75,23385.75,3.2247191011235956,-2.7921348314606744,3.460674157303371,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747640,23386.25,23387.0,23383.0,23383.75,3.146067415730337,-2.5168539325842696,3.460674157303371,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747641,23383.0,23388.5,23381.25,23386.25,3.3820224719101124,-2.241573033707865,3.460674157303371,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747642,23386.75,23387.25,23384.5,23384.75,3.1853932584269664,-2.7528089887640452,3.460674157303371,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747643,23385.0,23388.25,23385.0,23386.25,3.342696629213483,-2.8314606741573036,3.460674157303371,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747644,23385.5,23387.0,23384.5,23386.25,3.146067415730337,-2.7528089887640452,3.460674157303371,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747645,23385.5,23387.25,23385.0,23385.5,3.1853932584269664,-2.8314606741573036,3.460674157303371,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747646,23385.25,23386.25,23383.75,23385.5,3.0280898876404496,-2.6348314606741576,3.460674157303371,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747647,23385.0,23385.0,23380.5,23381.5,2.8314606741573036,-2.1235955056179776,3.460674157303371,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747648,23381.75,23384.0,23381.5,23384.0,2.674157303370787,-2.2808988764044944,3.460674157303371,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747649,23383.5,23385.25,23382.0,23382.0,2.870786516853933,-2.359550561797753,3.460674157303371,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747650,23382.5,23385.0,23382.0,23383.5,2.8314606741573036,-2.359550561797753,3.460674157303371,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747651,23384.0,23384.75,23383.75,23384.5,2.7921348314606744,-2.6348314606741576,3.460674157303371,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747652,23384.75,23386.5,23384.0,23386.5,3.067415730337079,-2.674157303370787,3.460674157303371,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747653,23386.75,23388.0,23385.75,23386.5,3.303370786516854,-2.949438202247191,3.460674157303371,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747654,23386.0,23388.25,23386.0,23388.25,3.342696629213483,-2.9887640449438204,3.460674157303371,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747655,23388.25,23389.25,23387.5,23388.75,3.5,-3.2247191011235956,3.5,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747656,23389.0,23389.5,23387.75,23387.75,3.5393258426966296,-3.264044943820225,3.5393258426966296,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747657,23388.5,23390.5,23388.25,23389.25,3.6966292134831464,-3.342696629213483,3.6966292134831464,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747658,23389.75,23391.0,23387.75,23388.5,3.775280898876405,-3.264044943820225,3.775280898876405,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747659,23388.5,23389.75,23388.0,23389.75,3.578651685393259,-3.303370786516854,3.775280898876405,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747660,23389.75,23390.75,23388.75,23390.25,3.7359550561797756,-3.4213483146067416,3.775280898876405,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747661,23390.0,23390.0,23387.75,23389.25,3.617977528089888,-3.264044943820225,3.775280898876405,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747662,23389.0,23390.75,23388.25,23390.5,3.7359550561797756,-3.342696629213483,3.775280898876405,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747663,23390.0,23391.25,23389.0,23390.75,3.814606741573034,-3.460674157303371,3.814606741573034,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747664,23391.0,23391.25,23387.25,23388.25,3.814606741573034,-3.1853932584269664,3.814606741573034,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747665,23388.25,23388.25,23385.5,23386.0,3.342696629213483,-2.910112359550562,3.814606741573034,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747666,23386.0,23386.5,23385.25,23385.75,3.067415730337079,-2.870786516853933,3.814606741573034,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747667,23385.0,23387.25,23384.0,23386.75,3.1853932584269664,-2.674157303370787,3.814606741573034,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747668,23387.0,23390.0,23386.75,23390.0,3.617977528089888,-3.106741573033708,3.814606741573034,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747669,23389.25,23390.75,23388.5,23390.75,3.7359550561797756,-3.3820224719101124,3.814606741573034,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747670,23391.25,23392.25,23388.25,23389.5,3.971910112359551,-3.342696629213483,3.971910112359551,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747671,23389.5,23392.0,23389.5,23392.0,3.9325842696629216,-3.5393258426966296,3.971910112359551,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747672,23392.25,23393.5,23390.25,23390.75,4.168539325842697,-3.6573033707865172,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747673,23390.25,23390.25,23389.0,23389.0,3.6573033707865172,-3.460674157303371,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747674,23390.5,23391.25,23389.25,23390.0,3.814606741573034,-3.5,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747675,23389.25,23390.25,23389.25,23389.5,3.6573033707865172,-3.5,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747676,23389.0,23390.0,23387.5,23389.25,3.617977528089888,-3.2247191011235956,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747677,23389.75,23390.5,23389.0,23389.0,3.6966292134831464,-3.460674157303371,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747678,23389.25,23389.75,23388.0,23388.75,3.578651685393259,-3.303370786516854,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747679,23389.25,23389.75,23388.0,23389.5,3.578651685393259,-3.303370786516854,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747680,23389.75,23391.25,23388.75,23389.25,3.814606741573034,-3.4213483146067416,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747681,23388.75,23390.0,23386.5,23388.25,3.617977528089888,-3.067415730337079,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747682,23388.5,23388.5,23386.75,23386.75,3.3820224719101124,-3.106741573033708,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747683,23387.5,23388.5,23386.0,23388.0,3.3820224719101124,-2.9887640449438204,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747684,23388.0,23388.0,23386.0,23386.25,3.303370786516854,-2.9887640449438204,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747685,23386.5,23387.25,23383.25,23387.0,3.1853932584269664,-2.5561797752808992,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747686,23387.5,23388.5,23385.5,23385.5,3.3820224719101124,-2.910112359550562,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747687,23385.25,23385.25,23382.0,23382.75,2.870786516853933,-2.359550561797753,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747688,23383.75,23385.25,23382.25,23385.25,2.870786516853933,-2.398876404494382,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747689,23385.0,23386.5,23383.25,23384.25,3.067415730337079,-2.5561797752808992,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747690,23384.25,23386.75,23383.0,23385.75,3.106741573033708,-2.5168539325842696,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747691,23385.75,23388.0,23385.0,23386.75,3.303370786516854,-2.8314606741573036,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747692,23386.75,23387.5,23385.5,23387.5,3.2247191011235956,-2.910112359550562,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747693,23387.25,23389.5,23386.75,23388.25,3.5393258426966296,-3.106741573033708,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747694,23388.0,23393.0,23388.0,23392.5,4.089887640449438,-3.303370786516854,4.168539325842697,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747695,23392.0,23396.0,23391.75,23393.0,4.561797752808989,-3.8932584269662924,4.561797752808989,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747696,23393.25,23395.25,23393.0,23394.5,4.443820224719102,-4.089887640449438,4.561797752808989,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747697,23394.75,23395.25,23392.75,23394.5,4.443820224719102,-4.05056179775281,4.561797752808989,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747698,23394.75,23395.0,23393.5,23394.0,4.404494382022472,-4.168539325842697,4.561797752808989,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747699,23393.75,23393.75,23389.25,23390.5,4.2078651685393265,-3.5,4.561797752808989,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747700,23390.75,23391.25,23389.75,23391.25,3.814606741573034,-3.578651685393259,4.561797752808989,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747701,23391.25,23394.5,23391.25,23394.0,4.325842696629214,-3.814606741573034,4.561797752808989,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747702,23393.5,23394.0,23392.0,23392.5,4.247191011235955,-3.9325842696629216,4.561797752808989,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747703,23392.5,23394.5,23392.5,23393.75,4.325842696629214,-4.01123595505618,4.561797752808989,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747704,23393.5,23393.5,23390.75,23392.25,4.168539325842697,-3.7359550561797756,4.561797752808989,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747705,23393.0,23393.0,23391.0,23391.0,4.089887640449438,-3.775280898876405,4.561797752808989,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747706,23390.75,23391.75,23388.0,23388.25,3.8932584269662924,-3.303370786516854,4.561797752808989,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747707,23388.25,23388.5,23386.5,23388.5,3.3820224719101124,-3.067415730337079,4.561797752808989,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
2747708,23388.25,23389.0,23386.5,23388.25,3.460674157303371,-3.067415730337079,4.561797752808989,0.0,23367.0,6.357142857142857,23360.64285714286,23382.89285714286
