bar_i,open,high,low,close,fav_r,adv_r,mfe_a,mae_a,entry,atr,stop,target_2p5
2674268,20196.75,20211.0,20196.0,20211.0,1.04863813229572,-0.23151750972762644,1.04863813229572,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674269,20212.0,20222.0,20210.0,20219.25,1.6478599221789882,-0.9941634241245136,1.6478599221789882,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674270,20219.0,20227.5,20216.0,20226.25,1.9474708171206225,-1.321011673151751,1.9474708171206225,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674271,20227.25,20229.5,20217.25,20218.5,2.056420233463035,-1.3891050583657587,2.056420233463035,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674272,20219.0,20223.75,20212.75,20213.5,1.7431906614785992,-1.1439688715953307,2.056420233463035,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674273,20212.75,20217.75,20208.0,20213.25,1.4163424124513617,-0.8852140077821011,2.056420233463035,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674274,20213.0,20221.0,20209.0,20211.75,1.593385214007782,-0.9396887159533074,2.056420233463035,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674275,20211.0,20213.25,20206.75,20209.0,1.171206225680934,-0.8171206225680934,2.056420233463035,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674276,20209.5,20212.5,20203.5,20212.25,1.1303501945525292,-0.6400778210116731,2.056420233463035,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674277,20211.5,20215.0,20202.5,20208.25,1.2665369649805447,-0.585603112840467,2.056420233463035,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674278,20208.25,20215.75,20205.25,20212.0,1.3073929961089494,-0.735408560311284,2.056420233463035,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674279,20212.0,20216.75,20209.0,20211.0,1.3618677042801557,-0.9396887159533074,2.056420233463035,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674280,20212.0,20215.25,20207.25,20212.25,1.2801556420233462,-0.8443579766536965,2.056420233463035,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674281,20212.5,20214.25,20207.75,20213.25,1.22568093385214,-0.8715953307392996,2.056420233463035,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674282,20214.0,20214.25,20205.25,20206.5,1.22568093385214,-0.735408560311284,2.056420233463035,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674283,20205.5,20210.75,20195.0,20210.0,1.0350194552529182,-0.17704280155642022,2.056420233463035,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674284,20209.75,20219.25,20208.0,20211.0,1.4980544747081712,-0.8852140077821011,2.056420233463035,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674285,20211.25,20216.0,20206.5,20207.25,1.321011673151751,-0.8035019455252919,2.056420233463035,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674286,20206.5,20210.75,20199.5,20204.5,1.0350194552529182,-0.42217898832684825,2.056420233463035,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674287,20203.75,20221.75,20202.5,20221.0,1.6342412451361867,-0.585603112840467,2.056420233463035,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674288,20220.25,20229.5,20219.0,20227.25,2.056420233463035,-1.4844357976653697,2.056420233463035,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674289,20228.0,20234.25,20225.25,20225.75,2.3151750972762644,-1.8249027237354085,2.3151750972762644,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674290,20227.0,20231.5,20222.5,20223.5,2.1653696498054473,-1.6750972762645915,2.3151750972762644,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674291,20225.0,20228.0,20219.75,20220.75,1.9747081712062255,-1.5252918287937742,2.3151750972762644,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674292,20220.75,20224.25,20216.25,20217.75,1.7704280155642023,-1.3346303501945525,2.3151750972762644,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674293,20217.5,20218.0,20208.0,20210.0,1.4299610894941635,-0.8852140077821011,2.3151750972762644,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674294,20210.0,20213.25,20205.0,20211.75,1.171206225680934,-0.7217898832684825,2.3151750972762644,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674295,20211.75,20212.75,20207.5,20212.0,1.1439688715953307,-0.857976653696498,2.3151750972762644,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674296,20213.0,20214.5,20204.0,20204.5,1.2392996108949417,-0.6673151750972762,2.3151750972762644,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674297,20204.25,20209.0,20202.25,20205.5,0.9396887159533074,-0.5719844357976653,2.3151750972762644,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674298,20204.75,20208.5,20200.5,20207.5,0.9124513618677043,-0.47665369649805445,2.3151750972762644,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674299,20207.0,20213.75,20204.75,20211.0,1.198443579766537,-0.7081712062256809,2.3151750972762644,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674300,20212.25,20215.5,20209.75,20214.0,1.293774319066148,-0.980544747081712,2.3151750972762644,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674301,20213.0,20215.0,20208.75,20212.75,1.2665369649805447,-0.9260700389105058,2.3151750972762644,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674302,20213.0,20214.5,20209.0,20212.0,1.2392996108949417,-0.9396887159533074,2.3151750972762644,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674303,20211.0,20216.0,20205.25,20207.0,1.321011673151751,-0.735408560311284,2.3151750972762644,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674304,20206.5,20212.25,20204.25,20212.25,1.1167315175097277,-0.6809338521400778,2.3151750972762644,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674305,20211.75,20217.0,20209.0,20215.25,1.3754863813229572,-0.9396887159533074,2.3151750972762644,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674306,20216.5,20217.25,20210.5,20214.5,1.3891050583657587,-1.0214007782101167,2.3151750972762644,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674307,20214.75,20215.0,20211.25,20212.75,1.2665369649805447,-1.0622568093385214,2.3151750972762644,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674308,20214.0,20216.5,20203.5,20206.0,1.348249027237354,-0.6400778210116731,2.3151750972762644,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
2674309,20205.0,20206.75,20201.5,20205.0,0.8171206225680934,-0.5311284046692607,2.3151750972762644,0.0,20191.75,18.357142857142858,20173.39285714286,20237.64285714286
