bar_i,open,high,low,close,fav_r,adv_r,mfe_a,mae_a,entry,atr,stop,target_2p5
9434,6067.0,6067.0,6067.0,6067.0,0.875,-0.875,0.875,0.0,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9435,6067.25,6067.5,6067.25,6067.5,2.625,-1.75,2.625,0.0,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9436,6067.5,6067.5,6067.25,6067.5,2.625,-1.75,2.625,0.0,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9437,6067.5,6067.5,6066.75,6066.75,2.625,0.0,2.625,0.0,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9438,6066.75,6066.75,6066.0,6066.25,0.0,2.625,2.625,2.625,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9439,6066.25,6066.25,6065.75,6066.0,-1.75,3.5,2.625,3.5,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9440,6066.0,6066.0,6066.0,6066.0,-2.625,2.625,2.625,3.5,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9441,6066.0,6066.0,6066.0,6066.0,-2.625,2.625,2.625,3.5,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9442,6066.0,6066.25,6065.0,6065.75,-1.75,6.125,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9443,6065.5,6065.75,6065.5,6065.75,-3.5,4.375,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9444,6065.5,6065.75,6065.5,6065.75,-3.5,4.375,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9445,6065.75,6065.75,6065.5,6065.5,-3.5,4.375,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9446,6065.5,6065.5,6065.5,6065.5,-4.375,4.375,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9447,6065.5,6065.5,6065.25,6065.25,-4.375,5.25,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9448,6065.5,6065.5,6065.0,6065.25,-4.375,6.125,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9449,6065.25,6065.5,6065.25,6065.5,-4.375,5.25,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9450,6065.75,6065.75,6065.25,6065.75,-3.5,5.25,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9451,6065.75,6066.0,6065.75,6066.0,-2.625,3.5,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9452,6065.75,6065.75,6065.75,6065.75,-3.5,3.5,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9453,6066.0,6066.0,6065.75,6065.75,-2.625,3.5,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9454,6065.75,6066.0,6065.75,6066.0,-2.625,3.5,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9455,6066.0,6066.0,6066.0,6066.0,-2.625,2.625,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9456,6065.75,6066.0,6065.0,6065.0,-2.625,6.125,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9457,6065.25,6065.75,6065.25,6065.5,-3.5,5.25,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9458,6065.75,6065.75,6065.5,6065.5,-3.5,4.375,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9459,6065.5,6065.5,6065.0,6065.0,-4.375,6.125,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9460,6065.0,6065.25,6065.0,6065.25,-5.25,6.125,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9461,6065.25,6065.75,6065.25,6065.75,-3.5,5.25,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9462,6065.5,6065.5,6065.5,6065.5,-4.375,4.375,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9463,6065.5,6065.5,6065.5,6065.5,-4.375,4.375,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9464,6065.25,6065.5,6065.25,6065.5,-4.375,5.25,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9465,6065.5,6065.5,6065.5,6065.5,-4.375,4.375,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9466,6065.75,6065.75,6065.75,6065.75,-3.5,3.5,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9467,6065.75,6065.75,6065.5,6065.5,-3.5,4.375,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9468,6065.5,6065.5,6065.25,6065.5,-4.375,5.25,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9469,6065.75,6065.75,6065.75,6065.75,-3.5,3.5,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9470,6065.5,6065.75,6065.5,6065.75,-3.5,4.375,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9471,6065.75,6065.75,6065.5,6065.75,-3.5,4.375,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9472,6065.5,6065.5,6065.5,6065.5,-4.375,4.375,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9473,6065.75,6066.0,6065.75,6066.0,-2.625,3.5,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9474,6066.25,6066.5,6066.0,6066.0,-0.875,2.625,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9475,6066.0,6066.0,6065.75,6066.0,-2.625,3.5,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
9476,6066.0,6066.25,6066.0,6066.0,-1.75,2.625,2.625,6.125,6066.75,0.2857142857142857,6066.464285714285,6067.464285714285
