bar_i,open,high,low,close,fav_r,adv_r,mfe_a,mae_a,entry,atr,stop,target_2p5
1006914,11484.5,11484.5,11482.75,11484.25,0.5185185185185186,-0.15555555555555556,0.5185185185185186,0.0,11482.0,4.821428571428571,11477.17857142857,11494.05357142857
1006915,11483.5,11485.75,11483.25,11485.75,0.7777777777777778,-0.2592592592592593,0.7777777777777778,0.0,11482.0,4.821428571428571,11477.17857142857,11494.05357142857
1006916,11485.25,11485.75,11482.5,11483.25,0.7777777777777778,-0.10370370370370371,0.7777777777777778,0.0,11482.0,4.821428571428571,11477.17857142857,11494.05357142857
1006917,11483.25,11483.25,11481.0,11482.0,0.2592592592592593,0.20740740740740743,0.7777777777777778,0.20740740740740743,11482.0,4.821428571428571,11477.17857142857,11494.05357142857
1006918,11482.5,11482.5,11481.75,11482.5,0.10370370370370371,0.05185185185185186,0.7777777777777778,0.20740740740740743,11482.0,4.821428571428571,11477.17857142857,11494.05357142857
1006919,11482.25,11483.5,11481.75,11483.5,0.3111111111111111,0.05185185185185186,0.7777777777777778,0.20740740740740743,11482.0,4.821428571428571,11477.17857142857,11494.05357142857
1006920,11482.75,11484.5,11481.5,11481.5,0.5185185185185186,0.10370370370370371,0.7777777777777778,0.20740740740740743,11482.0,4.821428571428571,11477.17857142857,11494.05357142857
1006921,11481.5,11482.5,11480.5,11481.5,0.10370370370370371,0.3111111111111111,0.7777777777777778,0.3111111111111111,11482.0,4.821428571428571,11477.17857142857,11494.05357142857
1006922,11482.5,11482.75,11481.0,11481.75,0.15555555555555556,0.20740740740740743,0.7777777777777778,0.3111111111111111,11482.0,4.821428571428571,11477.17857142857,11494.05357142857
1006923,11482.5,11484.5,11482.5,11484.5,0.5185185185185186,-0.10370370370370371,0.7777777777777778,0.3111111111111111,11482.0,4.821428571428571,11477.17857142857,11494.05357142857
1006924,11484.75,11485.0,11482.5,11482.75,0.6222222222222222,-0.10370370370370371,0.7777777777777778,0.3111111111111111,11482.0,4.821428571428571,11477.17857142857,11494.05357142857
1006925,11483.0,11485.0,11482.0,11484.75,0.6222222222222222,0.0,0.7777777777777778,0.3111111111111111,11482.0,4.821428571428571,11477.17857142857,11494.05357142857
1006926,11484.5,11484.5,11481.75,11483.5,0.5185185185185186,0.05185185185185186,0.7777777777777778,0.3111111111111111,11482.0,4.821428571428571,11477.17857142857,11494.05357142857
1006927,11483.5,11484.0,11482.75,11482.75,0.41481481481481486,-0.15555555555555556,0.7777777777777778,0.3111111111111111,11482.0,4.821428571428571,11477.17857142857,11494.05357142857
