bar_i,open,high,low,close,fav_r,adv_r,mfe_a,mae_a,entry,atr,stop,target_2p5
2357316,19691.75,19696.75,19691.5,19696.5,0.42596348884381335,0.17038539553752535,0.42596348884381335,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357317,19696.5,19696.5,19693.25,19693.25,0.3975659229208925,-0.028397565922920892,0.42596348884381335,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357318,19694.75,19696.0,19694.5,19695.5,0.3407707910750507,-0.17038539553752535,0.42596348884381335,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357319,19694.75,19698.0,19694.75,19696.75,0.5679513184584178,-0.19878296146044624,0.5679513184584178,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357320,19697.0,19699.0,19696.5,19698.75,0.6815415821501014,-0.3975659229208925,0.6815415821501014,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357321,19699.5,19709.25,19699.5,19708.25,1.845841784989858,-0.7383367139959431,1.845841784989858,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357322,19708.0,19709.25,19704.25,19704.25,1.845841784989858,-1.2778904665314401,1.845841784989858,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357323,19704.75,19705.5,19703.75,19704.75,1.4198782961460445,-1.2210953346855984,1.845841784989858,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357324,19705.5,19713.25,19705.5,19712.5,2.3002028397565923,-1.4198782961460445,2.3002028397565923,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357325,19713.0,19713.5,19710.25,19711.25,2.3286004056795133,-1.9594320486815415,2.3286004056795133,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357326,19712.0,19715.5,19712.0,19714.5,2.5557809330628802,-2.158215010141988,2.5557809330628802,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357327,19714.25,19714.75,19712.25,19712.5,2.4705882352941178,-2.1866125760649084,2.5557809330628802,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357328,19712.0,19712.25,19709.0,19709.25,2.1866125760649084,-1.817444219066937,2.5557809330628802,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357329,19709.0,19709.75,19707.25,19707.5,1.9026369168356998,-1.618661257606491,2.5557809330628802,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357330,19707.5,19708.75,19707.0,19707.0,1.7890466531440161,-1.59026369168357,2.5557809330628802,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357331,19706.75,19708.25,19706.5,19708.25,1.7322515212981744,-1.5334685598377282,2.5557809330628802,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357332,19707.75,19710.25,19707.75,19708.5,1.9594320486815415,-1.6754563894523327,2.5557809330628802,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357333,19708.25,19709.5,19707.5,19709.0,1.8742393509127788,-1.6470588235294117,2.5557809330628802,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357334,19708.5,19710.5,19708.5,19710.5,1.9878296146044625,-1.7606490872210954,2.5557809330628802,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357335,19710.25,19710.75,19708.75,19708.75,2.0162271805273835,-1.7890466531440161,2.5557809330628802,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357336,19707.25,19709.5,19707.25,19708.75,1.8742393509127788,-1.618661257606491,2.5557809330628802,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357337,19709.0,19712.25,19709.0,19712.25,2.1866125760649084,-1.817444219066937,2.5557809330628802,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357338,19712.25,19712.25,19710.5,19712.0,2.1866125760649084,-1.9878296146044625,2.5557809330628802,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357339,19711.75,19719.0,19711.75,19716.5,2.9533468559837726,-2.129817444219067,2.9533468559837726,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357340,19716.75,19716.75,19713.5,19715.25,2.6977687626774847,-2.3286004056795133,2.9533468559837726,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357341,19715.25,19715.25,19712.0,19712.75,2.5273833671399593,-2.158215010141988,2.9533468559837726,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357342,19712.75,19713.25,19712.5,19712.5,2.3002028397565923,-2.2150101419878294,2.9533468559837726,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357343,19713.5,19713.5,19712.25,19712.5,2.3286004056795133,-2.1866125760649084,2.9533468559837726,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357344,19712.25,19713.0,19711.5,19711.5,2.2718052738336714,-2.101419878296146,2.9533468559837726,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357345,19711.5,19712.75,19711.5,19712.75,2.2434077079107504,-2.101419878296146,2.9533468559837726,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357346,19712.5,19714.0,19712.25,19713.25,2.385395537525355,-2.1866125760649084,2.9533468559837726,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357347,19713.5,19713.75,19712.25,19712.25,2.356997971602434,-2.1866125760649084,2.9533468559837726,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357348,19712.25,19712.75,19710.25,19711.0,2.2434077079107504,-1.9594320486815415,2.9533468559837726,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357349,19711.0,19712.0,19710.5,19711.75,2.158215010141988,-1.9878296146044625,2.9533468559837726,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357350,19712.0,19713.5,19712.0,19713.5,2.3286004056795133,-2.158215010141988,2.9533468559837726,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357351,19713.75,19715.25,19713.5,19715.25,2.5273833671399593,-2.3286004056795133,2.9533468559837726,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357352,19716.0,19716.75,19715.75,19716.0,2.6977687626774847,-2.584178498985801,2.9533468559837726,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357353,19716.0,19718.5,19716.0,19718.5,2.896551724137931,-2.612576064908722,2.9533468559837726,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357354,19717.5,19717.75,19716.5,19716.75,2.811359026369168,-2.6693711967545637,2.9533468559837726,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357355,19716.5,19717.75,19715.75,19717.75,2.811359026369168,-2.584178498985801,2.9533468559837726,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357356,19717.5,19718.0,19716.5,19717.75,2.839756592292089,-2.6693711967545637,2.9533468559837726,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357357,19718.25,19719.0,19718.25,19719.0,2.9533468559837726,-2.86815415821501,2.9533468559837726,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357358,19718.75,19722.0,19717.0,19717.0,3.2941176470588234,-2.7261663286004056,3.2941176470588234,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357359,19716.75,19717.75,19716.75,19717.5,2.811359026369168,-2.6977687626774847,3.2941176470588234,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357360,19717.5,19717.5,19717.0,19717.0,2.7829614604462476,-2.7261663286004056,3.2941176470588234,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357361,19718.25,19718.25,19717.75,19717.75,2.86815415821501,-2.811359026369168,3.2941176470588234,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
2357362,19718.0,19720.0,19716.5,19717.5,3.0669371196754565,-2.6693711967545637,3.2941176470588234,0.17038539553752535,19693.0,8.803571428571429,19684.196428571428,19715.008928571428
