bar_i,open,high,low,close,fav_r,adv_r,mfe_a,mae_a,entry,atr,stop,target_2p5
11768,6090.5,6090.5,6088.75,6088.75,1.3333333333333333,0.2222222222222222,1.3333333333333333,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11769,6088.75,6088.75,6087.75,6087.75,2.2222222222222223,-1.3333333333333333,2.2222222222222223,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11770,6087.75,6088.25,6086.5,6088.0,3.3333333333333335,-1.7777777777777777,3.3333333333333335,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11771,6088.0,6088.0,6087.5,6087.75,2.4444444444444446,-2.0,3.3333333333333335,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11772,6087.5,6087.75,6087.0,6087.25,2.888888888888889,-2.2222222222222223,3.3333333333333335,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11773,6087.25,6087.75,6086.5,6087.0,3.3333333333333335,-2.2222222222222223,3.3333333333333335,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11774,6087.0,6087.75,6087.0,6087.5,2.888888888888889,-2.2222222222222223,3.3333333333333335,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11775,6087.5,6087.75,6086.5,6086.75,3.3333333333333335,-2.2222222222222223,3.3333333333333335,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11776,6086.75,6087.0,6086.25,6086.75,3.5555555555555554,-2.888888888888889,3.5555555555555554,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11777,6086.75,6087.25,6086.25,6086.75,3.5555555555555554,-2.6666666666666665,3.5555555555555554,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11778,6086.75,6087.0,6086.5,6086.5,3.3333333333333335,-2.888888888888889,3.5555555555555554,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11779,6086.75,6087.5,6086.5,6087.5,3.3333333333333335,-2.4444444444444446,3.5555555555555554,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11780,6087.5,6088.75,6087.25,6088.5,2.6666666666666665,-1.3333333333333333,3.5555555555555554,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11781,6088.5,6089.0,6087.25,6088.0,2.6666666666666665,-1.1111111111111112,3.5555555555555554,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11782,6088.0,6088.75,6087.75,6088.5,2.2222222222222223,-1.3333333333333333,3.5555555555555554,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11783,6088.5,6088.5,6087.75,6088.0,2.2222222222222223,-1.5555555555555556,3.5555555555555554,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11784,6087.75,6088.0,6087.0,6087.5,2.888888888888889,-2.0,3.5555555555555554,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11785,6087.5,6088.25,6087.0,6088.0,2.888888888888889,-1.7777777777777777,3.5555555555555554,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11786,6088.25,6089.0,6087.75,6088.75,2.2222222222222223,-1.1111111111111112,3.5555555555555554,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11787,6088.75,6089.0,6087.25,6087.5,2.6666666666666665,-1.1111111111111112,3.5555555555555554,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11788,6087.5,6088.0,6087.5,6088.0,2.4444444444444446,-2.0,3.5555555555555554,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11789,6088.0,6088.75,6088.0,6088.5,2.0,-1.3333333333333333,3.5555555555555554,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11790,6088.25,6089.75,6088.25,6089.0,1.7777777777777777,-0.4444444444444444,3.5555555555555554,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11791,6089.25,6090.0,6089.0,6090.0,1.1111111111111112,-0.2222222222222222,3.5555555555555554,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11792,6089.75,6090.25,6089.25,6089.25,0.8888888888888888,0.0,3.5555555555555554,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11793,6089.25,6089.5,6088.75,6088.75,1.3333333333333333,-0.6666666666666666,3.5555555555555554,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11794,6088.5,6088.75,6087.25,6087.5,2.6666666666666665,-1.3333333333333333,3.5555555555555554,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11795,6087.5,6087.5,6085.25,6085.75,4.444444444444445,-2.4444444444444446,4.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11796,6085.75,6086.75,6085.25,6086.5,4.444444444444445,-3.111111111111111,4.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11797,6086.75,6087.75,6086.25,6087.75,3.5555555555555554,-2.2222222222222223,4.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11798,6087.5,6088.25,6087.5,6088.0,2.4444444444444446,-1.7777777777777777,4.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11799,6088.0,6088.25,6087.75,6088.25,2.2222222222222223,-1.7777777777777777,4.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11800,6088.0,6088.25,6087.75,6088.0,2.2222222222222223,-1.7777777777777777,4.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11801,6087.75,6088.5,6087.25,6087.25,2.6666666666666665,-1.5555555555555556,4.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11802,6087.25,6087.5,6086.0,6086.25,3.7777777777777777,-2.4444444444444446,4.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11803,6086.5,6086.5,6085.75,6086.0,4.0,-3.3333333333333335,4.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11804,6086.25,6086.5,6085.5,6086.5,4.222222222222222,-3.3333333333333335,4.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11805,6086.0,6086.75,6086.0,6086.5,3.7777777777777777,-3.111111111111111,4.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11806,6086.75,6087.25,6086.5,6087.0,3.3333333333333335,-2.6666666666666665,4.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11807,6087.0,6087.0,6086.5,6086.5,3.3333333333333335,-2.888888888888889,4.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11808,6086.75,6087.0,6086.25,6086.5,3.5555555555555554,-2.888888888888889,4.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11809,6086.5,6086.5,6086.0,6086.25,3.7777777777777777,-3.3333333333333335,4.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11810,6086.0,6086.25,6085.25,6086.25,4.444444444444445,-3.5555555555555554,4.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11811,6085.75,6086.75,6085.75,6086.5,4.0,-3.111111111111111,4.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11812,6086.5,6086.5,6085.75,6086.0,4.0,-3.3333333333333335,4.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11813,6086.0,6086.0,6086.0,6086.0,3.7777777777777777,-3.7777777777777777,4.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11814,6086.0,6086.5,6086.0,6086.0,3.7777777777777777,-3.3333333333333335,4.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11815,6086.25,6086.25,6085.5,6085.5,4.222222222222222,-3.5555555555555554,4.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11816,6085.5,6085.5,6085.0,6085.25,4.666666666666667,-4.222222222222222,4.666666666666667,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11817,6085.0,6085.5,6084.5,6085.0,5.111111111111111,-4.222222222222222,5.111111111111111,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11818,6084.75,6084.75,6084.25,6084.75,5.333333333333333,-4.888888888888889,5.333333333333333,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11819,6084.75,6085.0,6084.5,6085.0,5.111111111111111,-4.666666666666667,5.333333333333333,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11820,6084.75,6084.75,6084.25,6084.25,5.333333333333333,-4.888888888888889,5.333333333333333,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11821,6084.5,6086.25,6084.25,6086.0,5.333333333333333,-3.5555555555555554,5.333333333333333,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11822,6086.25,6086.75,6086.0,6086.0,3.7777777777777777,-3.111111111111111,5.333333333333333,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11823,6086.0,6086.0,6085.5,6086.0,4.222222222222222,-3.7777777777777777,5.333333333333333,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11824,6085.75,6086.0,6085.5,6085.75,4.222222222222222,-3.7777777777777777,5.333333333333333,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11825,6085.75,6086.25,6085.5,6086.0,4.222222222222222,-3.5555555555555554,5.333333333333333,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11826,6086.25,6086.25,6084.5,6084.5,5.111111111111111,-3.5555555555555554,5.333333333333333,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11827,6084.5,6084.5,6083.25,6083.75,6.222222222222222,-5.111111111111111,6.222222222222222,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11828,6083.5,6084.5,6083.5,6084.0,6.0,-5.111111111111111,6.222222222222222,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11829,6084.25,6084.5,6083.5,6083.5,6.0,-5.111111111111111,6.222222222222222,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11830,6083.5,6084.0,6082.5,6083.5,6.888888888888889,-5.555555555555555,6.888888888888889,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11831,6083.5,6084.0,6083.5,6084.0,6.0,-5.555555555555555,6.888888888888889,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11832,6084.0,6084.25,6083.75,6084.25,5.777777777777778,-5.333333333333333,6.888888888888889,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11833,6084.25,6084.25,6083.75,6083.75,5.777777777777778,-5.333333333333333,6.888888888888889,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11834,6084.0,6084.0,6078.5,6079.0,10.444444444444445,-5.555555555555555,10.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11835,6078.75,6080.0,6078.5,6078.75,10.444444444444445,-9.11111111111111,10.444444444444445,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11836,6078.5,6079.0,6077.5,6078.0,11.333333333333334,-10.0,11.333333333333334,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11837,6078.0,6078.25,6077.5,6077.75,11.333333333333334,-10.666666666666666,11.333333333333334,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11838,6077.75,6078.5,6077.0,6077.25,11.777777777777779,-10.444444444444445,11.777777777777779,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
11839,6077.0,6077.0,6074.5,6074.5,14.0,-11.777777777777779,14.0,0.2222222222222222,6090.25,1.125,6091.375,6087.4375
