bar_i,open,high,low,close,fav_r,adv_r,mfe_a,mae_a,entry,atr,stop,target_2p5
41522,6319.0,6319.25,6319.0,6319.25,0.5957446808510638,-0.2978723404255319,0.5957446808510638,0.0,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41523,6319.25,6320.25,6319.25,6320.0,1.7872340425531914,-0.5957446808510638,1.7872340425531914,0.0,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41524,6320.0,6320.5,6319.25,6319.5,2.0851063829787235,-0.5957446808510638,2.0851063829787235,0.0,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41525,6319.25,6319.5,6319.0,6319.25,0.8936170212765957,-0.2978723404255319,2.0851063829787235,0.0,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41526,6319.25,6320.5,6318.5,6320.5,2.0851063829787235,0.2978723404255319,2.0851063829787235,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41527,6320.25,6321.25,6320.25,6320.75,2.978723404255319,-1.7872340425531914,2.978723404255319,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41528,6320.75,6321.75,6320.75,6321.0,3.574468085106383,-2.382978723404255,3.574468085106383,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41529,6321.0,6321.75,6321.0,6321.75,3.574468085106383,-2.6808510638297873,3.574468085106383,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41530,6321.75,6322.25,6321.25,6322.0,4.170212765957447,-2.978723404255319,4.170212765957447,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41531,6322.0,6322.75,6321.75,6322.5,4.76595744680851,-3.574468085106383,4.76595744680851,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41532,6322.25,6322.75,6322.0,6322.0,4.76595744680851,-3.872340425531915,4.76595744680851,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41533,6322.0,6322.75,6322.0,6322.5,4.76595744680851,-3.872340425531915,4.76595744680851,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41534,6322.5,6323.5,6322.25,6323.25,5.659574468085106,-4.170212765957447,5.659574468085106,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41535,6323.25,6323.25,6322.75,6322.75,5.361702127659575,-4.76595744680851,5.659574468085106,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41536,6323.0,6323.0,6322.5,6322.5,5.0638297872340425,-4.468085106382978,5.659574468085106,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41537,6322.5,6322.5,6321.75,6322.0,4.468085106382978,-3.574468085106383,5.659574468085106,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41538,6322.0,6323.0,6322.0,6323.0,5.0638297872340425,-3.872340425531915,5.659574468085106,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41539,6323.25,6323.25,6322.5,6322.75,5.361702127659575,-4.468085106382978,5.659574468085106,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41540,6322.5,6322.75,6322.5,6322.75,4.76595744680851,-4.468085106382978,5.659574468085106,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41541,6322.75,6325.0,6322.75,6324.25,7.446808510638298,-4.76595744680851,7.446808510638298,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41542,6324.0,6324.5,6323.25,6324.5,6.8510638297872335,-5.361702127659575,7.446808510638298,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41543,6324.25,6324.75,6323.75,6324.5,7.148936170212766,-5.957446808510638,7.446808510638298,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41544,6324.25,6324.75,6324.0,6324.25,7.148936170212766,-6.25531914893617,7.446808510638298,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41545,6324.5,6325.0,6323.75,6324.5,7.446808510638298,-5.957446808510638,7.446808510638298,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41546,6324.5,6324.5,6323.5,6323.5,6.8510638297872335,-5.659574468085106,7.446808510638298,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41547,6323.5,6324.0,6322.75,6323.25,6.25531914893617,-4.76595744680851,7.446808510638298,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41548,6323.25,6323.5,6322.0,6322.25,5.659574468085106,-3.872340425531915,7.446808510638298,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41549,6322.0,6322.25,6321.25,6322.0,4.170212765957447,-2.978723404255319,7.446808510638298,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41550,6322.0,6322.0,6320.0,6320.75,3.872340425531915,-1.4893617021276595,7.446808510638298,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41551,6320.75,6321.0,6320.5,6321.0,2.6808510638297873,-2.0851063829787235,7.446808510638298,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41552,6321.0,6321.25,6318.75,6319.0,2.978723404255319,0.0,7.446808510638298,0.2978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41553,6319.25,6319.5,6317.25,6317.75,0.8936170212765957,1.7872340425531914,7.446808510638298,1.7872340425531914,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41554,6317.75,6318.0,6316.25,6316.25,-0.8936170212765957,2.978723404255319,7.446808510638298,2.978723404255319,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41555,6316.0,6317.0,6315.25,6317.0,-2.0851063829787235,4.170212765957447,7.446808510638298,4.170212765957447,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41556,6317.0,6317.75,6316.75,6317.5,-1.1914893617021276,2.382978723404255,7.446808510638298,4.170212765957447,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41557,6317.5,6317.75,6317.0,6317.25,-1.1914893617021276,2.0851063829787235,7.446808510638298,4.170212765957447,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41558,6317.25,6318.75,6317.25,6317.5,0.0,1.7872340425531914,7.446808510638298,4.170212765957447,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41559,6317.5,6317.75,6315.25,6315.75,-1.1914893617021276,4.170212765957447,7.446808510638298,4.170212765957447,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41560,6315.75,6316.5,6314.5,6315.0,-2.6808510638297873,5.0638297872340425,7.446808510638298,5.0638297872340425,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41561,6315.0,6315.25,6312.0,6312.0,-4.170212765957447,8.042553191489361,7.446808510638298,8.042553191489361,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41562,6312.0,6313.25,6312.0,6312.25,-6.553191489361702,8.042553191489361,7.446808510638298,8.042553191489361,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41563,6312.5,6312.75,6310.25,6310.25,-7.148936170212766,10.127659574468085,7.446808510638298,10.127659574468085,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41564,6310.5,6311.25,6309.5,6310.5,-8.936170212765957,11.02127659574468,7.446808510638298,11.02127659574468,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41565,6310.25,6310.75,6309.75,6310.5,-9.53191489361702,10.72340425531915,7.446808510638298,11.02127659574468,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41566,6310.5,6311.75,6310.25,6310.5,-8.340425531914894,10.127659574468085,7.446808510638298,11.02127659574468,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41567,6310.0,6310.5,6309.25,6309.75,-9.829787234042554,11.319148936170212,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41568,6309.75,6311.0,6309.5,6310.75,-9.23404255319149,11.02127659574468,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41569,6311.0,6311.0,6309.5,6309.5,-9.23404255319149,11.02127659574468,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41570,6310.0,6312.75,6310.0,6312.25,-7.148936170212766,10.425531914893616,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41571,6312.5,6312.5,6311.25,6312.25,-7.446808510638298,8.936170212765957,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41572,6312.0,6314.0,6311.75,6314.0,-5.659574468085106,8.340425531914894,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41573,6314.0,6314.5,6313.5,6313.75,-5.0638297872340425,6.25531914893617,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41574,6313.5,6313.75,6312.75,6313.5,-5.957446808510638,7.148936170212766,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41575,6313.75,6313.75,6312.5,6313.0,-5.957446808510638,7.446808510638298,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41576,6313.0,6314.0,6312.75,6313.5,-5.659574468085106,7.148936170212766,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41577,6313.75,6314.0,6312.5,6313.75,-5.659574468085106,7.446808510638298,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41578,6313.75,6314.75,6312.75,6314.5,-4.76595744680851,7.148936170212766,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41579,6314.25,6316.75,6313.5,6316.5,-2.382978723404255,6.25531914893617,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41580,6316.5,6316.75,6313.5,6313.75,-2.382978723404255,6.25531914893617,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41581,6313.75,6314.25,6312.0,6312.25,-5.361702127659575,8.042553191489361,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41582,6312.25,6312.75,6312.25,6312.25,-7.148936170212766,7.74468085106383,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41583,6312.5,6312.5,6311.5,6311.5,-7.446808510638298,8.638297872340425,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41584,6312.0,6312.0,6311.5,6311.75,-8.042553191489361,8.638297872340425,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41585,6311.75,6311.75,6311.5,6311.5,-8.340425531914894,8.638297872340425,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41586,6311.5,6312.0,6311.25,6312.0,-8.042553191489361,8.936170212765957,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41587,6312.0,6312.25,6311.75,6312.0,-7.74468085106383,8.340425531914894,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41588,6312.0,6312.75,6312.0,6312.25,-7.148936170212766,8.042553191489361,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41589,6312.25,6312.5,6311.75,6312.5,-7.446808510638298,8.340425531914894,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41590,6312.25,6312.5,6312.0,6312.25,-7.446808510638298,8.042553191489361,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41591,6312.5,6312.75,6312.0,6312.5,-7.148936170212766,8.042553191489361,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41592,6312.25,6312.25,6311.75,6312.25,-7.74468085106383,8.340425531914894,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41593,6312.25,6312.25,6311.5,6311.5,-7.74468085106383,8.638297872340425,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41594,6311.5,6312.75,6311.5,6312.0,-7.148936170212766,8.638297872340425,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41595,6312.0,6312.25,6311.5,6312.25,-7.74468085106383,8.638297872340425,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41596,6312.5,6312.5,6312.0,6312.0,-7.446808510638298,8.042553191489361,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41597,6312.25,6312.25,6311.5,6311.5,-7.74468085106383,8.638297872340425,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41598,6311.5,6311.5,6311.5,6311.5,-8.638297872340425,8.638297872340425,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41599,6311.5,6311.5,6311.25,6311.25,-8.638297872340425,8.936170212765957,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41600,6311.25,6311.5,6311.25,6311.5,-8.638297872340425,8.936170212765957,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41601,6311.75,6312.0,6311.5,6312.0,-8.042553191489361,8.638297872340425,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41602,6311.75,6312.0,6311.75,6312.0,-8.042553191489361,8.340425531914894,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41603,6312.0,6312.0,6311.5,6311.75,-8.042553191489361,8.638297872340425,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41604,6311.75,6312.25,6311.5,6312.25,-7.74468085106383,8.638297872340425,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41605,6312.0,6312.75,6312.0,6312.75,-7.148936170212766,8.042553191489361,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41606,6312.5,6312.5,6312.0,6312.25,-7.446808510638298,8.042553191489361,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41607,6312.25,6312.75,6312.25,6312.75,-7.148936170212766,7.74468085106383,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41608,6312.5,6312.5,6312.0,6312.0,-7.446808510638298,8.042553191489361,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41609,6312.0,6312.0,6311.75,6312.0,-8.042553191489361,8.340425531914894,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41610,6312.0,6312.25,6311.5,6312.0,-7.74468085106383,8.638297872340425,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41611,6311.75,6312.0,6311.75,6311.75,-8.042553191489361,8.340425531914894,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41612,6311.5,6311.5,6311.5,6311.5,-8.638297872340425,8.638297872340425,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41613,6311.75,6311.75,6311.25,6311.5,-8.340425531914894,8.936170212765957,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41614,6311.75,6312.0,6311.75,6312.0,-8.042553191489361,8.340425531914894,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41615,6312.0,6312.5,6311.75,6311.75,-7.446808510638298,8.340425531914894,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41616,6312.0,6312.5,6311.75,6311.75,-7.446808510638298,8.340425531914894,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41617,6311.5,6311.5,6311.25,6311.25,-8.638297872340425,8.936170212765957,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41618,6311.25,6311.25,6311.0,6311.25,-8.936170212765957,9.23404255319149,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41619,6311.0,6311.25,6311.0,6311.25,-8.936170212765957,9.23404255319149,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41620,6311.25,6312.0,6311.25,6311.25,-8.042553191489361,8.936170212765957,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41621,6311.25,6312.0,6311.25,6312.0,-8.042553191489361,8.936170212765957,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41622,6311.75,6312.25,6311.75,6312.25,-7.74468085106383,8.340425531914894,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41623,6312.0,6312.25,6311.75,6312.25,-7.74468085106383,8.340425531914894,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41624,6312.25,6313.25,6312.0,6312.25,-6.553191489361702,8.042553191489361,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41625,6310.75,6311.5,6310.5,6311.5,-8.638297872340425,9.829787234042554,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41626,6311.25,6312.0,6311.0,6312.0,-8.042553191489361,9.23404255319149,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41627,6311.75,6312.25,6311.5,6312.0,-7.74468085106383,8.638297872340425,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41628,6311.75,6311.75,6311.25,6311.5,-8.340425531914894,8.936170212765957,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41629,6311.75,6311.75,6311.25,6311.25,-8.340425531914894,8.936170212765957,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41630,6311.5,6311.5,6311.25,6311.25,-8.638297872340425,8.936170212765957,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41631,6311.25,6311.25,6310.0,6310.5,-8.936170212765957,10.425531914893616,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41632,6310.25,6310.75,6310.25,6310.25,-9.53191489361702,10.127659574468085,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41633,6310.5,6310.5,6310.25,6310.25,-9.829787234042554,10.127659574468085,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41634,6310.5,6310.75,6310.25,6310.5,-9.53191489361702,10.127659574468085,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41635,6310.5,6310.75,6310.5,6310.75,-9.53191489361702,9.829787234042554,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41636,6311.0,6311.0,6311.0,6311.0,-9.23404255319149,9.23404255319149,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41637,6311.0,6311.0,6310.75,6310.75,-9.23404255319149,9.53191489361702,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41638,6310.75,6310.75,6310.75,6310.75,-9.53191489361702,9.53191489361702,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41639,6311.0,6311.0,6311.0,6311.0,-9.23404255319149,9.23404255319149,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41640,6311.0,6312.0,6310.75,6311.0,-8.042553191489361,9.53191489361702,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
41641,6311.0,6311.25,6311.0,6311.25,-8.936170212765957,9.23404255319149,7.446808510638298,11.319148936170212,6318.75,0.8392857142857143,6317.910714285715,6320.848214285715
