bar_i,open,high,low,close,fav_r,adv_r,mfe_a,mae_a,entry,atr,stop,target_2p5
138541,6902.5,6902.75,6902.0,6902.25,0.6666666666666666,0.0,0.6666666666666666,0.0,6902.0,1.125,6900.875,6904.8125
138542,6902.5,6903.75,6902.5,6903.25,1.5555555555555556,-0.4444444444444444,1.5555555555555556,0.0,6902.0,1.125,6900.875,6904.8125
138543,6903.5,6904.25,6903.0,6903.25,2.0,-0.8888888888888888,2.0,0.0,6902.0,1.125,6900.875,6904.8125
138544,6903.5,6904.0,6902.5,6902.5,1.7777777777777777,-0.4444444444444444,2.0,0.0,6902.0,1.125,6900.875,6904.8125
138545,6902.5,6903.0,6902.5,6903.0,0.8888888888888888,-0.4444444444444444,2.0,0.0,6902.0,1.125,6900.875,6904.8125
138546,6902.75,6903.75,6902.75,6903.25,1.5555555555555556,-0.6666666666666666,2.0,0.0,6902.0,1.125,6900.875,6904.8125
138547,6904.0,6904.5,6903.25,6904.0,2.2222222222222223,-1.1111111111111112,2.2222222222222223,0.0,6902.0,1.125,6900.875,6904.8125
138548,6904.0,6904.25,6902.75,6904.0,2.0,-0.6666666666666666,2.2222222222222223,0.0,6902.0,1.125,6900.875,6904.8125
138549,6903.75,6904.75,6903.25,6904.5,2.4444444444444446,-1.1111111111111112,2.4444444444444446,0.0,6902.0,1.125,6900.875,6904.8125
138550,6904.5,6905.25,6904.25,6905.0,2.888888888888889,-2.0,2.888888888888889,0.0,6902.0,1.125,6900.875,6904.8125
138551,6905.5,6906.75,6905.5,6906.5,4.222222222222222,-3.111111111111111,4.222222222222222,0.0,6902.0,1.125,6900.875,6904.8125
138552,6906.25,6907.25,6906.25,6906.75,4.666666666666667,-3.7777777777777777,4.666666666666667,0.0,6902.0,1.125,6900.875,6904.8125
138553,6906.75,6907.0,6906.0,6906.75,4.444444444444445,-3.5555555555555554,4.666666666666667,0.0,6902.0,1.125,6900.875,6904.8125
138554,6906.75,6907.0,6906.5,6906.75,4.444444444444445,-4.0,4.666666666666667,0.0,6902.0,1.125,6900.875,6904.8125
138555,6906.75,6908.0,6906.75,6908.0,5.333333333333333,-4.222222222222222,5.333333333333333,0.0,6902.0,1.125,6900.875,6904.8125
138556,6908.0,6908.0,6907.25,6907.5,5.333333333333333,-4.666666666666667,5.333333333333333,0.0,6902.0,1.125,6900.875,6904.8125
138557,6907.5,6907.5,6905.0,6905.25,4.888888888888889,-2.6666666666666665,5.333333333333333,0.0,6902.0,1.125,6900.875,6904.8125
138558,6905.5,6906.5,6905.5,6906.0,4.0,-3.111111111111111,5.333333333333333,0.0,6902.0,1.125,6900.875,6904.8125
138559,6905.75,6906.0,6905.0,6905.0,3.5555555555555554,-2.6666666666666665,5.333333333333333,0.0,6902.0,1.125,6900.875,6904.8125
138560,6905.0,6906.5,6905.0,6905.5,4.0,-2.6666666666666665,5.333333333333333,0.0,6902.0,1.125,6900.875,6904.8125
138561,6905.5,6906.25,6905.5,6905.75,3.7777777777777777,-3.111111111111111,5.333333333333333,0.0,6902.0,1.125,6900.875,6904.8125
138562,6906.25,6907.75,6906.25,6907.25,5.111111111111111,-3.7777777777777777,5.333333333333333,0.0,6902.0,1.125,6900.875,6904.8125
138563,6907.25,6907.25,6905.75,6905.75,4.666666666666667,-3.3333333333333335,5.333333333333333,0.0,6902.0,1.125,6900.875,6904.8125
138564,6906.0,6907.0,6906.0,6906.5,4.444444444444445,-3.5555555555555554,5.333333333333333,0.0,6902.0,1.125,6900.875,6904.8125
138565,6906.5,6907.25,6906.25,6907.25,4.666666666666667,-3.7777777777777777,5.333333333333333,0.0,6902.0,1.125,6900.875,6904.8125
138566,6907.0,6907.75,6906.25,6907.5,5.111111111111111,-3.7777777777777777,5.333333333333333,0.0,6902.0,1.125,6900.875,6904.8125
138567,6907.5,6908.5,6906.25,6906.25,5.777777777777778,-3.7777777777777777,5.777777777777778,0.0,6902.0,1.125,6900.875,6904.8125
138568,6906.5,6906.5,6905.25,6906.25,4.0,-2.888888888888889,5.777777777777778,0.0,6902.0,1.125,6900.875,6904.8125
138569,6906.25,6906.5,6904.25,6904.5,4.0,-2.0,5.777777777777778,0.0,6902.0,1.125,6900.875,6904.8125
138570,6904.5,6904.75,6903.0,6903.25,2.4444444444444446,-0.8888888888888888,5.777777777777778,0.0,6902.0,1.125,6900.875,6904.8125
138571,6903.75,6904.25,6902.75,6903.5,2.0,-0.6666666666666666,5.777777777777778,0.0,6902.0,1.125,6900.875,6904.8125
138572,6903.75,6903.75,6902.75,6903.0,1.5555555555555556,-0.6666666666666666,5.777777777777778,0.0,6902.0,1.125,6900.875,6904.8125
138573,6902.75,6904.5,6902.5,6904.25,2.2222222222222223,-0.4444444444444444,5.777777777777778,0.0,6902.0,1.125,6900.875,6904.8125
138574,6904.25,6904.75,6903.25,6903.25,2.4444444444444446,-1.1111111111111112,5.777777777777778,0.0,6902.0,1.125,6900.875,6904.8125
138575,6903.5,6904.5,6903.5,6904.5,2.2222222222222223,-1.3333333333333333,5.777777777777778,0.0,6902.0,1.125,6900.875,6904.8125
138576,6905.0,6905.5,6904.0,6904.0,3.111111111111111,-1.7777777777777777,5.777777777777778,0.0,6902.0,1.125,6900.875,6904.8125
138577,6903.75,6904.25,6903.25,6904.25,2.0,-1.1111111111111112,5.777777777777778,0.0,6902.0,1.125,6900.875,6904.8125
138578,6904.25,6904.25,6904.0,6904.0,2.0,-1.7777777777777777,5.777777777777778,0.0,6902.0,1.125,6900.875,6904.8125
138579,6903.75,6903.75,6903.0,6903.5,1.5555555555555556,-0.8888888888888888,5.777777777777778,0.0,6902.0,1.125,6900.875,6904.8125
138580,6903.75,6903.75,6903.0,6903.0,1.5555555555555556,-0.8888888888888888,5.777777777777778,0.0,6902.0,1.125,6900.875,6904.8125
138581,6903.0,6903.75,6902.5,6903.25,1.5555555555555556,-0.4444444444444444,5.777777777777778,0.0,6902.0,1.125,6900.875,6904.8125
138582,6903.0,6903.0,6902.5,6902.75,0.8888888888888888,-0.4444444444444444,5.777777777777778,0.0,6902.0,1.125,6900.875,6904.8125
138583,6902.75,6903.0,6902.25,6902.75,0.8888888888888888,-0.2222222222222222,5.777777777777778,0.0,6902.0,1.125,6900.875,6904.8125
138584,6902.25,6903.0,6902.25,6903.0,0.8888888888888888,-0.2222222222222222,5.777777777777778,0.0,6902.0,1.125,6900.875,6904.8125
138585,6902.75,6903.5,6902.75,6903.5,1.3333333333333333,-0.6666666666666666,5.777777777777778,0.0,6902.0,1.125,6900.875,6904.8125
138586,6903.75,6903.75,6903.0,6903.0,1.5555555555555556,-0.8888888888888888,5.777777777777778,0.0,6902.0,1.125,6900.875,6904.8125
138587,6902.75,6902.75,6902.5,6902.75,0.6666666666666666,-0.4444444444444444,5.777777777777778,0.0,6902.0,1.125,6900.875,6904.8125
138588,6902.5,6902.5,6901.5,6902.25,0.4444444444444444,0.4444444444444444,5.777777777777778,0.4444444444444444,6902.0,1.125,6900.875,6904.8125
138589,6902.25,6902.25,6901.75,6902.0,0.2222222222222222,0.2222222222222222,5.777777777777778,0.4444444444444444,6902.0,1.125,6900.875,6904.8125
138590,6902.0,6902.25,6901.75,6902.0,0.2222222222222222,0.2222222222222222,5.777777777777778,0.4444444444444444,6902.0,1.125,6900.875,6904.8125
138591,6901.75,6902.25,6901.5,6901.75,0.2222222222222222,0.4444444444444444,5.777777777777778,0.4444444444444444,6902.0,1.125,6900.875,6904.8125
138592,6902.0,6902.75,6901.5,6901.5,0.6666666666666666,0.4444444444444444,5.777777777777778,0.4444444444444444,6902.0,1.125,6900.875,6904.8125
138593,6901.75,6901.75,6900.75,6900.75,-0.2222222222222222,1.1111111111111112,5.777777777777778,1.1111111111111112,6902.0,1.125,6900.875,6904.8125
138594,6900.75,6901.0,6899.5,6900.0,-0.8888888888888888,2.2222222222222223,5.777777777777778,2.2222222222222223,6902.0,1.125,6900.875,6904.8125
138595,6899.75,6901.25,6899.75,6901.0,-0.6666666666666666,2.0,5.777777777777778,2.2222222222222223,6902.0,1.125,6900.875,6904.8125
138596,6900.5,6900.5,6900.0,6900.25,-1.3333333333333333,1.7777777777777777,5.777777777777778,2.2222222222222223,6902.0,1.125,6900.875,6904.8125
138597,6900.5,6902.25,6900.5,6902.0,0.2222222222222222,1.3333333333333333,5.777777777777778,2.2222222222222223,6902.0,1.125,6900.875,6904.8125
138598,6901.75,6902.25,6901.75,6901.75,0.2222222222222222,0.2222222222222222,5.777777777777778,2.2222222222222223,6902.0,1.125,6900.875,6904.8125
138599,6902.0,6902.25,6901.5,6901.5,0.2222222222222222,0.4444444444444444,5.777777777777778,2.2222222222222223,6902.0,1.125,6900.875,6904.8125
138600,6901.25,6901.25,6900.75,6900.75,-0.6666666666666666,1.1111111111111112,5.777777777777778,2.2222222222222223,6902.0,1.125,6900.875,6904.8125
138601,6901.0,6901.25,6901.0,6901.0,-0.6666666666666666,0.8888888888888888,5.777777777777778,2.2222222222222223,6902.0,1.125,6900.875,6904.8125
138602,6901.25,6901.25,6900.5,6901.0,-0.6666666666666666,1.3333333333333333,5.777777777777778,2.2222222222222223,6902.0,1.125,6900.875,6904.8125
138603,6901.0,6902.25,6901.0,6901.75,0.2222222222222222,0.8888888888888888,5.777777777777778,2.2222222222222223,6902.0,1.125,6900.875,6904.8125
138604,6902.0,6902.25,6901.75,6902.25,0.2222222222222222,0.2222222222222222,5.777777777777778,2.2222222222222223,6902.0,1.125,6900.875,6904.8125
138605,6902.5,6904.0,6902.25,6903.75,1.7777777777777777,-0.2222222222222222,5.777777777777778,2.2222222222222223,6902.0,1.125,6900.875,6904.8125
138606,6904.0,6904.25,6903.5,6903.5,2.0,-1.3333333333333333,5.777777777777778,2.2222222222222223,6902.0,1.125,6900.875,6904.8125
138607,6903.75,6904.75,6903.75,6904.75,2.4444444444444446,-1.5555555555555556,5.777777777777778,2.2222222222222223,6902.0,1.125,6900.875,6904.8125
138608,6904.75,6904.75,6904.25,6904.75,2.4444444444444446,-2.0,5.777777777777778,2.2222222222222223,6902.0,1.125,6900.875,6904.8125
138609,6904.5,6904.75,6904.25,6904.75,2.4444444444444446,-2.0,5.777777777777778,2.2222222222222223,6902.0,1.125,6900.875,6904.8125
138610,6904.5,6904.75,6903.75,6904.0,2.4444444444444446,-1.5555555555555556,5.777777777777778,2.2222222222222223,6902.0,1.125,6900.875,6904.8125
138611,6903.75,6904.0,6903.5,6903.75,1.7777777777777777,-1.3333333333333333,5.777777777777778,2.2222222222222223,6902.0,1.125,6900.875,6904.8125
138612,6903.5,6903.5,6902.75,6903.0,1.3333333333333333,-0.6666666666666666,5.777777777777778,2.2222222222222223,6902.0,1.125,6900.875,6904.8125
138613,6903.0,6904.0,6903.0,6903.25,1.7777777777777777,-0.8888888888888888,5.777777777777778,2.2222222222222223,6902.0,1.125,6900.875,6904.8125
