signal_id,filled,entry_timestamp,entry_price,exit_timestamp,exit_price,stop_price,result_R,exit_reason,mfe_r,mae_r,bars_in_trade,entry_model,direction,entry_timestamp_sig,bos_timestamp,architecture,event_id,net_R,fold_test_end
177,True,2020-01-03 15:45:00-06:00,8587.0,2020-01-05 17:00:00-06:00,8557.167925308198,8596.944024897268,3.0,TARGET,6.436025720087194,0.0,1,BOS_RETEST,Short,2020-01-03 15:30:00-06:00,2020-01-03 14:45:00-06:00,RETEST_GATED,RETEST_GATED_2020-01-03 14:45:00-06:00_Short,2.9270918961396406,2020-12-31
182,True,2020-01-20 11:15:00-06:00,8949.673136150319,2020-01-20 17:15:00-06:00,8947.75,8946.61915224631,-0.6297139116531033,TIME,1.416793272551859,0.7934344863895003,4,BOS_RETEST,Long,2020-01-20 11:00:00-06:00,2020-01-20 10:30:00-06:00,RETEST_GATED,RETEST_GATED_2020-01-20 10:30:00-06:00_Long,-0.8671087450208961,2020-12-31
183,True,2020-01-23 13:45:00-06:00,8995.583618445775,2020-01-23 14:45:00-06:00,9002.75,8985.545918555561,0.7139465846365884,TIME,1.3365991911459187,0.3570158985594597,4,BOS_RETEST,Long,2020-01-23 13:30:00-06:00,2020-01-23 13:00:00-06:00,RETEST_GATED,RETEST_GATED_2020-01-23 13:00:00-06:00_Long,0.641718882281507,2020-12-31
191,True,2020-03-11 12:15:00-05:00,7832.0,2020-03-11 13:15:00-05:00,7747.25,7872.673354763092,2.083673709573217,TIME,2.3172418540091533,0.27659385525308194,4,BOS_RETEST,Short,2020-03-11 12:00:00-05:00,2020-03-11 11:30:00-05:00,RETEST_GATED,RETEST_GATED_2020-03-11 11:30:00-05:00_Short,2.065848772234685,2020-12-31
192,True,2020-03-17 12:30:00-05:00,7145.25,2020-03-17 13:30:00-05:00,7196.25,7066.510462713937,0.6477051016278611,TIME,1.6351378791095514,0.24130190060645806,4,BOS_RETEST,Long,2020-03-17 12:15:00-05:00,2020-03-17 10:00:00-05:00,RETEST_GATED,RETEST_GATED_2020-03-17 10:00:00-05:00_Long,0.6384975291047199,2020-12-31
196,True,2020-03-27 15:45:00-05:00,7350.25,2020-03-29 17:00:00-05:00,7231.827450832669,7389.724183055777,3.0,TARGET,4.965270585158185,0.0,1,BOS_RETEST,Short,2020-03-27 15:30:00-05:00,2020-03-27 14:45:00-05:00,RETEST_GATED,RETEST_GATED_2020-03-27 14:45:00-05:00_Short,2.9816335654375523,2020-12-31
198,True,2020-04-03 11:00:00-05:00,7316.592898584513,2020-04-03 12:00:00-05:00,7274.5,7346.088758503542,1.427078196739,TIME,2.0881879271734136,0.0,4,BOS_RETEST,Short,2020-04-03 10:30:00-05:00,2020-04-03 10:00:00-05:00,RETEST_GATED,RETEST_GATED_2020-04-03 10:00:00-05:00_Short,1.4024984759920798,2020-12-31
202,True,2020-04-29 11:45:00-05:00,8736.75,2020-04-29 12:45:00-05:00,8749.0,8717.534634501319,0.6375106422430664,TIME,1.1579274930537329,0.2992396892161332,4,BOS_RETEST,Long,2020-04-29 11:30:00-05:00,2020-04-29 11:00:00-05:00,RETEST_GATED,RETEST_GATED_2020-04-29 11:00:00-05:00_Long,0.599780420559292,2020-12-31
203,True,2020-05-05 14:00:00-05:00,8800.578197792795,2020-05-05 14:15:00-05:00,8787.390748878688,8787.390748878688,-0.9999999999999741,STOP,0.2784315777161195,4.991731017996766,1,BOS_RETEST,Long,2020-05-05 13:45:00-05:00,2020-05-05 13:00:00-05:00,RETEST_GATED,RETEST_GATED_2020-05-05 13:00:00-05:00_Long,-1.054976516286189,2020-12-31
204,True,2020-05-06 11:15:00-05:00,8809.25,2020-05-06 12:15:00-05:00,8822.75,8789.770900647189,0.693050523306243,TIME,1.155084205510405,0.3850280685034683,4,BOS_RETEST,Long,2020-05-06 11:00:00-05:00,2020-05-06 09:30:00-05:00,RETEST_GATED,RETEST_GATED_2020-05-06 09:30:00-05:00_Long,0.6558311433509082,2020-12-31
205,True,2020-05-10 17:00:00-05:00,8990.5,2020-05-10 18:00:00-05:00,9003.5,8976.04422758602,0.8992947334607686,TIME,1.6083540425356053,0.6571769206059462,4,BOS_RETEST,Long,2020-05-08 15:45:00-05:00,2020-05-08 15:00:00-05:00,RETEST_GATED,RETEST_GATED_2020-05-08 15:00:00-05:00_Long,0.8491417579408381,2020-12-31
206,True,2020-05-11 12:00:00-05:00,9070.090453569384,2020-05-11 13:00:00-05:00,9089.0,9054.232830496892,1.1924578068334089,TIME,2.658629621720996,0.0,4,BOS_RETEST,Long,2020-05-11 11:45:00-05:00,2020-05-11 11:15:00-05:00,RETEST_GATED,RETEST_GATED_2020-05-11 11:15:00-05:00_Long,1.1467384706702455,2020-12-31
213,True,2020-06-01 13:45:00-05:00,9383.0,2020-06-01 14:15:00-05:00,9370.937427631377,9370.937427631377,-0.9999999999999611,STOP,0.4559558137289612,1.5543948195305495,2,BOS_RETEST,Long,2020-06-01 13:30:00-05:00,2020-06-01 12:00:00-05:00,RETEST_GATED,RETEST_GATED_2020-06-01 12:00:00-05:00_Long,-1.0601032663551446,2020-12-31
217,True,2020-06-10 14:15:00-05:00,9908.67608725895,2020-06-10 14:45:00-05:00,9882.458693848406,9882.458693848406,-1.0000000000000164,STOP,1.3759534434321175,1.2940297583247478,2,BOS_RETEST,Long,2020-06-10 14:00:00-05:00,2020-06-10 13:00:00-05:00,RETEST_GATED,RETEST_GATED_2020-06-10 13:00:00-05:00_Long,-1.0276533974467834,2020-12-31
218,True,2020-06-12 13:45:00-05:00,9394.0,2020-06-12 14:00:00-05:00,9434.66506029975,9434.66506029975,-1.0000000000000036,STOP,0.012295567652289157,1.1127488725321688,1,BOS_RETEST,Short,2020-06-12 13:30:00-05:00,2020-06-12 12:30:00-05:00,RETEST_GATED,RETEST_GATED_2020-06-12 12:30:00-05:00_Short,-1.0178285730958228,2020-12-31
220,True,2020-06-22 10:15:00-05:00,9852.5,2020-06-22 11:15:00-05:00,9892.0,9837.768229554502,2.6812799008873784,TIME,2.817040908527246,0.6109245343794028,4,BOS_RETEST,Long,2020-06-22 10:00:00-05:00,2020-06-22 09:00:00-05:00,RETEST_GATED,RETEST_GATED_2020-06-22 09:00:00-05:00_Long,2.6320665356179274,2020-12-31
226,True,2020-07-07 12:00:00-05:00,10413.0,2020-07-07 13:00:00-05:00,10413.0,10393.026470946625,0.0,TIME,1.1890737954485897,0.7635105423406733,4,BOS_RETEST,Long,2020-07-07 11:45:00-05:00,2020-07-07 09:00:00-05:00,RETEST_GATED,RETEST_GATED_2020-07-07 09:00:00-05:00_Long,-0.03629804217685207,2020-12-31
232,True,2020-07-16 10:45:00-05:00,10344.75,2020-07-16 11:30:00-05:00,10371.25239519129,10371.25239519129,-1.000000000000017,STOP,0.8301136497742191,1.0753745008438746,3,BOS_RETEST,Short,2020-07-16 10:30:00-05:00,2020-07-16 09:45:00-05:00,RETEST_GATED,RETEST_GATED_2020-07-16 09:45:00-05:00_Short,-1.0273560180039398,2020-12-31
236,True,2020-07-24 10:30:00-05:00,10310.763489615549,2020-07-24 10:45:00-05:00,10277.240972650117,10277.240972650117,-0.9999999999999956,STOP,0.476888725298779,1.0966804686372231,1,BOS_RETEST,Long,2020-07-24 10:15:00-05:00,2020-07-24 09:45:00-05:00,RETEST_GATED,RETEST_GATED_2020-07-24 09:45:00-05:00_Long,-1.0216272543242346,2020-12-31
248,True,2020-08-31 10:15:00-05:00,11850.5,2020-08-31 10:30:00-05:00,11830.745062051647,11830.745062051647,-0.9999999999999991,STOP,1.0756804225634695,1.4426772726145354,1,BOS_RETEST,Long,2020-08-31 09:45:00-05:00,2020-08-31 09:15:00-05:00,RETEST_GATED,RETEST_GATED_2020-08-31 09:15:00-05:00_Long,-1.0366996850051058,2020-12-31
249,True,2020-09-01 13:15:00-05:00,12079.5,2020-09-01 13:45:00-05:00,12060.972490945678,12060.972490945678,-1.0000000000000484,STOP,0.13493449079799283,1.1739300699425375,2,BOS_RETEST,Long,2020-09-01 13:00:00-05:00,2020-09-01 12:30:00-05:00,RETEST_GATED,RETEST_GATED_2020-09-01 12:30:00-05:00_Long,-1.0391310023314644,2020-12-31
250,True,2020-09-03 14:30:00-05:00,11550.5,2020-09-03 15:00:00-05:00,11605.488580985397,11605.488580985397,-1.0000000000000144,STOP,1.113867623102821,1.463940304649422,2,BOS_RETEST,Short,2020-09-03 14:15:00-05:00,2020-09-03 13:45:00-05:00,RETEST_GATED,RETEST_GATED_2020-09-03 13:45:00-05:00_Short,-1.0131845555387824,2020-12-31
252,True,2020-09-08 14:30:00-05:00,10969.78456893181,2020-09-08 15:45:00-05:00,10846.25,11019.847369334522,2.4675920631302315,TIME,2.532510525019228,0.0,4,BOS_RETEST,Short,2020-09-08 14:00:00-05:00,2020-09-08 13:15:00-05:00,RETEST_GATED,RETEST_GATED_2020-09-08 13:15:00-05:00_Short,2.4531102524011477,2020-12-31
255,True,2020-10-11 17:00:00-05:00,11533.902144737416,2020-10-11 18:00:00-05:00,11554.25,11518.641463846216,1.333351729693495,TIME,1.8739567039287253,0.0,4,BOS_RETEST,Long,2020-10-09 15:30:00-05:00,2020-10-09 14:45:00-05:00,RETEST_GATED,RETEST_GATED_2020-10-09 14:45:00-05:00_Long,1.285844019836457,2020-12-31
271,True,2021-01-04 15:45:00-06:00,12684.5,2021-01-04 17:45:00-06:00,12671.75,12656.900178565882,-0.4619595105147528,TIME,0.02717408885380899,0.9963832579729963,4,BOS_RETEST,Long,2021-01-04 15:30:00-06:00,2021-01-04 14:30:00-06:00,RETEST_GATED,RETEST_GATED_2021-01-04 14:30:00-06:00_Long,-0.4882277964067687,2021-12-31
278,True,2021-02-22 10:15:00-06:00,13331.058564942317,2021-02-22 11:15:00-06:00,13291.75,13359.099477879121,1.4018290000368105,TIME,1.9278461105796398,0.6754928093950412,4,BOS_RETEST,Short,2021-02-22 09:45:00-06:00,2021-02-22 09:15:00-06:00,RETEST_GATED,RETEST_GATED_2021-02-22 09:15:00-06:00_Short,1.3759739217219944,2021-12-31
281,True,2021-03-05 10:00:00-06:00,12334.200967060744,2021-03-05 11:00:00-06:00,12334.0,12390.752267887701,0.003553712431106557,TIME,2.311192937200125,0.6905063609189622,4,BOS_RETEST,Short,2021-03-05 09:45:00-06:00,2021-03-05 09:15:00-06:00,RETEST_GATED,RETEST_GATED_2021-03-05 09:15:00-06:00_Short,-0.009266505484276964,2021-12-31
282,True,2021-03-08 13:45:00-06:00,12416.75,2021-03-08 14:45:00-06:00,12280.35772334685,12462.214092217717,3.0,TARGET,3.051859021743123,0.0,4,BOS_RETEST,Short,2021-03-08 13:30:00-06:00,2021-03-08 12:45:00-06:00,RETEST_GATED,RETEST_GATED_2021-03-08 12:45:00-06:00_Short,2.9840533492557566,2021-12-31
284,True,2021-03-12 15:45:00-06:00,12932.5,2021-03-14 17:45:00-05:00,12942.0,12910.827779368707,0.4383491734244748,TIME,1.7303256845702955,0.5883107327539004,4,BOS_RETEST,Long,2021-03-12 15:30:00-06:00,2021-03-12 14:30:00-06:00,RETEST_GATED,RETEST_GATED_2021-03-12 14:30:00-06:00_Long,0.4048962101894502,2021-12-31
285,True,2021-03-15 14:15:00-05:00,12996.66247728089,2021-03-15 14:45:00-05:00,13056.584070957359,12976.688612722068,3.0,TARGET,4.134779350079783,0.0,2,BOS_RETEST,Long,2021-03-15 13:45:00-05:00,2021-03-15 13:00:00-05:00,RETEST_GATED,RETEST_GATED_2021-03-15 13:00:00-05:00_Long,2.963702567529438,2021-12-31
288,True,2021-03-26 13:45:00-05:00,12797.5,2021-03-26 14:15:00-05:00,12831.183241985153,12831.183241985153,-0.9999999999999937,STOP,0.282039359637279,1.6996582462351815,2,BOS_RETEST,Short,2021-03-26 13:30:00-05:00,2021-03-26 13:00:00-05:00,RETEST_GATED,RETEST_GATED_2021-03-26 13:00:00-05:00_Short,-1.0215240563933652,2021-12-31
290,True,2021-04-07 10:15:00-05:00,13601.5,2021-04-07 10:30:00-05:00,13584.469986530414,13584.469986530414,-1.0000000000000024,STOP,0.17615957881405545,1.8349956126464109,1,BOS_RETEST,Long,2021-04-07 10:00:00-05:00,2021-04-07 09:00:00-05:00,RETEST_GATED,RETEST_GATED_2021-04-07 09:00:00-05:00_Long,-1.0425718982133991,2021-12-31
295,True,2021-04-26 14:45:00-05:00,14004.991875870797,2021-04-26 15:00:00-05:00,14045.60338959996,13991.454704627742,3.0,TARGET,3.0292978786274856,0.3872209176260938,1,BOS_RETEST,Long,2021-04-26 14:30:00-05:00,2021-04-26 12:45:00-05:00,RETEST_GATED,RETEST_GATED_2021-04-26 12:45:00-05:00_Long,2.9464437594100805,2021-12-31
300,True,2021-05-25 09:45:00-05:00,13686.75,2021-05-25 10:15:00-05:00,13637.324985561798,13703.225004812733,3.0,TARGET,3.38391403424111,0.22761753593550066,2,BOS_RETEST,Short,2021-05-25 09:30:00-05:00,2021-05-25 08:45:00-05:00,RETEST_GATED,RETEST_GATED_2021-05-25 08:45:00-05:00_Short,2.955993943052469,2021-12-31
302,True,2021-05-28 11:30:00-05:00,13755.731069626974,2021-05-28 12:15:00-05:00,13743.373259666816,13743.373259666816,-1.000000000000046,STOP,1.0130379422719424,2.1226309282587175,3,BOS_RETEST,Long,2021-05-28 11:00:00-05:00,2021-05-28 10:30:00-05:00,RETEST_GATED,RETEST_GATED_2021-05-28 10:30:00-05:00_Long,-1.0586673530615847,2021-12-31
303,True,2021-05-31 17:00:00-05:00,13683.0,2021-05-31 17:30:00-05:00,13690.294728380264,13690.294728380264,-1.0000000000000733,STOP,0.23989926818039564,1.062411044798895,2,BOS_RETEST,Short,2021-05-31 11:45:00-05:00,2021-05-31 11:15:00-05:00,RETEST_GATED,RETEST_GATED_2021-05-31 11:15:00-05:00_Short,-1.0993868396748012,2021-12-31
306,True,2021-06-14 12:00:00-05:00,14062.0,2021-06-14 13:00:00-05:00,14072.5,14050.521151392268,0.9147258892260977,TIME,1.4809847730327295,0.8711675135486644,4,BOS_RETEST,Long,2021-06-14 11:45:00-05:00,2021-06-14 11:00:00-05:00,RETEST_GATED,RETEST_GATED_2021-06-14 11:00:00-05:00_Long,0.8515662444938175,2021-12-31
308,True,2021-06-21 13:30:00-05:00,14136.75,2021-06-21 14:15:00-05:00,14117.996168679274,14117.996168679274,-0.9999999999999742,STOP,0.6132080321790215,1.3463915489148082,3,BOS_RETEST,Long,2021-06-21 13:15:00-05:00,2021-06-21 12:45:00-05:00,RETEST_GATED,RETEST_GATED_2021-06-21 12:45:00-05:00_Long,-1.038658767246044,2021-12-31
309,True,2021-06-28 14:30:00-05:00,14521.727123232991,2021-06-28 15:30:00-05:00,14516.0,14509.190015003227,-0.4568137347170836,TIME,0.9789240502742824,0.7958073783956006,4,BOS_RETEST,Long,2021-06-28 14:15:00-05:00,2021-06-28 13:45:00-05:00,RETEST_GATED,RETEST_GATED_2021-06-28 13:45:00-05:00_Long,-0.5146420621681287,2021-12-31
315,True,2021-08-04 13:15:00-05:00,15105.75,2021-08-04 13:45:00-05:00,15089.23518498162,15089.23518498162,-0.9999999999999778,STOP,0.9991029255632957,1.0596546180216773,2,BOS_RETEST,Long,2021-08-04 13:00:00-05:00,2021-08-04 12:00:00-05:00,RETEST_GATED,RETEST_GATED_2021-08-04 12:00:00-05:00_Long,-1.0438999770323054,2021-12-31
321,True,2021-08-13 15:30:00-05:00,15139.25,2021-08-15 17:00:00-05:00,15130.86429370776,15130.86429370776,-0.9999999999999225,STOP,0.20868844424223798,2.2657602517728694,2,BOS_RETEST,Long,2021-08-13 15:15:00-05:00,2021-08-13 14:45:00-05:00,RETEST_GATED,RETEST_GATED_2021-08-13 14:45:00-05:00_Long,-1.0864566411859993,2021-12-31
326,True,2021-09-14 14:15:00-05:00,15386.721234546878,2021-09-14 15:00:00-05:00,15407.292101095401,15407.292101095401,-1.0000000000000104,STOP,1.031615974797194,1.7635992809319132,3,BOS_RETEST,Short,2021-09-14 14:00:00-05:00,2021-09-14 13:15:00-05:00,RETEST_GATED,RETEST_GATED_2021-09-14 13:15:00-05:00_Short,-1.035244018441812,2021-12-31
334,True,2021-10-19 10:30:00-05:00,15394.0,2021-10-19 11:30:00-05:00,15405.0,15377.825621665697,0.6800879621240645,TIME,0.8655664972488094,0.12365235674982991,4,BOS_RETEST,Long,2021-10-19 10:15:00-05:00,2021-10-19 09:45:00-05:00,RETEST_GATED,RETEST_GATED_2021-10-19 09:45:00-05:00_Long,0.6352639828022493,2021-12-31
338,True,2021-11-02 15:30:00-05:00,15981.5,2021-11-02 17:00:00-05:00,15966.421143576687,15966.421143576687,-1.0000000000000584,STOP,0.09947703976283846,1.1937244771540616,2,BOS_RETEST,Long,2021-11-02 15:15:00-05:00,2021-11-02 14:30:00-05:00,RETEST_GATED,RETEST_GATED_2021-11-02 14:30:00-05:00_Long,-1.048080569218761,2021-12-31
339,True,2021-11-03 09:45:00-05:00,15980.75,2021-11-03 10:45:00-05:00,15993.290111634407,15993.290111634407,-0.9999999999999478,STOP,1.415457893636042,1.9936026670930167,4,BOS_RETEST,Short,2021-11-03 09:30:00-05:00,2021-11-03 09:00:00-05:00,RETEST_GATED,RETEST_GATED_2021-11-03 09:00:00-05:00_Short,-1.0578144773456484,2021-12-31
340,True,2021-11-04 13:45:00-05:00,16350.5,2021-11-04 14:30:00-05:00,16330.06278548091,16330.06278548091,-0.9999999999999941,STOP,0.8562810740990877,1.7614924952895519,3,BOS_RETEST,Long,2021-11-04 13:15:00-05:00,2021-11-04 12:30:00-05:00,RETEST_GATED,RETEST_GATED_2021-11-04 12:30:00-05:00_Long,-1.0354745016412423,2021-12-31
345,True,2021-11-24 11:45:00-06:00,16336.75,2021-11-24 12:45:00-06:00,16324.5,16305.274841311113,-0.3891958137871186,TIME,0.6671928236350604,0.48450907430641293,4,BOS_RETEST,Long,2021-11-24 11:30:00-06:00,2021-11-24 10:15:00-06:00,RETEST_GATED,RETEST_GATED_2021-11-24 10:15:00-06:00_Long,-0.41222985174594795,2021-12-31
347,True,2021-11-26 09:45:00-06:00,16161.940237198723,2021-11-26 10:15:00-06:00,16053.49519295777,16198.088585279042,3.0,TARGET,3.124354035425931,0.0,2,BOS_RETEST,Short,2021-11-26 09:30:00-06:00,2021-11-26 09:00:00-06:00,RETEST_GATED,RETEST_GATED_2021-11-26 09:00:00-06:00_Short,2.979943758470259,2021-12-31
351,True,2021-12-03 15:30:00-06:00,15704.0,2021-12-05 17:30:00-06:00,15755.75,15655.80263039641,1.073710047366299,TIME,1.2189461890390352,0.17635817203117957,4,BOS_RETEST,Long,2021-12-03 15:15:00-06:00,2021-12-03 14:45:00-06:00,RETEST_GATED,RETEST_GATED_2021-12-03 14:45:00-06:00_Long,1.0586677326930516,2021-12-31
352,True,2021-12-08 15:30:00-06:00,16403.75,2021-12-08 17:30:00-06:00,16408.75,16383.323926562967,0.24478517691680912,TIME,0.5874844246003419,0.5140488715252991,4,BOS_RETEST,Long,2021-12-08 15:15:00-06:00,2021-12-08 14:45:00-06:00,RETEST_GATED,RETEST_GATED_2021-12-08 14:45:00-06:00_Long,0.20929132626387037,2021-12-31
362,True,2022-01-05 10:15:00-06:00,16192.0,2022-01-05 11:15:00-06:00,16152.0,16222.292119010739,1.3204754670948984,TIME,1.8321597105941714,0.2393361784109503,4,BOS_RETEST,Short,2022-01-05 10:00:00-06:00,2022-01-05 09:30:00-06:00,RETEST_GATED,RETEST_GATED_2022-01-05 09:30:00-06:00_Short,1.2965418492538032,2022-12-31
364,True,2022-01-11 11:15:00-06:00,15770.5,2022-01-11 12:15:00-06:00,15807.0,15724.694408319476,0.7968459452411928,TIME,1.2989680477219443,0.4147965194406209,4,BOS_RETEST,Long,2022-01-11 10:45:00-06:00,2022-01-11 10:15:00-06:00,RETEST_GATED,RETEST_GATED_2022-01-11 10:15:00-06:00_Long,0.7810181833151688,2022-12-31
368,True,2022-01-14 15:15:00-06:00,15629.25,2022-01-16 17:00:00-06:00,15590.662826179296,15590.662826179296,-0.9999999999999928,STOP,1.1726694525557717,1.0495715542211879,3,BOS_RETEST,Long,2022-01-14 15:00:00-06:00,2022-01-14 14:30:00-06:00,RETEST_GATED,RETEST_GATED_2022-01-14 14:30:00-06:00_Long,-1.0187886265879031,2022-12-31
372,True,2022-01-21 14:30:00-06:00,14535.25,2022-01-21 15:30:00-06:00,14448.0,14598.378682569253,1.382097589384745,TIME,1.6711896353018978,0.23364973574126058,4,BOS_RETEST,Short,2022-01-21 14:15:00-06:00,2022-01-21 13:45:00-06:00,RETEST_GATED,RETEST_GATED_2022-01-21 13:45:00-06:00_Short,1.37061311084831,2022-12-31
376,True,2022-02-03 15:00:00-06:00,14716.0,2022-02-03 15:15:00-06:00,14766.944106334036,14766.944106334036,-1.0000000000000118,STOP,0.24536695016374716,2.139599805427875,1,BOS_RETEST,Short,2022-02-03 14:30:00-06:00,2022-02-03 13:30:00-06:00,RETEST_GATED,RETEST_GATED_2022-02-03 13:30:00-06:00_Short,-1.0142312831095088,2022-12-31
379,True,2022-02-09 12:30:00-06:00,14998.0,2022-02-09 13:30:00-06:00,15040.5,14973.588477456979,1.7409811258228958,TIME,1.8945971075131514,0.46084794507076654,4,BOS_RETEST,Long,2022-02-09 12:15:00-06:00,2022-02-09 11:30:00-06:00,RETEST_GATED,RETEST_GATED_2022-02-09 11:30:00-06:00_Long,1.7112820360294467,2022-12-31
380,True,2022-02-15 14:15:00-06:00,14591.453269469437,2022-02-15 14:30:00-06:00,14562.408178521568,14562.408178521568,-0.999999999999987,STOP,0.46640344679507134,1.5907428058105482,1,BOS_RETEST,Long,2022-02-15 14:00:00-06:00,2022-02-15 13:30:00-06:00,RETEST_GATED,RETEST_GATED_2022-02-15 13:30:00-06:00_Long,-1.024961188839135,2022-12-31
381,True,2022-02-23 13:15:00-06:00,13701.578790465548,2022-02-23 14:00:00-06:00,13574.372269835047,13743.980964009048,3.0,TARGET,3.6809148546460078,0.0,3,BOS_RETEST,Short,2022-02-23 13:00:00-06:00,2022-02-23 12:00:00-06:00,RETEST_GATED,RETEST_GATED_2022-02-23 12:00:00-06:00_Short,2.982901819897128,2022-12-31
383,True,2022-03-02 13:15:00-06:00,14256.25,2022-03-02 14:15:00-06:00,14284.75,14213.074988422513,0.6601040499746234,TIME,1.1059638030276584,0.36479434340702865,4,BOS_RETEST,Long,2022-03-02 13:00:00-06:00,2022-03-02 12:00:00-06:00,RETEST_GATED,RETEST_GATED_2022-03-02 12:00:00-06:00_Long,0.6433119294050935,2022-12-31
385,True,2022-03-03 12:00:00-06:00,14179.5,2022-03-03 13:00:00-06:00,14188.5,14225.979225722771,-0.1936348951611474,TIME,1.2693843127230773,0.7852970748202088,4,BOS_RETEST,Short,2022-03-03 11:45:00-06:00,2022-03-03 09:15:00-06:00,RETEST_GATED,RETEST_GATED_2022-03-03 09:15:00-06:00_Short,-0.2092332617157953,2022-12-31
388,True,2022-03-17 13:45:00-05:00,14069.560164045648,2022-03-17 14:00:00-05:00,14034.42687872774,14034.42687872774,-1.0000000000000022,STOP,1.008725362108039,1.090423616778031,1,BOS_RETEST,Long,2022-03-17 13:30:00-05:00,2022-03-17 12:15:00-05:00,RETEST_GATED,RETEST_GATED_2022-03-17 12:15:00-05:00_Long,-1.02063570182634,2022-12-31
396,True,2022-04-01 11:45:00-05:00,14796.499966220048,2022-04-01 12:45:00-05:00,14790.75,14826.058237187573,0.19452985685005858,TIME,1.5647047241315557,0.6005098809552546,4,BOS_RETEST,Short,2022-04-01 11:30:00-05:00,2022-04-01 10:30:00-05:00,RETEST_GATED,RETEST_GATED_2022-04-01 10:30:00-05:00_Short,0.1700020351518094,2022-12-31
398,True,2022-04-19 15:00:00-05:00,14091.5,2022-04-19 17:00:00-05:00,14124.25,14056.065328537337,0.9242360278268392,TIME,1.0865064754605591,0.0,4,BOS_RETEST,Long,2022-04-19 14:45:00-05:00,2022-04-19 14:00:00-05:00,RETEST_GATED,RETEST_GATED_2022-04-19 14:00:00-05:00_Long,0.9037758409512835,2022-12-31
404,True,2022-05-23 11:15:00-05:00,12039.0,2022-05-23 11:45:00-05:00,11995.385826209073,11995.385826209073,-0.9999999999999983,STOP,0.2464795057572816,1.1349521427893432,2,BOS_RETEST,Long,2022-05-23 11:00:00-05:00,2022-05-23 10:30:00-05:00,RETEST_GATED,RETEST_GATED_2022-05-23 10:30:00-05:00_Long,-1.0166230364347917,2022-12-31
408,True,2022-06-16 13:30:00-05:00,11109.75,2022-06-16 14:00:00-05:00,11148.043611872008,11148.043611872008,-1.0000000000000144,STOP,1.2861152968441063,1.4689134101011367,2,BOS_RETEST,Short,2022-06-16 13:15:00-05:00,2022-06-16 12:45:00-05:00,RETEST_GATED,RETEST_GATED_2022-06-16 12:45:00-05:00_Short,-1.0189326617302066,2022-12-31
409,True,2022-06-24 14:30:00-05:00,12036.36492430345,2022-06-24 14:45:00-05:00,12095.498164214843,12016.653844332986,3.0,TARGET,5.270389844301505,0.0,1,BOS_RETEST,Long,2022-06-24 14:15:00-05:00,2022-06-24 13:30:00-05:00,RETEST_GATED,RETEST_GATED_2022-06-24 13:30:00-05:00_Long,2.963218656659789,2022-12-31
413,True,2022-07-06 15:15:00-05:00,11890.0,2022-07-06 17:15:00-05:00,11892.5,11855.981454412358,0.0734893263899044,TIME,0.3821444972275029,0.1469786527798088,4,BOS_RETEST,Long,2022-07-06 15:00:00-05:00,2022-07-06 13:30:00-05:00,RETEST_GATED,RETEST_GATED_2022-07-06 13:30:00-05:00_Long,0.05217742173683249,2022-12-31
415,True,2022-07-15 15:30:00-05:00,12005.5,2022-07-17 17:00:00-05:00,12066.11254342857,11985.295818857143,3.0,TARGET,3.192408519006191,0.07424205858153932,2,BOS_RETEST,Long,2022-07-15 15:15:00-05:00,2022-07-15 14:45:00-05:00,RETEST_GATED,RETEST_GATED_2022-07-15 14:45:00-05:00_Long,2.9641163383522566,2022-12-31
416,True,2022-07-21 13:30:00-05:00,12579.75,2022-07-21 14:30:00-05:00,12608.0,12548.741763136193,0.9110482522459709,TIME,1.6527866523046373,0.2660583391514782,4,BOS_RETEST,Long,2022-07-21 13:00:00-05:00,2022-07-21 11:00:00-05:00,RETEST_GATED,RETEST_GATED_2022-07-21 11:00:00-05:00_Long,0.8876673678962957,2022-12-31
419,True,2022-07-26 14:15:00-05:00,12091.0,2022-07-26 14:45:00-05:00,12112.816134646491,12112.816134646491,-1.0000000000000084,STOP,0.6875645132861613,1.547020154893863,2,BOS_RETEST,Short,2022-07-26 14:00:00-05:00,2022-07-26 13:15:00-05:00,RETEST_GATED,RETEST_GATED_2022-07-26 13:15:00-05:00_Short,-1.0332322848088393,2022-12-31
420,True,2022-07-28 11:30:00-05:00,12654.25,2022-07-28 12:00:00-05:00,12622.460751596955,12622.460751596955,-1.0000000000000175,STOP,0.30670747154456596,1.2032370037517588,2,BOS_RETEST,Long,2022-07-28 11:15:00-05:00,2022-07-28 10:15:00-05:00,RETEST_GATED,RETEST_GATED_2022-07-28 10:15:00-05:00_Long,-1.0228064530123053,2022-12-31
421,True,2022-07-28 13:30:00-05:00,12715.5,2022-07-28 14:30:00-05:00,12714.5,12687.123924515214,-0.035240955026926604,TIME,1.4448791561039906,0.45813241535004584,4,BOS_RETEST,Long,2022-07-28 13:15:00-05:00,2022-07-28 12:30:00-05:00,RETEST_GATED,RETEST_GATED_2022-07-28 12:30:00-05:00_Long,-0.060790647421447686,2022-12-31
